srok;zapros;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
expired;нагнетатель;39-ТУ-17898-2019;08.10.2019;3445042160;"ООО ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";техническое устройство, применяемое на опасном производственном объекте, в случаях, установленных статьей 7 Федерального закона о промышленной безопасности опасных производственных объектов №116-ФЗ – Кран шаровой обвязки центробежного нагнетателя Т/А № 35 DN 80 PN 75, зав. № б/н, тех. № 5, инв. № 204671 на опасном производственном объекте рег. № А39-00052-0045 «Площадка компрессорной станции Антиповского ЛПУМГ» II класса опасности Место установки: Волгоградская область, Камышинский район, с. Антиповка;ТУ;7805704098;"ООО ""МОНОЛИТ-СПБ""";не в полной мере;https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-17898-2019;https://monitor-pb.ru/customer/3445042160
expired;нагнетатель;39-ТУ-17900-2019;08.10.2019;3445042160;"ООО ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";техническое устройство, применяемое на опасном производственном объекте, в случаях, установленных статьей 7 Федерального закона о промышленной безопасности опасных производственных объектов №116-ФЗ – Кран клиновой обвязки центробежного нагнетателя Т/А № 35 DN 50 PN 75, зав. № б/н, тех. № 4, инв. № 204671 на опасном производственном объекте рег. № А39-00052-0045 «Площадка компрессорной станции Антиповского ЛПУМГ» II класса опасности Место установки: Волгоградская область, Камышинский район, с. Антиповка;ТУ;7805704098;"ООО ""МОНОЛИТ-СПБ""";не в полной мере;https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-17900-2019;https://monitor-pb.ru/customer/3445042160
expired;нагнетатель;39-ТУ-17903-2019;08.10.2019;3445042160;"ООО ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";техническое устройство, применяемое на опасном производственном объекте, в случаях, установленных статьей 7 Федерального закона о промышленной безопасности опасных производственных объектов №116-ФЗ – Кран шаровой обвязки центробежного нагнетателя Т/А № 34 DN 80 PN 75, зав. № б/н, тех. № 5, инв. № 204671 на опасном производственном объекте рег. № А39-00052-0045 «Площадка компрессорной станции Антиповского ЛПУМГ» II класса опасности Место установки: Волгоградская область, Камышинский район, с. Антиповка;ТУ;7805704098;"ООО ""МОНОЛИТ-СПБ""";не в полной мере;https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-17903-2019;https://monitor-pb.ru/customer/3445042160
expired;нагнетатель;39-ТУ-17905-2019;08.10.2019;3445042160;"ООО ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";техническое устройство, применяемое на опасном производственном объекте, в случаях, установленных статьей 7 Федерального закона о промышленной безопасности опасных производственных объектов №116-ФЗ – Кран клиновой обвязки центробежного нагнетателя Т/А № 34 DN 50 PN 75, зав. № б/н, тех. № 4, инв. № 204671 на опасном производственном объекте рег. № А39-00052-0045 «Площадка компрессорной станции Антиповского ЛПУМГ» II класса опасности Место установки: Волгоградская область, Камышинский район, с. Антиповка;ТУ;7805704098;"ООО ""МОНОЛИТ-СПБ""";не в полной мере;https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-17905-2019;https://monitor-pb.ru/customer/3445042160
expired;нагнетатель;39-ТУ-17983-2019;09.10.2019;3445042160;"ООО ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";техническое устройство, применяемое на опасном производственном объекте, в случаях, установленных статьей 7 Федерального закона о промышленной безопасности опасных производственных объектов №116-ФЗ – Кран клиновой обвязки центробежного нагнетателя Т/А № 33 DN 50 PN 75, зав. № б/н, тех. № 4, инв. № 204671 на опасном производственном объекте рег. № А39-00052-0045 «Площадка компрессорной станции Антиповского ЛПУМГ» II класса опасности Место установки: Волгоградская область, Камышинский район, с. Антиповка;ТУ;7805704098;"ООО ""МОНОЛИТ-СПБ""";не в полной мере;https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-17983-2019;https://monitor-pb.ru/customer/3445042160
expired;нагнетатель;39-ТУ-17985-2019;09.10.2019;3445042160;"ООО ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";техническое устройство, применяемое на опасном производственном объекте, в случаях, установленных статьей 7 Федерального закона о промышленной безопасности опасных производственных объектов №116-ФЗ – Кран шаровой обвязки центробежного нагнетателя Т/А № 33 DN 80 PN 75, зав. № б/н, тех. № 5, инв. № 204671 на опасном производственном объекте рег. № А39-00052-0045 «Площадка компрессорной станции Антиповского ЛПУМГ» II класса опасности Место установки: Волгоградская область, Камышинский район, с. Антиповка;ТУ;7805704098;"ООО ""МОНОЛИТ-СПБ""";не в полной мере;https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-17985-2019;https://monitor-pb.ru/customer/3445042160
expired;нагнетатель;39-ТУ-17987-2019;09.10.2019;3445042160;"ООО ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";техническое устройство, применяемое на опасном производственном объекте, в случаях, установленных статьей 7 Федерального закона о промышленной безопасности опасных производственных объектов №116-ФЗ – Кран клиновой обвязки центробежного нагнетателя Т/А № 32 DN 50 PN 75, зав. № б/н, тех. № 4, инв. № 204671 на опасном производственном объекте рег. № А39-00052-0045 «Площадка компрессорной станции Антиповского ЛПУМГ» II класса опасности Место установки: Волгоградская область, Камышинский район, с. Антиповка;ТУ;7805704098;"ООО ""МОНОЛИТ-СПБ""";не в полной мере;https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-17987-2019;https://monitor-pb.ru/customer/3445042160
expired;нагнетатель;39-ТУ-17994-2019;10.10.2019;3445042160;"ООО ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";техническое устройство, применяемое на опасном производственном объекте, в случаях, установленных статьей 7 Федерального закона о промышленной безопасности опасных производственных объектов №116-ФЗ – Кран клиновой обвязки центробежного нагнетателя Т/А № 31 DN 50 PN 75, зав. № б/н, тех. № 4, инв. № 204671 на опасном производственном объекте рег. № А39-00052-0045 «Площадка компрессорной станции Антиповского ЛПУМГ» II класса опасности Место установки: Волгоградская область, Камышинский район, с. Антиповка;ТУ;7805704098;"ООО ""МОНОЛИТ-СПБ""";не в полной мере;https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-17994-2019;https://monitor-pb.ru/customer/3445042160
expired;нагнетатель;39-ТУ-17996-2019;10.10.2019;3445042160;"ООО ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";техническое устройство, применяемое на опасном производственном объекте, в случаях, установленных статьей 7 Федерального закона о промышленной безопасности опасных производственных объектов №116-ФЗ – Кран шаровой обвязки центробежного нагнетателя Т/А № 31 DN 80 PN 75, зав. № б/н, тех. № 5, инв. № 204671 на опасном производственном объекте рег. № А39-00052-0045 «Площадка компрессорной станции Антиповского ЛПУМГ» II класса опасности Место установки: Волгоградская область, Камышинский район, с. Антиповка;ТУ;7805704098;"ООО ""МОНОЛИТ-СПБ""";не в полной мере;https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-17996-2019;https://monitor-pb.ru/customer/3445042160
expired;нагнетатель;39-ТУ-17902-2019;08.10.2019;3445042160;"ООО ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";техническое устройство, применяемое на опасном производственном объекте, в случаях, установленных статьей 7 Федерального закона о промышленной безопасности опасных производственных объектов №116-ФЗ – Поворотный клапан шаровой обвязки центробежного нагнетателя Т/А № 34 DN 200 PN 75, зав. № А-1009ТЕ, тех. № 6, инв. № 204671 на опасном производственном объекте рег. № А39-00052-0045 «Площадка компрессорной станции Антиповского ЛПУМГ» II класса опасности Место установки: Волгоградская область, Камышинский район, с. Антиповка;ТУ;7805704098;"ООО ""МОНОЛИТ-СПБ""";не в полной мере;https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-17902-2019;https://monitor-pb.ru/customer/3445042160
expired;нагнетатель;39-ТУ-17980-2019;09.10.2019;3445042160;"ООО ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";техническое устройство, применяемое на опасном производственном объекте, в случаях, установленных статьей 7 Федерального закона о промышленной безопасности опасных производственных объектов №116-ФЗ – Поворотный клапан шаровой обвязки центробежного нагнетателя Т/А № 33 DN 200 PN 75, зав. № А-1011ТЕ, тех. № 6, инв. № 204671 на опасном производственном объекте рег. № А39-00052-0045 «Площадка компрессорной станции Антиповского ЛПУМГ» II класса опасности Место установки: Волгоградская область, Камышинский район, с. Антиповка;ТУ;7805704098;"ООО ""МОНОЛИТ-СПБ""";не в полной мере;https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-17980-2019;https://monitor-pb.ru/customer/3445042160
expired;нагнетатель;39-ТУ-17989-2019;09.10.2019;3445042160;"ООО ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";техническое устройство, применяемое на опасном производственном объекте, в случаях, установленных статьей 7 Федерального закона о промышленной безопасности опасных производственных объектов №116-ФЗ – Поворотный клапан шаровой обвязки центробежного нагнетателя Т/А № 32 DN 200 PN 75, зав. № А-1006ТЕ, тех. № 6, инв. № 204671 на опасном производственном объекте рег. № А39-00052-0045 «Площадка компрессорной станции Антиповского ЛПУМГ» II класса опасности Место установки: Волгоградская область, Камышинский район, с. Антиповка;ТУ;7805704098;"ООО ""МОНОЛИТ-СПБ""";не в полной мере;https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-17989-2019;https://monitor-pb.ru/customer/3445042160
expired;нагнетатель;39-ТУ-17998-2019;10.10.2019;3445042160;"ООО ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";техническое устройство, применяемое на опасном производственном объекте, в случаях, установленных статьей 7 Федерального закона о промышленной безопасности опасных производственных объектов №116-ФЗ – Поворотный клапан шаровой обвязки центробежного нагнетателя Т/А № 31 DN 200 PN 75, зав. № А-1018ТЕ, тех. № 6, инв. № 204671 на опасном производственном объекте рег. № А39-00052-0045 «Площадка компрессорной станции Антиповского ЛПУМГ» II класса опасности Место установки: Волгоградская область, Камышинский район, с. Антиповка;ТУ;7805704098;"ООО ""МОНОЛИТ-СПБ""";не в полной мере;https://monitor-pb.ru/conclusion/39-%D0%A2%D0%A3-17998-2019;https://monitor-pb.ru/customer/3445042160
expired;нагнетатель;43-ТУ-10541-2016;05.11.2016;1600000036;"ООО ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";технические устройства, применяемые на опасном производственном объекте, в случаях, установленных статьей 7 Федерального закона №116-ФЗ «О промышленной безопасности опасных производственных объектов» - надземные технологические трубопроводы обвязки нагнетателя ГПА-3, КЦ №2, г/п Уренгой-Центр 1, ГКС-21-1, КС «Арская», инв. № 9000129553, Шеморданское ЛПУМГ ООО «Газпром трансгаз Казань», рег. № А43-00783-0001 II класс опасности, по адресу: РФ, Республика Татарстан, Сабинский район, с. Шемордан;ТУ;7736626819;"ООО ""МИПГУ ""НАУЧНО-ОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ""ЭНЕРГОСБЕРЕГАЮЩИЕ ТЕХНОЛОГИИ И ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";не в полной мере;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-10541-2016;https://monitor-pb.ru/customer/1600000036
expired;нагнетатель;43-ТУ-10542-2016;05.11.2016;1600000036;"ООО ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";технические устройства, применяемые на опасном производственном объекте, в случаях, установленных статьей 7 Федерального закона №116-ФЗ «О промышленной безопасности опасных производственных объектов» - надземные технологические трубопроводы обвязки нагнетателя ГПА-4, КЦ №2, г/п Уренгой-Центр 1, ГКС-21-1, КС «Арская», инв. № 9000129554, Шеморданское ЛПУМГ ООО «Газпром трансгаз Казань», рег. № А43-00783-0001 II класс опасности, по адресу: РФ, Республика Татарстан, Сабинский район, с. Шемордан;ТУ;7736626819;"ООО ""МИПГУ ""НАУЧНО-ОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ""ЭНЕРГОСБЕРЕГАЮЩИЕ ТЕХНОЛОГИИ И ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";не в полной мере;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-10542-2016;https://monitor-pb.ru/customer/1600000036
expired;нагнетатель;54-ЗС-09700-2019;31.07.2019;6623000680;"ПАО ""ЕВРАЗ""";"сооружения 1986 года изготовления: - Газопровод от газового сепаратора (к. б. № 9) до входного коллектора аппаратов воздушного охлаждения газа; - Газопровод от газового сепаратора (к. б. № 10) до входного коллектора аппаратов воздушного охлаждения газа; - Входной коллектор аппаратов воздушного охлаждения газа (к. б. № 9/к. б. № 10); - Газопровод от выходного коллектора аппаратов воздушного охлаждения газа до входного коллектора первичных газовых холодильников (1-я очередь) (к. б. № 9); - Газопровод от выходного коллектора аппаратов воздушного охлаждения газа до входного коллектора первичных газовых холодильников (2-я очередь) (к. б. № 10); - Входной коллектор первичных газовых холодильников (к. б. № 9/к. б. № 10); - Выходной коллектор первичных газовых холодильников (к. б. № 9/к. б. № 10); - Газопровод от выходного коллектора первичных газовых холодильников до входного коллектора газодувок (1) (к. б. № 9); - Газопровод от выходного коллектора первичных газовых холодильников до входного коллектора газодувок (2) (к. б. № 10); - Выходной коллектор нагнетателей коксового газа; - Входной коллектор нагнетателей коксового газа (к. б. № 9/к. б. № 10); - Газопровод от машинного зала до сульфатного отделения; - Газопроводы в машинном отделении; - Газопровод от сульфатного отделения до конечных газовых холодильников, применяемых на опасном производственном объекте: «Участок улавливания химических продуктов коксовых батарей № 9, 10», рег. № А54-00438-0025 (класс опасности II), Акционерное общество «ЕВРАЗ Нижнетагильский металлургический комбинат», г. Нижний Тагил";ЗС;6623060834;"ООО ""РЕМСЕРВИС"" (ИНН 6623060834)";не в полной мере;https://monitor-pb.ru/conclusion/54-%D0%97%D0%A1-09700-2019;https://monitor-pb.ru/customer/6623000680
active;воздуходувка;41-ЗС-09818-2021;20.02.2021;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";Заключение экспертизы промышленной безопасности на здания и сооружения Трубопровод сброса в атмосферу из эжектора главной воздуходувки ВВ-1101, рег. № 04-4595 (НПЗ, Цех № 4, установка каталитического крекинга флюид, ООО «Газпром нефтехим Салават»);ЗС;0274092236;"ООО ""НЕЗАВИСИМАЯ ЭКСПЕРТИЗА""";не в полной мере;https://monitor-pb.ru/conclusion/41-%D0%97%D0%A1-09818-2021;https://monitor-pb.ru/customer/0266048970
active;воздуходувка;56-ТУ-20771-2022;09.11.2022;7438015885;"АО ""МАКФА""";воздуходувка ROBUSСHI тип RBS_85/V-UNI/ANS тех. №М1230, являющегося частью «группы подачи аспирации линии Паван-4», применяемой на ОПО «Склад бестарного хранения муки (пл. п. Рощино)» (рег. № А01-14834-0002, IV класс опасности) АО «МАКФА», расположенном по адресу: 456513, Челябинская обл., Сосновский район, п. Рощино. Код местоположения 75652435;ТУ;7448184917;"ООО НТЦ ""КОМПЛЕКСНЫЕ РЕШЕНИЯ""";не в полной мере;https://monitor-pb.ru/conclusion/56-%D0%A2%D0%A3-20771-2022;https://monitor-pb.ru/customer/7438015885
expiring;воздуходувка;49-ЗС-74803-2022;30.11.2022;5606001611;"ООО ""ММСК""";здание воздуходувки «УСПиК» (инв. №11) Медеплавильный цех ООО «ММСК», эксплуатируемое на опасном производственном объекте «Цех плавильный (медеплавильный цех)», рег. № А49-00036-0001, по адресу: 462275 Оренбургская область, г. Медногорск, ул. Заводская, 1;ЗС;7455035793;"ООО ""КВК-ЭКСПЕРТ""";не в полной мере;https://monitor-pb.ru/conclusion/49-%D0%97%D0%A1-74803-2022;https://monitor-pb.ru/customer/5606001611
expiring;воздуходувка;38-ТУ-02817-2023;16.02.2023;1102054991;"ООО ""ГАЗПРОМ ПЕРЕРАБОТКА""";Воздуходувка марки VDR-100-0,55/1,2, поз. 4У251К01А, зав.№54003, с основными и вспомогательными маслянными винтовыми насосами типа SNH80-R-54U6-W22, поз.KU01AP01A/B применяемый на установке 4У-251, филиал Астраханский ГПЗ ООО «Газпром переработка» (опасный производственный объект «Площадка производства №2 Астраханского ГПЗ», рег. №А19-10619-0069);ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";не в полной мере;https://monitor-pb.ru/conclusion/38-%D0%A2%D0%A3-02817-2023;https://monitor-pb.ru/customer/1102054991
expired;воздуходувка;68-ТУ-06554-2018;11.05.2018;4223036696;"ООО ""ОФ ""ПРОКОПЬЕВСКУГОЛЬ""";"технические устройства, применяемые на опасном производственном объекте: воздуходувка GM-25S (поз. 803-1, инв. №7553); воздуходувка GM-25S (поз. 803-2, инв. №7554); воздуходувка GM-80L (поз. 801-2, инв. №7550) опасного производственного объекта - площадка обогащения угля №3 (фабрика «Зиминка»), №А68-01591-0003, II класса опасности ООО «ОФ «Прокопьевскуголь»";ТУ;4223060113;"ООО ""СИБЭО""";не в полной мере;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-06554-2018;https://monitor-pb.ru/customer/4223036696
expired;воздуходувка;68-ТУ-18119-2016;07.10.2016;4219000048;"АО  ""ЦОФ ""Абашевская""""";"технические устройства, применяемые на опасном производственном объекте II класса опасности: ротационную воздуходувку DT 90/552 поз. 560 инв. № 6185 зав. № CZL027908; ротационную воздуходувку DT 90/552 поз. 562 инв. № 6186 зав. № CZL119708, АО «ЦОФ «Абашевская»";ТУ;4205096501;"АНО ""РЕГИОНЦЕНТР""";не в полной мере;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-18119-2016;https://monitor-pb.ru/customer/4219000048
expired;воздуходувка;68-ТУ-22054-2019;17.09.2019;4203001617;"ПАО ""ЦОФ ""Березовская""""";технические устройства: Сепаратор ЭБМ-80/170 поз.210-II, воздуходувка BB 68C поз.417-II, воздуходувка BB 68C поз.418-II ПАО, применяемые на опасном производственном объекте II класса опасности ПАО «ЦОФ «Берёзовская»;ТУ;4205995812;"АССОЦИАЦИЯ ""КЦНТО ""ПРОМБЕЗОПАСНОСТЬ""";не в полной мере;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-22054-2019;https://monitor-pb.ru/customer/4203001617
expired;воздуходувка;08-ТУ-17543-2019;23.12.2019;3232000609;"ОАО ""Бежицкий хлебокомбинат""";Воздуходувка ЗАФ-49, технол. №ЗАФ 2;ТУ;3257048352;"ООО ""ПРОМТЕХЭКСПЕРТИЗА"" (ИНН 3257048352)";не в полной мере;https://monitor-pb.ru/conclusion/08-%D0%A2%D0%A3-17543-2019;https://monitor-pb.ru/customer/3232000609
expired;воздуходувка;08-ТУ-17549-2019;23.12.2019;3232000609;"ОАО ""Бежицкий хлебокомбинат""";Воздуходувка ЗАФ-49, технол. №ЗАФ 1;ТУ;3257048352;"ООО ""ПРОМТЕХЭКСПЕРТИЗА"" (ИНН 3257048352)";не в полной мере;https://monitor-pb.ru/conclusion/08-%D0%A2%D0%A3-17549-2019;https://monitor-pb.ru/customer/3232000609
expired;воздуходувка;49-ЗС-00740-2020;14.01.2020;0268036071;"ОАО ""Синтез-Каучук""";здание воздуходувки №2 цеха И-2 ОАО «Синтез-Каучук»;ЗС;7814384895;"ООО ""Эксперт-проект""";не в полной мере;https://monitor-pb.ru/conclusion/49-%D0%97%D0%A1-00740-2020;https://monitor-pb.ru/customer/0268036071
expired;воздуходувка;43-ТУ-08750-2022;20.04.2022;1658008723;"ПАО ""КАЗАНЬОРГСИНТЕЗ""";"Заключение экспертизы промышленной безопасности №1009-21 На технические устройства: компрессоры, принадлежащие ПАО «Казаньоргсинтез», цех НиОПСВ 1.Воздуходувка ТВ-175-1.6 техн.№3Б зав.№586; 2.Воздуходувка ТВ-175-1.6 техн.№3В зав.№589.";ТУ;1655106585;"ООО ""ИНЖЕНЕРНЫЙ ЦЕНТР ПО ЭКСПЕРТИЗЕ И ДИАГНОСТИКЕ""";не в полной мере;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-08750-2022;https://monitor-pb.ru/customer/1658008723
expired;воздуходувка;53-ТУ-49774-2022;24.08.2022;6320004615;"АО ""КРАЙ КАРАВАЙ""";Воздуходувка Robuschi ROBOX evolution ES 55/2V-RVV80;ТУ;6312086734;"ООО ""ПЭБ""";не в полной мере;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-49774-2022;https://monitor-pb.ru/customer/6320004615
expired;воздуходувка;50-ТУ-11773-2023;19.04.2023;7733338555;"ООО ""Сергиево-Посадский мукомольный комбинат""";Воздуходувка ВД-1 инв. №00-000143;ТУ;5837071503;"ООО ""НИЦ ИМПУЛЬС""";не в полной мере;https://monitor-pb.ru/conclusion/50-%D0%A2%D0%A3-11773-2023;https://monitor-pb.ru/customer/7733338555
expired;воздуходувка;57-ЗС-49246-2017;15.12.2017;7206025040;"ООО ""СИБУР Тобольск""";труба воздуходувки ВI-601 (производство «Бутадиен», установка дегидрирования бутана (ДБО-2/3)) ООО «СИБУР Тобольск»;ЗС;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";не в полной мере;https://monitor-pb.ru/conclusion/57-%D0%97%D0%A1-49246-2017;https://monitor-pb.ru/customer/7206025040
expired;воздуходувка;66-ТУ-12420-2017;26.10.2017;2455024746;"ООО ""КДВ Минусинск""";технические устройства применяемые на опасном производственном объекте: Склад бестарного хранения муки № 2, IV класса опасности (662605, Красноярский край, г. Минусинск, ул. Крекерная, д. 8): силос для хранения муки BRAMBATI V-30 тонн (техн. № 1), силос для хранения муки BRAMBATI V-30 тонн (техн. № 2), силос для хранения сахара BRAMBATI V-30 тонн (техн. № б/н), силос для хранения крахмала BRAMBATI V-5 тонн (техн. № б/н), микромельница сахарной пудры ММ-8 (техн. № б/н), центробежный бурат BRAMBATI ВG 250 (техн. № б/н), воздуходувка OMEGA 42P-60-6 (зав. № 0923), воздуходувка OMEGA 42P-60-6 (зав. № 0924), воздуходувка OMEGA 42P-60-6 (зав. № 0925);ТУ;5405959718;"ООО ""НЭКС""";не в полной мере;https://monitor-pb.ru/conclusion/66-%D0%A2%D0%A3-12420-2017;https://monitor-pb.ru/customer/2455024746
expired;воздуходувка;11-ТУ-08766-2014;25.11.2014;7101006354;"ООО ""Проктер энд Гэмбл-Новомосковск""";Воздуходувка центробежная зав. № 79-296-2, поз. В-E704-B цеха № 12 ООО «Проктер энд Гэмбл - Новомосковск», г. Новомосковск, Тульская обл.;ТУ;7107045430;"ООО ""ХИМЭКС""";не в полной мере;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-08766-2014;https://monitor-pb.ru/customer/7101006354
expired;воздуходувка;11-ТУ-09500-2014;25.11.2014;7101006354;"ООО ""Проктер энд Гэмбл-Новомосковск""";Воздуходувка центробежная зав. № 79-296-1, поз. В-E704-A цеха № 12 ООО «Проктер энд Гэмбл - Новомосковск», г. Новомосковск, Тульская обл.;ТУ;7107045430;"ООО ""ХИМЭКС""";не в полной мере;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%A3-09500-2014;https://monitor-pb.ru/customer/7101006354
expired;воздуходувка;68-ТУ-22082-2018;31.10.2018;4219000048;"АО  ""ЦОФ ""Абашевская""""";воздуходувка DT 90/552 инв.№6186 поз.№561, эксплуатируемая на опасном производственном объекте II класса опасности АО «ЦОФ «Абашевская»;ТУ;4218021912;"ООО ПТП ""СИБЭНЕРГОЧЕРМЕТ""";не в полной мере;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-22082-2018;https://monitor-pb.ru/customer/4219000048
expired;воздуходувка;15-ТУ-11964-2016;19.07.2016;5044018861;"ЗАО ""ФЕРРЕРО РУССИЯ""";Воздуходувки Robuschi ROBOX ES 45/2V поз. № 1, № 2, № 3, применяемые на участке растаривания муки, принадлежащие ЗАО «Ферреро Руссия» с. Ворша Собинского района Владимирской области;ТУ;3328401520;"АО НПО ""ТЕХКРАНЭНЕРГО""";не в полной мере;https://monitor-pb.ru/conclusion/15-%D0%A2%D0%A3-11964-2016;https://monitor-pb.ru/customer/5044018861
expired;воздуходувка;17-ТУ-02718-2019;22.02.2019;4407006010;"ООО ""СВИСС КРОНО""";на техническое устройство, применяемое на опасном производственном объекте, воздуходувка S66LT/3P зав.№ 3692002, применяемое на участке подготовки сырой стружки цеха ДСП, принадлежащая ООО «СВИСС КРОНО».;ТУ;3328401520;"АО НПО ""ТЕХКРАНЭНЕРГО""";не в полной мере;https://monitor-pb.ru/conclusion/17-%D0%A2%D0%A3-02718-2019;https://monitor-pb.ru/customer/4407006010
expired;воздуходувка;17-ТУ-22650-2018;11.12.2018;4407006010;"ООО ""СВИСС КРОНО""";на технические устройства, применяемые на опасном производственном объекте, воздуходувки GM 80L зав.№ 893239, GM 80L зав.№ 990383, применяемые в цехе ЦПД МДФ, принадлежащий ООО «СВИСС КРОНО»;ТУ;3328401520;"АО НПО ""ТЕХКРАНЭНЕРГО""";не в полной мере;https://monitor-pb.ru/conclusion/17-%D0%A2%D0%A3-22650-2018;https://monitor-pb.ru/customer/4407006010
expired;воздуходувка;41-ЗС-43450-2022;18.07.2022;0274051582;"ПАО АНК ""БАШНЕФТЬ""";«Эстакада кабельная от здания операторной до здания насосной и воздуходувки, инв.№ 3172000 Установки сероочистки и производства серы» «Площадка газокаталитического производства филиала ПАО АНК «Башнефть» «Башнефть-Новойл»;ЗС;7425003297;"АО НТЦ ""ДИАГНОСТИКА""";не в полной мере;https://monitor-pb.ru/conclusion/41-%D0%97%D0%A1-43450-2022;https://monitor-pb.ru/customer/0274051582
expired;воздуходувка;17-ТУ-02777-2019;25.02.2019;4407006010;"ООО ""СВИСС КРОНО""";на техническое устройство, применяемое на опасном производственном объекте, воздуходувка GM-80L зав.№ 915963, применяемая в отдельно-стоящем сушильном участке древесной стружки цеха ДСП, принадлежащие ООО «СВИСС КРОНО»;ТУ;3328401520;"АО НПО ""ТЕХКРАНЭНЕРГО""";не в полной мере;https://monitor-pb.ru/conclusion/17-%D0%A2%D0%A3-02777-2019;https://monitor-pb.ru/customer/4407006010
expired;воздуходувка;68-ТУ-10888-2019;31.05.2019;5406766317;"ООО ""ГОФ Красногорская""";вентилятор ВД-13,5 (инв.№39039, поз.17), вентилятор ВД-13,5 (инв.№39039а, поз.17а), воздуходувка GM-130L (инв.№5848, поз.83-5),;ТУ;4205995812;"АССОЦИАЦИЯ ""КЦНТО ""ПРОМБЕЗОПАСНОСТЬ""";не в полной мере;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-10888-2019;https://monitor-pb.ru/customer/5406766317
expired;воздуходувка;48-ЗС-29963-2018;16.08.2018;7703647595;"АО ""ОХК ""УРАЛХИМ""";Здание корпуса воздуходувки 543а на опасном производственном объекте «Площадка №1 по производству аммиака и карбамида» №А01-12112-0057. Класс опасности – I. Филиал «ПМУ» АО «ОХК УРАЛХИМ» в городе Перми;ЗС;7709842345;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";не в полной мере;https://monitor-pb.ru/conclusion/48-%D0%97%D0%A1-29963-2018;https://monitor-pb.ru/customer/7703647595
expired;воздуходувка;68-ТУ-09485-2017;11.05.2017;4202050996;"ООО ""ММК-УГОЛЬ""";технические устройства: воздуходувки AERZEN GM 60H поз. II А-34d инв. № 22137, поз. II А-34e инв. № 22138, применяемые на опасном производственном объекте фабрике обогащения угля ООО «ММК-УГОЛЬ»;ТУ;4205254853;"ООО ""ПРОМЭКС"" (ИНН 4205254853)";не в полной мере;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%A3-09485-2017;https://monitor-pb.ru/customer/4202050996
