inn;predpriyatie;istochnik;chem_dokazano;tekst;ssylka;pochemu
7701984274;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСВОДОКАНАЛ""";Портал поставщиков Москвы;процедура 9641430;Установка насоса центробежного с электродвигателем, шт;https://zakupki.mos.ru/auction/9641430;в тексте факта нет ни одного слова машины — доказательством быть не может
7701984274;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСВОДОКАНАЛ""";Портал поставщиков Москвы;процедура 32009422078;Открытый аукцуион в электронной форме на право заключения договора на поставку запасных частей к центробежным насосным агрегатам вертикального исполнения для нужд АО 'Мосводоканал' в 2021 году;https://zakupki.mos.ru/tender/31729056;в тексте факта нет ни одного слова машины — доказательством быть не может
7701984274;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСВОДОКАНАЛ""";Портал поставщиков Москвы;процедура 31908332731;Открытый аукцион в электронной форме среди субъектов малого и среднего предпринимательства на право заключения договора на поставку запасных частей к центробежным насосным агрегатам вертикального исполнения для нужд АО «;https://zakupki.mos.ru/tender/30256269;в тексте факта нет ни одного слова машины — доказательством быть не может
7701984274;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСВОДОКАНАЛ""";Портал поставщиков Москвы;процедура 31907817490;Открытый аукцион в электронной форме среди субъектов малого и среднего предпринимательства на право заключения договора на поставку запасных частей к центробежным насосным агрегатам вертикального исполнения для нужд АО «;https://zakupki.mos.ru/tender/2674720;в тексте факта нет ни одного слова машины — доказательством быть не может
7701984274;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСВОДОКАНАЛ""";РТС-тендер;процедура 32616220728;Аукцион в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства на право заключения договора на поставку насосов-дозаторов и запасных частей к ним для восполнения аварий;https://www.rts-tender.ru/poisk/id/l32616220728-1/;в тексте факта нет ни одного слова машины — доказательством быть не может
7702038150;"ГУП ""МОСКОВСКИЙ МЕТРОПОЛИТЕН""";Сбербанк-АСТ;Сбербанк-АСТ: организация в выгрузке по нашему предмету;49.31.24;;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";РТС-тендер;процедура 3983094;(СЗбф Ц-116-26) для определения начальной (максимальной) цены договора на оказание услуг по проверкам спасательных плотов, аварийно-спасательного и противопожарного имущества для судов Северо-Западного бассейнового филиа;https://www.rts-tender.ru/poisk/id/l6000126-4-2-1/;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: организация в выгрузке по нашему предмету;Выполнение дефектации и ремонта пожарного центробежного насоса Azcue CA 50/7A буксира «Пётр Негодов»;https://www.tektorg.ru/market/procedures/17852663;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: организация в выгрузке по нашему предмету;Запрос ценовой информации в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства,(ЗЦИ ДБФ ВУ МСП 23-26) для определения начальной (максимальной) цен;https://www.tektorg.ru/223-fz/procedures/17951902;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: организация в выгрузке по нашему предмету;Поставка центробежного насоса для двигателя 6Д30/50-4;https://www.tektorg.ru/market/procedures/16740206;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: организация в выгрузке по нашему предмету;Запрос ценовой информации в электронной форме (№ АркБФ ЦЗ/42-25) для определения начальной (максимальной) цены договора на поставку электронасосов центробежно-вихревых самовсасывающих с электродвигате;https://www.tektorg.ru/223-fz/procedures/13430741;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: организация в выгрузке по нашему предмету;Поставка СЗЧ для центробежного фильтра ДГ парома «Маршал Рокоссовский»;https://www.tektorg.ru/market/procedures/13004836;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: организация в выгрузке по нашему предмету;Поставка центробежного насоса SKB MA 50-160 з/с «Петр Саблин» Астраханского филиала ФГУП «Росомопорт»;https://www.tektorg.ru/market/procedures/12805812;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: организация в выгрузке по нашему предмету;"Поставка насоса центробежного секционного самовсасывающего (ЦНС 10/30), для нужд Астраханского филиала ФГУП ""Росморпорт"".";https://www.tektorg.ru/market/procedures/12775483;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: организация в выгрузке по нашему предмету;Постава насоса центробежного в сборе двигателя 6ЧН25/34 для с/з «Уренгой»;https://www.tektorg.ru/market/procedures/11488926;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: организация в выгрузке по нашему предмету;"Поставка центробежного фильтра в сборе для двигателя Yanmar 6EY22W на ледокол ""Капитан Косолапов"" в морской порт Большой порт Санкт-Петербург";https://www.tektorg.ru/market/procedures/1533410;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: организация в выгрузке по нашему предмету;Поставка центробежного насоса 1Д315-71 5АМ240S2 с горизонтальным разъёмом корпуса двухстороннего входа в комплекте с приводным электродвигателем, установленные на общей раме – 2 комплекта (насос – эле;https://www.tektorg.ru/market/procedures/669321;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: организация в выгрузке по нашему предмету;"ДБФ поставка центробежного насоса на УПС ""Профессор Хлюстин""";https://www.tektorg.ru/market/procedures/513743;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: организация в выгрузке по нашему предмету;Услуги по разработке проекта по замене центробежных насосов прокачки дейдвуда охлаждения масла на ледокол «Капитан Чудинов» с согласованием Российского Речного Регистра.;https://www.tektorg.ru/market/procedures/351958;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: организация в выгрузке по нашему предмету;Услуга по разработке проекта установки и подключения центробежного сепаратора УОР-301(СЦ-1.5) на разъездном т/х «Капитан Рыбаков» (проект 1459);https://www.tektorg.ru/market/procedures/321878;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: организация в выгрузке по нашему предмету;Насос центробежный 1ФС-2/20 с электродвигателем АИР71А2Ж;https://www.tektorg.ru/market/procedures/321035;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: организация в выгрузке по нашему предмету;ДБФ ЦЗ Насос центробежный Grundfos UPS40-120 F самовсасывающий 50ГЦ 3x400-415В 96401944;https://www.tektorg.ru/market/procedures/313244;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: организация в выгрузке по нашему предмету;Насос центробежный 1ФС-2/20 с электродвигателем АИР71А2Ж;https://www.tektorg.ru/market/procedures/240262;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура 772545;"Запрос ценового предложения на поставку центробежных вентиляторов (2025г.) для нужд АУ АЧБФ ФГУП ""Росморпорт""";https://www.tektorg.ru/market/procedures/13004450;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура 773032;"Запрос ценового предложения на поставку центробежных вентиляторов (2025г.) для нужд АУ АЧБФ ФГУП ""Росморпорт""";https://www.tektorg.ru/market/procedures/13005171;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура 746043;"Запрос ценового предложения на поставку центробежных вентиляторов для нужд АУ АЧБФ ФГУП ""Росморпорт""";https://www.tektorg.ru/market/procedures/12369275;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура 235597;Вентилятор центробежный на подставке FS-2101 в комплекте с гибким шлангом d=160мм ГПВ-160, воздухоприемная воронка с магнитным держателем PV-160 и хомутом 150/170/9 W2 DIN 3017;https://www.tektorg.ru/market/procedures/1427148;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура 189085;"Услуга по поставке центробежного вентилятора FS-2101 и гибкого шланга ГПВ-160 для нужд ТУ АБФ ФГУП ""Росморпорт""";https://www.tektorg.ru/market/procedures/750807;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП4101755;Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, № АРХ-100-2024 по выбору организации на право заключения договора на выполн;https://www.tektorg.ru/223-fz/procedures/12373596;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП409609;Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, № АРХ-93-2024 по выбору организации на право заключения договора на выполне;https://www.tektorg.ru/223-fz/procedures/11993285;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП408402;Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, № АРХ-87-2024 по выбору организации на право заключения договора на выполне;https://www.tektorg.ru/223-fz/procedures/11711544;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП4071552;Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, № АРХ-76-2024 по выбору организации на право заключения договора на выполне;https://www.tektorg.ru/223-fz/procedures/11566150;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП404978;Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, № АРХ-24-2024 по выбору организации на право заключения договора на выполне;https://www.tektorg.ru/223-fz/procedures/10884330;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП410834;Запрос котировок в электронной форме (СФ 60-24), участниками которого могут быть только субъекты малого и среднего предпринимательства, по выбору организации на право заключения договора на поставку к;https://www.tektorg.ru/223-fz/procedures/12271893;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП4091412;Запрос ценовой информации в электронной форме (ЗЦИ СФ 56-24), участниками которого могут быть только субъекты малого и среднего предпринимательства, для определения начальной (максимальной) цены догов;https://www.tektorg.ru/223-fz/procedures/12075647;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП2101608;Запрос котировок в электронной форме (СФ 35-22), участниками которого могут быть только субъекты малого и среднего предпринимательства, по выбору организации на право заключения договора на поставку к;https://www.tektorg.ru/223-fz/procedures/5697751;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП2091623;Запрос ценовой информации в электронной форме (ЗЦИ СФ 33-22), участниками которого могут быть только субъекты малого и среднего предпринимательства, для определения начальной (максимальной) цены догов;https://www.tektorg.ru/223-fz/procedures/5376580;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП605735;Аукцион в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, (№ АркБФ 21/26) по выбору организации на право заключения договора на выполнение раб;https://www.tektorg.ru/223-fz/procedures/19002055;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП6032149;Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, (№ ДБФ МСП 53/2-26) по выбору организации на право заключения договора пост;https://www.tektorg.ru/223-fz/procedures/18663745;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП603125;Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, (№ ДБФ МСП 53-26) по выбору организации на право заключения договора постав;https://www.tektorg.ru/223-fz/procedures/17958588;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП6021041;Запрос ценовой информации в электронной форме (№ АркБФ ЦЗ/10-26) для определения начальной (максимальной) цены договора на выполнение работ по ремонту главного и вспомогательного двигателей, дизель-ко;https://www.tektorg.ru/223-fz/procedures/17906911;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП5041391;Запрос ценовой информации в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, № ЗЦИ КФ 12-25 для определения начальной (максимальной) цены догов;https://www.tektorg.ru/223-fz/procedures/13537261;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП407237;запрос ценовой информации в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, № ЗЦИ КФ 30-24 для определения начальной (максимальной) цены догов;https://www.tektorg.ru/223-fz/procedures/11432433;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП512233;Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, (№ АркБФ 34/25) по выбору организации на право заключения договора на выпол;https://www.tektorg.ru/223-fz/procedures/16741637;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП5101781;Запрос ценовой информации в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, (№ АркБФ ЦЗ/101-25) для определения начальной (максимальной) цены;https://www.tektorg.ru/223-fz/procedures/16507363;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП510813;Запрос ценовой информации в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, (ЗЦИ ДБФ 205-25) для определения начальной (максимальной) цены дог;https://www.tektorg.ru/223-fz/procedures/16391033;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП506328;Запрос ценовой информации в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, (ЗЦИ ДБФ 127-25) для определения начальной (максимальной) цены дог;https://www.tektorg.ru/223-fz/procedures/14039205;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП4122143;Запрос ценовой информации в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, (ЗЦИ ДБФ 229-24) для определения начальной (максимальной) цены дог;https://www.tektorg.ru/223-fz/procedures/12975398;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП410001;(№ ДБФ 143-24) Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, по выбору организации на право заключения договора поставки;https://www.tektorg.ru/223-fz/procedures/12180027;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП4091730;Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, (№ МФ 92/24) по выбору организации на право заключения договора на поставку;https://www.tektorg.ru/223-fz/procedures/12119483;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП401947;Запрос ценовой информации в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, (ЗЦИ ДБФ 16-24) для определения начальной (максимальной) цены дого;https://www.tektorg.ru/223-fz/procedures/10034379;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП310915;Запрос ценовой информации в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, (ЗЦИ ДБФ 212-23) для определения начальной (максимальной) цены дог;https://www.tektorg.ru/223-fz/procedures/9168807;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП307651;Запрос ценовой информации в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, (ЗЦИ ДБФ 151-23) для определения начальной (максимальной) цены дог;https://www.tektorg.ru/223-fz/procedures/8287027;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП3061916;Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, (№ МФ 94/23) по выбору организации на право заключения договора на поставку;https://www.tektorg.ru/223-fz/procedures/8104813;в тексте факта нет ни одного слова машины — доказательством быть не может
7702352454;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РОСМОРПОР";ТЭК-Торг;ТЭК-Торг: процедура ЗП1091002;Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства, (№ ДБФ 124-21) по выбору организации на право заключения договора поставки;https://www.tektorg.ru/223-fz/procedures/1384052;в тексте факта нет ни одного слова машины — доказательством быть не может
7703370008;"ПАО ""МЕЧЕЛ""";ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП544351;"Поставка запасных частей к технике Liebherr, Komatsu, Caterpillar в адрес ПАО ""Коршуновский ГОК""";https://etpgpb.ru/procedure/tender/etp/1157447-postavka-zapasnyh-chastey-k-tehnike-liebherr-komatsu-caterpillar-v-adres-pao-korshunovskiy-gok/;в тексте факта нет ни одного слова машины — доказательством быть не может
7703370008;"ПАО ""МЕЧЕЛ""";ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП152105;Поставка запасных частей для бульдозеров, погрузчиков KOMATSU в адрес ПАО «Южный Кузбасс»;https://etpgpb.ru/procedure/tender/etp/475175-postavka-zapasnyh-chastey-dlya-buldozerov-pogruzchikov-komatsu-v-adres-pao-yuzhnyy-kuzbass/;в тексте факта нет ни одного слова машины — доказательством быть не может
7703370008;"ПАО ""МЕЧЕЛ""";ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП225797;Поставка запасных частей к тракторно-бульдозерной технике Caterpillar в адрес ПАО «Южный Кузбасс»;https://etpgpb.ru/procedure/tender/etp/592400-postavka-zapasnyh-chastey-k-traktorno-buldozernoy-tehnike-caterpillar-v-adres-pao-yuzhnyy-kuzbass/;в тексте факта нет ни одного слова машины — доказательством быть не может
7703370008;"ПАО ""МЕЧЕЛ""";ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП225585;Поставка запасных частей для техники Liebherr в адрес ПАО «Коршуновский ГОК»;https://etpgpb.ru/procedure/tender/etp/591678-postavka-zapasnyh-chastey-dlya-tehniki-liebherr-v-adres-pao-korshunovskiy-gok/;в тексте факта нет ни одного слова машины — доказательством быть не может
7703370008;"ПАО ""МЕЧЕЛ""";ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП226879;Поставка запасных частей к горнотранспортному оборудованию Komatsu в адрес ПАО «Южный Кузбасс»;https://etpgpb.ru/procedure/tender/etp/602056-postavka-zapasnyh-chastey-k-gornotransportnomu-oborudovaniyu-komatsu-v-adres-pao-yuzhnyy-kuzbass/;в тексте факта нет ни одного слова машины — доказательством быть не может
7703370008;"ПАО ""МЕЧЕЛ""";ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП917912;Поставка запасных частей и двигателей для бульдозеров и погрузчиков Caterpillar, Komatsu в адрес ПАО «Южный Кузбасс»;https://etpgpb.ru/procedure/tender/etp/237357-postavka-zapasnyh-chastey-i-dvigateley-dlya-buldozerov-i-pogruzchikov-caterpillar-komatsu-v-adres-pao-yuzhnyy-kuzbass/;в тексте факта нет ни одного слова машины — доказательством быть не может
7703370008;"ПАО ""МЕЧЕЛ""";ЭТП ГПБ, поиск по словам;ЭТП ГПБ, процедура ГП152122;Поставка запасных частей для бульдозеров, погрузчиков CATERPILLAR в адрес ПАО «Южный Кузбасс»;https://etpgpb.ru/procedure/tender/etp/475216-postavka-zapasnyh-chastey-dlya-buldozerov-pogruzchikov-caterpillar-v-adres-pao-yuzhnyy-kuzbass/;в тексте факта нет ни одного слова машины — доказательством быть не может
