nazvanie;inn;nazvanie_egrul;kpp;region;okved;status;rukovoditel;dolzhnost;kandidatov;pochemu
1435335477;1435335477;"ГКУ РС(Я) ""ЦЕНТР ЗАКУПОК РС(Я)""";143501001;Респ Саха (Якутия);84.11.11;ACTIVE;Неустроева Алёна Петровна;ДИРЕКТОР;1;один кандидат
7420000133;7420000133;"ПАО ""УРАЛКУЗ""";741501001;Челябинская обл;25.50.1;ACTIVE;Мергенёв Даниил Сергеевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;3;несколько кандидатов, взят первый
1902017445;1902017445;"ООО ""УБО""";190201001;Респ Хакасия;81.22;ACTIVE;Гузенков Андрей Михайлович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7805392963;7805392963;"СПБ ГКУ ""ПСО КИРОВСКОГО РАЙОНА""";780501001;г Санкт-Петербург;84.25.1;ACTIVE;Калиничев Михаил Юрьевич;ДИРЕКТОР;1;один кандидат
6663005798;6663005798;"ПАО ""УРАЛМАШЗАВОД""";668601001;Свердловская обл;28.92;ACTIVE;;;1;один кандидат
9701087623;9701087623;"АО ""РОСАТОМ ВОЗОБНОВЛЯЕМАЯ ЭНЕРГИЯ""";770501001;г Москва;27.11.12;ACTIVE;Назаров Григорий Анатольевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;3;несколько кандидатов, взят первый
5030015500;5030015500;"МУП ""ВОДОКАНАЛ НАРО-ФОМИНСКОГО ГОРОДСКОГО ОКРУГА""";503001001;Московская обл;36.00.1;ACTIVE;Якин Александр Петрович;ДИРЕКТОР;1;один кандидат
7708117908;7708117908;"АО ""ЦЕМРОС""";773101001;г Москва;23.51;ACTIVE;Шматов Вячеслав Вячеславович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
7737106202;7737106202;"ООО ""ГСП РЕМОНТ""";772901001;г Москва;33.12;ACTIVE;Никишенков Евгений Михайлович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;4;несколько кандидатов, взят первый
5610077370;5610077370;"ООО ""ОРЕНБУРГ ВОДОКАНАЛ""";561001001;Оренбургская обл;36.00.2;ACTIVE;Мостовой Алексей Валерьевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
5615002820;5615002820;"АО ""ОКУ""";561501001;Оренбургская обл;08.12.1;ACTIVE;Чухров Георгий Александрович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
7805014746;7805014746;"АО ""ПЕТРОЛЕСПОРТ""";780501001;г Санкт-Петербург;52.24.1;ACTIVE;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ГЛОБАЛ ПОРТС""";;1;один кандидат
7710177774;7710177774;"ГБУ ""ФХУ""";771001001;г Москва;68.32.2;ACTIVE;Миколенко Андрей Михайлович;ДИРЕКТОР;1;один кандидат
1646031132;1646031132;"ООО ""АЛАБУГА-ВОЛОКНО""";164601001;Респ Татарстан;20.60.1;ACTIVE;Габерлинг Андрей Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7202203221;7202203221;УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОК ТЮМЕНСКОЙ ОБЛАСТИ;720301001;Тюменская обл;84.11.21;ACTIVE;Панков Сергей Николаевич;НАЧАЛЬНИК УПРАВЛЕНИЯ;1;один кандидат
5501177142;5501177142;"ООО ""ГАЗПРОМНЕФТЬ - КС""";550101001;Омская обл;20.59.5;ACTIVE;Чембулаев Александр Николаевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
0255010527;0255010527;"АО ""БЕЛЗАН""";025501001;Респ Башкортостан;25.94;ACTIVE;Карпов Андрей Викторович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
5022030985;5022030985;"МУП ""ТЕПЛО КОЛОМНЫ""";502201001;Московская обл;35.30.3;ACTIVE;Кайдалов Максим Сергеевич;ДИРЕКТОР;1;один кандидат
5916031750;5916031750;"ООО ""КАМА""";591601001;Пермский край;17.12;ACTIVE;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЕЗА-ЛЕС""";;1;один кандидат
7717609102;7717609102;"АО ""АТОМСПЕЦТРАНС""";771701001;г Москва;49.20.1;ACTIVE;Нащокин Владимир Владимирович;ДИРЕКТОР;5;несколько кандидатов, взят первый
7703642903;7703642903;"ООО ""ИНТЕР РАО-ЦЕНТР УПРАВЛЕНИЯ ЗАКУПКАМИ""";770401001;г Москва;82.99;ACTIVE;Виноградов Сергей Аркадьевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
4100002351;4100002351;"АО ""БЫСТРИНСКАЯ ГОРНАЯ КОМПАНИЯ""";410101001;Камчатский край;46.90;ACTIVE;"МЕЖДУНАРОДНАЯ КОМПАНИЯ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АРЕАЛ""";;1;один кандидат
5911029807;5911029807;"ПАО ""УРАЛКАЛИЙ""";591101001;Пермский край;20.15.5;ACTIVE;Лаук Виталий Викторович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;3;несколько кандидатов, взят первый
2204079002;2204079002;"ООО ""БИЙСКПРОМВОДЫ""";220401001;Алтайский край;36.00.1;ACTIVE;Пархоменко Игорь Васильевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7709886600;7709886600;"ГБУ ""АВТОМОБИЛЬНЫЕ ДОРОГИ ЦАО""";770601001;г Москва;81.29.9;ACTIVE;Жмаев Александр Викторович;РУКОВОДИТЕЛЬ;1;один кандидат
5193600346;5193600346;"ГОУП ""МУРМАНСКВОДОКАНАЛ""";519001001;Мурманская обл;36.00.1;ACTIVE;Мусатян Андраник Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
7731143889;7731143889;"ГБУ ДО ""МОСКОВСКАЯ ФУТБОЛЬНАЯ АКАДЕМИЯ""";773101001;г Москва;85.41.9;ACTIVE;Вдовин Владимир Николаевич;ДИРЕКТОР;1;один кандидат
7404070888;7404070888;"ООО ""ТД ЗЭМЗ""";740401001;Челябинская обл;46.72;ACTIVE;Клещевников Андрей Михайлович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
2801108200;2801108200;"АО ""ДРСК""";280101001;Амурская обл;35.12.1;ACTIVE;Бакай Александр Васильевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
7731084175;7731084175;"АО ""КОНЦЕРН ВКО ""АЛМАЗ - АНТЕЙ""";773101001;г Москва;26.51.2;ACTIVE;Новиков Ян Валентинович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
7111022115;7111022115;"АО ""ГЛАНИТ""";711101001;Тульская обл;23.13.1;ACTIVE;Колесников Вячеслав Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7717043346;7717043346;ГАОУ ВО МГПУ;771701001;г Москва;85.22.1;ACTIVE;Геворкян Елена Николаевна;ИСПОЛНЯЮЩИЙ ОБЯЗАННОСТИ РЕКТОРА;2;несколько кандидатов, взят первый
8703010889;8703010889;"ООО ""АРЕАЛ. РЕГИОНАЛЬНЫЙ ЦЕНТР""";272101001;Хабаровский край;70.22;ACTIVE;"МЕЖДУНАРОДНАЯ КОМПАНИЯ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АРЕАЛ""";;1;один кандидат
6612019640;6612019640;"АО ""ВОДОКАНАЛ КУ""";661201001;Свердловская обл;36.00.2;ACTIVE;Лейдерман Андрей Юрьевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
2343003392;2343003392;"ФКП ""АРМАВИРСКАЯ БИОФАБРИКА""";234301001;Краснодарский край;21.20.2;ACTIVE;Колпикова Оксана Анатольевна;ВРЕМЕННО ИСПОЛНЯЮЩИЙ ОБЯЗАННОСТИ ДИРЕКТОРА;1;один кандидат
0302001219;0302001219;"АО ""ХИАГДА""";030201001;Респ Бурятия;07.21.11;ACTIVE;Михайлов Анатолий Николаевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7806369727;7806369727;"АО ""НЗЛ""";781101001;г Санкт-Петербург;28.11.1;ACTIVE;Филиппов Илья Игоревич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
5003113668;5003113668;"ООО ""УПРАВЛЕНИЕ МЕХАНИЗАЦИЕЙ-М""";500901001;Московская обл;49.41.3;ACTIVE;Мельник Максим Юрьевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
5024001482;5024001482;"ГБУЗ ""МГОБ № 62 ДЗМ""";773101001;г Москва;86.10;ACTIVE;Каннер Дмитрий Юрьевич;ГЛАВНЫЙ ВРАЧ;3;несколько кандидатов, взят первый
7817037811;7817037811;"СПБ ГБУ СОК ""ИЖОРЕЦ""";781701001;г Санкт-Петербург;93.11;ACTIVE;Овчаренко Тимур Геннадиевич;ДИРЕКТОР;1;один кандидат
6730076910;6730076910;ГЛАВНОЕ УПРАВЛЕНИЕ СМОЛЕНСКОЙ ОБЛАСТИ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ;673001001;Смоленская обл;84.11.21;ACTIVE;Муравьев Денис Александрович;НАЧАЛЬНИК;1;один кандидат
7713652964;7713652964;"ГКУ ""ДИРЕКЦИЯ ЖКХИБ САО""";771301001;г Москва;52.21.22;ACTIVE;Борисов Александр Альбертович;ДИРЕКТОР;2;несколько кандидатов, взят первый
7709064286;7709064286;"ГБУЗ ""НПКЦ ДИТ ДЗМ""";770701001;г Москва;72.19.9;ACTIVE;Шахов Александр Валерьевич;ДИРЕКТОР;1;один кандидат
3123003920;3123003920;"АО ""БЕЛГОРОДСКИЙ ЦЕМЕНТ""";312301001;Белгородская обл;23.51;ACTIVE;Шаблицкий Вадим Николаевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
5902290473;5902290473;"ГБУЗ ПК ""ПЕРМСКАЯ КРАЕВАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА""";590201001;Пермский край;86.10;ACTIVE;Касатов Анатолий Владимирович;ГЛАВНЫЙ ВРАЧ;1;один кандидат
7810715360;7810715360;"СПБ ГБУК ""МВЦ""";781001001;г Санкт-Петербург;91.02;ACTIVE;Черняга Олег Александрович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7723564851;7723564851;"АО ""НПО ""ЦНИИТМАШ""";772301001;г Москва;72.19.9;ACTIVE;Орлов Виктор Валерьевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7820016674;7820016674;СПБ ГКУ ЦКБ;781101001;г Санкт-Петербург;71.11.1;ACTIVE;Широков Роман Анатольевич;ДИРЕКТОР;1;один кандидат
5052021890;5052021890;"АО ""ТЕПЛОСЕТЬ ФРЯЗИНО""";505001001;Московская обл;35.30.3;ACTIVE;Танасийчук Николай Сергеевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7729071411;7729071411;"ГУП ""МЕДИЦИНСКИЙ ЦЕНТР""";770101001;г Москва;86.90.4;LIQUIDATED;Ачалова Елена Борисовна;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
8901017607;8901017607;ДЕПАРТАМЕНТ ГОСЗАКАЗА ЯНАО;890101001;Ямало-Ненецкий АО;84.11.21;ACTIVE;Жирнель Евгений Викторович;ДИРЕКТОР;1;один кандидат
6317023569;6317023569;"АО ""ПОРТ САМАРА""";631701001;Самарская обл;08.12.1;ACTIVE;Квасюк Иван Олегович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
9706009675;9706009675;"АО ""АЙСОРС""";770601001;г Москва;47.99;ACTIVE;Пономарева Светлана Анатольевна;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7817045594;7817045594;"ООО ""ИЖОРАРЕМСЕРВИС""";781701001;г Санкт-Петербург;33.12;ACTIVE;Смыслов Вадим Анатольевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
6673091980;6673091980;"ООО ""ПЖТ-55""";668601001;Свердловская обл;49.20.9;ACTIVE;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОСНАБЖАЮЩАЯ КОМПАНИЯ""";;1;один кандидат
7712040126;7712040126;"ПАО ""АЭРОФЛОТ""";770401001;г Москва;51.10.1;ACTIVE;Александровский Сергей Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
7730263904;7730263904;"ООО ""РВК-ЛИПЕЦК""";482601001;Липецкая обл;36.00.2;ACTIVE;Негробов Вадим Николаевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
0256006322;0256006322;"АО ""БМК""";025601001;Респ Башкортостан;24.34;ACTIVE;Толстиков Алексей Николаевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
9729293785;9729293785;"ООО ""ГБР""";780101001;г Санкт-Петербург;81.22;ACTIVE;Нагорный Кирилл Александрович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;4;несколько кандидатов, взят первый
5050037781;5050037781;ФРЯНОВСКОЕ МП ЖКХ ГОЩ;505001001;Московская обл;68.32.1;LIQUIDATED;Автаев Андрей Анатольевич;ДИРЕКТОР;1;один кандидат
5034051355;5034051355;"МБУ ""О/З КБ""";503401001;Московская обл;81.30;ACTIVE;Стрельникова Екатерина Валерьевна;ДИРЕКТОР;1;один кандидат
5027254749;5027254749;МОУ СОШ №28;502701001;Московская обл;85.14;ACTIVE;Абузярова Светлана Анатольевна;ДИРЕКТОР;1;один кандидат
6621003100;6621003100;"АО ""НЕВЬЯНСКИЙ ЦЕМЕНТНИК""";668201001;Свердловская обл;23.51;LIQUIDATED;Калинин Максим Викторович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
5047001707;5047001707;"МП ""ХИМКИЭЛЕКТРОТРАНС""";504701001;Московская обл;49.31.22;ACTIVE;Васильев Александр Владимирович;Директор;1;один кандидат
5032004536;5032004536;"ГАУК МО ""МУЗЕЙ-ЗАПОВЕДНИК А.С. ПУШКИНА""";503201001;Московская обл;91.02;ACTIVE;Рязанов Александр Михайлович;ДИРЕКТОР;1;один кандидат
7729466258;7729466258;"ГБУ ""ЖИЛИЩНИК РАЙОНА НОВО-ПЕРЕДЕЛКИНО""";772901001;г Москва;68.32.1;ACTIVE;Казаков Евгений Юрьевич;ДИРЕКТОР;1;один кандидат
5302001320;5302001320;"ФГАУ ""ДОМ ОТДЫХА ""ВАЛДАЙ""";530201001;Новгородская обл;55.10;ACTIVE;Удалова Наталья Николаевна;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7708671295;7708671295;"ООО ""АРМЗ СЕРВИС""";770901001;г Москва;70.22;ACTIVE;Савченко Эдуард Иванович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7704010978;7704010978;ГЛАВУПДК ПРИ МИД РОССИИ;770401001;г Москва;68.20.29;ACTIVE;Фатин Вячеслав Николаевич;НАЧАЛЬНИК;5;несколько кандидатов, взят первый
7736046504;7736046504;"ООО АВИАПРЕДПРИЯТИЕ ""ГАЗПРОМ АВИА""";781401001;г Санкт-Петербург;51.10.1;ACTIVE;Овчаренко Андрей Станиславович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
5112000689;5112000689;"АО ""КОЛЬСКОЕ ПРЕДПРИЯТИЕ ""ЭРА""";771001001;г Москва;33.15;ACTIVE;Гамбарян Левон Микаелович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;3;несколько кандидатов, взят первый
7724790726;7724790726;"ООО ""СПЕЦПРОМПОСТАВКА""";772401001;г Москва;46.6;ACTIVE;Ефремова Ева Александровна;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7736259816;7736259816;"ООО ""УК ""ЭВОЛЮЦИЯ""";770301001;г Москва;68.32.2;ACTIVE;Починок Олег Михайлович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7704009700;7704009700;"ФГУП ""РАДОН""";770401001;г Москва;38.12;ACTIVE;Пронь Игорь Александрович;ИСПОЛНЯЮЩИЙ ОБЯЗАННОСТИ ГЕНЕРАЛЬНОГО ДИРЕКТОРА;5;несколько кандидатов, взят первый
7214008190;7214008190;"ООО СП ""ГОЛЫШМАНОВСКОЕ""";722001001;Тюменская обл;01.11.1;ACTIVE;Кошилов Михаил Анатольевич;ДИРЕКТОР;1;один кандидат
7751335645;7751335645;"ГБУ ""АВТОМОБИЛЬНЫЕ ДОРОГИ ТАО""";775101001;г Москва;81.29.9;ACTIVE;Титов Вячеслав Викторович;ДИРЕКТОР;1;один кандидат
6025039152;6025039152;ГБПОУ ВПК;602501001;Псковская обл;85.21;ACTIVE;Николаева Елена Александровна;ДИРЕКТОР;3;несколько кандидатов, взят первый
4825002609;4825002609;"АО ""ЛИПЕЦКЦЕМЕНТ""";482501001;Липецкая обл;23.51;LIQUIDATED;Смирнов Сергей Николаевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
7727260438;7727260438;"ГБУЗ ""ДГП № 69 ДЗМ""";772701001;г Москва;86.21;ACTIVE;Федулова Елена Юрьевна;ГЛАВНЫЙ ВРАЧ;5;несколько кандидатов, взят первый
5948058427;5948058427;"ГБУЗ ПК ""ПЦРБ""";594801001;Пермский край;86.10;ACTIVE;Удавихин Сергей Васильевич;ГЛАВНЫЙ ВРАЧ;1;один кандидат
7816041340;7816041340;"СПБ ГБПОУ ""КОЛЛЕДЖ МЕТРОПОЛИТЕНА""";781601001;г Санкт-Петербург;85.21;ACTIVE;Апаницин Владислав Геннадьевич;ДИРЕКТОР;1;один кандидат
2315990838;2315990838;"МУП ""МПТН""";231501001;Краснодарский край;49.31.22;ACTIVE;Гиваргизов Роберт Альбикович;ДИРЕКТОР;1;один кандидат
2120002211;2120002211;"МБОУ ""ЯЛЬЧИКСКАЯ СОШ ИМ. ГЕРОЯ РОССИИ Н.А.ПЕТРОВА""";212001001;Чувашская Республика - Чувашия;85.14;ACTIVE;Васильева Лариса Николаевна;ДИРЕКТОР;1;один кандидат
6454140585;6454140585;"ГКУСО ""ГОСУДАРСТВЕННОЕ АГЕНТСТВО ПО ЦЕНТРАЛИЗАЦИИ ЗАКУПОК""";645401001;Саратовская обл;84.11.21;ACTIVE;Ефимкин Владимир Владимирович;ДИРЕКТОР;1;один кандидат
5029009397;5029009397;"ФБУН ""ФНЦГ ИМ. Ф.Ф. ЭРИСМАНА"" РОСПОТРЕБНАДЗОРА";502901001;Московская обл;72.19.9;ACTIVE;Кузьмин Сергей Владимирович;ДИРЕКТОР;2;несколько кандидатов, взят первый
2407011169;2407011169;ФКУ ИК-42 ОУХД ГУФСИН РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ;240701001;Красноярский край;84.23.4;ACTIVE;Павленко Евгений Александрович;НАЧАЛЬНИК;1;один кандидат
5003018904;5003018904;"ФГБУ ""РРЦ ""ДЕТСТВО"" МИНЗДРАВА РОССИИ";500301001;Московская обл;86.10;ACTIVE;Баранов Константин Николаевич;ДИРЕКТОР;1;один кандидат
3128000313;312800031302;ИП Акинина Наталья Николаевна;;Белгородская обл;96.02;ACTIVE;;;2;несколько кандидатов, взят первый
2130225986;2130225986;"КУ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОК ЧУВАШСКОЙ РЕСПУБЛИКИ""";213001001;Чувашская Республика - Чувашия;63.11.9;ACTIVE;Степанов Артур Александрович;ДИРЕКТОР;1;один кандидат
2304030699;2304030699;"ООО "" КУРОРТНЫЙ КОМПЛЕКС "" НАДЕЖДА""";230401001;Краснодарский край;86.90.4;ACTIVE;Самойленко Светлана Станиславовна;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7810442793;7810442793;"ООО ""ГСП-МЕХАНИЗАЦИЯ""";781001001;г Санкт-Петербург;49.41.3;ACTIVE;Николаев Денис Валерьевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;3;несколько кандидатов, взят первый
4212026022;4212026022;"ГАУ ""САНАТОРИЙ ""БОРИСОВСКИЙ""";421201001;Кемеровская область - Кузбасс;86.90.4;ACTIVE;Хреновский Сергей Петрович;ДИРЕКТОР;1;один кандидат
2352039660;2352039660;"ООО ""ОТЭКО - ТЕРМИНАЛ""";235201001;Краснодарский край;52.22.13;ACTIVE;Демченко Александр Александрович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
3435900531;3435900531;"АО ""ВОЛТАЙР-ПРОМ""";343501001;Волгоградская обл;22.11;ACTIVE;Шилина Ольга Александровна;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7810474820;7810474820;"ООО ""ГСП-СЕРВИС""";781001001;г Санкт-Петербург;55.90;ACTIVE;Флигинских Андрей Николаевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
7405000428;7405000428;"ФГУП ""ПСЗ""; ФГУП ""ПРИБОРОСТРОИТЕЛЬНЫЙ ЗАВОД""";745701001;Челябинская обл;25.40;ACTIVE;Белобров Владислав Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;4;несколько кандидатов, взят первый
7704747169;7704747169;"ГАУК ""МОСГОРТУР""";770401001;г Москва;79.12;ACTIVE;Буянов Денис Алексеевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
5053017550;5053017550;"МБУ ""БЛАГОУСТРОЙСТВО""";505301001;Московская обл;81.29.9;ACTIVE;Донской Алексей Дмитриевич;ДИРЕКТОР;1;один кандидат
5031065230;5031065230;"МБУ ""СК ""ВИКТОРИЯ""";503101001;Московская обл;93.11;ACTIVE;Изотова Елена Николаевна;ДИРЕКТОР;1;один кандидат
7802072235;7802072235;СПБ ГБ ПОУ НК ИМ. А.Г. НЕБОЛСИНА;780201001;г Санкт-Петербург;85.21;ACTIVE;Палагин Владимир Васильевич;ДИРЕКТОР;1;один кандидат
5905061577;5905061577;"ГБУЗ ПК ""КФМЦ""";590501001;Пермский край;86.10;ACTIVE;Сармометов Евгений Валерьевич;ГЛАВНЫЙ ВРАЧ;5;несколько кандидатов, взят первый
5029079926;5029079926;"ГБУСО МО ""КЦСОИР ""МЫТИЩИНСКИЙ""";502901001;Московская обл;88.10;ACTIVE;Лазарев Роман Сергеевич;ДИРЕКТОР;1;один кандидат
7815015523;7815015523;КПП ООС И ОБЭБ;784101001;г Санкт-Петербург;84.11.21;ACTIVE;Соловейчик Кирилл Александрович;ПРЕДСЕДАТЕЛЬ КОМИТЕТА;1;один кандидат
5040088177;5040088177;"МУК ДК ""РОДНИКИ""";504001001;Московская обл;90.04.3;ACTIVE;Маматова Людмила Степановна;ДИРЕКТОР;5;несколько кандидатов, взят первый
7111003320;7111003320;"ГПОУ ТО ""АХТТ""";711101001;Тульская обл;85.21;ACTIVE;Анохина Ольга Николаевна;ДИРЕКТОР;1;один кандидат
5911021660;5911021660;"МАУ ЗЛООД ""ДРУЖБА""";591101001;Пермский край;85.41.9;ACTIVE;Чжан Надежда Юаньсяновна;ДИРЕКТОР;1;один кандидат
5009046489;5009046489;"МБУ ""МФЦ ДОМОДЕДОВО""";500901001;Московская обл;63.11.1;ACTIVE;Москалёв Владимир Анатольевич;ДИРЕКТОР;1;один кандидат
7116129038;7116129038;"ООО ""НОВОМОСКОВСКГОРВОДОКАНАЛ""";711601001;Тульская обл;36.00.1;ACTIVE;Салихов Шамиль Жаудетович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7725027605;7725027605;ГП КС;772501001;г Москва;61.10.9;ACTIVE;Волин Алексей Константинович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
7706627050;7706627050;"АО ""РОССЕТИ МОБИЛЬНЫЕ ГТЭС""";773101001;г Москва;35.11.1;ACTIVE;Глотов Артём Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
6453043349;6453043349;"ГУЗ ""СГДКБ""";645301001;Саратовская обл;86.10;ACTIVE;Мириева Ирана Джалиловна;ГЛАВНЫЙ ВРАЧ;1;один кандидат
6501146467;6501146467;"АО ""ДМНГ""";650101001;Сахалинская обл;71.12.3;ACTIVE;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСГЕОЛОГИЯ""";;2;несколько кандидатов, взят первый
6829012023;6829012023;"ФБУЗ ""ЦЕНТР ГИГИЕНЫ И ЭПИДЕМИОЛОГИИ В ТАМБОВСКОЙ ОБЛАСТИ""";682901001;Тамбовская обл;86.90.1;ACTIVE;Тихонова Галина Дмитриевна;ГЛАВНЫЙ ВРАЧ;5;несколько кандидатов, взят первый
6439081247;6439081247;МКУ ОМЦ;643901001;Саратовская обл;49.39.39;ACTIVE;Лагода Анна Петровна;ДИРЕКТОР;1;один кандидат
7451216566;7451216566;"ФБУЗ ""ЦЕНТР ГИГИЕНЫ И ЭПИДЕМИОЛОГИИ В ЧЕЛЯБИНСКОЙ ОБЛАСТИ""";745101001;Челябинская обл;86.90.1;ACTIVE;Гелетюк Иван Владимирович;ГЛАВНЫЙ ВРАЧ;5;несколько кандидатов, взят первый
3801055180;3801055180;ФГБУЗ ЦГИЭ № 28 ФМБА РОССИИ;380101001;Иркутская обл;86.90.1;ACTIVE;Арчакова Юлия Владимировна;ГЛАВНЫЙ ВРАЧ;2;несколько кандидатов, взят первый
7704040281;7704040281;"ФГБУ ""НМИЦ РК"" МИНЗДРАВА РОССИИ";770401001;г Москва;86.90.4;ACTIVE;Зубарева Наталия Николаевна;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
3665049241;3665049241;"ФБУЗ ""ЦЕНТР ГИГИЕНЫ И ЭПИДЕМИОЛОГИИ В ВОРОНЕЖСКОЙ ОБЛАСТИ""";366501001;Воронежская обл;86.90.1;ACTIVE;Стёпкин Юрий Иванович;ГЛАВНЫЙ ВРАЧ;5;несколько кандидатов, взят первый
7712025390;7712025390;"АО ""АНТАРИУС""";774301001;г Москва;71.12.11;LIQUIDATING;Алиев Керим Керимович;ЛИКВИДАТОР;1;один кандидат
7727298791;7727298791;"ООО УК ""УЗТМ-КАРТЭКС""";770301001;г Москва;70.22;ACTIVE;;;1;один кандидат
5262035345;5262035345;ГБПОУ НТОТ;526201001;Нижегородская обл;85.21;LIQUIDATED;Кришталь Дмитрий Александрович;ИСПОЛНЯЮЩИЙ ОБЯЗАННОСТИ ДИРЕКТОРА;1;один кандидат
0274018377;0274018377;"ПАО ""БАШИНФОРМСВЯЗЬ""";027401001;Респ Башкортостан;61.10.3;ACTIVE;Нищев Сергей Константинович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
2352039652;2352039652;"ООО ""ОТЭКО - ПОРТСЕРВИС""";235201001;Краснодарский край;52.24.2;ACTIVE;Цыбульский Виталий Игоревич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;3;несколько кандидатов, взят первый
