inn;predpriyatie;nomer;predmet;organizator;vid;summa;data;data_konca;stadiya;sekciya;ssylka
5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";504059;Кабель амфенол;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";Ценовой запрос (с закрытыми ценами);110872.8 ₽;2023-04-13;2023-04-20;Архив;market;https://www.tektorg.ru/market/procedures/7622562
5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";503325;Лабораторный вытяжной шкаф;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";Ценовой запрос;326400 ₽;2023-04-12;2023-04-19;Архив;market;https://www.tektorg.ru/market/procedures/7619616
5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";502474;Распределительная аппаратура;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";Ценовой запрос;113452.47 ₽;2023-04-11;2023-04-19;Архив;market;https://www.tektorg.ru/market/procedures/7614196
5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";ЗП304627;Электротехнические материалы;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";Запрос котировок;926039 ₽;2023-04-07;2023-04-14;Архив;zakupki;https://www.tektorg.ru/zakupki/procedures/7575658
5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";ЗП3032381;Кабель оптический;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";Запрос котировок;70713.6 ₽;2023-03-24;2023-03-31;Архив;zakupki;https://www.tektorg.ru/zakupki/procedures/7373868
5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";ЗП3022247;Оказание услуг по восстановительному ремонту прессов установок прессования для нужд ФКП «Завод имени Я.М. Свердлова».;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";Запрос предоставления ценовой информации;11960424 ₽;2023-02-28;2023-03-09;Работа комиссии;zakupki;https://www.tektorg.ru/zakupki/procedures/7158410
5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";ЗП3021780;Оказание услуг по восстановительному ремонту прессов установок прессования для нужд ФКП «Завод имени Я.М. Свердлова».;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";Запрос предоставления ценовой информации;23920848 ₽;2023-02-21;2023-03-06;Работа комиссии;zakupki;https://www.tektorg.ru/zakupki/procedures/7106927
5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";ЗП3021775;Оказание услуг по восстановительному ремонту прессов установок прессования для нужд ФКП «Завод имени Я.М. Свердлова».;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";Запрос предоставления ценовой информации;23920848 ₽;2023-02-21;2023-03-06;Работа комиссии;zakupki;https://www.tektorg.ru/zakupki/procedures/7106860
5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";ЗП1091418;Трансформатор;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";Запрос котировок;531200 ₽;2021-09-30;2021-10-08;Архив;zakupki;https://www.tektorg.ru/zakupki/procedures/1457546
5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";ЗП107941;Оборудование для видеонаблюдения;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";Запрос котировок;24299.99 ₽;2021-07-26;2021-08-03;Архив;zakupki;https://www.tektorg.ru/zakupki/procedures/983807
5249002485;"ФКП ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";ЗП107114;Приборы пожарно-охранной сигнализации ;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЗАВОД ИМЕНИ Я.М.СВЕРДЛОВА""";Запрос котировок;34803.82 ₽;2021-07-05;2021-07-13;Архив;zakupki;https://www.tektorg.ru/zakupki/procedures/801488
6330000553;"АО ""НК НПЗ""";932150;Душевая кабина;"Акционерное Общество ""Новокуйбышевский нефтеперерабатывающий завод""";Анализ рынка;НМЦ не установлена;2026-07-31;2026-08-04;Приём заявок;market;https://www.tektorg.ru/market/procedures/19550392
6330000553;"АО ""НК НПЗ""";РН60605494;Трубная продукция каталитического риформинга;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-06-26;2026-08-04;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19309156
6330000553;"АО ""НК НПЗ""";РН60602121;ЗИП к ЗРА для АО НК НПЗ 2027;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-06-08;2026-08-04;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19190253
6330000553;"АО ""НК НПЗ""";930691;Установка для очистки воды;"Акционерное Общество ""Новокуйбышевский нефтеперерабатывающий завод""";Анализ рынка;НМЦ не установлена;2026-07-28;2026-08-04;Приём заявок;market;https://www.tektorg.ru/market/procedures/19507596
6330000553;"АО ""НК НПЗ""";РН60703115;КИП для оборудования (датчики, преобразоваиели и т.п.);"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-14;2026-08-04;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19444384
6330000553;"АО ""НК НПЗ""";РН60705389;ГСО ЛЭК;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-27;2026-08-04;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19470030
6330000553;"АО ""НК НПЗ""";РН60705285;Услуги по техническому обслуживанию и текущему ремонту лифтов на объектах АО «НК НПЗ»;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-27;2026-08-04;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19468734
6330000553;"АО ""НК НПЗ""";РН60705563;Комплектующие для изоляции и монтажа кабеля;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-28;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19524076
6330000553;"АО ""НК НПЗ""";РН60705276;Источник бесперебойного питания;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-27;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19468524
6330000553;"АО ""НК НПЗ""";РН60500274;Пара трения для насоса Н-1;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-05-04;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/18983921
6330000553;"АО ""НК НПЗ""";РН60305164;Кольца компрессоров воздушных;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-03-24;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/18665779
6330000553;"АО ""НК НПЗ""";РН60302632;Гильза;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-03-13;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/18312248
6330000553;"АО ""НК НПЗ""";РН60301418;ЗИП насоса N-33;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-03-06;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/18195322
6330000553;"АО ""НК НПЗ""";РН60205598;Комплект колодок;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-02-25;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/17946491
6330000553;"АО ""НК НПЗ""";РН51102260;Колесо KNR-P404-105/021 к EBARA;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2025-11-18;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/16711154
6330000553;"АО ""НК НПЗ""";РН60205516;Уплотнения для компрессора;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-02-25;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/17945536
6330000553;"АО ""НК НПЗ""";РН60605878;Баллоны металлические;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-06-29;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19313357
6330000553;"АО ""НК НПЗ""";РН60601885;Бумага 2027;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-06-05;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19187549
6330000553;"АО ""НК НПЗ""";РН60504888;Измерительные элементы расхода;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-05-28;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19169699
6330000553;"АО ""НК НПЗ""";РН60504016;Преобразователи температуры и манометры для ГК;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-05-25;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19157878
6330000553;"АО ""НК НПЗ""";РН60503071;Вихревые расходомеры для ГК;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-05-20;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19103277
6330000553;"АО ""НК НПЗ""";930113;Актуатор (аварийная потребность);"Акционерное Общество ""Новокуйбышевский нефтеперерабатывающий завод""";Ценовой запрос (с закрытыми ценами);НМЦ не установлена;2026-07-24;2026-08-05;Приём заявок;market;https://www.tektorg.ru/market/procedures/19465895
6330000553;"АО ""НК НПЗ""";РН60705797;Прибор расхода образцовый, калибратор и датчик уровня жидкости;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-29;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19543325
6330000553;"АО ""НК НПЗ""";931191;Электродвигатель YY8020D-517G Wentelon к термостату жидкостному LOIP FT-311-25, зав. № 560, г.в. 2023;"Акционерное Общество ""Новокуйбышевский нефтеперерабатывающий завод""";Анализ рынка;НМЦ не установлена;2026-07-29;2026-08-05;Приём заявок;market;https://www.tektorg.ru/market/procedures/19542975
6330000553;"АО ""НК НПЗ""";РН60705734;Газоанализаторы, комплектующие к газоанализаторам;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-29;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19542613
6330000553;"АО ""НК НПЗ""";РН60705410;Спортивная экипировка для участников команды АО «НК НПЗ» в Летних спортивных играх;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-27;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19470241
6330000553;"АО ""НК НПЗ""";РН60705138;Конденсатор Т-35/3;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-24;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19466926
6330000553;"АО ""НК НПЗ""";РН60705009;Переход ПК 530Х12-426Х10-09Г2С;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-24;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19465442
6330000553;"АО ""НК НПЗ""";РН60703901;Разгонная часть пневмоствола;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-17;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19452950
6330000553;"АО ""НК НПЗ""";РН60605402;Сенсорный дисплей;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-06-25;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19308087
6330000553;"АО ""НК НПЗ""";РН60604082;"Трубы ХМ для цеха №29 (АВР) (ф57-159; ст.12Х1МФ, ст.15ХМ)";"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-06-18;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19215578
6330000553;"АО ""НК НПЗ""";РН60502022;Аварийный запас КИП;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-05-14;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19007701
6330000553;"АО ""НК НПЗ""";РН60404105;Запасные части к компрессору КМ-01,02, С-405;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-04-20;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/18861501
6330000553;"АО ""НК НПЗ""";РН60401928;Оборудование и инструменты вспомогательные и специального назначения на 2027г. ОНВСС 2027;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-04-09;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/18838221
6330000553;"АО ""НК НПЗ""";РН60401923;Оборудование и инструменты вспомогательные и специального назначения на 2028г. ОНВСС 2028;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-04-09;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/18838191
6330000553;"АО ""НК НПЗ""";РН60400599;Диафрагмы и реле потока;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-04-02;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/18689497
6330000553;"АО ""НК НПЗ""";РН60301774;Комплект оборудования для заливки подшипников скольжения;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-03-10;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/18303211
6330000553;"АО ""НК НПЗ""";РН51101291;ЗИП к компрессору ПК-1/1,2;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2025-11-12;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/16697659
6330000553;"АО ""НК НПЗ""";РН60701365;Проволка для АО НК НПЗ КР27 (4,0-10Х17Н13М2Т);"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-03;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19359434
6330000553;"АО ""НК НПЗ""";РН60603668;Тройник фланцевый 273х14/273х14 ст.12Х18Н10Т;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-06-17;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19210700
6330000553;"АО ""НК НПЗ""";РН60404530;Металлоизделия;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-04-22;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/18863684
6330000553;"АО ""НК НПЗ""";932470;ЛЕНТА РЕГИСТРАЦИОННАЯ ДЛЯ ЭКГ;"Акционерное Общество ""Новокуйбышевский нефтеперерабатывающий завод""";Ценовой запрос (с закрытыми ценами);НМЦ не установлена;2026-08-03;2026-08-05;Приём заявок;market;https://www.tektorg.ru/market/procedures/19553071
6330000553;"АО ""НК НПЗ""";РН60705049;Батарейки, элементы питания, аккумуляторы;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-24;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19465759
6330000553;"АО ""НК НПЗ""";РН60703174;Мотор-редуктор (типа ЮД-ФА 87-Ж);"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-14;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19444802
6330000553;"АО ""НК НПЗ""";РН60704422;Электроаппаратура;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-21;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19459023
6330000553;"АО ""НК НПЗ""";930062;Актуализация разрешительной природоохранной документации;"Акционерное Общество ""Новокуйбышевский нефтеперерабатывающий завод""";Ценовой запрос (с закрытыми ценами);НМЦ не установлена;2026-07-24;2026-08-05;Приём заявок;market;https://www.tektorg.ru/market/procedures/19466894
6330000553;"АО ""НК НПЗ""";РН60704431;электродвигатели;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-21;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19459110
6330000553;"АО ""НК НПЗ""";РН60704784;Насосы дренажные;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-23;2026-08-05;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19462879
6330000553;"АО ""НК НПЗ""";932250;Аптечки НАСФ, носилки;"Акционерное Общество ""Новокуйбышевский нефтеперерабатывающий завод""";Ценовой запрос (с закрытыми ценами);НМЦ не установлена;2026-08-03;2026-08-06;Приём заявок;market;https://www.tektorg.ru/market/procedures/19551350
6330000553;"АО ""НК НПЗ""";РН60603745;Приборы измерения температуры и давления;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-06-17;2026-08-06;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19211518
6330000553;"АО ""НК НПЗ""";РН60706041;Горелки ГИ-2У-1;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-30;2026-08-06;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19547030
6330000553;"АО ""НК НПЗ""";932414;pH-метр АНИОН-4100 баз.компл.;"Акционерное Общество ""Новокуйбышевский нефтеперерабатывающий завод""";Ценовой запрос (с закрытыми ценами);НМЦ не установлена;2026-08-03;2026-08-06;Приём заявок;market;https://www.tektorg.ru/market/procedures/19552693
6330000553;"АО ""НК НПЗ""";РН60704747;ЗИП к НКО;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-23;2026-08-06;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19462601
6330000553;"АО ""НК НПЗ""";РН60603899;Материалы изоляционные (маты МП и МП(СТ), теплоизоляции трубопроводов и аппаратов);"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-06-18;2026-08-06;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19213599
6330000553;"АО ""НК НПЗ""";РН60701559;Датчики давления и температуры;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-06;2026-08-06;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19360690
6330000553;"АО ""НК НПЗ""";РН60605549;Катализатор для процесса метанизации установки низкотемпературной изомеризации ПГИ-ДИГ 280-НК;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-06-26;2026-08-06;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19309756
6330000553;"АО ""НК НПЗ""";РН60705312;Запасные части для крана Liebherr;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-27;2026-08-06;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19469240
6330000553;"АО ""НК НПЗ""";РН60702559;Установка механотерапевтическая;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-10;2026-08-06;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19438746
6330000553;"АО ""НК НПЗ""";931513;Постгарантийное обслуживание официальным дилером 2 ед. а/м Toyota;"Акционерное Общество ""Новокуйбышевский нефтеперерабатывающий завод""";Ценовой запрос (с закрытыми ценами);НМЦ не установлена;2026-07-30;2026-08-06;Приём заявок;market;https://www.tektorg.ru/market/procedures/19545947
6330000553;"АО ""НК НПЗ""";931399;Весы аналитические;"Акционерное Общество ""Новокуйбышевский нефтеперерабатывающий завод""";Анализ рынка;НМЦ не установлена;2026-07-29;2026-08-06;Приём заявок;market;https://www.tektorg.ru/market/procedures/19544870
6330000553;"АО ""НК НПЗ""";РН60404039;Электродвигатели АЗ;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-04-20;2026-08-07;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/18861181
6330000553;"АО ""НК НПЗ""";РН51001640;Электродвигатели до 100кВт включ.;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2025-10-09;2026-08-07;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/16392695
6330000553;"АО ""НК НПЗ""";РН60705560;Изделия из фторопласта и полиамида;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-28;2026-08-07;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19523112
6330000553;"АО ""НК НПЗ""";930072;Оказание услуг, связанных с организацией и проведением обучения специалистов по дополнительной профессиональной программе повышения квалификации: «Составления смет на проектно-изыскательские работы»;"Акционерное Общество ""Новокуйбышевский нефтеперерабатывающий завод""";Ценовой запрос (с закрытыми ценами);НМЦ не установлена;2026-07-24;2026-08-07;Приём заявок;market;https://www.tektorg.ru/market/procedures/19465752
6330000553;"АО ""НК НПЗ""";РН60701177;Подшипники качения (*);"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-03;2026-08-07;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19358790
6330000553;"АО ""НК НПЗ""";РН60504116;Стропы, тали, тележки, подъемники, захваты;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-05-25;2026-08-07;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19158447
6330000553;"АО ""НК НПЗ""";РН60702636;Выполнение работ поприменению фирменного стиля при оформлении объектов строительства комплексагидрокрекинга тит.400/25, тит.400/23;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос оферт;НМЦ не установлена;2026-07-10;2026-08-07;Приём заявок;rosneft;https://www.tektorg.ru/rosneft/procedures/19439217
6330000553;"АО ""НК НПЗ""";932090;Ремонт сетей связи столовой №5, инв.№38507;"Акционерное Общество ""Новокуйбышевский нефтеперерабатывающий завод""";Ценовой запрос (с закрытыми ценами);НМЦ не установлена;2026-07-31;2026-08-07;Приём заявок;market;https://www.tektorg.ru/market/procedures/19550142
6330000553;"АО ""НК НПЗ""";РН60801094;Электродвигатель общепромышленного исполнения P-160 кВт, n-1000 об/мин. (типа М280Л6 или аналог);"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-08-03;2026-08-10;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19551930
6330000553;"АО ""НК НПЗ""";РН60706314;Корпус насоса Н61/3;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-07-31;2026-08-10;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19550282
6330000553;"АО ""НК НПЗ""";931703;Повышение квалификации по теме: «Монтаж соединительных муфт 35кВ на кабеле с изоляцией из сшитого полиэтилена;"Акционерное Общество ""Новокуйбышевский нефтеперерабатывающий завод""";Ценовой запрос (с закрытыми ценами);НМЦ не установлена;2026-07-30;2026-08-10;Приём заявок;market;https://www.tektorg.ru/market/procedures/19547199
6330000553;"АО ""НК НПЗ""";920558;Метанол;"Акционерное Общество ""Новокуйбышевский нефтеперерабатывающий завод""";Анализ рынка;НМЦ не установлена;2026-06-17;2026-08-10;Приём заявок;market;https://www.tektorg.ru/market/procedures/19211272
6330000553;"АО ""НК НПЗ""";РН60801150;Оказание транспортных услуг (транспортом подрядчика) для АО «НК НПЗ»;"Акционерное общество ""Новокуйбышевский нефтеперерабатывающий завод""";Запрос (Т)КП;НМЦ не установлена;2026-08-03;2026-08-10;Приём заявок;rosnefttkp;https://www.tektorg.ru/rosnefttkp/procedures/19552826
