inn;predpriyatie;nomer;predmet;zakon;summa;stadiya;data;data_konca;ssylka;ssylka_eis
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616225321;МИ-079-ПИР-СМР-ИП-26 в электронной форме на электронной торговой площадке на право заключения договора на выполнение комплекса работ по объекту: Реконструкция КНС по адресу ул. 50 лет Октября, 205, проводимый централизовано ООО «УК «РОСВОДОКАНАЛ» для нужд ООО «Тюмень Водоканал»;223-ФЗ;58614000.00;Подача заявок;22.07.2026;06.08.2026;https://www.rts-tender.ru/poisk/id/l32616225321-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616225321
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616223759;МИ-065-ТМЦ-ПП-26 в электронной форме на электронной торговой площадке на право заключения договора на поставку блок-боксов и насосных станций хозяйственно-бытовых стоков, проводимый централизовано ООО «УК «РОСВОДОКАНАЛ» для нужд ООО «Тюмень Водоканал»;223-ФЗ;16417076.50;Подача заявок;21.07.2026;07.08.2026;https://www.rts-tender.ru/poisk/id/l32616223759-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616223759
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616223162;МИ-054-ПП-26 в электронной форме на электронной торговой площадке на право заключения договора на оказание услуг по монтажу автоматической пожарной сигнализации, оповещения управлением эвакуацией на объектах ООО «Тюмень Водоканал и организация передачи сигнала АПС по существующей оптической линии в ;223-ФЗ;2513808.20;Подача заявок;21.07.2026;06.08.2026;https://www.rts-tender.ru/poisk/id/l32616223162-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616223162
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616223128;МИ-053-ПП-26 в электронной форме на электронной торговой площадке на право заключения договора на оказание услуг по разработке проектной документации на осуществление геологического изучения недр и разведки, включающего переоценку запасов месторождения (участка) подземных вод, разработке и утвержден;223-ФЗ;2114645.91;Подача заявок;21.07.2026;05.08.2026;https://www.rts-tender.ru/poisk/id/l32616223128-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616223128
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616218022;МИ-077-ПИР-СМР-ИП-26 в электронной форме на электронной торговой площадке на право заключения договора на выполнение комплекса работ по объекту: Реконструкция сетей водоотведения (Д315мм, ориентировочной протяженностью 1,4км) в р.п. Боровский, проводимое централизованно ООО «УК «РОСВОДОКАНАЛ» для ну;223-ФЗ;16576560.00;Подача заявок;20.07.2026;04.08.2026;https://www.rts-tender.ru/poisk/id/l32616218022-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616218022
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616214075;МИ-078-СМР-ИП-26 в электронной форме на электронной торговой площадке на право заключения договора на выполнение строительно-монтажных работ по объекту:«Реконструкция основного блока сооружений: модернизация камер хлопьеобразования, отстойников, автоматизация, реконструкция сопутствующих инженерных ;223-ФЗ;14169821.13;Подача заявок;17.07.2026;03.08.2026;https://www.rts-tender.ru/poisk/id/l32616214075-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616214075
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616207089;МИ-064-ТМЦ-ПП-26 в электронной форме на электронной торговой площадке на право заключения договора на поставку, монтаж и пуско-наладку стационарных анализаторов паров этанола, стационарных алкотестеров, проводимый не централизовано для нужд ООО «Тюмень Водоканал»;223-ФЗ;1960677.60;Подача заявок;15.07.2026;06.08.2026;https://www.rts-tender.ru/poisk/id/l32616207089-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616207089
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616195894;КО-063-ТМЦ-ПП-26 в электронной форме на электронной торговой площадке на право заключения договора на поставку металлопроката из нержавеющей стали, проводимый не централизовано для нужд ООО «Тюмень Водоканал»;223-ФЗ;1065406.41;Подача заявок;10.07.2026;05.08.2026;https://www.rts-tender.ru/poisk/id/l32616195894-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616195894
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616191827;МИ-076-ПИР-СМР-ИП-26 в электронной форме на электронной торговой площадке на право заключения договора на выполнение комплекса работ по объекту: Ликвидация скважин по адресу: с. Горьковка, ул. Парковая, д.6 в составе мероприятия: «Ликвидация объектов водоснабжения, выведенных из эксплуатации», прово;223-ФЗ;4301260.00;Подача заявок;09.07.2026;06.08.2026;https://www.rts-tender.ru/poisk/id/l32616191827-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616191827
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616190818;МИ-074-ПИР-СМР-ИП-26 в электронной форме на электронной торговой площадке на право заключения договора на выполнение комплекса работ по объектам:Объект №1: Ликвидация скважин по адресу Тюменская обл., Тюменский р-н, с. Яр, ул. Источник в составе мероприятия: «Ликвидация объектов водоснабжения выведе;223-ФЗ;7981670.00;Подача заявок;09.07.2026;05.08.2026;https://www.rts-tender.ru/poisk/id/l32616190818-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616190818
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616190787;МИ-073-ПИР-СМР-ИП-26 в электронной форме на электронной торговой площадке на право заключения договора на выполнение комплекса работ по объектам: Объект №1 Строительство станции водоподготовки д. Петропавловка Объект №2 Строительство водозабора д. Петропавловка, проводимое централизованно ООО «УК «Р;223-ФЗ;85777217.16;Подача заявок;09.07.2026;05.08.2026;https://www.rts-tender.ru/poisk/id/l32616190787-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616190787
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616177905;МИ-071-ПИР-СМР-ИП-26 в электронной форме на электронной торговой площадке на право заключения договора на выполнение комплекса работ по объекту: Ликвидация объекта: Скважина п. Андреевский, сооружение 1 по адресу п. Андреевский, ул. Военная в составе мероприятия: «Ликвидация объектов водоснабжения в;223-ФЗ;627400.00;Подача заявок;06.07.2026;04.08.2026;https://www.rts-tender.ru/poisk/id/l32616177905-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616177905
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616175208;"МИ-057-ТМЦ-ПП-26 в электронной форме на электронной торговой площадке на право заключения договора на поставку регуляторов давления ""после себя"", проводимый не централизовано для нужд ООО «Тюмень Водоканал».";223-ФЗ;1544852.47;Подача заявок;03.07.2026;04.08.2026;https://www.rts-tender.ru/poisk/id/l32616175208-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616175208
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616158165;КО-060-ТМЦ-ПП-26 в электронной форме на электронной торговой площадке на право заключения договора на поставку материалов для мембранных биполярных электролизеров, нецентрализованно для нужд ООО «Тюмень Водоканал»;223-ФЗ;573229.46;Подача заявок;29.06.2026;10.08.2026;https://www.rts-tender.ru/poisk/id/l32616158165-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616158165
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";32616245767;Право заключения договора на цех №7. Корпус №2. Капитальный ремонт кирпичной кладки по ряду Б в осях 6-9;223-ФЗ;2489329.48;Подача заявок;29.07.2026;05.08.2026;https://www.rts-tender.ru/poisk/id/l32616245767-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616245767
5919470019;"ОАО ""СМЗ"" (ИНН 5919470019)";32616227565;Право заключения договора на поставка дробилки молотковой СМД-112А;223-ФЗ;2156400.00;Подача заявок;22.07.2026;05.08.2026;https://www.rts-tender.ru/poisk/id/l32616227565-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616227565
7721632827;"АО ""КОНЦЕРН РОСЭНЕРГОАТОМ""";4542264;Закупка материально-технических ресурсов во исполнение научно-технических, опытно-конструкторских и технологических работ;3;0.00;Идёт приём заявок;29.07.2026;07.08.2026;https://www.rts-tender.ru/poisk/id/l4542264-4-11-1/;
7721632827;"АО ""КОНЦЕРН РОСЭНЕРГОАТОМ""";4539578;Закупка МТРИО для выполнения НИОКР;3;0.00;Идёт приём заявок;27.07.2026;05.08.2026;https://www.rts-tender.ru/poisk/id/l4539578-4-11-1/;
7721632827;"АО ""КОНЦЕРН РОСЭНЕРГОАТОМ""";4537765;Корректировка материалов вероятностного анализа безопасности энергоблока № 3 в период продления срока эксплуатации на основании экспертного заключения № ДНП-5-7000-2025;3;0.00;Идёт приём заявок;24.07.2026;04.08.2026;https://www.rts-tender.ru/poisk/id/l4537765-4-11-1/;
7721632827;"АО ""КОНЦЕРН РОСЭНЕРГОАТОМ""";4537351;Работы по выполнению обоснований безопасности, проектно-изыскательских работ при проведении модернизации: обоснование безопасности эксплуатации энергоблоков №№ 3, 4 Ленинградской АЭС в условиях формоизменения графитовых кладок, техническое сопровождение работ по управлению ресурсными характеристикам;3;0.00;Идёт приём заявок;24.07.2026;04.08.2026;https://www.rts-tender.ru/poisk/id/l4537351-4-11-1/;
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;32616258133;"Выполнение работ по текущему ремонту крыши и кровли основного здания административного корпуса литер В пансионата МГУ «Буревестник» 3-е отделение (1 усл. ед) (223.АЭФ (МСП).469; Id 87541)";223-ФЗ;7998235.93;Подача заявок;31.07.2026;17.08.2026;https://www.rts-tender.ru/poisk/id/l32616258133-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616258133
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;32616258119;"Выполнение работ по сохранению объекта культурного наследия, замена 5-ти лифтов с разработкой проектно-сметной документации в основном здании биологического факультета МГУ, расположенного по адресу: ул. Ленинские горы д. 1, стр. 12 (3 усл. ед) (223.АЭФ (МСП).468; Id 87753)";223-ФЗ;48310000.00;Подача заявок;31.07.2026;17.08.2026;https://www.rts-tender.ru/poisk/id/l32616258119-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616258119
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000526;Поставка оборудования (Универсальная электромеханическая испытательная машина) для МГУ имени М.В. Ломоносова (в рамках реализации соглашения с Минобрнауки № 075-15-2025-002 от 27.02.2025, ИГК: 000000H507525QRG0002) (ИД 89354));44-ФЗ;18732000.00;Подача заявок;31.07.2026;18.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000526-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000526
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000525;Закупка оборудования (Плоскопараллельный сканирующий пьезостолик с контроллером для пьезопозиционеров и пространственный жидкокристаллический фазовый модулятор света) для физического факультета МГУ имени М.В. Ломоносова (ИД 90140));44-ФЗ;4700000.00;Подача заявок;31.07.2026;21.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000525-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000525
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000524;Закупка технических газов для химического факультета МГУ имени М.В.Ломоносова (ИД 87799));44-ФЗ;787290.87;Подача заявок;31.07.2026;25.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000524-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000524
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000523;Оказание услуг по организации обзорных и тематических экскурсий для студентов геологического факультета МГУ имени М.В. Ломоносова в 2026 году (ИД 86391));44-ФЗ;974426.00;Подача заявок;31.07.2026;21.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000523-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000523
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000522;Оказание услуг по организации и проведению спортивных мероприятий для студентов факультета журналистики МГУ имени М.В. Ломоносова.(ИД 87321));44-ФЗ;395633.33;Подача заявок;31.07.2026;21.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000522-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000522
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000521;Закупка оборудования (дозаторы, наконечники к дозаторам, пипетаторы) для факультета почвоведения МГУ имени М.В.Ломоносова (ИД 89985));44-ФЗ;215540.11;Подача заявок;31.07.2026;21.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000521-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000521
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000519;Закупка тренажеров для филиала МГУ в г.Грозном (ИД 87514));44-ФЗ;2848809.40;Подача заявок;31.07.2026;21.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000519-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000519
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000520;Поставка оборудования (оптических столов с демпферными опорами) для физического факультета МГУ имени М.В. Ломоносова (ИД 89669));44-ФЗ;3565000.00;Подача заявок;31.07.2026;21.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000520-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000520
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;32616253282;Закупка оборудования (Комплексная аналитическая система для мультидетекторной гель-проникающей / эксклюзионной хроматографии полимеров в широком температурном диапазоне от низкотемпературного режима до 220 °C с модулем УФ-видимого спектрального детектирования) для МГУ имени М.В. Ломоносова, ИГК 0000;223-ФЗ;51990300.00;Подача заявок;30.07.2026;18.08.2026;https://www.rts-tender.ru/poisk/id/l32616253282-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616253282
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000518;Закупка спортивного оборудования и тренажеров для филиала МГУ в г.Грозном (ИД 88746));44-ФЗ;6307467.16;Подача заявок;30.07.2026;21.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000518-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000518
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000507;Оказание услуг по периодической поверке, калибровке и аттестации гигрометров для нужд МНОИ МГУ имени М.В. Ломоносова (ИД 87508));44-ФЗ;692600.00;Подача заявок;30.07.2026;18.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000507-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000507
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000503;Поставка оборудования (твердотельный лазер) для физического факультета МГУ им. М.В.Ломоносова (ИД 90075));44-ФЗ;3824700.00;Подача заявок;30.07.2026;18.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000503-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000503
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000506;Закупка оборудования (фотометр) для факультета почвоведения МГУ имени М.В.Ломоносова (ИД 90131));44-ФЗ;135420.00;Подача заявок;30.07.2026;18.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000506-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000506
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000505;Закупка моющих, чистящих средств и хозтоваров для СУНЦ МГУ имени М.В. Ломоносова (3770 ШТ, 600 пар, 1500 л, куб.дм) (ИД 88722));44-ФЗ;822946.50;Подача заявок;30.07.2026;21.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000505-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000505
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000510;Закупка расходных медицинских материалов (эндопротез тазобедренного сустава) для МНОИ МГУ имени М.В. Ломоносова (ИД 87488));44-ФЗ;1500000.00;Подача заявок;30.07.2026;18.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000510-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000510
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000512;Закупка лабораторного оборудования (Аппарат с перемешивающим устройством) для филиала МГУ в г.Грозном (ИД 89529));44-ФЗ;206613.00;Подача заявок;30.07.2026;25.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000512-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000512
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000511;Закупка лабораторного оборудования (Баня водяная лабораторная) для филиала МГУ в г.Грозном (ИД 89591));44-ФЗ;496683.99;Подача заявок;30.07.2026;25.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000511-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000511
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000513;Поставка дозаторов для филиала МГУ в г. Грозном (ИД 88957));44-ФЗ;1642663.00;Подача заявок;30.07.2026;25.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000513-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000513
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000517;Закупка товаров (лестница переносная, люк ревизионный сантехнический) для СУНЦ МГУ имени М.В.Ломоносова (ИД 89262));44-ФЗ;142359.00;Подача заявок;30.07.2026;21.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000517-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000517
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000514;Поставка оптических линий задержки для физического факультета МГУ имени М.В.Ломоносова (ИД 88741));44-ФЗ;4524717.70;Подача заявок;30.07.2026;21.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000514-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000514
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000515;Закупка расходных медицинских изделий (насос инфузионный интратекальный имплантируемый) для МНОИ МГУ имени М.В. Ломоносова (ИД 89452));44-ФЗ;4324545.36;Подача заявок;30.07.2026;25.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000515-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000515
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;0373100040126000516;Оказание услуг по подбору, бронированию, оформлению и покупке авиабилетов для филиала МГУ в г. Грозном (ИД 89832));44-ФЗ;17165064.00;Подача заявок;30.07.2026;18.08.2026;https://www.rts-tender.ru/poisk/id/l0373100040126000516-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=0373100040126000516
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;32616244313;"Закупка стульев на металлокаркасе для факультета искусств МГУ имени М.В.Ломоносова (80 ШТ) (223.ЗКЭФ (МСП).1780; Id 90531)";223-ФЗ;165200.00;Подача заявок;28.07.2026;20.08.2026;https://www.rts-tender.ru/poisk/id/l32616244313-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616244313
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;32616243794;"Оказание услуг по очистке кровли здания факультета искусств МГУ имени М.В. Ломоносова от снега, наледи и сосулек в зимний период 2026-2027гг. (19440 кв.м) (223.ЗКЭФ (МСП).1778; Id 90477)";223-ФЗ;874800.00;Подача заявок;28.07.2026;25.08.2026;https://www.rts-tender.ru/poisk/id/l32616243794-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616243794
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;32616243456;"Выполнение работ по изготовлению одежды и головных уборов с символикой МГУ имени М.В. Ломоносова для Издательского Дома (Типографии) МГУ имени М.В. Ломоносова () (223.ЗКЭФ.3364; Id 87062)";223-ФЗ;3000000.00;Подача заявок;28.07.2026;20.08.2026;https://www.rts-tender.ru/poisk/id/l32616243456-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616243456
7729082090;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;32616243194;"Оказание услуг по техническому (покопийному) обслуживанию офисной техники Высшей школы бизнеса МГУ () (223.ЗКЭФ.3363; Id 88354)";223-ФЗ;1200000.00;Подача заявок;28.07.2026;25.08.2026;https://www.rts-tender.ru/poisk/id/l32616243194-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616243194
