inn;predpriyatie;nomer;predmet;summa;data;ssylka;ploshchadka
5005038631;"МУП ""Белоозерское ЖКХ""";5837873;Поставка инструментов и стремянки;61600;16.12.2025;/purchase/5837873;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5837177;Поставка смартфонов;245000;15.12.2025;/purchase/5837177;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5821040;Услуги мобильной связи;299040;09.12.2025;/purchase/5821040;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5820801;Оказание услуг по абонентскому обслуживанию оборудования спутникового мониторинга автотранспорта (ГЛОНАСС);226440;09.12.2025;/purchase/5820801;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5809477;Оказание услуг по проведению предварительного (при приеме на работу) медицинского осмотра и обязательного психиатрического освидетельствования;583000;03.12.2025;/purchase/5809477;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5789480;Предоставление доступа к сети Интернет;129600;25.11.2025;/purchase/5789480;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5749605;Оказание услуг по предоставлению доступа к программному обеспечению 1С:КП ПРОФ;201092;01.11.2025;/purchase/5749605;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5745859;Оказание услуг по информационно-технологическому сопровождению 1С:КП ПРОФ;201092;30.10.2025;/purchase/5745859;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5638885;Ремонт лифтового оборудования - замена отводки дверей кабины на лифте по адресу: Московская область, го Воскресенск, г.Белоозерский, ул. 50 лет Октября, д.16, п.2 (зав.№225400);19472.81;03.09.2025;/purchase/5638885;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5625173;Ремонт лифтового оборудования - замена электродвигателя для лебедки 13VTR-CR SGR11 АДЛ-5,2С (статор) и ротора 5кВт ZAA20002RS (ADL) на лифте по адресу: Московская обл., г.Белоозерский, ул.Юбилейная, д.3, 3П (зав.№50716);150292.48;22.08.2025;/purchase/5625173;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5625144;Ремонт лифтового оборудования - замена электродвигателя две скорости без ротора 8,5 кВт ZAA9676AXH37-T Otis для лебедки 13VTR-M на лифте по адресу: Московская обл., г.Белоозерский, ул.Юбилейная, д.3, 2ГП (зав.№32793);166904.32;22.08.2025;/purchase/5625144;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5614976;Ремонт оборудования частотного преобразователя АВВ L1-07К5-3 7,5 кВт на лифте по адресу: Московская обл., г.Белоозерский, ул.Юбилейная, д.4, 1п. (зав.№52782);70200.18;14.08.2025;/purchase/5614976;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5614974;Ремонт устройства управления дверьми кабины EkoDrive 2.3-1.3 на лифте по адресу: Московская обл., г.Белоозерский, ул.Юбилейная, д.4, 2п. (зав.№52783);20568.06;14.08.2025;/purchase/5614974;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5556248;Оценка рыночной стоимости недвижимости (Пионерская 4Б);21000;26.06.2025;/purchase/5556248;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5556258;Оценка рыночной стоимости недвижимости;37000;26.06.2025;/purchase/5556258;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5480533;Поставка электромагнитного пускателя;6800;05.05.2025;/purchase/5480533;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5478116;Ремонт дизель-электрогенератора АД-60С-Т400-Р с двигателем ЯМЗ-236;180000;30.04.2025;/purchase/5478116;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5455433;Поставка шланга ПВХ;76500;15.04.2025;/purchase/5455433;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5455442;Поставка электромагнитного пускателя;6800;15.04.2025;/purchase/5455442;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5428463;Покупка лицензии на право использования программы для ЭВМ: «ZuluGIS 2021» - однопользовательская ГИС;150000;28.03.2025;/purchase/5428463;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5427710;Поставка автозапчастей;597330;27.03.2025;/purchase/5427710;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5426937;Поставка технических газов;225500;27.03.2025;/purchase/5426937;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5396168;Поставка подшипников;84000;19.03.2025;/purchase/5396168;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5396064;Поставка бумаги для офисной техники;84050;19.03.2025;/purchase/5396064;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5396019;Поставка устройства для перекрытия канальных отводов;395000;19.03.2025;/purchase/5396019;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5395957;Поставка рукава напорно-всасывающего;32000;19.03.2025;/purchase/5395957;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5395849;Поставка спецодежды;58400;19.03.2025;/purchase/5395849;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5395839;Поставка манометров;11400;19.03.2025;/purchase/5395839;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5395811;Поставка СИЗ для рук;185560;19.03.2025;/purchase/5395811;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5412016;Поставка строительных материалов;379795;25.02.2025;/purchase/5412016;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5412078;Поставка химических реактивов;52200;25.02.2025;/purchase/5412078;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5412023;Поставка метизов;170500;25.02.2025;/purchase/5412023;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5412011;Поставка технических газов;187200;25.02.2025;/purchase/5412011;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5407169;Оказание услуг по техническому осмотру транспортных средств;58250;12.02.2025;/purchase/5407169;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5405394;Поставка автоматического выключателя;13662;07.02.2025;/purchase/5405394;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5405517;Поставка смазочных материалов;284000;07.02.2025;/purchase/5405517;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5405206;Поставка рукава высокого давления;53000;06.02.2025;/purchase/5405206;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5405180;Оказание услуг по повышению квалификации руководителей и специалистов МУП «Белоозерское ЖКХ» по программам дополнительного профессионального образования;8400;06.02.2025;/purchase/5405180;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5405235;Оказание услуг по повышению квалификации руководителей и специалистов МУП «Белоозерское ЖКХ» по программам дополнительного профессионального образования;13470;06.02.2025;/purchase/5405235;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5405112;Оказание услуг по повышению квалификации руководителей и специалистов МУП «Белоозерское ЖКХ» по программам дополнительного профессионального образования;2800;06.02.2025;/purchase/5405112;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5399412;Поставка запорной арматуры;599592;17.01.2025;/purchase/5399412;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5399275;Поставка газовой пушки с комплектующими;347000;16.01.2025;/purchase/5399275;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5398909;Оказание услуг по периодическому техническому освидетельствованию и диагностическому обследованию лифтов в многоквартирных домах;493402.13;15.01.2025;/purchase/5398909;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5283485;Оказание услуг по обслуживанию системы ГЛОНАСС;246000;18.12.2024;/purchase/5283485;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5282612;Оказание услуг по проведению предварительного (при приеме на работу) медицинского осмотра и обязательного психиатрического освидетельствования;573500;18.12.2024;/purchase/5282612;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5272344;Оказание услуг по проведению строительно-технической экспертизы объекта;170000;13.12.2024;/purchase/5272344;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5270880;Услуги мобильной связи;107400;13.12.2024;/purchase/5270880;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5269551;Предоставление доступа к сети Интернет;129600;12.12.2024;/purchase/5269551;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5268003;Поставка новогодних подарков;123250;12.12.2024;/purchase/5268003;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5205174;Оказание услуг по информационно-технологическому сопровождению 1С:КП ПРОФ;178349.33;12.11.2024;/purchase/5205174;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5196779;Поставка автозапчастей;598068;06.11.2024;/purchase/5196779;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5194409;Прохождение профессионального обучения;29000;05.11.2024;/purchase/5194409;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5138513;Ремонт лифтового оборудования (замена лебедки) на лифте по адресу: Московская обл., го Воскресенск, г.Белоозерский, ул.60 лет Октября, д.20, 1П;270401.04;25.09.2024;/purchase/5138513;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5116732;Поставка запорной арматуры;599592;06.09.2024;/purchase/5116732;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5094067;Выполнение работ по ремонту лифтового оборудования после вандальных действий (замена створок дверей кабины);57491.11;19.08.2024;/purchase/5094067;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";5051300;Ремонт лифтового оборудования;70004.23;05.07.2024;/purchase/5051300;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4993643;Поставка электроинструмента;38089;20.05.2024;/purchase/4993643;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4993638;Поставка автомобильных шин;84050;20.05.2024;/purchase/4993638;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4983989;Поставка приборов КИПиА;127500;13.05.2024;/purchase/4983989;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4983980;Поставка оборудования КИПиА;485400;13.05.2024;/purchase/4983980;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4981875;Поставка топливного насоса высокого давления;195000;08.05.2024;/purchase/4981875;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4981217;Поставка мусорных баков;214850;08.05.2024;/purchase/4981217;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4969049;Поставка бумаги для офисной техники;82800;25.04.2024;/purchase/4969049;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4958260;Поставка бетона М200;256000;18.04.2024;/purchase/4958260;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4956664;Поставка резино-технических изделий;11300;17.04.2024;/purchase/4956664;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4956665;Поставка почтовых ящиков;30750;17.04.2024;/purchase/4956665;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4956411;Поставка пожарной колонки и рукава;100500;17.04.2024;/purchase/4956411;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4953480;Поставка электрической мини тали;29000;15.04.2024;/purchase/4953480;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4953452;Поставка обратного клапана и фланцев;151600;15.04.2024;/purchase/4953452;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4953500;Поставка щебня;320000;15.04.2024;/purchase/4953500;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4953453;Поставка устройства плавного пуска с комплектующими;120975;15.04.2024;/purchase/4953453;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4952611;Поставка сварочного аппарата;35160;15.04.2024;/purchase/4952611;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4952139;Ремонт лифтового оборудования (замена табло этажности в кабине лифта TFT-4,3) на лифте по адресу: Московская обл., го Воскресенск, г.Белоозерский, ул.Юбилейная, д.5, 2П (зав.№3218/04/10);42541.94;15.04.2024;/purchase/4952139;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4952146;Ремонт лифтового оборудования после аварии в электрической сети дома (замена процессоров ПЗУ для платы ПУ-3 для лифтов с нерегулируемым приводом ФАИД.00101-55) на лифтах по адресу: Московская обл., го Воскресенск, г.Белоозерский, ул.Юбилейная, д.5, 1П (зав.№3217/04/10), 2П (зав.№3218/04/10);17372.94;15.04.2024;/purchase/4952146;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4945845;"Обучение по программе ""Проведение независимой оценки квалификации на соответствие профстандартам в лифтовой отрасли""";12500;09.04.2024;/purchase/4945845;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4944956;Оказание услуг по оценке транспортных средств;36000;09.04.2024;/purchase/4944956;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4943519;Поставка триммеров и расходных материалов;114250;08.04.2024;/purchase/4943519;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4940122;Оценка рыночной стоимости недвижимости (гараж);45000;04.04.2024;/purchase/4940122;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4928750;Поставка технических газов;189100;28.03.2024;/purchase/4928750;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4928754;Поставка электротоваров;134500;28.03.2024;/purchase/4928754;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4928751;Поставка трубы ПП и кольца уплотнительного;494900;28.03.2024;/purchase/4928751;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4928752;Поставка рукава пожарного и пневмозаглушки;151000;28.03.2024;/purchase/4928752;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4927857;Оказание услуг по заправке картриджей;84500;27.03.2024;/purchase/4927857;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4927532;Поставка канцтоваров и калькуляторов;84485;27.03.2024;/purchase/4927532;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4927528;Поставка канализационных люков;73000;27.03.2024;/purchase/4927528;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4927390;Поставка масла индустриального И-20А;37000;27.03.2024;/purchase/4927390;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4916963;Поставка автозапчастей;599020;20.03.2024;/purchase/4916963;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4916961;Поставка хозтоваров;119690;20.03.2024;/purchase/4916961;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4916971;Поставка подшипников;228000;20.03.2024;/purchase/4916971;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4916950;Поставка электродов;138000;20.03.2024;/purchase/4916950;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4915922;Поставка ноутбука;59990;19.03.2024;/purchase/4915922;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4915674;Поставка преобразователя давления;53600;19.03.2024;/purchase/4915674;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4915199;Поставка мойки высокого давления;29990;19.03.2024;/purchase/4915199;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4904687;Поставка запорной арматуры;599592;12.03.2024;/purchase/4904687;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4903210;Оказание услуг по техническому осмотру транспортных средств;48436;11.03.2024;/purchase/4903210;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4888076;Оказание услуг по специальной оценке условий труда;35980;27.02.2024;/purchase/4888076;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4888079;Поставка полиграфической продукции;52500;27.02.2024;/purchase/4888079;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4888078;Поставка флагов и кронштейнов;108000;27.02.2024;/purchase/4888078;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4878034;Поставка электроматериалов;599910.2;20.02.2024;/purchase/4878034;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4878023;Поставка строительных материалов;596500;20.02.2024;/purchase/4878023;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4878031;Оказание услуг по техническому обслуживанию и охране объекта при помощи средств тревожной сигнализации;99106.4;20.02.2024;/purchase/4878031;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4877047;Поставка подшипников;84200;19.02.2024;/purchase/4877047;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4858931;Оказание услуг по сопровождению программы «Гектор: Сметчик-строитель»: сметно-нормативная база ФСНБ-2022;56500;07.02.2024;/purchase/4858931;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4857206;Поставка преобразователя частоты;45000;06.02.2024;/purchase/4857206;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4856807;Поставка шланга ПВХ;126000;06.02.2024;/purchase/4856807;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4856257;Поставка гипохлорита натрия марки А;78000;05.02.2024;/purchase/4856257;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4846388;Поставка преобразователя частоты;95000;29.01.2024;/purchase/4846388;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4844427;Оказание услуг по проведению предварительного (при приеме на работу) медицинского осмотра и обязательного психиатрического освидетельствования;573500;29.01.2024;/purchase/4844427;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4842404;Поставка мусорных контейнеров;214850;26.01.2024;/purchase/4842404;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4842402;Поставка запорной арматуры;599592;26.01.2024;/purchase/4842402;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4842345;Поставка гидравлического пресса и съемника;26700;26.01.2024;/purchase/4842345;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4841825;Оказание услуг по повышению квалификации руководителей и специалистов МУП «Белоозерское ЖКХ» по программам дополнительного профессионального образования;27200;25.01.2024;/purchase/4841825;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4841680;Оказание услуг по отбору проб и проведению санитарно-химических исследований сточной воды на выходе с очистных сооружений МУП «Белоозерское ЖКХ», поверхностных вод р. Москва 500м выше/ниже сброса на 2024 г.;149392.8;25.01.2024;/purchase/4841680;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4840642;Оказание услуг по отбору проб и проведению микробиологических исследований сточной воды с выхода очистных сооружений МУП «Белоозерское ЖКХ», поверхностных вод р. Москва 500 м выше/ниже сброса на 2024г.;52257.6;25.01.2024;/purchase/4840642;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4824887;Оказание услуг по периодическому техническому освидетельствованию и диагностическому обследованию лифтов в многоквартирных домах;493402.13;12.01.2024;/purchase/4824887;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4812026;Поставка электродвигателя;195000;25.12.2023;/purchase/4812026;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4806734;Поставка компрессора;14490;22.12.2023;/purchase/4806734;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4805873;Аренда экскаваторов с экипажем;588000;22.12.2023;/purchase/4805873;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4804006;Оказание услуг по очистке кровли многоквартирных домов от снега и наледи;600000;21.12.2023;/purchase/4804006;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4802892;Поставка электромагнитного контактора;35800;21.12.2023;/purchase/4802892;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4802612;Поставка и монтаж оборудования и обслуживание системы мониторинга автотранспорта;491800;21.12.2023;/purchase/4802612;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4802193;Поставка насоса 1Д 315-71;165000;21.12.2023;/purchase/4802193;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4802112;Поставка электропечи ПЭТ-4;27000;21.12.2023;/purchase/4802112;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4801481;Поставка насоса СД 450/56;250000;20.12.2023;/purchase/4801481;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4801104;Поставка компрессора;68404;20.12.2023;/purchase/4801104;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4800234;ремонт лифтового оборудования (ремонт блока привода дверей УПДКЛ-2.0) на лифте по адресу: Московская обл., го Воскресенск, г.Белоозерский, ул.Юбилейная, д.2, 2П (зав.№18553);15229.38;20.12.2023;/purchase/4800234;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4797886;Поставка насосов ЭЦВ 8-40-90;574800;19.12.2023;/purchase/4797886;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4797730;Поставка преобразователя частоты;335000;19.12.2023;/purchase/4797730;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4789207;Поставка автозапчастей;599950;15.12.2023;/purchase/4789207;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4789204;Поставка строительных материалов;262550;15.12.2023;/purchase/4789204;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4785232;Оказание услуг по проведению дератизации;512400;14.12.2023;/purchase/4785232;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4783040;Поставка дозирующего насоса;171612;13.12.2023;/purchase/4783040;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4780886;"Оказание услуг по сопровождению программы ""Контур.Экстерн""";18500;12.12.2023;/purchase/4780886;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4769631;Оказание услуг по техническому обслуживанию охранной сигнализации и пультовой охраны на объектах жизнеобеспечения;575135.64;07.12.2023;/purchase/4769631;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4765866;Услуги мобильной связи;184560;06.12.2023;/purchase/4765866;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4764385;Ремонт лифтового оборудования (ремонт блока привода дверей УПДКЛ-2.0) на лифте по адресу: Московская обл., г. о. Воскресенск, г. Белоозерский, ул.60 лет Октября, д.20, 1П (зав.№12826);15229.38;06.12.2023;/purchase/4764385;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4764212;Ремонт лифтового оборудования (ремонт блока привода дверей УПДКЛ-2.0) на лифте по адресу: Московская обл., г. о. Воскресенск, г. Белоозерский, ул. Юбилейная, д.1, с.А, 2П (зав.№12824);15229.38;06.12.2023;/purchase/4764212;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4764139;Поставка электроиструментов;44600;06.12.2023;/purchase/4764139;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4763380;Поставка лестницы;22200;05.12.2023;/purchase/4763380;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4763328;Поставка фонарей прожекторных;28000;05.12.2023;/purchase/4763328;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4763200;Поставка элементов питания;14000;05.12.2023;/purchase/4763200;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4763057;Поставка хлорной извести;25200;05.12.2023;/purchase/4763057;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4762941;Поставка доводчиков;24000;05.12.2023;/purchase/4762941;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4762961;Поставка устройства плавного пуска;39000;05.12.2023;/purchase/4762961;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4762553;Поставка клапана мусоропровода;68000;05.12.2023;/purchase/4762553;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4762501;Поставка резино-технических изделий;27000;05.12.2023;/purchase/4762501;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4762374;Поставка комплекта сварочных проводов для инвертора;19200;05.12.2023;/purchase/4762374;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4762298;Поставка хозяйственного инвентаря;77300;05.12.2023;/purchase/4762298;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4762032;Поставка светильников настольных;7196;05.12.2023;/purchase/4762032;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4761824;Поставка почтовых ящиков;54800;05.12.2023;/purchase/4761824;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4757990;"Оказание услуг по сопровождению программы ""Контур.Экстерн""";18500;04.12.2023;/purchase/4757990;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4743898;Поставка подписных периодических изданий;28248;27.11.2023;/purchase/4743898;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4740315;Поставка уличной скамьи;108000;23.11.2023;/purchase/4740315;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4738669;Поставка запорной арматуры;599592;23.11.2023;/purchase/4738669;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4737742;Предоставление доступа к сети Интернет;129600;22.11.2023;/purchase/4737742;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4737490;Поставка подписных периодических изданий;28248;22.11.2023;/purchase/4737490;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4736569;Ремонт лифтового оборудования (замена привода дверей кабины в сборе ЩЛЗ ПДК (400кг)) на лифте по адресу: Московская обл., го Воскресенск, г.Белоозерский, ул.Молодежная, д.22, 1П (зав.№111583);60868.73;22.11.2023;/purchase/4736569;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4728528;Поставка детских новогодних подарков;229719.84;17.11.2023;/purchase/4728528;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4728165;Оказание услуг по информационно-технологическому сопровождению 1С:КП ПРОФ;154942;17.11.2023;/purchase/4728165;Портал поставщиков Москвы
5005038631;"МУП ""Белоозерское ЖКХ""";4727042;Поставка шлангов ассенизаторских;112500;16.11.2023;/purchase/4727042;Портал поставщиков Москвы
