company_id;name;inn;kpp;slug
15882;ФГБОУ ВО САМГМУ МИНЗДРАВА РОССИИ;6317002858;631701001;federalnoe-gosudarstvennoe-byudzhetnoe-obrazovatelnoe-uchrezhdenie-vysshego-obrazovaniya-samarskiy-gosudarstvennyy-meditsinskiy-universitet-ministerstva-zdravoohraneniya-rossiyskoy-federatsii
15883;МАУ ПОХВИСТНЕВО АРЕНА;6372026200;637201001;munitsipalnoe-avtonomnoe-uchrezhdenie-gorodskogo-okruga-pohvistnevo-samarskoy-oblasti-pohvistnevo-arena
15884;Избирательная комиссия Воронежской области;3664021860;366401001;izbiratelnaya-komissiya-voronezhskoy-oblasti
15885;УФНС РОССИИ ПО САРАТОВСКОЙ ОБЛАСТИ;6454071860;645401001;upravlenie-federalnoy-nalogovoy-sluzhby-po-saratovskoy-oblasti
15886;ККГБУ ДПО ИГМУ;2466111599;246601001;krasnoyarskoe-kraevoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-dopolnitelnogo-professionalnogo-obrazovaniya-institut-gosudarstvennogo-i-munitsipalnogo-upravleniya-pri-pravitelstve-krasnoyarskogo-kraya
15887;СЭК;6330069019;633001001;ooo-spetsenergokomplekt
15888;"МКУ ""ЦЕНТР ТЕХНОЛОГИЧЕСКОЙ ПОДДЕРЖКИ""";2458014880;245801001;munitsipalnoe-kazennoe-uchrezhdenie-tsentr-tehnologicheskoy-podderzhki
15889;ЖКС № 1 НЕВСКОГО РАЙОНА;7811405931;781101001;ooo-zhilkomservis-1-nevskogo-rayona
15890;ГАУЗ РЕСПУБЛИКИ МОРДОВИЯ МРСП;1326251749;132601001;gosudarstvennoe-avtonomnoe-uchrezhdenie-zdravoohraneniya-respubliki-mordoviya-mordovskaya-respublikanskaya-stomatologicheskaya-poliklinika
15891;МАУ ДО АГО МЦ ПЕРСПЕКТИВА;3801012490;380101001;munitsipalnoe-avtonomnoe-uchrezhdenie-dopolnitelnogo-obrazovaniya-angarskogo-gorodskogo-okruga-molodezhnyy-tsentr-perspektiva
15892;КГБПОУ ТЕХНИКУМ ГОРНЫХ РАЗРАБОТОК ИМЕНИ В.П. АСТАФЬЕВА;2448001466;244801001;kraevoe-gosudarstvennoe-byudzhetnoe-professionalnoe-obrazovatelnoe-uchrezhdenie-tehnikum-gornyh-razrabotok-imeni-vp-astafieva
15893;КОМИТЕТ ГОСЗАКАЗА ОБЛАСТИ;3525165061;352501001;komitet-po-regulirovaniyu-kontraktnoy-sistemy-vologodskoy-oblasti
15894;"""ООО ""ЕВРОНАСОСЫ""""";7705595543;770501001;ooo-evronasosy
15895;АО ТРЕСТ СЗМА;7825499746;780601001;ao-trest-sevzapmontazhavtomatika
15896;"ГБУЗ МОСКОВСКОЙ ОБЛАСТИ ""ДУБНЕНСКАЯ БОЛЬНИЦА""";5010036291;501001001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-moskovskoy-oblasti-dubnenskaya-bolnitsa
15897;АО ОРЕЛОБЛЭНЕРГО;5751028520;575101001;ao-oreloblenergo
15898;МИНИСТЕРСТВО СЕЛЬСКОГО ХОЗЯЙСТВА ИРКУТСКОЙ ОБЛАСТИ;3808172221;380801001;ministerstvo-selskogo-hozyaystva-irkutskoy-oblasti
15899;"МКОУ ""НОВО- НИКОЛАЕВСКАЯ СОШ МО""АХТУБИНСКИЙ РАЙОН""";3001006603;300101001;munitsipalnoe-kazyonnoe-obscheobrazovatelnoe-uchrezhdenie-novo-nikolaevskaya-srednyaya-obscheobrazovatelnaya-shkola-mo-ahtubinskiy-rayon
15900;ГАУК СОМ КВЦ;6453062905;645301001;gosudarstvennoe-avtonomnoe-uchrezhdenie-kultury-saratovskiy-oblastnoy-metodicheskiy-kinovideotsentr
15901;МАОУ СОШ № 11 ИМ. И. И. ГАРМАША СТ. СТАРОЛЕУШКОВСКОЙ;2346008751;234601001;munitsipalnoe-avtonomnoe-obscheobrazovatelnoe-uchrezhdenie-srednyaya-obscheobrazovatelnaya-shkola-11-imeni-ivana-isaevicha-garmasha-stanitsy-staroleushkovskoy
15902;ГАУК АМУРСКИЙ ОБЛАСТНОЙ ТЕАТР ДРАМЫ;2801019455;280101001;gosudarstvennoe-avtonomnoe-uchrezhdenie-kultury-amurskiy-oblastnoy-teatr-dramy
15903;МУ ДПО МЕТОДИЧЕСКИЙ ЦЕНТР;5053052770;505301001;munitsipalnoe-uchrezhdenie-dopolnitelnogo-professionalnogo-obrazovaniya-metodicheskiy-tsentr
15904;"ГБСУСОН ""СУРАЖСКИЙ ДОМ-ИНТЕРНАТ ДЛЯ ПРЕСТАРЕЛЫХ И ИНВАЛИДОВ""";3229003536;322901001;gosudarstvennoe-byudzhetnoe-statsionarnoe-uchrezhdenie-sotsialnogo-obsluzhivaniya-naseleniya-bryanskoy-oblasti-surazhskiy-dom-internat-dlya-prestarelyh-i-invalidov
15905;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" СТРОИТЕЛЬНЫЙ АЛЬЯНС СОЗИДАНИЕ""";5074061543;507401001;-4-1
15906;;;;-4
15907;;;;-4
15908;МАУК БМК;2458009665;245801001;munitsipalnoe-avtonomnoe-uchrezhdenie-kultury-bibliotechno-muzeynyy-kompleks-g-sosnovoborska
15909;"АО ""АММОНИЙ""";1627005779;162701001;ao-ammoniy
15910;ИЗБИРАТЕЛЬНАЯ КОМИССИЯ ПРИМОРСКОГО КРАЯ;2540038980;254001001;izbiratelnaya-komissiya-primorskogo-kraya
15911;КГАПОУ КРАСНОЯРСКИЙ ТЕХНИКУМ СВАРОЧНЫХ ТЕХНОЛОГИЙ И ЭНЕРГЕТИКИ;2464030908;246401001;kraevoe-gosudarstvennoe-avtonomnoe-professionalnoe-obrazovatelnoe-uchrezhdenie-krasnoyarskiy-tehnikum-svarochnyh-tehnologiy-i-energetiki
15912;МАУ СТАДИОН МЕТАЛЛУРГ;0256021024;025601001;munitsipalnoe-avtonomnoe-uchrezhdenie-stadion-metallurg
15913;ГБУ ДО БЕЛОЦД(Ю)ТТ;3125011941;312301001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-dopolnitelnogo-obrazovaniya-belgorodskiy-oblastnoy-tsentr-detskogo-yunosheskogo-tehnicheskogo-tvorchestva
15914;ГБУ СО ЦРР;6315856318;631601001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-samarskoy-oblasti-tsentr-razmescheniya-reklamy
15915;"ГКУ ""ХТК АГП РБ""";0326476596;032601001;gosudarstvennoe-kazennoe-uchrezhdenie-hozyaystvenno-transportnyy-kompleks-administratsii-glavy-respubliki-buryatiya-i-pravitelstva-respubliki-buryatiya
15916;"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР МОНИТОРИНГА И РАЗВИТИЯ СФЕРЫ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА""";7606139927;760601001;-5-1
15917;;;;-5
15918;;;;-5
15919;СПБ ГБУ ЦЕНТРАЛЬНОЕ УПРАВЛЕНИЕ РЕГИОНАЛЬНЫХ ДОРОГ И БЛАГОУСТРОЙСТВА;7801732707;780101001;sankt-peterburgskoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-tsentralnoe-upravlenie-regionalnyh-dorog-i-blagoustroystva
15920;ГАПОУ СО ЭМТТ;6449017628;644901001;gosudarstvennoe-avtonomnoe-professionalnoe-obrazovatelnoe-uchrezhdenie-saratovskoy-oblasti-engelsskiy-mehaniko-tehnologicheskiy-tehnikum
15921;АДМИНИСТРАЦИЯ МАЛОМИНУСИНСКОГО СЕЛЬСОВЕТА МИНУСИНСКОГО РАЙОНА КРАСНОЯРСКОГО КРАЯ;2425002079;245501001;administratsiya-malominusinskogo-selsoveta-minusinskogo-rayona-krasnoyarskogo-kraya
15922;Управление по физической культуре и спорту Администрации городского округа Электросталь;5053045903;505301001;upravlenie-po-fizicheskoy-kulture-i-sportu-administratsii-gorodskogo-okruga-elektrostal-moskovskoy-oblasti
15923;ГБПОУ КБТ;7708044657;770301001;gosudarstvennoe-byudzhetnoe-professionalnoe-obrazovatelnoe-uchrezhdenie-goroda-moskvy-moskovskiy-kolledzh-biznes-tehnologiy
15924;МЭЙКЕР;9200023509;920001001;ooo-meyker
15925;"ГБУ СО ""ТОЛЬЯТТИНСКИЙ ДОМ-ИНТЕРНАТ""";6320011122;632401001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-samarskoy-oblasti-tolyattinskiy-dom-internat-dlya-prestarelyh-invalidov
15926;СПБ ГБУЗ ГОРОДСКАЯ ПОЛИКЛИНИКА № 111;7814002183;781401001;sankt-peterburgskoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-gorodskaya-poliklinika-111
15927;СПБ ГБУЗ ГОРОДСКАЯ ПОЛИКЛИНИКА № 114;7814134430;781401001;sankt-peterburgskoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-gorodskaya-poliklinika-114
15928;АДМИНИСТРАЦИЯ БОЛЬШЕУЛУЙСКОГО СЕЛЬСОВЕТА;2409000525;240901001;administratsiya-bolsheuluyskogo-selsoveta
15929;ГБУ РО Управление АЛМ;6165238609;616501001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-rostovskoy-oblasti-upravlenie-agrolesomelioratsiey
15930;РЕМСТАНКОМАШ;6658175642;668501001;ooo-remstankomash
15931;СПБ ГБУЗ ДЕТСКИЙ САНАТОРИЙ СПАРТАК;4719023340;470501001;sankt-peterburgskoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-detskiy-sanatoriy-spartak
15932;"ГБУ ""СББЖ ПО ОПОЧЕЦКОМУ, КРАСНОГОРОДСКОМУ И ПУШКИНОГОРСКОМУ РАЙОНАМ""";6012007650;601201001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-stantsiya-po-borbe-s-boleznyami-zhivotnyh-po-opochetskomu-krasnogorodskomu-i-pushkinogorskomu-rayonam
15933;"БУ ""СУРГУТСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА""";8602002151;860201001;byudzhetnoe-uchrezhdenie-hanty-mansiyskogo-avtonomnogo-okruga-yugry-surgutskaya-gorodskaya-klinicheskaya-bolnitsa
15934;ГАПОУ ИО ИТАМ;3810007899;381001001;gosudarstvennoe-avtonomnoe-professionalnoe-obrazovatelnoe-uchrezhdenie-irkutskoy-oblasti-irkutskiy-tehnikum-aviastroeniya-i-materialoobrabotki
15935;АДМИНИСТРАЦИЯ Г. КАНСКА;2450010250;245001001;administratsiya-goroda-kanska-krasnoyarskogo-kraya
15936;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""КИРИШИНЕФТЕОРГСИНТЕЗ""";4708007089;472701001;-6-1
15937;;;;-6
15938;АО ЮГРАГАЗ;8615001194;861501001;ao-yugragaz
15939;АО БЕЛОЯРСКГАЗ;8611000859;861101001;ao-beloyarskgaz
15940;"ООО ""ЕПК""";6686052554;668501001;ooo-ekaterinburgskaya-promyshlennaya-kompaniya
15941;АО ДИНАМО-КУБАНЬ;2310138348;231001001;ao-dinamo-kuban
15942;"ООО ""ЧТГ""";9102297251;910201001;ooo-chernomortransgaz
15943;ФГБУ ДПО ЦГМА;7731048280;773101001;federalnoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-dopolnitelnogo-professionalnogo-obrazovaniya-tsentralnaya-gosudarstvennaya-meditsinskaya-akademiya-upravleniya-delami-prezidenta-rossiyskoy-federatsii
15944;КГБУЗ КМДКБ № 1;2460213604;246001001;kraevoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-krasnoyarskaya-mezhrayonnaya-detskaya-klinicheskaya-bolnitsa-1
15945;МКУ БЛАГОУСТРОЙСТВО;6325056134;632501001;munitsipalnoe-kazennoe-uchrezhdenie-gorodskogo-okruga-syzran-blagoustroystvo
15946;ЦОР ЭФКО;3122015708;312201001;ooo-tsentr-obespecheniya-i-remontov-efko
15947;ГПБ-МеталлИнвест;7727529865;772701001;ooo-gpb-metallinvest
15948;ГБУСОН КАВКАЗ;2626022942;262601001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-sotsialnogo-obsluzhivaniya-naseleniya-kraevoy-sotsialno-ozdorovitelnyy-tsentr-kavkaz
15949;ЦЕНТР ХРАНЕНИЯ ДАННЫХ;7703616170;772201001;ooo-tsentr-hraneniya-dannyh
15950;МБОУ ГИМНАЗИЯ № 6;4214011328;421401001;munitsipalnoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-gimnaziya-6-imeni-sf-venzeleva
15951;ГУП ЧУВАШСКОЙ РЕСПУБЛИКИ ЧТУ МИНТРАНСА ЧУВАШИИ;2126000651;213001001;gosudarstvennoe-unitarnoe-predpriyatie-chuvashskoy-respubliki-chuvashskoe-transportnoe-upravlenie-ministerstva-transporta-i-dorozhnogo-hozyaystva-chuvashskoy-respubliki
15952;ГБУ КО БОРОВСКАЯ РАЙОННАЯ СББЖ;4003009136;400301001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-kaluzhskoy-oblasti-borovskaya-rayonnaya-stantsiya-po-borbe-s-boleznyami-zhivotnyh
15953;"ООО ""ТОРГОВЫЙ ДОМ БУЛЛИТТ""";5079014650;770801001;ooo-torgovyy-dom-bullitt
15954;ГАОУ РЦКО;2804008596;280401001;gosudarstvennoe-avtonomnoe-obscheobrazovatelnoe-uchrezhdenie-amurskoy-oblasti-regionalnyy-tsentr-korrektsionnogo-obrazovaniya
15955;МАДОУ Д/С № 3;4217136533;421701001;munitsipalnoe-avtonomnoe-doshkolnoe-obrazovatelnoe-uchrezhdenie-tsentr-razvitiya-rebenka-detskiy-sad-3
15956;АДМИНИСТРАЦИЯ ЖЕЛТИНСКОГО СЕЛЬСОВЕТА;5643008090;564301001;administratsiya-munitsipalnogo-obrazovaniya-zheltinskiy-selsovet-saraktashskogo-rayona-orenburgskoy-oblasti
15957;НМБУ ЦЕНТР-СЕРВИС;6330050089;633001001;novokuybyshevskoe-munitsipalnoe-byudzhetnoe-uchrezhdenie-po-obespecheniyu-funktsionirovaniya-uchrezhdeniy-obrazovaniya-tsentr-servis
15958;ГБУЗ МО КПЦ;5022052202;502201001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-moskovskoy-oblasti-kolomenskiy-perinatalnyy-tsentr
15959;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ХОШЕУТОВСКИЙ СЕЛЬСОВЕТ""";3010004360;301001001;administratsiya-munitsipalnogo-obrazovaniya-selskoe-poselenie-hosheutovskiy-selsovet-harabalinskogo-munitsipalnogo-rayona-astrahanskoy-oblasti
15960;"ГУЗ ""ТЕРЕНЬГУЛЬСКАЯ РБ""";7320002088;732001001;gosudarstvennoe-uchrezhdenie-zdravoohraneniya-terengulskaya-rayonnaya-bolnitsa
15961;КГБУЗ СПАССКАЯ ГБ;2510003933;251001001;kraevoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-spasskaya-gorodskaya-bolnitsa
15962;ФГАОУ ВО СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ,СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ,СФУ;2463011853;246301001;federalnoe-gosudarstvennoe-avtonomnoe-obrazovatelnoe-uchrezhdenie-vysshego-obrazovaniya-sibirskiy-federalnyy-universitet
15963;"ООО ""АЛЬФА""";6671013016;668501001;ooo-alfa
15964;ГАПОУ НТЭТ;4220007295;422001001;gosudarstvennoe-avtonomnoe-professionalnoe-obrazovatelnoe-uchrezhdenie-novokuznetskiy-torgovo-ekonomicheskiy-tehnikum
15965;АО ОГЭ;5610043205;720301001;ao-orenburgskaya-geofizicheskaya-ekspeditsiya
15966;АО МУ ЖКХ;6321185058;632101001;ao-munitsipalnoe-upravlenie-zhilischno-kommunalnogo-hozyaystva
15967;КОМИТЕТ ОБРАЗОВАНИЯ Г.КУРСКА;4629042718;463201001;komitet-obrazovaniya-goroda-kurska
15968;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАХОДКИНСКИЙ МОРСКОЙ РЫБНЫЙ ПОРТ""";2508012923;250801001;-7-1
15969;;;;-7
15970;"БУЗОО ""ГДКБ № 2 ИМ. В.П. БИСЯРИНОЙ""";5502021275;550301001;byudzhetnoe-uchrezhdenie-zdravoohraneniya-omskoy-oblasti-gorodskaya-detskaya-klinicheskaya-bolnitsa-2-imeni-vp-bisyarinoy
15971;КУМИ АДМИНИСТРАЦИИ ОДИНЦОВСКОГО ГОРОДСКОГО ОКРУГА;5032000299;503201001;komitet-po-upravleniyu-munitsipalnym-imuschestvom-administratsii-odintsovskogo-gorodskogo-okruga-moskovskoy-oblasti
15972;ГБДОУ ДЕТСКИЙ САД № 47 ФРУНЗЕНСКОГО РАЙОНА СПБ;7816158267;781601001;gosudarstvennoe-byudzhetnoe-doshkolnoe-obrazovatelnoe-uchrezhdenie-detskiy-sad-47-kompensiruyuschego-vida-frunzenskogo-rayona-sankt-peterburga
15973;"ООО ""УК ""ФЛАГМАН""";5501285123;550101001;ooo-upravlyayuschaya-kompaniya-flagman
15974;МБОУ СОШ № 25;4214015072;421401001;munitsipalnoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-srednyaya-obscheobrazovatelnaya-shkola-25
15975;ВЕТЕРАН;5603007580;560301001;ooo-veteran
15976;МАУ ПЛАВАТЕЛЬНЫЙ БАССЕЙН СТАРТ;6330084803;633001001;munitsipalnoe-avtonomnoe-uchrezhdenie-munitsipalnogo-rayona-volzhskiy-samarskoy-oblasti-plavatelnyy-basseyn-start
15977;АДМИНИСТРАЦИЯ ВЫСЕЛКОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ВЫСЕЛКОВСКОГО РАЙОНА;2328012307;232801001;administratsiya-munitsipalnogo-obrazovaniya-vyselkovskoe-selskoe-poselenie-v-sostave-munitsipalnogo-obrazovaniya-vyselkovskiy-rayon
15978;ООО ЭЛ 6 Новочеркасск;9705126016;615043001;ooo-el-6-novocherkassk
15979;НПАО СВЕТОГОРСКИЙ ЦБК;4704012472;470401001;nepublichnoe-aktsionernoe-obschestvo-svetogorskiy-tsbk
15980;ГБУЗ НО ГКБ № 10;5257018030;525701001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-nizhegorodskoy-oblasti-gorodskaya-klinicheskaya-bolnitsa-10-kanavinskogo-rayona-g-nizhnego-novgoroda
15981;МКУ УХОДОМС;2703060977;270301001;munitsipalnoe-kazennoe-uchrezhdenie-upravlenie-hozyaystvennogo-obespecheniya-deyatelnosti-organov-mestnogo-samoupravleniya-goroda-komsomolska-na-amure
15982;АО ЗОЛОТОЕ СЕЧЕНИЕ;7701702233;770101001;ao-zolotoe-sechenie
15983;ССЕ ЛИМИТЕД;7731563065;772901001;ooo-sse-limited
15984;"ООО ""ЦТО ""ЛОГИСТИК""";6686143635;668601001;ooo-tsentr-tehnicheskogo-obespecheniya-logistik
15985;"ООО ""ЕРС-КОМПЛЕКТ""";3023022341;302301001;ooo-ers-komplekt
15986;МОУ СОШ № 6;6454062753;645401001;munitsipalnoe-obscheobrazovatelnoe-uchrezhdenie-srednyaya-obscheobrazovatelnaya-shkola-6-oktyabrskogo-rayona-goroda-saratova
15987;ГБУ САМАРСКАЯ ОВЛ;6311070964;631301001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-samarskoy-oblasti-samarskaya-oblastnaya-veterinarnaya-laboratoriya
15988;"ООО ""МЗ СОТРАНС""";4716045264;471601001;ooo-mehanicheskiy-zavod-sotrans
15989;КГКУ КАЗАКИ ХАБАРОВСКОГО КРАЯ;2700029009;;kraevoe-gosudarstvennoe-kazennoe-uchrezhdenie-kazaki-habarovskogo-kraya
15990;МАДОУ ДС № 28 Г. БЛАГОВЕЩЕНСКА;2801024159;280101001;munitsipalnoe-avtonomnoe-doshkolnoe-obrazovatelnoe-uchrezhdenie-detskiy-sad-28-goroda-blagoveschenska
15991;"МКУ ""МПО БЕССОНОВСКОГО РАЙОНА""";5809021162;580901001;munitsipalnoe-kazennoe-uchrezhdenie-munitsipalnaya-pozharnaya-ohrana-bessonovskogo-rayona-penzenskoy-oblasti
15992;ОГБУЗ БЕЛГОРОДСКАЯ ЦРБ;3102004715;310201001;oblastnoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-belgorodskaya-tsentralnaya-rayonnaya-bolnitsa
15993;"ООО ""ЮУГНК""";0274929796;027401001;ooo-yuzhno-uralskaya-gornaya-nerudnaya-kompaniya
15994;АДМИНИСТРАЦИЯ МАЛОВСКОГО СЕЛЬСОВЕТА ИРБЕЙСКОГО РАЙОНА КРАСНОЯРСКОГО КРАЯ;2416001520;241601001;administratsiya-malovskogo-selsoveta-irbeyskogo-rayona-krasnoyarskogo-kraya
15995;ФГБУ ФЕДЕРАЛЬНЫЙ МЕДИЦИНСКИЙ ЦЕНТР РОСИМУЩЕСТВА;7709290510;770801001;federalnoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-federalnyy-meditsinskiy-tsentr-federalnogo-agentstva-po-upravleniyu-gosudarstvennym-imuschestvom
15996;МКОУ НОВОТРОИЦКАЯ СОШ № 12;2455015692;245501001;munitsipalnoe-kazennoe-obscheobrazovatelnoe-uchrezhdenie-novotroitskaya-srednyaya-obscheobrazovatelnaya-shkola-12
15997;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО-ИССЛЕДОВАТЕЛЬСКОЕ, ПРОЕКТНОЕ И ПРОИЗВОДСТВЕННОЕ ПРЕДПРИЯТИЕ ПО ПРИРОДООХРАННОЙ ДЕЯТЕЛЬНОСТИ ""НЕДРА""";5902100242;590401001;-8-1
15998;;;;-8
15999;;;;-8
16000;"ООО ""СТРОЙКОНТРОЛЬ""";7709869530;771801001;ooo-stroykontrol
16001;"МБДОУ ""ДЕТСКИЙ САД № 94"" Г.О. САМАРА";6319057228;631901001;munitsipalnoe-byudzhetnoe-doshkolnoe-obrazovatelnoe-uchrezhdenie-detskiy-sad-94-gorodskogo-okruga-samara
16002;ГЛАВГЕОЛОГИЯ ДНР;9303019053;930301001;glavnoe-upravlenie-geologii-i-geoekologii-donetskoy-narodnoy-respubliki
16003;МАДОУ ЦРР-Д/С №22;2332014547;233201001;munitsipalnoe-avtonomnoe-doshkolnoe-obrazovatelnoe-uchrezhdenie-tsentr-razvitiya-rebenka-detskiy-sad-22-stanitsy-kavkazskaya-munitsipalnogo-obrazovaniya-kavkazskiy-rayon
16004;"ООО ""ОСК-ЭНЕРГО""";5263057670;783801001;ooo-osk-energo
16005;"ОБУЗ ""ИОНД""";3728012670;370201001;oblastnoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-ivanovskiy-oblastnoy-narkologicheskiy-dispanser
16006;ГБУ АГИНСКАЯ СББЖ;8001008159;800101001;gosudarstvennoe-byudzhetnoe-uchrezhdenie-aginskaya-stantsiya-po-borbe-s-boleznyami-zhivotnyh
16007;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЭНС ИНЖИНИРИНГ""";9729298889;772701001;-9-1
16008;;;;-9
16009;"МКУ ""МЦБУ И МЗ""";2404007485;240401001;munitsipalnoe-kazennoe-uchrezhdenie-mezhvedomstvennyy-tsentr-buhgalterskogo-ucheta-otchetnosti-i-munitsipalnyh-zakupok
16010;ВОРОНЕЖСКИЙ ШАМПИНЬОН;3663126148;366301001;-10-1
16011;;;;-10
16012;;;;-10
16013;АЛТЕК;3128049887;;ooo-altek
16014;"СПБ ГБСУ СО ""ГЕРОНТОЛОГИЧЕСКИЙ ЦЕНТР""";7820338216;782001001;sankt-peterburgskoe-gosudarstvennoe-byudzhetnoe-statsionarnoe-uchrezhdenie-sotsialnogo-obsluzhivaniya-gerontologicheskiy-tsentr
16015;МКУ ЦОМОО Г. ЗЕИ;2815016542;281501001;munitsipalnoe-kazennoe-uchrezhdenie-tsentr-po-obsluzhivaniyu-munitsipalnyh-obrazovatelnyh-organizatsiy-goroda-zei
16016;МУП РЫНОК Г. СВЕРДЛОВСКА;9409009030;940901001;munitsipalnoe-unitarnoe-predpriyatie-rynok-goroda-sverdlovska
16017;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДИАНТУС;7713541044;502401001;ooo-diantus
16018;ФБУ УДМУРТСКИЙ ЦСМ;1831033455;183101001;federalnoe-byudzhetnoe-uchrezhdenie-gosudarstvennyy-regionalnyy-tsentr-standartizatsii-metrologii-i-ispytaniy-v-udmurtskoy-respublike
16019;ГУЗ СО ПЕТРОВСКАЯ РБ;6444003766;644401001;gosudarstvennoe-uchrezhdenie-zdravoohraneniya-saratovskoy-oblasti-petrovskaya-rayonnaya-bolnitsa
16020;ОТДЕЛ МУНИЦИПАЛЬНОГО ЗАКАЗА АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА;2704020416;270401001;otdel-munitsipalnogo-zakaza-administratsii-sovetsko-gavanskogo-munitsipalnogo-rayona-habarovskogo-kraya
16021;МОУ ТУГУТУЙСКАЯ СОШ;8506006481;850601001;munitsipalnoe-obscheobrazovatelnoe-uchrezhdenie-tugutuyskaya-srednyaya-obscheobrazovatelnaya-shkola
16022;МАОУ СОШ № 55 Г. ПЕРМИ;5903004277;590301001;munitsipalnoe-avtonomnoe-obscheobrazovatelnoe-uchrezhdenie-srednyaya-obscheobrazovatelnaya-shkola-55-imeni-dvazhdy-geroya-sovetskogo-soyuza-gfsivkova-g-permi
16023;БУЗ ВО ВОЛОГОДСКАЯ ГОРОДСКАЯ БОЛЬНИЦА № 2;3525196616;352501001;byudzhetnoe-uchrezhdenie-zdravoohraneniya-vologodskoy-oblasti-vologodskaya-gorodskaya-bolnitsa-2
16024;"СПБ ГБУ ""ДИРЕКЦИЯ ПО УПРАВЛЕНИЮ ГОСТИНИЧНЫМ И РЕСТОРАННЫМ КОМПЛЕКСОМ""";7830002279;784201001;sankt-peterburgskoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-direktsiya-po-upravleniyu-gostinichnym-i-restorannym-kompleksom
16025;"МБОУ ""СОШ № 32""";3801010221;380101001;munitsipalnoe-byudzhetnoe-obscheobrazovatelnoe-uchrezhdenie-srednyaya-obscheobrazovatelnaya-shkola-32
16026;ТОГБУЗ ГКБ № 4 Г.ТАМБОВА;6833004346;682901001;tambovskoe-oblastnoe-gosudarstvennoe-byudzhetnoe-uchrezhdenie-zdravoohraneniya-gorodskaya-klinicheskaya-bolnitsa-4-gtambova
16027;СЛУЖБА ГСН ЯНАО;8901020536;890101001;sluzhba-gosudarstvennogo-stroitelnogo-nadzora-yamalo-nenetskogo-avtonomnogo-okruga
16028;"АО ""СКТБЭ""";7717633296;771701001;ao-spetsialnoe-konstruktorsko-tehnologicheskoe-byuro-po-elektrohimii-s-opytnym-zavodom
16029;МБУДО Новогородковская ДШИ «Лира»;5032060594;503201001;mbudo-novogorodkovskaya-dshi-lira
16030;ТСВ;6910024068;691001001;ooo-tsv
16031;АО РОСХИМ;7716953328;773001001;ao-roshim
