srok;zapros;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
any;нагнетатель;19-ТУ-25283-2015;11.11.2015;1102024468;"ООО ""ГАЗПРОМ ТРАНСГАЗ УХТА""";ГМП-ГТУ-49-ЦБН-3054/2015 Техническое устройство, применяемое на опасном производственном объекте – филиале ООО «Газпром трансгаз Ухта» КС-12 Микуньского ЛПУМГ, корпус нагнетателя природного газа типа PCL-802-24, ст. №35, зав. №9789;ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/19-%D0%A2%D0%A3-25283-2015;https://monitor-pb.ru/customer/1102024468
any;нагнетатель;28-ТП-06833-2025;22.04.2025;3528000597;"ПАО ""СЕВЕРСТАЛЬ""";рабочей документации «ПАО «Северсталь». СП. ЦВКС. Нагнетатель Н-8500-11-18579 №3 (техническое перевооружение)» на техническое перевооружение опасного производственного объекта «Цех конвертерный» (рег. № А28-00205-0042, II класс опасности), эксплуатируемого ПАО «Северсталь» (г. Череповец, Вологодская обл.);ТП;7721026752;ЗАО ПРОЧНОСТЬ;соответствует;https://monitor-pb.ru/conclusion/28-%D0%A2%D0%9F-06833-2025;https://monitor-pb.ru/customer/3528000597
any;нагнетатель;53-ТУ-21330-2014;22.10.2014;6453010110;"ООО ""ГАЗПРОМ ТРАНСГАЗ САРАТОВ""";центробежный нагнетатель природного газа станционный № 6 корпус Н-370-18-2 заводской № 122 дата изготовления 1982г. крышка Н-370-21-2 заводской № 10544 дата изготовления 1995г. цех №2 Балашовского ЛПУМГ ООО «Газпром трансгаз Саратов»;ТУ;7730505399;"ООО ""АСТРОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-21330-2014;https://monitor-pb.ru/customer/6453010110
any;нагнетатель;71-ТП-03491-2015;13.10.2015;7708153631;"ООО ""Комдиагностика""";документация на техническое перевооружение опасного производственного объекта «Проектирование, закупка материалов, монтаж и сервисное обслуживание в течение га-рантийного срока системы вибро¬мониторинга динамического оборудования (компрессо-ры, нагнетатели)» ООО «РН-Комсомольский НПЗ», Шифр КОМД.425200.091;ТП;7729700980;"ООО ""МИК - ИНЖИНИРИНГ""";соответствует;https://monitor-pb.ru/conclusion/71-%D0%A2%D0%9F-03491-2015;https://monitor-pb.ru/customer/7708153631
any;нагнетатель;01-ТП-08151-2017;21.11.2017;7736552814;"ООО ""ЕФН ЭКО СЕРВИС""";техническое перевооружение опасного производственного объекта «Сеть газопотребления ООО «ЕФН Эко Сервис» Мини - ТЭС Люберцы, рег. №А01-10763-0003 по адресу: г. Москва, ул. 2-я Вольская, д. 30 (установка 2-х дополнительных центробежных нагнетателей-газодувок);ТП;7718868082;"ООО ""КОТЛОГАЗМОНТАЖЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%9F-08151-2017;https://monitor-pb.ru/customer/7736552814
any;нагнетатель;19-ТУ-25247-2015;11.11.2015;1102024468;"ООО ""ГАЗПРОМ ТРАНСГАЗ УХТА""";ГМП-ГТУ-49-ЦБН-3055/2015Техническое устройство, применяемое на опасном производственном объекте – филиале ООО «Газпром трансгаз Ухта» КС-12 Микуньского ЛПУМГ, корпус центробежного нагнетателя природного газа типа Н-300-1,23, ст. №13, зав. №24628;ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/19-%D0%A2%D0%A3-25247-2015;https://monitor-pb.ru/customer/1102024468
any;нагнетатель;19-ТУ-25288-2015;11.11.2015;1102024468;"ООО ""ГАЗПРОМ ТРАНСГАЗ УХТА""";ГМП-ГТУ-49-ЦБН-3056/2015 Техническое устройство, применяемое на опасном производственном объекте – филиале ООО «Газпром трансгаз Ухта» КС-18 Мышкинское ЛПУМГ, корпус нагнетателя природного газа типа Н-280-12-7, ст. №26, зав. №81;ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/19-%D0%A2%D0%A3-25288-2015;https://monitor-pb.ru/customer/1102024468
any;нагнетатель;19-ТУ-25302-2015;11.11.2015;1102024468;"ООО ""ГАЗПРОМ ТРАНСГАЗ УХТА""";ГМП-ГТУ-49-ЦБН-3057/2015 Техническое устройство, применяемое на опасном производственном объекте – филиале ООО «Газпром трансгаз Ухта» КС-18 Мышкинского ЛПУМГ, корпус нагнетателя природного газа типа Н-280-12-7, ст. №27, зав. №99;ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/19-%D0%A2%D0%A3-25302-2015;https://monitor-pb.ru/customer/1102024468
any;нагнетатель;19-ТУ-25310-2015;11.11.2015;1102024468;"ООО ""ГАЗПРОМ ТРАНСГАЗ УХТА""";ГМП-ГТУ-49-ЦБН-3053/2015 Техническое устройство, применяемое на опасном производственном объекте – филиале ООО «Газпром трансгаз Ухта» КС-17 Грязовецкого ЛПУМГ, корпус нагнетателя природного газа типа Н-280-12-7, ст. №24, зав. №54;ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/19-%D0%A2%D0%A3-25310-2015;https://monitor-pb.ru/customer/1102024468
any;нагнетатель;25-ТУ-01540-2014;19.05.2014;2308065678;"ООО ""ГАЗПРОМ ДОБЫЧА КРАСНОДАР""";"выходной коллектор ДКЦ-2, II ступени от нагнетателей ГПА №204-209 до кранов 34, 35, 38 с обвязкой АВО газа 201 - 203, ДКС ДКЦ-2, Вуктыльского ГПУ ООО ""Газпром добыча Краснодар""";ТУ;7727562936;"ООО ""Инновационные нефтегазовые технологии"" (ИНН 7727562936)";соответствует;https://monitor-pb.ru/conclusion/25-%D0%A2%D0%A3-01540-2014;https://monitor-pb.ru/customer/2308065678
any;нагнетатель;54-ТУ-17591-2018;07.12.2018;6623000680;"ПАО ""ЕВРАЗ""";техническое устройство, нагнетатели коксового газа №№1, 3 цеха улавливания №3 (участок КБ №№5, 6) АО «ЕВРАЗ НТМК», эксплуатируемого на ОПО «Цех улавливания химических продуктов коксовых батарей №5, 6», №А54-00438-0024 от 05.05.2005г. (II класс опасности),;ТУ;6658399434;"ООО ""ЮИНКОМ""";не в полной мере;https://monitor-pb.ru/conclusion/54-%D0%A2%D0%A3-17591-2018;https://monitor-pb.ru/customer/6623000680
any;нагнетатель;57-ТУ-25589-2016;29.07.2016;8617002073;"ООО ""ГАЗПРОМ ТРАНСГАЗ СУРГУТ""";корпус центробежного нагнетателя природного газа типа Н-370 заводской № 6155. станционный № 13. инвентарный № 128584. Класс опасности ОПО: II класс. Предприятие владелец: ООО «Газпром трансгаз Сургут». Место установки: Демьянское линейно-производственное управление магистральных газопроводов, компрессорная станция № 7.;ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-25589-2016;https://monitor-pb.ru/customer/8617002073
any;нагнетатель;57-ТУ-25596-2016;29.07.2016;8617002073;"ООО ""ГАЗПРОМ ТРАНСГАЗ СУРГУТ""";Корпус центробежного нагнетателя природного газа типа Н-370 заводской № 6160. станционный №11. инвентарный № 128584. Класс опасности ОПО: II класс. Предприятие владелец: ООО «Газпром трансгаз Сургут». Место установки: Демьянское линейно-производственное управление магистральных газопроводов, компрессорная станция № 7.;ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-25596-2016;https://monitor-pb.ru/customer/8617002073
any;нагнетатель;57-ТУ-25602-2016;29.07.2016;8617002073;"ООО ""ГАЗПРОМ ТРАНСГАЗ СУРГУТ""";корпус центробежного нагнетателя природного газа типа Н-370 заводской № 6253. станционный № 28. инвентарный № 128522. Класс опасности ОПО: II класс. Предприятие владелец: ООО «Газпром трансгаз Сургут». Место установки: Самсоновское линейно-производственное управление магистральных газопроводов, компрессорная станция № 6.;ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-25602-2016;https://monitor-pb.ru/customer/8617002073
any;нагнетатель;20-ТП-22320-2020;15.12.2020;4708007089;"ООО""КИНЕФ""";документации на техническое перевооружение опасного производственного объекта: «Цех производства парафина и серной кислоты» (рег № А20-00009-0007, дата рег. 03.09.2010 г.) ООО «КИНЕФ»: Цех № 9. УПСК. Замена нагнетателей В-4/1,2 (шифр 05766480.63.8735);ТП;7810152452;"АО ""НПО ""Ленкор""";соответствует;https://monitor-pb.ru/conclusion/20-%D0%A2%D0%9F-22320-2020;https://monitor-pb.ru/customer/4708007089
any;нагнетатель;43-ТУ-08681-2016;17.08.2016;1600000036;"ООО ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";корпус центробежного нагнетателя природного газа Н-196 зав. № 188, ст. № 7/53М, инв. № 9000129589 КЦ г/п «Н. Тура-Пермь-Горький» ГКС-4 Шеморданское ЛПУМГ ООО «Газпром трансгаз Казань»;ТУ;7736626819;"ООО ""МИПГУ ""НАУЧНО-ОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ""ЭНЕРГОСБЕРЕГАЮЩИЕ ТЕХНОЛОГИИ И ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-08681-2016;https://monitor-pb.ru/customer/1600000036
any;нагнетатель;43-ТУ-08682-2016;17.08.2016;1600000036;"ООО ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";корпус центробежного нагнетателя природного газа Н-650-21-2 зав. № 1721, ст. № 2, инв. № 9000129574, КЦ г/п Уренгой-Ужгород ГКС-21-1 Шеморданское ЛПУМГ ООО «Газпром трансгаз Казань»;ТУ;7736626819;"ООО ""МИПГУ ""НАУЧНО-ОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ""ЭНЕРГОСБЕРЕГАЮЩИЕ ТЕХНОЛОГИИ И ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-08682-2016;https://monitor-pb.ru/customer/1600000036
any;нагнетатель;57-ТУ-25570-2016;29.07.2016;8617002073;"ООО ""ГАЗПРОМ ТРАНСГАЗ СУРГУТ""";корпус центробежного нагнетателя природного газа типа RF-2BB-30 заводской № МО 1173, станционный № 17 инвентарный № 128275. Класс опасности ОПО: II класс. Предприятие владелец: ООО «Газпром трансгаз Сургут». Место установки: Тюменское линейно-производственное управление магистральных газопроводов, компрессорная станция №11.;ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-25570-2016;https://monitor-pb.ru/customer/8617002073
any;нагнетатель;57-ТУ-25585-2016;29.07.2016;8617002073;"ООО ""ГАЗПРОМ ТРАНСГАЗ СУРГУТ""";корпус центробежного нагнетателя природного газа типа Н-370-18-2 заводской № 22. станционный № 18. инвентарный № 128642. Класс опасности ОПО: II класс. Предприятие владелец: ООО «Газпром трансгаз Сургут». Место установки: Тобольское линейно- производственное управление магистральных газопроводов, компрессорная станция № 9.;ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-25585-2016;https://monitor-pb.ru/customer/8617002073
any;нагнетатель;63-ТП-22041-2017;09.10.2017;2205001753;"АО ""АЛТАЙ-КОКС""";документация на техническое перевооружение опасного производственного объекта – документация на техническое перевооружение опасного производственного объекта «Цех улавливания» ОАО «Алтай-Кокс» «Участок охлаждения и конденсации коксового газа. Машинные отделения №1, №2. Установка датчиков вибрации на нагнетатели коксового газа» шифр 15-188;ТП;2224144517;"ООО ""АЛТАЙТЕХНОИНЖИНИРИНГ""";соответствует;https://monitor-pb.ru/conclusion/63-%D0%A2%D0%9F-22041-2017;https://monitor-pb.ru/customer/2205001753
any;нагнетатель;68-ТП-21039-2018;23.10.2018;7017368130;"ООО ""Завод углеродистых материалов""";"""Техническое перевооружение газового хозяйства. Замена нагнетателя газа Н400-12-2 на два турбокомпрессора ТГ-150-1,12. М1-В1.У2-Т» на техническое перевооружение опасного производственного объекта ООО ""Завод углеродистых материалов"": ""Цех полукоксования""";ТП;4205098202;"ЗАО ""НТЦ ""ЭКСПЕРТИЗА""";соответствует;https://monitor-pb.ru/conclusion/68-%D0%A2%D0%9F-21039-2018;https://monitor-pb.ru/customer/7017368130
any;нагнетатель;01-ТП-07738-2025;11.04.2025;5191431170;"АО ""КОЛЬСКАЯ ГМК""";техническое перевооружение опасного производственного объекта «Участок сернокислотного хозяйства рафинировочного цеха» АО «Кольская ГМК», рег.№ А26-00430-0020, I класс опасности – «Рафинировочный цех. СКО. Техническое перевооружение 4-ой технологической системы. Установка блока нагнетателей газа» (шифр ФМ.04591-3, ФМ.04591-ПЗ1);ТП;7806311413;"ООО ""ОНИКС""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%9F-07738-2025;https://monitor-pb.ru/customer/5191431170
any;нагнетатель;41-ТП-11313-2015;27.03.2015;;;«Замена системы противопомпажной защиты нагнетателя СД-7 на установке каталитического крекинга 1-А/1М газокаталитического производства» (шифр 67826502-У4021-КАТМ.33.14). Площадка газокаталитического производства Филиала ОАО АНК «Башнефть» «Башнефть-Уфанефтехим».;ТП;0274068868;"Благотворительный фонд по оказанию социальной поддержки пенсионерам ""Надежда""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%9F-11313-2015;
any;нагнетатель;53-ТУ-02078-2016;15.02.2016;6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Техническое устройство: Трубопровод, РЕГ. № 531 «ТРАНСПОРТИРОВКА НИТРОЗНЫХ ГАЗОВ ОТ КОТЛОВ-УТИЛИЗАТОРОВ ДО НАГНЕТАТЕЛЯ» применяемый ОАО «КуйбышевАзот», на опасном производственном объекте, III класса опасности, «Площадка производства аммиака» цеха № 5, расположенном по адресу: 445007, Самарская обл., г. Тольятти, ул. Новозаводская, д. 6;ТУ;7106503857;"ООО ""Промтехэкспертиза"" (ИНН 7106503857)";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-02078-2016;https://monitor-pb.ru/customer/6320005915
any;нагнетатель;53-ТУ-04654-2016;14.03.2016;6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Трубопровод, РЕГ. № 540 «Нитрозные газы от нагнетателя до коллектора выхлопной трубы» применяемый ОАО «КуйбышевАзот», на опасном производственном ОБЪЕКТЕ, II класса опасности «Площадка производства слабой азотной кислоты цеха №5», расположеннОм по адресу: 445007, Самарская обл., г. Тольятти, УЛ. Новозаводская, д. 6;ТУ;7106503857;"ООО ""Промтехэкспертиза"" (ИНН 7106503857)";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04654-2016;https://monitor-pb.ru/customer/6320005915
any;нагнетатель;53-ТУ-04670-2016;14.03.2016;6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Трубопровод, РЕГ. № 542 «Нитрозные газы от нагнетателя до коллектора выхлопной трубы» применяемый ОАО «КуйбышевАзот», на опасном производственном ОБЪЕКТЕ, II класса опасности «Площадка производства слабой азотной кислоты цеха №5», расположеннОм по адресу: 445007, Самарская обл., г. Тольятти, УЛ. Новозаводская, д. 6;ТУ;7106503857;"ООО ""Промтехэкспертиза"" (ИНН 7106503857)";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04670-2016;https://monitor-pb.ru/customer/6320005915
any;нагнетатель;53-ТУ-04675-2016;14.03.2016;6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Трубопровод, РЕГ. № 533 «ТРАНСПОРТИРОВКА НИТРОЗНЫХ ГАЗОВ ОТ КОТЛОВ-УТИЛИЗАТОРОВ ДО НАГНЕТАТЕЛЯ» применяемый ОАО «КуйбышевАзот», на опасном производственном объекте, II класса опасности, «Площадка производства слабой азотной кислоты» цеха № 5, расположенном по адресу: 445007, Самарская обл., г. Тольятти, ул. Новозаводская, д. 6;ТУ;7106503857;"ООО ""Промтехэкспертиза"" (ИНН 7106503857)";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04675-2016;https://monitor-pb.ru/customer/6320005915
any;нагнетатель;53-ТУ-04697-2016;14.03.2016;6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Трубопровод, РЕГ. № 535 «ТРАНСПОРТИРОВКА НИТРОЗНЫХ ГАЗОВ ОТ КОТЛОВ-УТИЛИЗАТОРОВ ДО НАГНЕТАТЕЛЯ» применяемый ОАО «КуйбышевАзот», на опасном производственном объекте, II класса опасности, «Площадка производства слабой азотной кислоты» цеха № 5, расположенном по адресу: 445007, Самарская обл., г. Тольятти, ул. Новозаводская, д. 6;ТУ;7106503857;"ООО ""Промтехэкспертиза"" (ИНН 7106503857)";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04697-2016;https://monitor-pb.ru/customer/6320005915
any;нагнетатель;53-ТУ-04718-2016;14.03.2016;6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Трубопровод, РЕГ. № 534 «Нитрозные газы от нагнетателя до коллектора выхлопной трубы» применяемый ОАО «КуйбышевАзот», на опасном производственном ОБЪЕКТЕ, II класса опасности «Площадка производства слабой азотной кислоты цеха №5», расположеннОм по адресу: 445007, Самарская обл., г. Тольятти, УЛ. Новозаводская, д. 6;ТУ;7106503857;"ООО ""Промтехэкспертиза"" (ИНН 7106503857)";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04718-2016;https://monitor-pb.ru/customer/6320005915
any;нагнетатель;53-ТУ-04720-2016;14.03.2016;6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Трубопровод, РЕГ. № 532 «Нитрозные газы от нагнетателя до коллектора выхлопной трубы» применяемый ОАО «КуйбышевАзот», на опасном производственном ОБЪЕКТЕ, II класса опасности «Площадка производства слабой азотной кислоты цеха №5», расположенном по адресу: 445007, Самарская обл., г. Тольятти, УЛ. Новозаводская, д. 6;ТУ;7106503857;"ООО ""Промтехэкспертиза"" (ИНН 7106503857)";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04720-2016;https://monitor-pb.ru/customer/6320005915
any;нагнетатель;53-ТУ-04721-2016;14.03.2016;6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Трубопровод, РЕГ. № 541 «ТРАНСПОРТИРОВКА НИТРОЗНЫХ ГАЗОВ ОТ КОТЛОВ-УТИЛИЗАТОРОВ ДО НАГНЕТАТЕЛЯ» применяемый ОАО «КуйбышевАзот», на опасном производственном объекте, II класса опасности, «Площадка производства слабой азотной кислоты» цеха № 5, расположенном по адресу: 445007, Самарская обл., г. Тольятти, ул. Новозаводская, д. 6;ТУ;7106503857;"ООО ""Промтехэкспертиза"" (ИНН 7106503857)";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04721-2016;https://monitor-pb.ru/customer/6320005915
any;нагнетатель;53-ТУ-10188-2016;01.06.2016;6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Трубопровод, РЕГ. № 538 «Нитрозные газы от нагнетателя до коллектора выхлопной трубы» применяемый ОАО «КуйбышевАзот», на опасном производственном ОБЪЕКТЕ, II класса опасности «Площадка производства слабой азотной кислоты цеха №5», расположенном по адресу: 445007, Самарская обл., г. Тольятти, ул. Новозаводская, д. 6;ТУ;7106503857;"ООО ""Промтехэкспертиза"" (ИНН 7106503857)";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-10188-2016;https://monitor-pb.ru/customer/6320005915
any;нагнетатель;53-ТУ-10190-2016;01.06.2016;6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Трубопровод, РЕГ. № 544 «Нитрозные газы от нагнетателя до коллектора выхлопной трубы» применяемый ОАО «КуйбышевАзот», на опасном производственном ОБЪЕКТЕ, II класса опасности «Площадка производства слабой азотной кислоты цеха №5», расположенном по адресу: 445007, Самарская обл., г. Тольятти, ул. Новозаводская, д. 6;ТУ;7106503857;"ООО ""Промтехэкспертиза"" (ИНН 7106503857)";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-10190-2016;https://monitor-pb.ru/customer/6320005915
any;нагнетатель;53-ТУ-10226-2016;02.06.2016;6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Трубопровод, РЕГ. № 537 «ТРАНСПОРТИРОВКА НИТРОЗНЫХ ГАЗОВ ОТ КОТЛОВ-УТИЛИЗАТОРОВ ДО НАГНЕТАТЕЛЯ» применяемый ОАО «Куйбышевазот», на опасном производственном объекте, II класса опасности, «Площадка производства слабой азотной кислоты» цеха № 5, расположенном по адресу: 445007, Самарская обл., г. Тольятти, ул. Новозаводская, д. 6;ТУ;7106503857;"ООО ""Промтехэкспертиза"" (ИНН 7106503857)";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-10226-2016;https://monitor-pb.ru/customer/6320005915
any;нагнетатель;53-ТУ-10406-2016;03.06.2016;6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Трубопровод, РЕГ. № 536 «Нитрозные газы от нагнетателя до коллектора выхлопной трубы» применяемый ОАО «КуйбышевАзот», на опасном производственном ОБЪЕКТЕ, II класса опасности «Площадка производства слабой азотной кислоты цеха №5», расположенном по адресу: 445007, Самарская обл., г. Тольятти, ул. Новозаводская, д. 6;ТУ;7106503857;"ООО ""Промтехэкспертиза"" (ИНН 7106503857)";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-10406-2016;https://monitor-pb.ru/customer/6320005915
any;нагнетатель;53-ТУ-11753-2016;23.06.2016;6320005915;"ПАО ""КУЙБЫШЕВАЗОТ""";Трубопровод, РЕГ. № 546 «Нитрозные газы от нагнетателя до коллектора выхлопной трубы» применяемый ОАО «КуйбышевАзот», на опасном производственном ОБЪЕКТЕ, II класса опасности «Площадка производства слабой азотной кислоты цеха №5», расположенном по адресу: 445007, Самарская обл., г. Тольятти, ул. Новозаводская, д. 6;ТУ;7106503857;"ООО ""Промтехэкспертиза"" (ИНН 7106503857)";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-11753-2016;https://monitor-pb.ru/customer/6320005915
any;нагнетатель;19-ТУ-06346-2021;27.04.2021;7805018099;"ООО ""ГАЗПРОМ ТРАНСГАЗ САНКТ-ПЕТЕРБУРГ""";рег.№ А19-00375-0193, класс опасности – II, Ротор нагнетателя природного газа типа Н-280 (ГПА-СТД-4000), зав. №45-88, установлен на площадке компрессорной станции филиала ООО «Газпром трансгаз Санкт-Петербург» Смоленского ЛПУМГ;ТУ;7728370070;"ООО ""ПРОМГАЗИНЖИНИРИНГ""";соответствует;https://monitor-pb.ru/conclusion/19-%D0%A2%D0%A3-06346-2021;https://monitor-pb.ru/customer/7805018099
any;нагнетатель;67-ТП-09935-2014;31.10.2014;3801009466;"АО ""АНХК""";"№ 148/14-ЭД техническое перевооружение ОПО ""Площадка основного производства нефтепродуктов"" рег. № А67-00371-0001 Документация № НП 23429-203 «Схема закрытого дренирования приемных трубопроводов газовых нагнетателей поз. В-1/1, В-1/2 блока КК». Установка ГК-3, цех 11, НПЗ, ОАО «АНХК»";ТП;3849023116;"ООО НИЦ ""ПРОМТЕСТ""";соответствует;https://monitor-pb.ru/conclusion/67-%D0%A2%D0%9F-09935-2014;https://monitor-pb.ru/customer/3801009466
any;нагнетатель;11-ТП-27245-2024;20.05.2024;7729689575;"ЗАО ""А-ИНТЕГРА""";документации «Техническое перевооружение. Автоматизированная система антипомпажной защиты нагнетателя поз. 301-3 СКП (СК-600/2) АО «Апатит»» на техническое перевооружение опасного производственного объекта: Площадка производства серной кислоты, рег.№ А28-02793-0038, класс опасности – I, АО «Апатит», г. Череповец Вологодской области;ТП;7107045430;"ООО ""ХИМЭКС""";соответствует;https://monitor-pb.ru/conclusion/11-%D0%A2%D0%9F-27245-2024;https://monitor-pb.ru/customer/7729689575
any;нагнетатель;43-ТП-276177-2022;21.09.2022;1627005779;"АО ""АММОНИЙ""";документацию технического перевооружения опасного производственного объекта, которая не входит в состав проектной документации объекта, подлежащей экспертизе в соответствии с законодательством о градостроительной деятельности: «Техническое перевооружение. Контроль температуры подшипников в ходовой части нагнетателя поз. В-12» (Шифр: 200622-203/01-АТХ);ТП;1657111661;"ООО ""ИЦ ""ЭКСПЕРТ ПРОФИ""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%9F-276177-2022;https://monitor-pb.ru/customer/1627005779
any;нагнетатель;51-ТУ-17709-2015;21.12.2015;6453010110;"ООО ""ГАЗПРОМ ТРАНСГАЗ САРАТОВ""";техническое устройство, применяемое на опасном производственном объекте Корпус центробежного нагнетателя природного газа типа Н-196-1,45 (ГПА-Ц-6,3/56), станционный номер 1, заводской номер 9080. Инвентарный номер 139436. Предприятие владелец: ООО «Газпром трансгаз Саратов». Место установки: КЦ-1 КС «Екатериновка» Екатериновское ЛПУМГ.;ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/51-%D0%A2%D0%A3-17709-2015;https://monitor-pb.ru/customer/6453010110
any;нагнетатель;51-ТУ-17712-2015;21.12.2015;6453010110;"ООО ""ГАЗПРОМ ТРАНСГАЗ САРАТОВ""";техническое устройство, применяемое на опасном производственном объекте Корпус центробежного нагнетателя природного газа типа Н-196-1,45 (ГПА-Ц-6,3/56), станционный номер 7, заводской номер 237. Инвентарный номер 139398. Предприятие владелец: ООО «Газпром трансгаз Саратов». Место установки: КЦ-1 КС «Балашов» Балашовское ЛПУМГ.;ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/51-%D0%A2%D0%A3-17712-2015;https://monitor-pb.ru/customer/6453010110
any;нагнетатель;51-ТУ-17714-2015;21.12.2015;6453010110;"ООО ""ГАЗПРОМ ТРАНСГАЗ САРАТОВ""";техническое устройство, применяемое на опасном производственном объекте Корпус центробежного нагнетателя природного газа типа Н-196-1,45 (ГПА-Ц-6,3/56), станционный номер 3, заводской номер 120. Инвентарный номер 139265. Предприятие владелец: ООО «Газпром трансгаз Саратов». Место установки: КЦ-2 КС «Сторожевка» Сторожевское ЛПУМГ.;ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/51-%D0%A2%D0%A3-17714-2015;https://monitor-pb.ru/customer/6453010110
any;нагнетатель;51-ТУ-17716-2015;21.12.2015;6453010110;"ООО ""ГАЗПРОМ ТРАНСГАЗ САРАТОВ""";техническое устройство, применяемое на опасном производственном объекте:Корпус центробежного нагнетателя природного газа типа Н-196-1,45 (ГПА-Ц-6,3/56), станционный номер 1, заводской номер 118. Инвентарный номер 139263. Предприятие владелец: ООО «Газпром трансгаз Саратов».Место установки: КЦ-2 КС «Сторожевка» Сторожевское ЛПУМГ.;ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/51-%D0%A2%D0%A3-17716-2015;https://monitor-pb.ru/customer/6453010110
