god;mesyac;inn;zakazchik;erpid;tip;status;data_nachala;vid_nadzora;adres;est_kompressor;tekst
2025;1;6912007100;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗВЕРОХОЗЯЙСТВО ""ЗНАМЕНСКОЕ""";77250111000017068631;;Предостережение объявлено;2025-01-29;Федеральный государственный надзор в области промышленной безопасности;;;"ООО «Зверохозяйство «Знаменское» осуществляет эксплуатацию опасных производственных объектов (далее – ОПО) рег. № А05-10556-0001 «Котельная» IV класса опасности; рег. № А05-10556-0002 «Площадка участка кормоцеха» IV класса опасности; рег. № А05-10556-0003 «Аммиачно-холодильная установка» III класса опасности расположенные по адресу: д. Талица, Торопецкий р-н, Тверская обл., 172858, без страхования гражданской ответственности владельца ОПО за причинение вреда в результате аварии на ОПО."
2025;1;2457061937;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРИЛЬСКНИКЕЛЬРЕМОНТ""";24251373166017068643;;Предостережение объявлено;2025-01-29;Федеральный государственный контроль (надзор) за соблюдением трудового законодательства и иных нормативных правовых актов, содержащих нормы трудового права;;;ч. 6 ст. 136, ст. 236 ТК РФ
2025;1;6829007922;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗОЛОТАЯ НИВА""";68250916840117068987;;Предостережение объявлено;2025-01-29;Региональный государственный экологический контроль (надзор);;;об использование прибрежной защитной полосы водного объекта — пруда на р. Сява, расположенного северо-восточнее с. Матвеевка Знаменского муниципального округа Тамбовской области, с нарушением ограничений хозяйственной деятельности, а именно: осуществление распашки земель на расстоянии около 27 метров от береговой линии на земельном участке с кадастровым номером: 68:04:0000000:1432 при размерах прибрежной защитной полосы для водного объекта в указанном месте 50 метров. Согласно сведениям ЕГРН указанный земельный участок находится в собственности ООО «Золотая Нива».
2025;1;0277106840;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАШНЕФТЬ-ДОБЫЧА""";02250861000217069188;;Предостережение объявлено;2025-01-29;Федеральный государственный земельный контроль (надзор);;;"Рассмотрев сведения о причинении вреда (ущерба) (об угрозе причинения вреда (ущерба)) охраняемым законом ценностям сохранности компонентов природной среды – почвы, указанные в поступивших оповещениях ООО «Башнефть-Добыча» о разливе нефти, нефтепродуктов и других жидкостей по состоянию на 03.10.2024:
- 2.4 км восточнее с. Тукаево Аургазинского района Республики Башкортостан (географические координаты 54.204659 СШ, 55.856761 ВД);
по состоянию на 17.10.2024:
- 3,0 км юго-восточнее д. Балтаево Туймазинского района Республики Башкортостан (географические координаты 54.444408 СШ, 53.064681 ВД);
по состоянию на 12.11.2024:
- 0,85 км юго-западнее д. Культура Аургазинского района Республики Башкортостан (географические координаты 53.985082 СШ, 55.799126 ВД);
- 3 км восточнее ГО г. Октябрьский Туймазинского района Республики Башкортостан (географические координаты 54.537481 СШ, 53.488009 ВД);
по состоянию на 13.11.2024:
- 0,9 км восточнее д. Максютово Туймазинского района Республики Башкортостан (географические координаты 54.549627 СШ, 53.519978 ВД);
по состоянию на 16.11.2024:
- 6 км севернее д. Байсарово Янаульского района Республики Башкортостан (географические координаты 56.522662 СШ, 54"
2025;1;6315376946;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""Т ПЛЮС""";11250021000117069665;;Предостережение объявлено;2025-01-29;Федеральный государственный экологический контроль (надзор);;;"Отделом государственного экологического надзора по Республике Коми Межрегионального управления Росприроднадзора по Республике Коми и Ненецкому автономному округу (далее – Управление) в результате проведенного анализа перечня юридических лиц и индивидуальных предпринимателей при эксплуатации зданий, сооружений и иных объектов, связанные с обращением с отходами, обязанные проводить инвентаризацию объектов размещения отходов (далее – ОРО) в соответствии с правилами инвентаризации ОРО, установлено, что ПАО «Т Плюс» (ИНН 6315376946) не проведена инвентаризация по следующим объектам:
11-00010-Х-00692-311014 «Золоотвал № 2 секция 2»;
11-00011-Х-00692-311014 «Шламоотвал Сосногорской ТЭЦ».
Согласно абз. 7, 8 п. 2 ст. 11 Федерального закона от 24.06.1998 № 89-ФЗ «Об отходах производства и потребления» юридические лица и индивидуальные предприниматели при эксплуатации зданий, сооружений и иных объектов, связанной с обращением с отходами, обязаны: проводить инвентаризацию объектов размещения отходов в соответствии с правилами инвентаризации объектов размещения отходов, определяемыми федеральным органом исполнительной власти в области охраны окружающей среды; проводить мониторинг состояния и за"
2025;1;3102003214;"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""КОЛХОЗ ИМЕНИ ГОРИНА""";36250851000017069101;;Предостережение объявлено;2025-01-29;Федеральный государственный карантинный фитосанитарный контроль (надзор);;;"В 2024 году, в соответствии с планом мониторинга карантинного фитосанитарного состояния территорий Белгородской области на 2024 год, в целях выявления путей проникновения на территорию Белгородской области и распространения по ней карантинных объектов, выявления очагов карантинных объектов, подготовки предложений о принятии мер, необходимых для локализации, ликвидации и предотвращения распространения на подведомственной территории карантинных объектов, был проведен мониторинг карантинного фитосанитарного состояния территории Белгородской области. 
В ходе мониторинга были выявлены новые очаги карантинных объектов, в связи чем на территории Белгородской области установлено 98 карантинных фитосанитарных зон в полях севооборота (далее – КФЗ) и введены карантинные фитосанитарные режимы на общей площади 79831,58 га, а также увеличена площадь ранее установленных 31 КФЗ на площади 11155,98 га.
Вышеуказанное свидетельствует о том, что собственниками подкарантинных объектов, осуществляющих деятельность по выращиванию растениеводческой продукции, не проводятся или не своевременно проводятся мероприятия, направленные на выявление новых очагов карантинных объектов, также не должным образом осущ"
2025;1;7840346335;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГРУППА ""ИЛИМ""";10250851000017069134;;Предостережение объявлено;2025-01-29;Федеральный государственный карантинный фитосанитарный контроль (надзор);;;"В соответствии с информацией МОМВД России «Сысольский» от 27.12.2024 № 42/12392, поступившей в  Североморское межрегиональное управление Россельхознадзора и сведений, содержащихся в информационных системах учета древесины и сделок с ней ЛесЕгаис (далее ИС) и ФГИС «Аргус-Фито» установлено, что 25 декабря 2024 года ООО «Феникс» (ИНН 2905005947) являясь собственником и грузоотправителем подкарантинной продукции, реализовало и перевозило с привлечением в качестве перевозчика ООО «Титан» (ИНН 2905013352) в адрес АО «Группа «Илим»» (ИНН: 7840346335) – балансы сосновые объемом 70 куб.м., факт перевозки, которой выявлен в 18 часов 17 минут 25.12.2024 на 707 км автодороги «Вятка». Лесопродукция перевозилась автомашиной МАЗ с государственным регистрационным номером О572НВ 29  в составе прицепа с государственным регистрационным номером АО 1710 29, под управлением водителя Поддубного И.Н. в сопровождении электронно-сопроводительного документа на транспортировку древесины (далее – ЭСД) от 25.12.2024 № f928ecb0-4b0c-41a6-bf5f-f886d38dbb40 (номер декларации о сделках с древесиной 0011007840346335002905005947), путевого листа с 23 по 30 декабря № 35, без карантинного сертификата.
ЭСД оформлен по а"
2025;1;8604035473;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РН-ЮГАНСКНЕФТЕГАЗ""";86250061000217070451;;Предостережение объявлено;2025-01-29;Федеральный государственный пожарный надзор;;;В связи с наступлением периода низких температур воздуха повышается вероятность возникновения техногенных пожаров. При этом, пожарная безопасность объектов в значительной степени определяется состоянием источников наружного противопожарного водоснабжения. Неисправное противопожарное водоснабжение способствует быстрому распространению пожара, что влечет привлечение дополнительных подразделений пожарной охраны, кратно увеличивая расходы на тушение пожара, так и потери материальных ценностей предприятия. В соответствии с пунктом 48 Правил противопожарного режима в Российской Федерации, утверждённых постановлением Правительства Российской Федерации от 16.09.2020 № 1479, необходимо обеспечивать исправность, своевременное обслуживание и ремонт наружного противопожарного водоснабжения, находящегося в зоне эксплуатационной ответственности организации. Направление движения к источникам наружного противопожарного водоснабжения должны обозначается указателями со светоотражающей поверхностью либо световыми указателями, подключенными к сети электроснабжения и включенными в ночное время или постоянно, с четко нанесенными цифрами расстояния до их месторасположения.
2025;1;7708503727;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";78251707800017069318;;Предостережение объявлено;2025-01-29;Муниципальный контроль в сфере благоустройства;;;"поступили сведения о следующих действиях (бездействии): 
при осуществлении наблюдения за соблюдением обязательных требований (мониторинга безопасности) на основании анализа данных, поступивших в адрес Государственной административно-технической инспекции от 20.01.2025 № ОБ-189-239/25-0-0, поступившее 
в адрес Государственной административно-технической инспекции посредством Единой системы электронного документооборота и делопроизводства исполнительных органов государственной власти Санкт-Петербурга выявлены признаки нарушений обязательных требований в сфере благоустройства по адресу: Санкт-Петербург, участок ж/д ""Торфяная дор. - Планерная ул."", (от 10 км 208 м до 11 км 582 м ), а именно:
- представлена информация о производстве земляных работ по изменению планировочного устройства покрытия, складированию материалов, оборудования, некапитальных строений, сооружений, используемых для производства работ, без ордера Государственной административно-технической инспекции. На земельном участке с  кадастровым номером 78:34:0413504:1, расположенным по адресу: Санкт-Петербург, участок ж/д ""Торфяная дор. - Планерная ул."", (от 10 км 208 м до 11 км 582 м ), ведутся работы по изменению планирово"
2025;1;8604035473;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РН-ЮГАНСКНЕФТЕГАЗ""";86250061000217070648;;Предостережение объявлено;2025-01-29;Федеральный государственный пожарный надзор;;;В связи с наступлением периода низких температур воздуха повышается вероятность возникновения техногенных пожаров. При этом, пожарная безопасность объектов в значительной степени определяется состоянием источников наружного противопожарного водоснабжения. Неисправное противопожарное водоснабжение способствует быстрому распространению пожара, что влечет привлечение дополнительных подразделений пожарной охраны, кратно увеличивая расходы на тушение пожара, так и потери материальных ценностей предприятия. В соответствии с пунктом 48 Правил противопожарного режима в Российской Федерации, утверждённых постановлением Правительства Российской Федерации от 16.09.2020 № 1479, необходимо обеспечивать исправность, своевременное обслуживание и ремонт наружного противопожарного водоснабжения, находящегося в зоне эксплуатационной ответственности организации. Направление движения к источникам наружного противопожарного водоснабжения должны обозначается указателями со светоотражающей поверхностью либо световыми указателями, подключенными к сети электроснабжения и включенными в ночное время или постоянно, с четко нанесенными цифрами расстояния до их месторасположения.
2025;1;5902201970;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛУКОЙЛ-ПЕРМЬ""";11250021000117069223;;Предостережение объявлено;2025-01-29;Федеральный государственный экологический контроль (надзор);;;"Отделом государственного экологического надзора по Республике Коми Межрегионального управления Росприроднадзора по Республике Коми и Ненецкому автономному округу (далее – Управление) в результате проведенного анализа перечня юридических лиц и индивидуальных предпринимателей при эксплуатации зданий, сооружений и иных объектов, связанные с обращением с отходами, обязанные проводить инвентаризацию объектов размещения отходов (далее – ОРО) в соответствии с правилами инвентаризации ОРО, установлено, что ООО «ЛУКОЙЛ-Пермь» (ИНН 5902201970) не проведена инвентаризация по следующим объектам:
11-00008-Х-00479-010814 «Шламонакопитель на Кыртаельском месторождении»
11-00050-Х-00113-010317 «Горизонтальный отвал горных пород нефтешахты №2 НШУ «Яреганефть»»
Согласно абз. 7, 8 п. 2 ст. 11 Федерального закона от 24.06.1998 № 89-ФЗ «Об отходах производства и потребления» юридические лица и индивидуальные предприниматели при эксплуатации зданий, сооружений и иных объектов, связанной с обращением с отходами, обязаны: проводить инвентаризацию объектов размещения отходов в соответствии с правилами инвентаризации объектов размещения отходов, определяемыми федеральным органом исполнительной власти в обла"
2025;1;8911020768;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТЭК-ТАРКОСАЛЕНЕФТЕГАЗ""";72250031000017068837;;Завершено;2025-01-29;Федеральный государственный строительный надзор;;;Проведен профилактический визит в форме профилактической беседы путем использования видеоконференцсвязи. Протокол профвизита от 29.01.2025
2025;1;5607019523;"АО ""Уральская Сталь""";02250021000217069619;;Предостережение объявлено;2025-01-29;Федеральный государственный экологический контроль (надзор);;;"В адрес Южно-Уральского межрегионального управления Росприроднадзора поступило обращение Максимова С.С. по факту загрязнения атмосферного воздуха г. Новотроицк.
Согласно данным государственного реестра объектов негативного воздействия на окружающую среду (далее – НВОС) установлено, что на территории города Новотроицк, располагается объект НВОС I категории – «Уральская Сталь - 1» (код объекта 53-0156-000138-П), эксплуатируемый  АО «Уральская сталь» имеющий 378 источников выбросов загрязняющих веществ.
По данным отчета 2-ТП (воздух) за 2023 год, объектом НВОС «Уральская Сталь - 1» в атмосферный воздух выброшено 15338,662 т загрязняющих веществ, в том числе твердых – 2400,599 т.
На основании вышеизложенного следует, что одним из объектов, включенным в федеральный реестр объектов НВОС, источники выбросов которого, оказывают негативное влияние на окружающую среду  г. Новотроицка является объект НВОС «Уральская Сталь - 1».
Согласно ст. 34 Федерального закона от 10.01.2002 № 7-ФЗ «Об охране окружающей среды», хозяйственная и иная деятельность, которая оказывает или может оказывать прямое или косвенное негативное воздействие на окружающую среду, осуществляется в соответствии с требованиями"
2025;1;8604035473;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РН-ЮГАНСКНЕФТЕГАЗ""";86250061000217070653;;Предостережение объявлено;2025-01-29;Федеральный государственный пожарный надзор;;;В связи с наступлением периода низких температур воздуха повышается вероятность возникновения техногенных пожаров. При этом, пожарная безопасность объектов в значительной степени определяется состоянием источников наружного противопожарного водоснабжения. Неисправное противопожарное водоснабжение способствует быстрому распространению пожара, что влечет привлечение дополнительных подразделений пожарной охраны, кратно увеличивая расходы на тушение пожара, так и потери материальных ценностей предприятия. В соответствии с пунктом 48 Правил противопожарного режима в Российской Федерации, утверждённых постановлением Правительства Российской Федерации от 16.09.2020 № 1479, необходимо обеспечивать исправность, своевременное обслуживание и ремонт наружного противопожарного водоснабжения, находящегося в зоне эксплуатационной ответственности организации. Направление движения к источникам наружного противопожарного водоснабжения должны обозначается указателями со светоотражающей поверхностью либо световыми указателями, подключенными к сети электроснабжения и включенными в ночное время или постоянно, с четко нанесенными цифрами расстояния до их месторасположения.
2025;1;8604035473;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РН-ЮГАНСКНЕФТЕГАЗ""";86250061000217070683;;Предостережение объявлено;2025-01-29;Федеральный государственный пожарный надзор;;;В связи с наступлением периода низких температур воздуха повышается вероятность возникновения техногенных пожаров. При этом, пожарная безопасность объектов в значительной степени определяется состоянием источников наружного противопожарного водоснабжения. Неисправное противопожарное водоснабжение способствует быстрому распространению пожара, что влечет привлечение дополнительных подразделений пожарной охраны, кратно увеличивая расходы на тушение пожара, так и потери материальных ценностей предприятия. В соответствии с пунктом 48 Правил противопожарного режима в Российской Федерации, утверждённых постановлением Правительства Российской Федерации от 16.09.2020 № 1479, необходимо обеспечивать исправность, своевременное обслуживание и ремонт наружного противопожарного водоснабжения, находящегося в зоне эксплуатационной ответственности организации. Направление движения к источникам наружного противопожарного водоснабжения должны обозначается указателями со светоотражающей поверхностью либо световыми указателями, подключенными к сети электроснабжения и включенными в ночное время или постоянно, с четко нанесенными цифрами расстояния до их месторасположения.
2025;1;8604035473;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РН-ЮГАНСКНЕФТЕГАЗ""";86250061000217070486;;Предостережение объявлено;2025-01-29;Федеральный государственный пожарный надзор;;;В связи с наступлением периода низких температур воздуха повышается вероятность возникновения техногенных пожаров. При этом, пожарная безопасность объектов в значительной степени определяется состоянием источников наружного противопожарного водоснабжения. Неисправное противопожарное водоснабжение способствует быстрому распространению пожара, что влечет привлечение дополнительных подразделений пожарной охраны, кратно увеличивая расходы на тушение пожара, так и потери материальных ценностей предприятия. В соответствии с пунктом 48 Правил противопожарного режима в Российской Федерации, утверждённых постановлением Правительства Российской Федерации от 16.09.2020 № 1479, необходимо обеспечивать исправность, своевременное обслуживание и ремонт наружного противопожарного водоснабжения, находящегося в зоне эксплуатационной ответственности организации. Направление движения к источникам наружного противопожарного водоснабжения должны обозначается указателями со светоотражающей поверхностью либо световыми указателями, подключенными к сети электроснабжения и включенными в ночное время или постоянно, с четко нанесенными цифрами расстояния до их месторасположения.
2025;1;7116000066;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВОМОСКОВСКАЯ АКЦИОНЕРНАЯ КОМПАНИЯ ""АЗОТ""";71250021000217070380;;Предостережение объявлено;2025-01-29;Федеральный государственный экологический контроль (надзор);;;"Приокским межрегиональным управлением Федеральной службы по надзору в сфере природопользования (далее – Управление) проведен анализ реестра объектов НВОС, в ходе которого установлено, что в Шатское водохранилище на р. Шат на территории г. Новомосковск Тульской области осуществляет сброс сточных вод АО «НАК «Азот» на объекте НВОС № 70-0171-000106-П, а именно: с выпуска № 1 (после пруда-отстойника промливневых сточных вод) и с выпуска № 2 (после пруда-отстойника очищенных сточных вод после БОС). 
Шатское водохранилище расположено на реке Шат, в которую осуществляет сброс сточных вод АО «НАК «Азот» на вышеуказанном объекте НВОС, а именно: с выпуска № 4 после пруда-отстойника «Буферный пруд» и с выпуска № 6 (резервный).  
Притоком Шатского водохранилища на р. Шат является водный объект – р. Любовка. В реку Любовка осуществляет сброс сточных вод АО «НАК «Азот» на вышеуказанном объекте НВОС (выпуск 3 (после отстойника «Желтый ручей»)).   
Тульским ЦГМС – филиалом ФГБУ «Центрального УГМС» в рамках выполнения программы наблюдений за загрязнением поверхностных вод суши Тульской области при отборе проб природной воды Шатского водохранилища на р. Шат в г. Новомосковск Тульской области фиксиро"
2025;1;8604035473;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РН-ЮГАНСКНЕФТЕГАЗ""";86250061000217070382;;Предостережение объявлено;2025-01-29;Федеральный государственный пожарный надзор;;;В связи с наступлением периода низких температур воздуха повышается вероятность возникновения техногенных пожаров. При этом, пожарная безопасность объектов в значительной степени определяется состоянием источников наружного противопожарного водоснабжения. Неисправное противопожарное водоснабжение способствует быстрому распространению пожара, что влечет привлечение дополнительных подразделений пожарной охраны, кратно увеличивая расходы на тушение пожара, так и потери материальных ценностей предприятия. В соответствии с пунктом 48 Правил противопожарного режима в Российской Федерации, утверждённых постановлением Правительства Российской Федерации от 16.09.2020 № 1479, необходимо обеспечивать исправность, своевременное обслуживание и ремонт наружного противопожарного водоснабжения, находящегося в зоне эксплуатационной ответственности организации. Направление движения к источникам наружного противопожарного водоснабжения должны обозначается указателями со светоотражающей поверхностью либо световыми указателями, подключенными к сети электроснабжения и включенными в ночное время или постоянно, с четко нанесенными цифрами расстояния до их месторасположения.
2025;1;5603048611;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ННК-ОРЕНБУРГНЕФТЕГАЗ""";02250891000217069823;;Предостережение объявлено;2025-01-29;Федеральный государственный геологический контроль (надзор);;;"Южно-Уральским межрегиональным управлением Росприроднадзора (далее – Управление) с целью оценки соблюдения условий лицензионных соглашений к лицензии ОРБ16856НЭ	 в рамках федерального государственного геологического контроля (надзора) проведен анализ информации из ФГИС «АСЛН».
Лицензия на право пользования недрами ОРБ16856НЭ выдана Департаментом по недропользованию по Приволжскому Федеральному округу юридическому лицу 
ООО «ННК-Оренбургнефтегаз» (ИНН 5603048611) от 01.07.2021 сроком до 31.12.2045 с целевым назначением и видами работ для геологического изучения, включающего поиски и оценку месторождений полезных ископаемых, разведки и добычи полезных ископаемых на Березовом участке недр. 
Согласно данным ФГИС «АСЛН», государственная статистическая отчетность по форме 4-ЛС за 2021-2024 года Обществом не предоставлялась. 
В соответствии с п. 1 Приказа Росстата от 07.07.2011 № 308 «Об утверждении статистического инструментария для организации Минприроды России федерального статистического наблюдения за выполнением условий пользования недрами при добыче питьевых и технических подземных вод», сведения по форме федерального статистического наблюдения № 4-ЛС предоставляют юридические лица "
2025;1;8604035473;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РН-ЮГАНСКНЕФТЕГАЗ""";86250061000217070489;;Предостережение объявлено;2025-01-29;Федеральный государственный пожарный надзор;;;В связи с наступлением периода низких температур воздуха повышается вероятность возникновения техногенных пожаров. При этом, пожарная безопасность объектов в значительной степени определяется состоянием источников наружного противопожарного водоснабжения. Неисправное противопожарное водоснабжение способствует быстрому распространению пожара, что влечет привлечение дополнительных подразделений пожарной охраны, кратно увеличивая расходы на тушение пожара, так и потери материальных ценностей предприятия. В соответствии с пунктом 48 Правил противопожарного режима в Российской Федерации, утверждённых постановлением Правительства Российской Федерации от 16.09.2020 № 1479, необходимо обеспечивать исправность, своевременное обслуживание и ремонт наружного противопожарного водоснабжения, находящегося в зоне эксплуатационной ответственности организации. Направление движения к источникам наружного противопожарного водоснабжения должны обозначается указателями со светоотражающей поверхностью либо световыми указателями, подключенными к сети электроснабжения и включенными в ночное время или постоянно, с четко нанесенными цифрами расстояния до их месторасположения.
2025;1;8604035473;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РН-ЮГАНСКНЕФТЕГАЗ""";86250061000217070408;;Предостережение объявлено;2025-01-29;Федеральный государственный пожарный надзор;;;В связи с наступлением периода низких температур воздуха повышается вероятность возникновения техногенных пожаров. При этом, пожарная безопасность объектов в значительной степени определяется состоянием источников наружного противопожарного водоснабжения. Неисправное противопожарное водоснабжение способствует быстрому распространению пожара, что влечет привлечение дополнительных подразделений пожарной охраны, кратно увеличивая расходы на тушение пожара, так и потери материальных ценностей предприятия. В соответствии с пунктом 48 Правил противопожарного режима в Российской Федерации, утверждённых постановлением Правительства Российской Федерации от 16.09.2020 № 1479, необходимо обеспечивать исправность, своевременное обслуживание и ремонт наружного противопожарного водоснабжения, находящегося в зоне эксплуатационной ответственности организации. Направление движения к источникам наружного противопожарного водоснабжения должны обозначается указателями со светоотражающей поверхностью либо световыми указателями, подключенными к сети электроснабжения и включенными в ночное время или постоянно, с четко нанесенными цифрами расстояния до их месторасположения.
