god;mesyac;inn;zakazchik;erpid;tip;status;data_nachala;vid_nadzora;adres;est_kompressor;tekst
2026;3;3808229774;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЙКАЛЬСКАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ""";24260111000020947399;;Предостережение объявлено;2026-03-03;Федеральный государственный надзор в области промышленной безопасности;;;"1)                     По итогам рассмотрения сведений, указанных в оперативном сообщении (вх. № 362/1322 от 09.02.2026) о повреждении в котельном отделении технического устройства К/А ст. № 10 – 08.02.2026 в 13 40 Филиала ТЭЦ-9 ООО «Байкальская энергетическая компания» по адресу: 665814, Иркутская обл., г. Ангарск, Второй промышленный массив тер, 17 кв., стр.40, необходимо прохождение технического диагностирования с оформлением заключения экспертизы промышленной безопасности после проведения восстановительного ремонта оборудования. 
	2)                Дальнейшая эксплуатация технических устройств возможна только после прохождения технического диагностирования с оформлением заключения экспертизы промышленной безопасности.
    3)                На данный момент экспертиза промышленной безопасности на техническое устройство К/А ст. № 10 после проведения восстановительного ремонта после инцидента в реестре ЗЭПБ не зарегистрирована."
2026;3;5603048611;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ННК-ОРЕНБУРГНЕФТЕГАЗ""";02260891000220947410;;Предостережение объявлено;2026-03-03;Федеральный государственный геологический контроль (надзор);;;"При осуществлении федерального государственного геологического контроля (надзора), по информации указанной в письме Западно-Уральского Управления Ростехнадзора от 16.01.2026 № 283-67 установлено, что при предоставлении государственной услуги по рассмотрению и согласованию Планов развития горных работ (далее – ПРГР) по углеводородному сырью        на 2026 год ООО «ННК-Оренбургнефтегаз» (ИНН 5603048611), осуществляющем свою деятельность на территории Оренбургской области, в согласовании ПРГР по Завьяловскому месторождению (лицензия на право пользования недрами ОРБ16829НЭ) отказано.
	Согласно п. 2 ч. 2 ст. 22 Закона РФ от 21.02.1992 № 2395-1 «О недрах» Пользователь недр обязан обеспечить соблюдение требований технических проектов, планов или схем развития горных работ, недопущение сверхнормативных потерь, разубоживания и выборочной отработки полезных ископаемых.
	В соответствии с ч. 6 ст. 24 Закона РФ от 21.02.1992 № 2395-1                       «О недрах», мероприятия по выполнению основных требований об обеспечении безопасного ведения работ, связанных с пользованием недрами, включаются в планы или схемы развития горных работ, которые подлежат согласованию с органом федерального госу"
2026;3;5603048611;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ННК-ОРЕНБУРГНЕФТЕГАЗ""";02260891000220947505;;Предостережение объявлено;2026-03-03;Федеральный государственный геологический контроль (надзор);;;"При осуществлении федерального государственного геологического контроля (надзора), по информации указанной в письме Западно-Уральского Управления Ростехнадзора от 16.01.2026 № 283-67 установлено, что при предоставлении государственной услуги по рассмотрению и согласованию Планов развития горных работ (далее – ПРГР) по углеводородному сырью        на 2026 год ООО «ННК-Оренбургнефтегаз» (ИНН 5603048611), осуществляющем свою деятельность на территории Оренбургской области, в согласовании ПРГР по Умирскому месторождению (лицензия на право пользования недрами ОРБ16851НЭ) отказано.
	Согласно п. 2 ч. 2 ст. 22 Закона РФ от 21.02.1992 № 2395-1 «О недрах» Пользователь недр обязан обеспечить соблюдение требований технических проектов, планов или схем развития горных работ, недопущение сверхнормативных потерь, разубоживания и выборочной отработки полезных ископаемых.
	В соответствии с ч. 6 ст. 24 Закона РФ от 21.02.1992 № 2395-1                       «О недрах», мероприятия по выполнению основных требований об обеспечении безопасного ведения работ, связанных с пользованием недрами, включаются в планы или схемы развития горных работ, которые подлежат согласованию с органом федерального государс"
2026;3;3808229774;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЙКАЛЬСКАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ""";24260111000020947235;;Предостережение объявлено;2026-03-03;Федеральный государственный надзор в области промышленной безопасности;;;"1)                     По итогам рассмотрения сведений, указанных в оперативном сообщении (вх. №362/1268 от 06.02.2026) о повреждении в котельном отделении технического устройства К – 3 05.02.2026 в 12 55 Филиала ТЭЦ-10 ООО «Байкальская энергетическая компания» по адресу: 665800, Иркутская обл., г. Ангарск, Второй промышленный массив тер., 41 кв., стр.3, необходимо прохождение технического диагностирования с оформлением заключения экспертизы промышленной безопасности после проведения восстановительного ремонта оборудования. 
	2)                Дальнейшая эксплуатация технических устройств возможна только после прохождения технического диагностирования с оформлением заключения экспертизы промышленной безопасности.
3)                    На данный момент экспертиза промышленной безопасности на техническое устройство К-3 после проведения восстановительного ремонта после инцидента в реестре ЗЭПБ не зарегистрирована."
2026;3;3808229774;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЙКАЛЬСКАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ""";24260111000020947144;;Предостережение объявлено;2026-03-03;Федеральный государственный надзор в области промышленной безопасности;;;"1)                     По итогам рассмотрения сведений, указанных в оперативном сообщении (вх. №362/1251 от 06.02.2026) о повреждении в котельном отделении технического устройства КА ст. № 3 – 05.02.2026 в 12 27 Филиала Ново-Иркутской ТЭЦ ООО «Байкальская энергетическая компания» по адресу: 664043, Иркутская область, г. Иркутск, б-р Рябикова, д. 67, необходимо прохождение технического диагностирования с оформлением заключения экспертизы промышленной безопасности после проведения восстановительного ремонта оборудования. 
	2)                Дальнейшая эксплуатация технических устройств возможна только после прохождения технического диагностирования с оформлением заключения экспертизы промышленной безопасности.
3)                    На данный момент экспертиза промышленной безопасности на техническое устройство КА ст. № 3 после проведения восстановительного ремонта после инцидента в реестре ЗЭПБ не зарегистрирована."
2026;3;3808229774;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЙКАЛЬСКАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ""";24260111000020947322;;Предостережение объявлено;2026-03-03;Федеральный государственный надзор в области промышленной безопасности;;;"1)                     По итогам рассмотрения сведений, указанных в оперативном сообщении (вх. № 362/1321 от 09.02.2026) о повреждении в котельном отделении технического устройства К/А ст. № 4 – 07.02.2026 в 09 10 Филиала ТЭЦ-9 ООО «Байкальская энергетическая компания» по адресу: 665814, Иркутская обл., г. Ангарск, Второй промышленный массив тер, 17 кв., стр.40, необходимо прохождение технического диагностирования с оформлением заключения экспертизы промышленной безопасности после проведения восстановительного ремонта оборудования. 
	2)                Дальнейшая эксплуатация технических устройств возможна только после прохождения технического диагностирования с оформлением заключения экспертизы промышленной безопасности.
    3)                На данный момент экспертиза промышленной безопасности на техническое устройство К/А ст. № 4 после проведения восстановительного ремонта после инцидента в реестре ЗЭПБ не зарегистрирована."
2026;3;4708007089;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""КИРИШИНЕФТЕОРГСИНТЕЗ""";78260111000020820771;;Завершено;2026-03-03;Федеральный государственный надзор в области промышленной безопасности;;;Ленинградская обл, г Кириши, шоссе Энтузиастов, д 1
2026;3;5406323202;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТЕРРИТОРИАЛЬНАЯ ГЕНЕРИРУЮЩАЯ  КОМПАНИЯ №11""";42260111000020932669;;Предостережение объявлено;2026-03-02;Федеральный государственный надзор в области промышленной безопасности;;;"В Сибирское управление Федеральной службы по экологическому, технологическому и атомному надзору (далее – Управление) поступило оперативное сообщение об инциденте (вх. от 27.02.2026 № 340/1980), произошедшем 26.02.2026 на опасном производственном объекте «Площадка главного корпуса ТЭЦ структурного подразделения «ТЭЦ-3» АО «ТГК-11»», рег. № А60-06376-0041. Согласно оперативному сообщению котлоагрегат ст. № 11 (рег. № 101-Э) отключился действием защиты по погасанию факела в топке из-за образования свища на поверхности нагрева.
	В соответствии со статьей 9 Федерального закона от 21.07.1997 № 116-ФЗ «О промышленной безопасности опасных производственных объектов»
 (далее – ФЗ-116) организация, эксплуатирующая опасный производственный объект (далее – ОПО), обязана, в частности, соблюдать требования ФЗ-116, других федеральных законов, применяемых в соответствии с ними нормативных правовых актов Президента Российской Федерации, нормативных правовых актов Правительства Российской Федерации, а также Федеральных норм и правил в области промышленной безопасности «Правила промышленной безопасности при использовании оборудования, работающего под избыточным давлением», утвержденных приказом Федер"
2026;3;3445042160;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";34260111000020934518;;Предостережение объявлено;2026-03-02;Федеральный государственный надзор в области промышленной безопасности;;;"поступили сведения о следующих действиях (бездействии):
	о возможном осуществлении профессиональной деятельности, связанной с проектированием, строительством, эксплуатацией, реконструкцией, капитальным ремонтом, техническим перевооружением, консервацией и ликвидацией опасных производственных объектов работниками (специалистами), не прошедшими аттестацию в области промышленной безопасности:
-Воронцов Олег Олегович, не прошедшим 11.02.2026 первичную аттестацию в области аттестации: Б.9.3."
2026;3;6317130144;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОССИЙСКАЯ ИННОВАЦИОННАЯ ТОПЛИВНО-ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ""";34260111000020939175;;Предостережение объявлено;2026-03-02;Федеральный государственный надзор в области промышленной безопасности;;;"2. При осуществлении федерального государственного надзора в области промышленной безопасности поступили сведения о следующих действиях (бездействии) ООО «РИТЭК», находящейся по адресу, 443041, г. Самара, ул. Ленинская, д. 120А:
   	не допускать несвоевременное предоставление сведений об организации производственного контроля за соблюдением требований промышленной безопасности на опасных производственных объектах ООО «РИТЭК» за 2025 год"
2026;3;8608049090;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БУРОВАЯ КОМПАНИЯ ""ЕВРАЗИЯ""";34260111000020938627;;Предостережение объявлено;2026-03-02;Федеральный государственный надзор в области промышленной безопасности;;;"При осуществлении федерального государственного надзора в области промышленной безопасности поступили сведения о следующих действиях (бездействии) ООО ""БКЕ"", находящейся по адресу, 123298, г. Москва, УЛ. НАРОДНОГО ОПОЛЧЕНИЯ, Д.40, К.2: 
не допускать несвоевременное предоставление сведений об организации производственного контроля за соблюдением требований промышленной безопасности на опасных производственных объектах ООО ""БКЕ"" за 2025 год."
2026;3;1600000036;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";16260111000020938102;;Предостережение объявлено;2026-03-02;Федеральный государственный надзор в области промышленной безопасности;;;"Приволжским управлением Федеральной службы по экологическому, технологическому и атомному надзору принято участие в работе комиссии по приемке объектов сетей газораспределения (газопотребления) и приняты следующие объекты, а именно:
1.     Газоснабжение объекта по РТ, Аксубаевский район, пгт. Аксубаево, ул. Золина, объект принят 29.01.2025.
2.    Ответвление газопровода РТ, Аксубаевский район, пгт. Аксубаево, ул. Мазилина, д.69Б, объект принят 16.01.2025.
3.    Ответвление газопровода РТ, Альметьевск, тер. СНОГ Нефтепроводчик, уч. 98, объект принят 21.01.2025.
4.    Перекладка газопровода РТ, Черемшанский район, п. Тукая, ул. Калинина (переход через р. Большая Сульча), объект принят 14.01.2025.
5.    Ответвление газопровода РТ, Бугульминский район, Зеленорощинское СП, объект принят 11.03.2025;
6.    Ответвление газопровода РТ, Альметьевский район, г. Альметьевск, с/о Строитель"", объект принят 24.02.2025.
7.  Ответвление газопровода РТ, Альметьевский район, кв-л. 050128, зу.1237, объект принят 24.02.2025.
8. Газоснабжение объекта по РТ, Бавлинский район, н.п. Александровка, ул. Совхозная, объект принят 17.06.2025.
9. Газоснабжение объекта по РТ, г. Азнакаево, ул. Лениногорский тракт"
2026;3;7708503727;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";34260111000020935926;;Предостережение объявлено;2026-03-02;Федеральный государственный надзор в области промышленной безопасности;;;"ОБЪЯВЛЯЮ ПРЕДОСТЕРЕЖЕНИЕ о недопустимости нарушения обязательных требований и предлагаю: Открытому акционерному обществу ""Российские Железные Дороги"" принять достаточные меры по своевременному предоставлению сведений об организации производственного контроля за соблюдением требований промышленной безопасности на опасном производственном объекте, в сроки определенные ч. 2 статьи 11 Федерального закона от 21.07.1997г. N 116-ФЗ «О промышленной безопасности опасных производственных объектов»."
2026;3;7717133960;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НЕФТЕГАЗОВАЯ КОМПАНИЯ ""РУССНЕФТЬ""";34260111000020940552;;Предостережение объявлено;2026-03-02;Федеральный государственный надзор в области промышленной безопасности;;;"При осуществлении федерального государственного надзора в области промышленной безопасности поступили сведения о следующих действиях (бездействии) ПАО НК ""РУССНЕФТЬ"", находящейся по адресу, 115054, Г. Москва, УЛ. ПЯТНИЦКАЯ, Д.69:
 не допускать несвоевременное предоставление сведений об организации производственного контроля за соблюдением требований промышленной безопасности на опасных производственных объектах ПАО НК ""РУССНЕФТЬ""за 2025 год"
2026;3;1600000036;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ КАЗАНЬ""";16260111000020940627;;Предостережение объявлено;2026-03-02;Федеральный государственный надзор в области промышленной безопасности;;;"Приволжским управлением Федеральной службы по экологическому, технологическому и атомному надзору принято участие в работе комиссии по приемке объектов сетей газораспределения (газопотребления) и приняты следующие объекты, а именно:
	1.        Строительство сети газопотребления производственной базы АБЗ по адресу: РТ, Ютазинский район, н.п. Абсалямово, кадастровый номер земельного участка 16:43:075701:18, объект принят 10.08.2023.
	2.       Перекладка газопровода высокого давления к городской котельной №5 по адресу: Республика Татарстан, Нурлатский муниципальный район,                 г. Нурлат, ул. Ленинградская, д.15А, объект принят 07.09.2023.
	3.       Ответвление газопровода до границы земельного участка с кадастровым номером 16:29:000000:1121. Адрес: РТ, Муслюмовский МР, 500 м на юго-восток от д. Чия-Туба, объект принят 15.09.2023.
	4.       Ответвление газопровода до границы земельного участка с кадастровым номером 16:45:040105:2. Адрес: РТ, Альметьевский район, г. Альметьевск, ул. Объездной тракт, д.59, объект принят 15.09.2023.
	5.       Переустройство сетей газоснабжения по адресу: Республика Татарстан, г. Альметьевск, ул. Объездная, д. 63, объект принят 28.12.2022.
	 
	У"
2026;3;6315376946;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""Т ПЛЮС""";63260111000020941023;;Предостережение объявлено;2026-03-02;Федеральный государственный надзор в области промышленной безопасности;;;об отключении теплоснабжения в жилых домах в районе улицы Тернопольская, города Пензы, в связи с повреждением тепловой магистрали. Оперативное сообщение об инциденте, произошедшем 21.02.2026 на опасном производственном объекте, от филиала «Пензенский» ПАО «Т ПЛЮС», в Управление по состоянию на 02.03.2026 не поступало.
2026;2;8622000931;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";66261361000020931384;;Предостережение объявлено;2026-02-28;Федеральный государственный энергетический надзор в сфере теплоснабжения;;;"Уральским управлением Ростехнадзора (далее – Управление) проведено наблюдение за соблюдением обязательных требований о недопущении нарушений обязательных требований безопасности в сфере теплоснабжения, в части передачи оперативной информации о возникновении аварийной ситуации в уполномоченный орган и органы местного самоуправления.
	Из сведений об аварийных ситуациях на объектах теплоснабжения, эксплуатируемых Обществом с ограниченной ответственностью «Газпром трансгаз Югорск», поступивших с начала отопительного периода посредством электронной почты в Межрегиональный отдел энергетического надзора из Министерства энергетики и ЖКХ Свердловской области, установлено, что было прекращено теплоснабжение потребителей:
	1) МО Пелым, пгт. Пелым, 06.02.2026 в 10.25 в результате повреждения трубопровода d=89 мм на ул. Строителей, 5 было нарушено теплоснабжение в 1 многоквартирном доме (178 человек, в том числе 26 детей). 06.02.2026 в 14.30 бригадой ООО «Гарант» (4 человека, 1 единица техники) ремонтные работы завершены. Теплоснабжение восстановлено в штатном режиме.
	2) МО Пелым, пгт. Пелым, 12.02.2026 в 09.34 в результате повреждения трубопровода d=76 мм на ул. Строителей, 5 было нарушено те"
2026;2;7708503727;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";66260011000020930798;;Предостережение объявлено;2026-02-28;Федеральный государственный энергетический надзор в сфере электроэнергетики;;;"В адрес Уральского управления Ростехнадзора (далее - Управление) администрацией Серовского муниципального округа предоставлены сведения для актуализации реестра теплоснабжающих организаций. Предоставленные сведения содержат информацию о возможном нарушении требований законодательства в сфере электроэнергетики, допущенные открытым акционерным обществом «Российские железные дороги» при эксплуатации объектов теплоснабжения, являющимся потребителем электрической энергии.
	Согласно полученной информации, в схемах электроснабжения объектов теплоснабжения (отопительные котельные, расположенные по адресам: г.Серов, ст. Серов-Сортировочный, 198 км., в полосе отвода; г. Серов, ст. Серов, 195 км., в полосе отвода) отсутствует второй источник электроснабжения, что свидетельствует о соответствии схемы критериям 3 категории по надежности электроснабжения и может привести к перерывам в подаче тепловой энергии, которые недопустимы в отношении потребителей тепловой энергии 2 категории. 
	В соответствии с пунктом 108.1 Правил организации теплоснабжения в Российской Федерации, утвержденных постановлением Правительства Российской Федерации от 8 августа 2012 г. № 808, в случае аварийных ситуаций на ист"
2026;2;6608007434;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ ЕКАТЕРИНБУРГ""";66260111000020799511;;Завершено;2026-02-27;Федеральный государственный надзор в области промышленной безопасности;;;Челябинская обл, г Магнитогорск, ул Зеленая, д 14
2026;2;7705739450;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕСТЛЕ РОССИЯ""";59260111000020848062;;Завершено;2026-02-27;Федеральный государственный надзор в области промышленной безопасности;;;614990 Пермский край, город Пермь, улица Героев Хасана, 108
2026;2;4823006703;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВОЛИПЕЦКИЙ МЕТАЛЛУРГИЧЕСКИЙ КОМБИНАТ""";36260111000020891716;;Ожидает проведения;2026-02-27;Федеральный государственный надзор в области промышленной безопасности;;;398040, Липецкая областью, г. Липецк, пл. Металлургов, д. 2
2026;2;6501163102;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ННК-САХАЛИНМОРНЕФТЕГАЗ""";65260111000020916140;;Предостережение объявлено;2026-02-27;Федеральный государственный надзор в области промышленной безопасности;;;"При осуществлении Федерального государственного надзора в области промышленной безопасности при организованном постоянном мониторинге (сбора, обработки, анализа и учета) сведений, используемых для оценки и управления рисками причинения вреда (ущерба) поступили сведения о возможном нарушении ООО «ННК-Сахалинморнефтегаз» (далее – Общество и/или эксплуатирующая организация) требований промышленной безопасности, связанных с нарушениями (или о признаках нарушений) обязательных требований при эксплуатации технических устройств опасного производственного объекта «Площадка насосной станции «Монги» рег. № А77-00832-0231, расположенная по адресу: Сахалинская область, Ногликский район, код субъекта РФ (65), 
	эксплуатация которых, возможно, допускается в отсутствие положительного заключения экспертизы промышленной безопасности на технические устройства: насосы ЦНС 18,0-1900 (зав.№215 тех.№2, зав.№20079/001-1 тех.№3, зав.№20089/001-1 тех.№4) согласно заключению экспертизы промышленной безопасности 77-ТУ-00202-2022 (№ эксп. №ТГ-ЭПБ-0155-06-2022 ООО «ТехноГарант») имеет срок безопасной эксплуатации до 12.04.2025г.
	Кроме того, технические устройства, возможно эксплуатируемые в составе опасного п"
2026;2;5602004322;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЙТЕКС""";59260111000020917568;;Предостережение объявлено;2026-02-27;Федеральный государственный надзор в области промышленной безопасности;;;"При осуществлении  федерального государственного надзора в области промышленной безопасности Западно-Уральским управлением Федеральной службы по экологическому, технологическому и атомному надзору (далее - Управление) установлено, что  ООО «БайТекс» осуществляет эксплуатацию опасных производственных объектов (далее – ОПО) без должного контроля и проведения профилактических мероприятий по противофонтанному обслуживанию на ОПО Байтуганского месторождения.  
По результатам оказания государственной услуги по согласованию планов развития горных работ на 2026 год по углеводородному сырью Байтуганского месторождения в Протокол технического совещания от 17.10.2025г. №32-НД-05-2026 внесено условие согласования «Представить в Управление договор на выполнение комплекса работ по противофонтанному обслуживанию на 2026 год» со сроком выполнения 01.02.2026г.
	Управлением было установлено, что по настоящее время у Общества с ограниченной ответственностью «БайТекс», осуществляющее свою деятельность по юридическому адресу: 461630, Оренбургская область, город Бугуруслан, Ленинградская ул, зд. 51 :
         1. Отсутствует договор на выполнение комплекса работ по противофонтанному обслуживанию на ОПО Б"
2026;2;6453010110;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ САРАТОВ""";68260131000220924435;;Предостережение объявлено;2026-02-27;Федеральный государственный надзор в области гражданской обороны;;;"Контролируемым лицом ООО Газпром Трансгаз Саратов, Кирсановское линейное производственное управление магистральных газопроводов
 эксплуатирующей опасный производственный объект не создана система оповещения населения."
2026;2;7708503727;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";36260021000220919458;;Предостережение объявлено;2026-02-27;Федеральный государственный экологический контроль (надзор);;да;"в Центрально-Черноземное межрегиональное управление Росприроднадзора (далее – Управление) из Федеральной службы по надзору в сфере природопользования поступило поручение (вх. № 02/м-132 от 03.02.2026) провести проверку сведений, изложенных в анализе ФГУП «ФЭО» по юридическим лицам, осуществляющим самостоятельное обращение с отходами I и II классов опасности, а также провести сравнительный анализ представленной ФГУП «ФЭО» информации с экологической информацией, имеющейся в распоряжении Управления. По ОАО «РЖД» был проведен анализ ФГУП «ФЭО».
	Согласно представленным данным в приложении из письма (вх. № 02/м-132 от 03.02.2026) ООО «РЖД» не представило во ФГИС ОПВК данные о самостоятельном обращении с ОПВК. ФГУП «ФЭО» рассмотрена отчетность 2-ТП (отходы) за 2024 ОАО «РЖД», согласно которой ОАО «РЖД» по ОНВОС - моторвагонное депо Отрожка Юго-Восточной дирекции моторвагонного подвижного состава-структурное подразделение Центральной дирекции моторвагонного подвижного состава-филиала ОАО ""РЖД"", II категория, категория риска средняя (4), обезврежены отходы кислоты аккумуляторной серной отработанной (ФККО 92021001102) в объеме 414,292 т, обезврежены щелочи аккумуляторные отработанные (ФККО "
2026;2;6453010110;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ САРАТОВ""";36260021000220930392;;Предостережение объявлено;2026-02-27;Федеральный государственный экологический контроль (надзор);;да;"Центрально-Чернозёмное межрегиональное управление Росприроднадзора информирует хозяйствующий субъект, ООО ""Газпром Трансгаз Саратов"" (ИНН 6453010110)     о необходимости представления декларации о плате за негативное воздействие на окружающую среду.
	ООО ""Газпром Трансгаз Саратов"" (ИНН 6453010110), эксплуатирует объекты негативного воздействия на окружающую среду (объект ОНВОС).
	Данные объекты имеют следующие наименования: 
	- филиал ООО ""Газпром трансгаз Саратов"" Кирсановского ЛПУМГ (код объекта НВОС 68-0168-000202-Л, II категория), расположен по адресу: Тамбовская обл, Кирсановский р-н, поселок Компрессорная, ул Газопроводская, д 66;
	- Участки магистральных газопроводов филиала ООО ""Газпром трансгаз Саратов"" Балашовское ЛПУМГ - Мучкапский район (код объекта 68-0168-000181-Л, II категория), расположен по адресу: Тамбовская область Мучкапский район.
	В соответствии с п. 1 ст. 16.1 Федерального закона от 10.01.2002 № 7-ФЗ «Об охране окружающей среды» (далее – Закон № 7-ФЗ) плату за негативное воздействие на окружающую среду обязаны вносить юридические лица и индивидуальные предприниматели, осуществляющие на территории Российской Федерации, континентальном шельфе Российской Федерац"
