inn;name;region;vyruchka;est_sajt_u_nas;est_telefon_u_nas;chto_nuzhno
0100011334;"ООО ""КОЗЕТ-ВОДОКАНАЛ""";Республика Адыгея (адыгея);2100000.0;1;1;"site;phones;emails из enrich.db"
9002008499;"МУП ""РОЗОВСКИЙ ЦЕХ ВОДОСНАБЖЕНИЯ""";Запорожская область;2100000.0;;1;"site;phones;emails из enrich.db"
1215154919;"ООО ""ОБРАЗЦОВАЯ ВОДА""";Республика Марий Эл;2100000.0;;1;"site;phones;emails из enrich.db"
0912004669;"ООО ""ХАБЕЗСКИЙ ВОДОКАНАЛ""";Карачаево-Черкесская Республика;2000000.0;;1;"site;phones;emails из enrich.db"
2720061265;"ООО ""АКВАСЕРВИС ДВ""";Хабаровский край;2000000.0;;;"site;phones;emails из enrich.db"
1684008494;"ООО ""ВОДОПРОВОДНЫЕ СИСТЕМЫ""";Республика Татарстан;1900000.0;;1;"site;phones;emails из enrich.db"
7002017027;"ООО ""АСИНОВСКИЙ ВОДОКАНАЛ""";Томская область;1900000.0;1;1;"site;phones;emails из enrich.db"
6436003547;"ПК ""ЧИСТАЯ ВОДА""";Саратовская область;1900000.0;;1;"site;phones;emails из enrich.db"
3321023189;"ООО ""ЧИСТАЯ ВОДА""";Владимирская область;1900000.0;;1;"site;phones;emails из enrich.db"
6423235269;"""КООПЕРАТИВ ВОДА""";Саратовская область;1800000.0;;1;"site;phones;emails из enrich.db"
3662296002;"ООО ""РУССКАЯ ВОДА""";Воронежская область;1800000.0;1;1;"site;phones;emails из enrich.db"
5078017993;"ООО ""АКВАСЕРВИС""";Московская область;1600000.0;;1;"site;phones;emails из enrich.db"
0806000550;"ООО ""ВОДОКАНАЛ""";Республика Калмыкия;1600000.0;;1;"site;phones;emails из enrich.db"
9729120662;"ООО ""ВВСВОДА""";Москва;1500000.0;1;1;"site;phones;emails из enrich.db"
2626038879;"ООО ""СТАВРОПОЛЬСКИЕ ОЧИСТНЫЕ СООРУЖЕНИЯ""";Ставропольский край;1400000.0;;1;"site;phones;emails из enrich.db"
1905012290;"ООО ""ВОДОКАНАЛ""";Республика Хакасия;1400000.0;;1;"site;phones;emails из enrich.db"
3525323078;"ООО ""СВОЯ ВОДА""";Вологодская область;1400000.0;1;1;"site;phones;emails из enrich.db"
1001216798;"ООО ""РК ""ВОДА И ЭКОЛОГИЯ""";Республика Карелия;1300000.0;;1;"site;phones;emails из enrich.db"
6317129075;"ООО ""ЧИСТАВОДА""";Самарская область;1200000.0;;1;"site;phones;emails из enrich.db"
1434046994;"ООО ""ЖИВАЯ ВОДА""";Республика Саха (якутия);1200000.0;;1;"site;phones;emails из enrich.db"
7457006340;"ООО ПО ""ГОРВОДОКАНАЛ""";Челябинская область;1100000.0;;1;"site;phones;emails из enrich.db"
4714017631;"СМУП ""ВОДОКАНАЛ""";Ленинградская область;1100000.0;1;1;"site;phones;emails из enrich.db"
6950048731;"ООО ""НОВАЯ ВОДА""";Тверская область;1100000.0;;1;"site;phones;emails из enrich.db"
6025027809;"ООО ""ППТК ""ВОДОКАНАЛСТРОЙ""";Санкт-Петербург;1000000.0;;1;"site;phones;emails из enrich.db"
6684045632;"ООО ""АКВАСЕРВИС""";Свердловская область;993000.0;;1;"site;phones;emails из enrich.db"
7203498708;"ООО ""ВОДА ОЧИЩЕННАЯ И ИНЖЕНЕРНЫЕ СЕТИ""";Тюменская область;949000.0;;1;"site;phones;emails из enrich.db"
1718002334;"ООО ""ЖИВАЯ ВОДА""";Республика Тыва;935000.0;;1;"site;phones;emails из enrich.db"
9404005829;"ПК ""ВОДА БОРОВОЙ""";Луганская Народная Республика;934000.0;;;"site;phones;emails из enrich.db"
6950048925;"ООО ""ПРОСТО ВОДА""";Тверская область;845000.0;;1;"site;phones;emails из enrich.db"
3917514362;"ООО ""ВОДОКАНАЛ СЕРВИС""";Калининградская область;736000.0;;1;"site;phones;emails из enrich.db"
1601005326;"ООО ""ВОДОКАНАЛСЕРВИС""";Республика Татарстан;730000.0;;1;"site;phones;emails из enrich.db"
3614010430;"ПК ПО ВОДОСНАБЖЕНИЮ ""ПЕТРОПАВЛОВСКИЙ""";Воронежская область;694000.0;1;;"site;phones;emails из enrich.db"
0100013099;"МУП ""ВОДОКАНАЛ"" ТЕУЧЕЖСКОГО РАЙОНА";Республика Адыгея (адыгея);671000.0;;;"site;phones;emails из enrich.db"
3801163813;"ООО ""ВОДОКАНАЛ""";Иркутская область;652000.0;;;"site;phones;emails из enrich.db"
3706029670;"ООО ""ВОДОКАНАЛСБЫТ""";Ивановская область;641000.0;;1;"site;phones;emails из enrich.db"
2237002260;"ООО ""ВОДОПРОВОД""";Алтайский край;592000.0;;1;"site;phones;emails из enrich.db"
1200005985;"ООО ""ЖИВАЯ ВОДА""";Республика Марий Эл;525000.0;;1;"site;phones;emails из enrich.db"
9002009132;"МУП ""КУЙБЫШЕВСКИЙ ВОДОКАНАЛ""";Запорожская область;500000.0;;1;"site;phones;emails из enrich.db"
9729286442;"ООО ""СИЛВОДА""";Москва;484000.0;;;"site;phones;emails из enrich.db"
6443022269;"ООО ""ЖИВАЯ ВОДА ЭКО""";Саратовская область;478000.0;1;1;"site;phones;emails из enrich.db"
9103102201;"ООО ""ТД ""КРЫМ-ВОДА""";Республика Крым;445000.0;;;"site;phones;emails из enrich.db"
7420009440;"ООО ""ВОДА""";Челябинская область;428000.0;;1;"site;phones;emails из enrich.db"
5262395034;"ООО ""ЖИВАЯ ВОДА 52""";Нижегородская область;415000.0;;;"site;phones;emails из enrich.db"
6330092191;"МУП ""ВОДА""";Самарская область;403000.0;;;"site;phones;emails из enrich.db"
2812170151;"ООО ""АКВАСЕРВИС""";Амурская область;323000.0;;1;"site;phones;emails из enrich.db"
3526016841;"ООО ""ЖИВАЯ ВОДА - СКВАЖИНА""";Вологодская область;317000.0;;1;"site;phones;emails из enrich.db"
0707018556;"ООО ""ЧИСТАЯ ВОДА""";Кабардино-Балкарская Республика;306000.0;;1;"site;phones;emails из enrich.db"
0912006560;"ООО ""КУБАНСКИЙ ВОДОКАНАЛ""";Карачаево-Черкесская Республика;305000.0;;1;"site;phones;emails из enrich.db"
2807008114;"ООО ""ВОДОКАНАЛ""";Амурская область;300000.0;;1;"site;phones;emails из enrich.db"
4725011279;"ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ПО ГАЗИФИКАЦИИ И ВОДОСНАБЖЕНИЮ ""КРАСНОГОРСК";Ленинградская область;299000.0;;;"site;phones;emails из enrich.db"
1686034669;"ООО ""ВОДОКАНАЛ""";Республика Татарстан;295000.0;;1;"site;phones;emails из enrich.db"
5407974052;"ООО ""АВТОВОДОКАНАЛ-НОВОСИБИРСК""";Новосибирская область;270000.0;1;1;"site;phones;emails из enrich.db"
4703151360;"ООО ""МОРОЗОВСКИЙ ВОДОКАНАЛ""";Ленинградская область;260000.0;;1;"site;phones;emails из enrich.db"
8610007072;"ООО ""ЧИСТАЯ ВОДА ЮГРЫ""";Ханты-Мансийский автономный округ - Югра;252000.0;;1;"site;phones;emails из enrich.db"
0900008316;"ООО ""ВОДОКАНАЛ""";Карачаево-Черкесская Республика;211000.0;;;"site;phones;emails из enrich.db"
6450114746;"ООО ""АКВАСЕРВИС""";Саратовская область;162000.0;;1;"site;phones;emails из enrich.db"
2315231929;"ООО ""ЧИСТАЯ ВОДА""";Краснодарский край;124000.0;;;"site;phones;emails из enrich.db"
3526013720;"ООО ФИРМА ""ЖИВАЯ ВОДА""";Вологодская область;72000.0;;1;"site;phones;emails из enrich.db"
4029065696;"ООО ""ВОДА ТАРУСЫ""";Калужская область;57000.0;;1;"site;phones;emails из enrich.db"
0531011762;"ООО ""ЧИСТАЯ ВОДА""";Республика Дагестан;56000.0;;;"site;phones;emails из enrich.db"
1201005804;"ООО ""ВОДОКАНАЛ-КИТУНЬКИНО""";Республика Марий Эл;42000.0;;1;"site;phones;emails из enrich.db"
7325048047;"ООО ""СЭУ ""СИМБИРСКВОДА""";Ульяновская область;30000.0;1;1;"site;phones;emails из enrich.db"
1821017535;"ООО ""ЧИСТАЯ ВОДА""";Удмуртская Республика;25000.0;;;"site;phones;emails из enrich.db"
0255016350;"ООО ""ЧИСТАЯ ВОДА""";Республика Башкортостан;24000.0;;1;"site;phones;emails из enrich.db"
5001128549;"ООО ""ВОДОКАНАЛ СЕРВИС""";Московская область;23000.0;;1;"site;phones;emails из enrich.db"
1632008197;"ООО ""ЧИСТАЯ ВОДА""";Республика Татарстан;20000.0;;1;"site;phones;emails из enrich.db"
3334017383;"ООО ""СТРОЙВОДОКАНАЛ""";Владимирская область;20000.0;;1;"site;phones;emails из enrich.db"
1101045049;"ООО ""РВС ВОДОКАНАЛ""";Республика Коми;19000.0;;1;"site;phones;emails из enrich.db"
7133028047;"ООО ""СУВОРОВСКОЕ ВОДОПРОВОДНО-КАНАЛИЗАЦИОННОЕ ХОЗЯЙСТВО""";Тульская область;12000.0;;1;"site;phones;emails из enrich.db"
5904416139;"ООО ""ЗВЕЗДНАЯ ВОДА""";Пермский край;11000.0;;;"site;phones;emails из enrich.db"
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";;;1;1;"site;phones;emails из enrich.db"
1650033502;"ПРОФСОЮЗНАЯ ОРГАНИЗАЦИЯ РАБОТНИКОВ ""ЗАВОДА ДВИГАТЕЛЕЙ"" ПЕРВИЧНАЯ ПРОФС";;;1;1;"site;phones;emails из enrich.db"
2310228270;"ООО ""ВОДОКАНАЛ ЗНАМЕНСКИЙ""";Краснодарский край;0.0;;1;"site;phones;emails из enrich.db"
7512006103;"ООО ""ТЕПЛОВОДОКАНАЛ""";Забайкальский край;0.0;;1;"site;phones;emails из enrich.db"
4705069714;"ООО ""РЕГИОНАЛЬНЫЕ КУРОРТЫ ""ВОДОКАНАЛ""";Ленинградская область;0.0;;1;"site;phones;emails из enrich.db"
9310009017;"ООО ПК ""СТРОЙВОДОКАНАЛ""";Донецкая Народная Республика;0.0;;;"site;phones;emails из enrich.db"
4324009138;"ООО ""ВОДОКАНАЛСЕРВИС""";Кировская область;0.0;;1;"site;phones;emails из enrich.db"
6101005817;"ООО ""ВОДОКАНАЛ""";Ростовская область;0.0;;;"site;phones;emails из enrich.db"
1837013416;"ООО ""ЯРСКИЙ ВОДОКАНАЛ""";Удмуртская Республика;0.0;1;1;"site;phones;emails из enrich.db"
6165240710;"ООО ""АКСАЙСКИЙ ВОДОКАНАЛ""";Ростовская область;0.0;;;"site;phones;emails из enrich.db"
3912004978;"ООО ""ЯНТАРНЫЙ ВОДОКАНАЛ""";Калининградская область;0.0;;1;"site;phones;emails из enrich.db"
4252012548;"ООО ""ВОДОКАНАЛ""";Кемеровская область - Кузбасс;0.0;;1;"site;phones;emails из enrich.db"
6140012134;"ООО ""ВОДОПРОВОДНЫЕ СЕТИ""";Ростовская область;0.0;;;"site;phones;emails из enrich.db"
4429003599;"ООО ""ЧУХЛОМАВОДОКАНАЛ""";Костромская область;0.0;;1;"site;phones;emails из enrich.db"
2309188697;"ООО ""СЕРВИС ВОДА""";Краснодарский край;0.0;;1;"site;phones;emails из enrich.db"
9731063997;"ООО ""ЧИСТАЯ ВОДА""";Москва;0.0;;;"site;phones;emails из enrich.db"
4826154467;"ООО ""ЛЕБЕДЯНСКИЙ ВОДОКАНАЛ""";Липецкая область;0.0;;1;"site;phones;emails из enrich.db"
4826154474;"ООО ""ДАНКОВСКИЙ ВОДОКАНАЛ""";Липецкая область;0.0;;1;"site;phones;emails из enrich.db"
6949012410;"ООО ""ЗАВИДОВО ВОДОКАНАЛ""";Тверская область;0.0;;1;"site;phones;emails из enrich.db"
7500025976;"ООО ""ВОДОПРОВОД КРАСНОКАМЕНСКА""";Забайкальский край;0.0;;;"site;phones;emails из enrich.db"
1308083146;"ООО ""ВОДОКАНАЛ""";Республика Мордовия;0.0;;1;"site;phones;emails из enrich.db"
4401140901;"ООО ""КФК ВОДОКАНАЛ""";Костромская область;0.0;;1;"site;phones;emails из enrich.db"
4401189488;"ООО ""ВОДОКАНАЛ ТС""";Костромская область;0.0;1;1;"site;phones;emails из enrich.db"
3019024875;"ООО ""АКВАСЕРВИС""";Астраханская область;0.0;;;"site;phones;emails из enrich.db"
6726024524;"ООО ""ВОДОКАНАЛ""";Смоленская область;0.0;;;"site;phones;emails из enrich.db"
2460114498;"ООО ""КРАЙВОДОКАНАЛ""";Красноярский край;0.0;;1;"site;phones;emails из enrich.db"
6125033620;"ООО ""ВОДОСНАБЖЕНИЕ""";Ростовская область;0.0;1;1;"site;phones;emails из enrich.db"
7457006780;"ООО ""ВОДООТВЕДЕНИЕ""";Челябинская область;0.0;1;1;"site;phones;emails из enrich.db"
5803031598;"ООО ""ВОДОКАНАЛ""";Пензенская область;0.0;;1;"site;phones;emails из enrich.db"
2311336952;"ООО ""ВОДОКАНАЛ ВОСТОК""";Краснодарский край;0.0;;;"site;phones;emails из enrich.db"
0703007578;"ООО ""ВОДОКАНАЛ""";Кабардино-Балкарская Республика;0.0;;1;"site;phones;emails из enrich.db"
6432019183;"МАУ ""УСТЬ-КУРДЮМ ВОДОКАНАЛ"" УКМО";Саратовская область;0.0;;1;"site;phones;emails из enrich.db"
7447271236;"ООО ""ВОДОКАНАЛ""";Челябинская область;0.0;;1;"site;phones;emails из enrich.db"
6678113186;"ООО ""ВОДА ИСТОКА""";Свердловская область;0.0;;1;"site;phones;emails из enrich.db"
0800022490;"ООО ""ИКС ВОДОСНАБЖЕНИЕ КАЛМЫКИЯ""";Республика Калмыкия;0.0;1;1;"site;phones;emails из enrich.db"
1841010810;"ООО ""ЗАВЬЯЛОВО-ВОДОКАНАЛ""";Удмуртская Республика;0.0;1;1;"site;phones;emails из enrich.db"
7455025499;"ООО ""КИЗИЛ ВОДОКАНАЛ""";Челябинская область;0.0;;1;"site;phones;emails из enrich.db"
2700031054;"ООО ""ИКС ВОДОСНАБЖЕНИЕ ХАБАРОВСК""";Хабаровский край;0.0;1;1;"site;phones;emails из enrich.db"
5004026295;"ООО ""АКВАСЕРВИС""";Московская область;0.0;1;1;"site;phones;emails из enrich.db"
7447272511;"ООО ""ВОДОКАНАЛСТРОЙ-2""";Челябинская область;0.0;;1;"site;phones;emails из enrich.db"
7411020623;"ООО ""ВОДОСБЫТ ""ВОСТОЧНЫЙ""";Челябинская область;0.0;;1;"site;phones;emails из enrich.db"
0500046684;"МУП ""ВОДОКАНАЛ""";Республика Дагестан;0.0;;1;"site;phones;emails из enrich.db"
7743033584;"ООО ""АКВАСЕРВИС 21 ВЕК""";Москва;0.0;1;1;"site;phones;emails из enrich.db"
6682003242;"ПО ""ЛЕТНИЙ ВОДОПРОВОД П. ТАВАТУЙ""";Свердловская область;0.0;;1;"site;phones;emails из enrich.db"
3507312517;"ООО ""ВОДОКАНАЛ-35""";Вологодская область;0.0;;;"site;phones;emails из enrich.db"
5917003587;"ООО ""ВОДОКАНАЛ""";Пермский край;0.0;;1;"site;phones;emails из enrich.db"
2009004268;"ООО ""ВОДОСНАБЖЕНИЕ""";Чеченская Республика;0.0;;;"site;phones;emails из enrich.db"
2813011281;"ООО ""ЧИСТАЯ ВОДА""";Амурская область;0.0;;1;"site;phones;emails из enrich.db"
7100031580;"ООО ""ВОДОКАНАЛ""";Тульская область;0.0;;;"site;phones;emails из enrich.db"
4711008759;"ООО ""ВОДОКАНАЛ""";Ленинградская область;0.0;;1;"site;phones;emails из enrich.db"
6165240728;"ООО ""ПРОЛЕТАРСКИЙ ВОДОКАНАЛ""";Ростовская область;0.0;;;"site;phones;emails из enrich.db"
1300019149;"МУП ЗУБОВО-ПОЛЯНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ""МУНИЦИПАЛЬНЫЙ ВОДОКАНАЛ""";Республика Мордовия;0.0;;;"site;phones;emails из enrich.db"
3906325684;"ООО ""ГЕО-ВОДА""";Калининградская область;0.0;1;1;"site;phones;emails из enrich.db"
7720531939;"ООО ""ВОДОКАНАЛ-СЕРВИС""";Москва;0.0;1;1;"site;phones;emails из enrich.db"
7106055242;"ООО ""СВОЯ ВОДА""";Тульская область;0.0;1;1;"site;phones;emails из enrich.db"
5038161126;"ООО ""МЕЖРЕГИОНВОДОКАНАЛ""";Московская область;0.0;;;"site;phones;emails из enrich.db"
6234202444;"ООО ""ВОДОКАНАЛ +""";Рязанская область;0.0;;1;"site;phones;emails из enrich.db"
0701017997;"ООО ""ЧИСТАЯ ВОДА""";Кабардино-Балкарская Республика;0.0;;1;"site;phones;emails из enrich.db"
3917512397;"ООО ""ВОДОКАНАЛ СТРОЙ""";Калининградская область;0.0;1;1;"site;phones;emails из enrich.db"
6434014744;"МАУ ""ВОДОКАНАЛ""";Саратовская область;0.0;;1;"site;phones;emails из enrich.db"
5020090989;"ПК ""ВОДОКАНАЛ""";Московская область;0.0;1;1;"site;phones;emails из enrich.db"
2628063655;"ООО ""ВОДА ГОР""";Ставропольский край;0.0;;;"site;phones;emails из enrich.db"
3652905960;"МКП ""БОБРОВСКИЙ ВОДОКАНАЛ""";Воронежская область;0.0;;1;"site;phones;emails из enrich.db"
2014046746;"ООО ""ВОДОКАНАЛ Г. ГРОЗНОГО""";Чеченская Республика;0.0;;;"site;phones;emails из enrich.db"
6445036387;"МАУ ""ВОДОСНАБЖЕНИЕ""";Саратовская область;0.0;;;"site;phones;emails из enrich.db"
9718289628;"ООО ""МОСОБЛВОДА""";Москва;0.0;;;"site;phones;emails из enrich.db"
9718289593;"ООО ""МОСОБЛВОДА""";Москва;0.0;;;"site;phones;emails из enrich.db"
2530008023;"ООО ""ВОДОКАНАЛ""";Приморский край;0.0;1;1;"site;phones;emails из enrich.db"
0267017076;"ООО ""ВОДОКАНАЛ""";Республика Башкортостан;0.0;;;"site;phones;emails из enrich.db"
0100001657;"ПК ""ДРУЖБА"" САДОВОДЧЕСКОГО НЕКОММЕРЧЕСКОГО ТОВАРИЩЕСТВА ""ДРУЖБА"" ПО СТ";Республика Адыгея (адыгея);0.0;;;"site;phones;emails из enrich.db"
0100007063;"ПК ""ВОДОЛЕЙ"" ПО СТРОИТЕЛЬСТВУ УЛИЧНОГО ВОДОПРОВОДА СНТ ""ДРУЖБА""";Республика Адыгея (адыгея);0.0;;;"site;phones;emails из enrich.db"
0700029407;"МУП ""ВОДОСНАБЖЕНИЕ С.П.АНЗОРЕЙ""";Кабардино-Балкарская Республика;0.0;;1;"site;phones;emails из enrich.db"
5521009587;"ООО ""МОСКАЛЕНСКИЙ ВОДОКАНАЛ""";Республика Ингушетия;0.0;;1;"site;phones;emails из enrich.db"
5834063092;"ООО ""ИЛЬИНСКАЯ ВОДА""";Пензенская область;0.0;1;1;"site;phones;emails из enrich.db"
2466181388;"ООО ""ВОДОКАНАЛТРАНЗИТ""";Красноярский край;0.0;;;"site;phones;emails из enrich.db"
5321203925;"ООО ""ВОДОКАНАЛ РЕГИОНСПЕЦСЕРВИС""";Новгородская область;0.0;;;"site;phones;emails из enrich.db"
5300003996;"ООО ""ВОДОКАНАЛ СТРОЙИНВЕСТСЕРВИС""";Новгородская область;0.0;;1;"site;phones;emails из enrich.db"
4704116305;"ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ПО ВОДОСНАБЖЕНИЮ ""ФИНСКИЙ БРИЗ ВОДА""";Ленинградская область;0.0;;1;"site;phones;emails из enrich.db"
3528219300;"ООО ""АКВАСЕРВИС""";Вологодская область;0.0;;1;"site;phones;emails из enrich.db"
6633027392;"ООО ""ТАЛВОДОКАНАЛ""";Свердловская область;0.0;;1;"site;phones;emails из enrich.db"
5202012350;"ООО ""РАЙВОДОКАНАЛСЕРВИС""";Нижегородская область;0.0;1;1;"site;phones;emails из enrich.db"
0529000178;"ООО ""ВОДОКАНАЛ ""ЧИСТАЯ ВОДА""";Республика Дагестан;0.0;;;"site;phones;emails из enrich.db"
4634009762;"ООО ""ВОДОКАНАЛ""П.ИМ.К.ЛИБКНЕХТА";Курская область;0.0;;1;"site;phones;emails из enrich.db"
7840093116;"АНО ""ТВОЯ ВОДА""";Санкт-Петербург;0.0;;;"site;phones;emails из enrich.db"
7309904300;"МУП ""ЖИВАЯ ВОДА""";Ульяновская область;0.0;;1;"site;phones;emails из enrich.db"
5702011563;"ООО ""АКВАСЕРВИС""";Орловская область;0.0;;1;"site;phones;emails из enrich.db"
6449104060;"ООО ""ВОДОКАНАЛ-М ПЛЮС""";Саратовская область;0.0;;;"site;phones;emails из enrich.db"
5501291039;"МУП ""ТЕПЛОВОДОКАНАЛ""";Омская область;0.0;1;1;"site;phones;emails из enrich.db"
6200020252;"МКП ""СТАРОЖИЛОВО-ВОДОКАНАЛ""";Рязанская область;0.0;;1;"site;phones;emails из enrich.db"
2801076485;"ООО ""СМУ ЗАВОДА ЖБИ-12""";Амурская область;0.0;;1;"site;phones;emails из enrich.db"
6101032916;"ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ""УЛ.БУДЕННОГО"" ПО СТРОИТЕЛЬСТВУ ГАЗОПРОВОДА";Ростовская область;0.0;;;"site;phones;emails из enrich.db"
6150063280;"НПК ""ПИТЬЕВАЯ ВОДА""";Ростовская область;0.0;;1;"site;phones;emails из enrich.db"
4500011030;"ООО ""ВОДОКАНАЛСТРОЙСЕРВИС""";Курганская область;0.0;;;"site;phones;emails из enrich.db"
1800047070;"ООО ""ИЖ-ВОДА""";Удмуртская Республика;0.0;;;"site;phones;emails из enrich.db"
0900009246;"АО ""ЕДИНЫЙ ОПЕРАТОР ПО ВОДОСНАБЖЕНИЮ И ВОДООТВЕДЕНИЮ КЧР""";Карачаево-Черкесская Республика;0.0;;;"site;phones;emails из enrich.db"
0700015884;"МУП ""ЛЕСКЕНСКИЙ ВОДОКАНАЛ"" ЛЕСКЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА";Кабардино-Балкарская Республика;0.0;;;"site;phones;emails из enrich.db"
6214007276;"ООО ""РЯЖСКИЙ ВОДОКАНАЛ""";Рязанская область;0.0;1;1;"site;phones;emails из enrich.db"
5820004989;"СОПК ""ЖИВАЯ ВОДА""";Пензенская область;0.0;;1;"site;phones;emails из enrich.db"
2901297015;"ООО ""ВОДОКАНАЛ ХОЛМОГОРЫ""";Архангельская область;0.0;;1;"site;phones;emails из enrich.db"
5904373044;"ООО ""ЭКО ВОДА""";Пермский край;0.0;;1;"site;phones;emails из enrich.db"
3435143899;"ПО ""ВОДОПРОВОД-МИЧУРИНЕЦ""";Волгоградская область;0.0;;1;"site;phones;emails из enrich.db"
5700001640;"ООО ""ВОДОКАНАЛ ХОТЫНЕЦ""";Орловская область;0.0;;;"site;phones;emails из enrich.db"
2201011091;"МУП ""ГОРВОДОКАНАЛ"" Г. АЛЕЙСКА";Алтайский край;0.0;;1;"site;phones;emails из enrich.db"
5246060898;"ООО ""ВОДА НИЖНЕГО НОВГОРОДА""";Нижегородская область;0.0;1;1;"site;phones;emails из enrich.db"
2452051325;"МУП ""ГОРВОДОКАНАЛ""";Красноярский край;0.0;1;;"site;phones;emails из enrich.db"
2502084174;"МУП ""АРСВОДОКАНАЛ"" АГО";Приморский край;0.0;;1;"site;phones;emails из enrich.db"
2511136076;"МКП ""КИРОВСКИЙ ВОДОКАНАЛ""";Приморский край;0.0;;;"site;phones;emails из enrich.db"
5981014794;"МКУ ""ВОДОКАНАЛ""";Пермский край;0.0;;1;"site;phones;emails из enrich.db"
6623150630;"МУП ""ВОДОКАНАЛ"" ИВДЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА";Свердловская область;0.0;;;"site;phones;emails из enrich.db"
5223035126;"ООО ""ВОДОКАНАЛ""";Нижегородская область;0.0;;1;"site;phones;emails из enrich.db"
2465353549;"ООО ""ВОДА СЕРВИС""";Красноярский край;0.0;;;"site;phones;emails из enrich.db"
4027147248;"ООО ""ПИТЬЕВАЯ АРТЕЗИАНСКАЯ ВОДА № 1""";Калужская область;0.0;;;"site;phones;emails из enrich.db"
6617029480;"МУП ""СЕВЕРОУРАЛЬСКИЙ ВОДОКАНАЛ""";Свердловская область;0.0;;1;"site;phones;emails из enrich.db"
7813607637;"ООО ""ВОДОКАНАЛ ТЕХСЕРВИС""";Санкт-Петербург;0.0;;;"site;phones;emails из enrich.db"
0544013781;"МУП ""ГОРВОДОСНАБ Г. ХАСАВЮРТ""";Республика Дагестан;0.0;;1;"site;phones;emails из enrich.db"
0500054283;"МУП ""БУЙНАКСКИЙ РАЙОННЫЙ ВОДОКАНАЛ""";Республика Дагестан;0.0;;;"site;phones;emails из enrich.db"
1201005836;"ООО ""ВОДОКАНАЛ-МАЛОЕ ИВАНОВО""";Республика Марий Эл;0.0;;1;"site;phones;emails из enrich.db"
4345474721;"ООО ""ЖИВАЯ ВОДА ВЯТКИ""";Кировская область;0.0;;1;"site;phones;emails из enrich.db"
2311315455;"ПКВ ""НИВА-ВОДА""";Краснодарский край;0.0;;;"site;phones;emails из enrich.db"
2352058140;"ООО ""ТАМАНЬВОДА""";Краснодарский край;0.0;;1;"site;phones;emails из enrich.db"
9404005353;"ПК ""НАША ВОДА""";Луганская Народная Республика;0.0;;;"site;phones;emails из enrich.db"
7743429755;"ООО ""ВОДА С ЛЮБОВЬЮ""";Москва;0.0;;;"site;phones;emails из enrich.db"
2800001896;"ООО ""ВОДОКАНАЛ""";Амурская область;0.0;;;"site;phones;emails из enrich.db"
9714089459;"ООО ""УЛЬЯНКИ-ВОДОПРОВОД""";Москва;0.0;;;"site;phones;emails из enrich.db"
6229018746;"ГБУ РО ""ПОЛИКЛИНИКА ЗАВОДА ""КРАСНОЕ ЗНАМЯ""";Рязанская область;0.0;1;1;"site;phones;emails из enrich.db"
5916996195;НП ПО ГАЗИФИКАЦИИ И ТЕХНИЧЕСКОМУ ОБСЛУЖИВАНИЮ ГАЗОПРОВОДА ЖИЛЫХ ДОМОВ ;Пермский край;0.0;;;"site;phones;emails из enrich.db"
0542021402;"МУП ""ДЕРБЕНТСКИЕ ОЧИСТНЫЕ СООРУЖЕНИЯ""";Республика Дагестан;0.0;;1;"site;phones;emails из enrich.db"
7814856516;"ООО ""ВОДОКАНАЛ""";Санкт-Петербург;0.0;;;"site;phones;emails из enrich.db"
5800021129;"МАУ ""ВОДООТВЕДЕНИЕ""";Пензенская область;0.0;;1;"site;phones;emails из enrich.db"
1400054387;"ООО ""ДОМ РЫБОВОДА""";Республика Саха (якутия);0.0;;1;"site;phones;emails из enrich.db"
7729133410;"АО ""АКВАСЕРВИС""";Москва;0.0;;1;"site;phones;emails из enrich.db"
9102272610;"ООО ""ВОДА КРЫМА""";Республика Крым;0.0;;1;"site;phones;emails из enrich.db"
6500023350;"ООО ""ВОДА КЛЮЧЕВСКАЯ""";Сахалинская область;0.0;;;"site;phones;emails из enrich.db"
5042164850;"ООО ""ВОДОКАНАЛ""";Московская область;0.0;;1;"site;phones;emails из enrich.db"
0542017332;"ООО ""ЧИСТАЯ ВОДА""";Республика Дагестан;0.0;;1;"site;phones;emails из enrich.db"
7448195570;"ООО ""НОВАЯ ВОДА""";Челябинская область;0.0;;1;"site;phones;emails из enrich.db"
4828997328;"МБУ ""ИЗМАЛКОВСКИЙ ВОДОКАНАЛ""";Липецкая область;0.0;;;"site;phones;emails из enrich.db"
2511135989;"ООО ""ЕДИНЫЙ ВОДОКАНАЛ""";Приморский край;0.0;;;"site;phones;emails из enrich.db"
6900020770;"ООО ""ВОДА ВОЛГА""";Тверская область;0.0;;1;"site;phones;emails из enrich.db"
3812166830;"ООО ""БАЙКАЛЬСКАЯ ЖИВАЯ ВОДА""";Иркутская область;0.0;;;"site;phones;emails из enrich.db"
2311365209;"ООО ""КРЫМВОДОКАНАЛ""";Краснодарский край;0.0;1;1;"site;phones;emails из enrich.db"
