inn;predpriyatie;klyuch;tender_id;predmet;sozdan;do;company_id;company;chya_zakupka
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1090179;Закупка кабельно-проводниковой продукции для ГМ,КМ 09/2025 (id1090179);15.09.2025;19.09.2025 в 10:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1090149;Закупка крюковых подвесок для ГМ 09/2025 (id1090149);15.09.2025;19.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1090163;"Приобретение Зпч для горной техники для филиала ООО ""Группа Магнезит"" пгт.Раздолинск (id1087130) (2-й этап торгов) (id1090163)";15.09.2025;17.09.2025 в 08:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1090137;Закупка заслонок (газ, воздух) для горелочной системы печи ГМ (id1090137);15.09.2025;19.09.2025 в 11:30;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1089432;"№478 Закупка изделий по чертежам для ООО ""Группа Магнезит"" (id1089432)";15.09.2025;19.09.2025 в 09:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1089429;"№477 Проектирование и приобретение пенопластовых форм для изделий №452 для ООО ""Группа Магнезит"" (id1089429)";15.09.2025;23.09.2025 в 12:30;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1089915;Закупка прессовой оснастки Сентябрь ПЦСС-14 КМ (id1084313) (3-й этап торгов) (id1089915);15.09.2025;17.09.2025 в 15:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1088444;Закупка шлифовальных кругов, отрезных кругов для КМ и ГМ (id1038645) (id1088444);12.09.2025;19.09.2025 в 12:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1089677;Закупка бурового станка для бурения взрывных скважин при подземной разработке полезных ископаемых и скважин вспомогательного типа (id1084174) (2-й этап торгов) (id1089677);12.09.2025;22.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1089675;"Закупка Осветительных приборов для ИП-0550 ООО ""Группа ""Магнезит"" (id1089675)";12.09.2025;18.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1089496;Закуп поролона (упаковка изделий) КМ на 2025 год (id1089496);12.09.2025;24.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1085156;Закуп сантехнических материалов для КМ и ГМ за 3 кв-л 2025 (id1085156);12.09.2025;19.09.2025 в 23:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1089465;Приобретение сеток тканых сентябрь 2025 (ГМ) (id1089465);12.09.2025;17.09.2025 в 14:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1089446;Приобретение шкафа для видеонаблюдения россыпью КМ (id1085147) (2-й этап торгов) (id1089446);12.09.2025;17.09.2025 в 10:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1089433;Приобретение измерительного оборудования, сит ГМ, КМ 09/2025 (id1086175) (2-й этап торгов) (id1089433);12.09.2025;15.09.2025 в 10:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1089356;"Приобретение Зпч к ЭнергетОборуд для филиала ООО ""Группа ""Магнезит"" пгт. Раздолинск (id1086979) (2-й этап торгов) (id1089356)";12.09.2025;15.09.2025 в 09:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1089150;"Комплектующие к грохоту вибрационному ГВЛ-2-1250. Закупка для ООО ""Группа ""Магнезит"". (id1080722) (id1080722) (2-й этап торгов) (id1089150)";11.09.2025;24.09.2025 в 14:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1088856;"Капитальный ремонт асинхронных электродвигателей с фазным ротором АК 114-8 ДПП ООО ""Группа ""Магнезит"" (id1088856)";11.09.2025;22.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1088456;Закупка электротехнической продукции для ГМ, КМ 09/2025 (id1088456);10.09.2025;19.09.2025 в 10:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1088609;Оказание услуг по установке, ремонту, техническому обслуживанию оборудования ГЛОНАСС/GPS и оказание услуг по идентификации АСН в ГАИС «ЭРА-ГЛОНАСС», обеспечению определения и передачи информации в Федеральную службу по надзору в сфере транспорта, включая договор на услуги связи, с возможностью подключения дополнительных услуг (id1088609);10.09.2025;23.09.2025 в 18:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1088423;"Закупка пром.комп ICOM для филиала ООО ""Группа ""Магнезит"" в пгт. Раздолинск (id1085419) (2-й этап торгов) (id1088423)";10.09.2025;18.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1088188;Приобретение хим.реактивов для лаборатории филиала пгт. Раздолинск (id1084158) (2-й этап торгов) (id1088188);09.09.2025;17.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1087892;"Приобретение Лака бакелитового марки ФЕНОФОРМ-ЛБС_М в сентябре 2025 г. (ПАО ""Комбинат ""Магнезит"") (id1087892)";09.09.2025;11.09.2025 в 14:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1087905;"Приобретение подшипников для филиала ООО ""Группа ""Магнезит"" пгт. Раздолинск (id1087905)";09.09.2025;12.09.2025 в 08:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1087682;Закупка пресс-формы. (id1085634) (2-й этап торгов) (id1087682);08.09.2025;12.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1087641;Закупка пускорегулирующей продукции для ГМ, КМ 09/2025 (id1087641);08.09.2025;19.09.2025 в 09:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1087130;"Приобретение Зпч для горной техники для филиала ООО ""Группа Магнезит"" пгт.Раздолинск (id1087130)";08.09.2025;12.09.2025 в 09:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1087155;Закупка прессовой оснастки Сентябрь ПЦСС-14 КМ (id1084313) (2-й этап торгов) (id1087155);05.09.2025;09.09.2025 в 11:30;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1086979;"Приобретение Зпч к ЭнергетОборуд для филиала ООО ""Группа ""Магнезит"" пгт. Раздолинск (id1086979)";05.09.2025;11.09.2025 в 11:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1087004;Закупка запчастей к ж/д оборудованию КМ 08/2025 (id1080729) (2-й этап торгов) (id1087004);05.09.2025;08.09.2025 в 09:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1086962;"Приобретение запчастей для карьерной техники для филиала ООО ""Группа ""Магнезит"" пгт.Раздолинск (id1075370) (2-й этап торгов) (id1086962)";05.09.2025;09.09.2025 в 09:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1086763;Вентиляционное, тепловое оборудование, компрессор. (id1086763);04.09.2025;12.09.2025 в 12:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1086746;Приобретение комплектующих к компьютерной техники, картриджей 09/2025 ГМ,КМ (id1086746);04.09.2025;11.09.2025 в 11:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1086455;Закупка заслонок (газ, воздух) для горелочной системы печи ГМ (id1086455);04.09.2025;10.09.2025 в 11:30;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1086175;Приобретение измерительного оборудования, сит ГМ, КМ 09/2025 (id1086175);03.09.2025;09.09.2025 в 10:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1086202;Приобретение микроэлектроники, радиодеталей КМ, ГМ 09/2025 (id1086202);03.09.2025;19.09.2025 в 10:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1083752;"Услуга по бурению взрывных скважин в карьере ""Саткинский"" филиала ООО ""Группа ""Магнезит"" в пгт.Раздолинске Мотыгинского района Красноярского края (id1083752)";03.09.2025;18.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1085131;"Приобретение рукавов фильтровальных для филиала ООО ""Группа Магнезит"" пгт. Раздолинск, 2025 (id1085131)";02.09.2025;05.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1085737;Приобретение запорной арматуры на сентябрь КМ, ГМ. (id1080273) (2-й этап торгов) (id1085737);02.09.2025;04.09.2025 в 12:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1085650;"Закупка МЭП. ООО ""Группа""Магнезит"". (id1085650)";02.09.2025;12.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1085634;Закупка пресс-формы. (id1085634);02.09.2025;08.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1085640;Закупка уровнемера. (id1085640);02.09.2025;09.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1084343;"Услуга по дроблению негабаритных магнезитовых блоков с помощью гидромолота в филиале ООО ""Группа ""Магнезит"" пгт.Раздолинске Красноярского края (id1084343)";02.09.2025;18.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1085419;"Закупка пром.комп ICOM для филиала ООО ""Группа ""Магнезит"" в пгт. Раздолинск (id1085419)";02.09.2025;09.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1085147;Приобретение шкафа для видеонаблюдения россыпью КМ (id1085147);02.09.2025;08.09.2025 в 10:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1085178;Закупка металлопроката сентябрь 2025 (ГМ, КМ) (id1085178);01.09.2025;04.09.2025 в 12:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1085179;"№476 Проектирование и приобретение пенопластовых форм изделия №520 для ООО ""Группа Магнезит"" (id1083731) (2-й этап торгов) (id1085179)";01.09.2025;02.09.2025 в 15:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1085007;Закупка дробильного оборудования ГМ (id1085007);01.09.2025;08.09.2025 в 11:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1084980;Ремонт крана(замена троллей) (id1080917) (2-й этап торгов) (id1084980);01.09.2025;04.09.2025 в 12:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1084733;"Приобретение насосов и запчастей к насосам для ПАО ""Комбинат Магнезит"" и ООО ""Группа Магнезит"" на сентябрь 2025г. (id1084733)";29.08.2025;12.09.2025 в 11:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1084713;"Приобретение насоса ALLWEILER NT100-250U3.30DW10 для ООО ""Группа Магнезит"" (id1084713)";29.08.2025;19.09.2025 в 11:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1084756;Закупка прессовой оснастки Сентябрь ЦМИ-2 (id1082791) (2-й этап торгов) (id1084756);29.08.2025;04.09.2025 в 11:30;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1084355;"Приобретение запчастей Айрих для ООО ""Группа Магнезит"" на сентябрь 2025г. (id1084355)";28.08.2025;17.09.2025 в 11:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1084174;Закупка бурового станка для бурения взрывных скважин при подземной разработке полезных ископаемых и скважин вспомогательного типа (id1084174);28.08.2025;12.09.2025 в 12:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1084313;Закупка прессовой оснастки Сентябрь ПЦСС-14 КМ (id1084313);28.08.2025;04.09.2025 в 11:30;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1084145;"Приобретение масла, смазочных материалов для филиала ООО ""Группа Магнезит"" пгт. Раздолинск (id1084145)";28.08.2025;05.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1084158;Приобретение хим.реактивов для лаборатории филиала пгт. Раздолинск (id1084158);28.08.2025;09.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1084093;Проведение комплексного сервисного обслуживания автоматических сортировочных систем Mogensen Msort AT 1223 и Mogensen Msort AF 0913. (id1084093);28.08.2025;20.10.2025 в 10:49;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1084075;"№475 Закупка изделий по чертежам для ПАО ""Комбинат Магнезит"" (id1081681) (2-й этап торгов) (id1084075)";28.08.2025;02.09.2025 в 09:30;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1083731;"№476 Проектирование и приобретение пенопластовых форм изделия №520 для ООО ""Группа Магнезит"" (id1083731)";27.08.2025;01.09.2025 в 09:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1083644;Приобретение инструментов для филиала пгт. Раздолинск (id1083644);27.08.2025;05.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1083633;Приобретение инструментов для филиала пгт Раздолинск (id1083633);27.08.2025;05.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1083366;"Закупка Инструмента для ПАО ""Комбинат ""Магнезит"", ООО ""Группа ""Магнезит"" (id1083366)";26.08.2025;29.08.2025 в 11:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1083424;"Приобретение хозматериалов для ООО ""Группа ""Магнезит"" в пгт. Раздолинск, 07 (id1070745) (2-й этап торгов) (id1083424)";26.08.2025;29.08.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1081962;"Выполнение СМР по проекту: ""ООО ""Группа ""Магнезит"". ДИП. Отделение неформованной продукции. Реконструкция нежилого здания-завод. Техническое перевооружение системы отопления"" (id1081962)";26.08.2025;25.12.2025 в 16:01;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1083132;Закуп гидравлического масла HLP46 в кубах / 08.2025 (id1083132);26.08.2025;28.08.2025 в 23:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1077790;Приобретение подшипников 08 КМ, ГМ id 1077790 (id1077790);26.08.2025;28.08.2025 в 23:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1082937;Приобретение метизов для филиала пгт Раздолинск (id1082937);25.08.2025;05.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1082791;Закупка прессовой оснастки Сентябрь ЦМИ-2 (id1082791);25.08.2025;29.08.2025 в 11:30;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1082400;Закупка прессовой оснастки для ЦМИ-1 КМ август (id1079222) (2-й этап торгов) (id1082400);22.08.2025;26.08.2025 в 12:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1082193;Разработка конструкторской документации (КД) конической шестерни в сборе привода центрального вала МПП-1 (id1082193);22.08.2025;03.09.2025 в 23:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1081681;"№475 Закупка изделий по чертежам для ПАО ""Комбинат Магнезит"" (id1081681)";21.08.2025;26.08.2025 в 09:45;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1081452;"Замена разрушающихся стеновых панелей здания дробильно-сортировочного отделения №1 и отделения отгрузки бункеров УД №1. Инв. №1005 ДПП ООО ""Группа ""Магнезит"" (id1081452)";20.08.2025;13.11.2025 в 10:08;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1081381;"Приобретение запчастей к крановому оборудованию для ООО ""Группа Магнезит"" на август 2025г. (id1075887) (2-й этап торгов) (id1081381)";20.08.2025;26.08.2025 в 11:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1081389;"Приобретение насосов для ООО ""Группа Магнезит"" на август 2025г. (id1081389)";20.08.2025;25.08.2025 в 09:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1081193;"№474 Закупка изделий по чертежам для ПАО ""Комбинат Магнезит"" (id1081193)";20.08.2025;27.08.2025 в 09:30;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1081166;"Корректировка документации шифр 07-091-УА с выдачей рабочей документации по проекту ""ПАО ""Комбинат ""Магнезит"". ПС Брусит. Установка основной микропроцессорной защиты ВЛ 110кВ Сатка-Брусит на принципе ДФЗ"". (id1054213) (2-й этап торгов) (id1081166)";20.08.2025;01.09.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1080914;"№473 Закупка изделий по чертежам для ООО ""Группа Магнезит"" (id1080914)";19.08.2025;25.08.2025 в 09:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1080917;Ремонт крана(замена троллей) (id1080917);19.08.2025;27.08.2025 в 23:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1080865;Закупка электродвигателей для КМ, ГМ 08/2025 (id1080865);19.08.2025;27.08.2025 в 09:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1080729;Закупка запчастей к ж/д оборудованию КМ 08/2025 (id1080729);19.08.2025;27.08.2025 в 10:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1080722;Комплектующие к грохоту вибрационному ГВЛ-2-1250. Закупка для ГМ. (id1080722) (id1080722);19.08.2025;08.09.2025 в 12:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1080709;Закупка прессовой оснастки Июль ЦМИ-2МК КМ (id1075561) (3-й этап торгов) (id1080709);19.08.2025;20.08.2025 в 11:30;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1080634;"Приобретение подшипника 22332 CCJA/W33VA 405 для филиала ООО ""Группа ""Магнезит"" пгт.Раздолинск (id1080634)";19.08.2025;25.08.2025 в 11:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1080085;"Закупка Токосъемников для ДПП ООО ""Группа ""Магнезит"" (id1080085)";18.08.2025;21.08.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1080273;Приобретение запорной арматуры на сентябрь КМ, ГМ. (id1080273);18.08.2025;22.08.2025 в 09:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1079218;Вентиляционное, тепловое оборудование 2 этап торгов к тендеру id1058009. (id1079218);18.08.2025;25.08.2025 в 10:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1080008;Закупка Канатов стальных и строп для КМ и ГМ (id1080008);18.08.2025;25.08.2025 в 12:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1079973;Закупка прессовой оснастки Июль ЦМИ-2МК КМ (id1075561) (2-й этап торгов) (id1079973);18.08.2025;19.08.2025 в 07:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1079039;"Приобретение электротехнической и кабельной продукции для филиала ООО ""Группы ""Магнезит"" пгт. Раздолинск 08/2025 (id1079039)";15.08.2025;21.08.2025 в 08:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1079642;"Приобретение электротехнической и кабельной продукции для филиала ООО ""Группы ""Магнезит"" пгт. Раздолинск РП-0016 (id1079642)";15.08.2025;22.08.2025 в 10:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1079222;Закупка прессовой оснастки для ЦМИ-1 КМ август (id1079222);15.08.2025;22.08.2025 в 12:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1079058;Закупка энкодера. КМ. 07 (id1079058);14.08.2025;22.08.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1078029;"Приобретение насосов для ПАО ""Комбинат Магнезит"" и ООО ""Группа Магнезит"" на август 2025г. (id1073600) (3-й этап торгов) (id1078029)";12.08.2025;14.08.2025 в 11:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1077826;Разработка технического проекта «Разработка Голубого участка Киргитейского месторождения магнезита» (id1066392) (2-й этап торгов) (id1077826);12.08.2025;15.08.2025 в 11:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1077743;"Закупка изделий по чертежам для ПАО ""Комбинат ""Магнезит"" (id1073802) (3-й этап торгов) (id1077743)";12.08.2025;13.08.2025 в 12:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1077620;"Корректировка проекта ПАО ""Комбинат ""Магнезит. Технический проект разработки Саткинского месторождения магнезитов. Отработка запасов I-ого шахтного поля. 1449-15"" (id1071481) (2-й этап торгов) (id1077620)";12.08.2025;14.08.2025 в 13:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1075561;Закупка прессовой оснастки Июль ЦМИ-2МК КМ (id1075561);12.08.2025;15.08.2025 в 11:30;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1077471;Закупка электротехнической продукции для ГМ, КМ 08/2025 (id1076413) (2-й этап торгов) (id1077471);12.08.2025;13.08.2025 в 10:00;16537;Комбинат Магнезит;её собственная
7417001747;"ПАО ""КОМБИНАТ ""МАГНЕЗИТ""";без слова, вся страница компании;1077473;Приобретение оборудования для видеонаблюдения КМ (id1075903) (2-й этап торгов) (id1077473);12.08.2025;15.08.2025 в 10:00;16537;Комбинат Магнезит;её собственная
