klyuch;tender_id;predmet;sozdan;do;company_id;company
компрессор;357319;Техническое обслуживание компрессоров сжатого воздуха GA-132 и GA-132vsd (id357319);29.01.2019;06.02.2019 10:00;43068;Завод ТЕХНО (Заинск)
компрессор;356707;закупка компрессора ДЭН 315 ШМ для АО НШР ИП 2019 (id355253) (2-й этап торгов) (id356707);26.01.2019;30.01.2019 23:00;29568;Руссдрагмет
компрессор;355980;"Поставка запчастей на компрессор и его составляющие на Ростовский ЭРЗ АО""Желдорреммаш"" (id355980)";22.01.2019;23.01.2019 00:00;57059;ГК ЛокоТех
компрессор;355841;Закупка осушителя KAESER и ЗИП для компрессора KAESER для ССП-2 (id355841);22.01.2019;24.01.2019 23:00;19934;ПКП Титан
компрессор;355855;зап части для компрессоров (id355855);22.01.2019;29.01.2019 10:00;210033;ПАО Группа Черкизово
компрессор;355253;закупка компрессора ДЭН 315 ШМ для АО НШР ИП 2019 (id355253);19.01.2019;24.01.2019 23:00;29568;Руссдрагмет
компрессор;354898;"Техническое обслуживание компрессора винтового ALLEGRO и осушителя адсорбационного PNEUMATECH для ООО ""Руссоль"" ЦДПС Илецксоль в 2019 г. (id354898)";17.01.2019;14.02.2019 14:10;46348;Руссоль
компрессор;354828;"Запрос предложений на поставку компрессора А39В/90 СТ4 в январе 2019 для ООО ""СМЦ-Огнеупоры"" (Новокузнецк, Кемеровская область) (id354828)";17.01.2019;22.01.2019 23:00;200983;СМЦ-Огнеупоры (ГКК)
компрессор;354541;Приобретение запчастей для компрессора для филиала пгт. Раздолинск 01.2019 (id354541);16.01.2019;21.01.2019 12:00;162379;Филиал Группа Магнезит в пгт.Раздолинске
компрессор;354446;Запрос цен на запчасти к компрессору ДАО-550 в январе-феврале 2019 года (id354446);15.01.2019;21.01.2019 13:00;51053;Химпром (Новочебоксарск)
компрессор;354443;Запрос цен на запчасти к компрессору 205ГП6/18 в январе-феврале 2019года (id354443);15.01.2019;21.01.2019 13:00;51053;Химпром (Новочебоксарск)
компрессор;354220;Компрессор Garage PK 100.MBV 400/2.2 (id354220);14.01.2019;18.01.2019 12:00;103315;Металлург г.Магнитогорск
компрессор;354060;конкурс на поставку компрессоров малогабаритных ВВ-0,05/7-1000 (id354060);14.01.2019;21.01.2019 10:00;57059;ГК ЛокоТех
компрессор;353229;Проведение ТО8000, ТО4000 компрессоров АтласКопко (id351407) (2-й этап торгов) (id353229);09.01.2019;13.01.2019 23:00;43515;Филиал Завод ТЕХНО (Юрга)
компрессор;352604;Напорная абразивоструйная камера CAB-135P (год выпуска 2012), в комплекте с компрессором воздушным винтовым COMPRAG AR-18 (год выпуска 2010). (id352604);25.12.2018;21.01.2019 23:00;5422;ДС Контролз
компрессор;352706;Обслуживание компрессоров (id352706);25.12.2018;29.12.2018 16:00;263132;Филиал Завод ТЕХНО (Белгород)
компрессор;351841;"Ремонт компрессоров ЗАО ""Уралбройлер"" (id335339) (2-й этап торгов) (id351841)";24.12.2018;28.12.2018 11:00;159973;Тройка Ассет Менеджмент (Челябинск)
компрессор;351762;Компрессор АВТ 500/1700 106 инв.№10017374. (id351762);17.12.2018;28.01.2019 10:10;2953;КАМАЗ
компрессор;351487;зап.части на компрессор ВХ 280 (id351487);14.12.2018;19.12.2018 10:00;210033;ПАО Группа Черкизово
компрессор;351433;Компрессор К2-К3LOK (Чехия) (id351433);13.12.2018;18.12.2018 23:00;57059;ГК ЛокоТех
компрессор;351407;Проведение ТО8000, ТО4000 компрессоров АтласКопко (id351407);13.12.2018;19.12.2018 23:00;43515;Филиал Завод ТЕХНО (Юрга)
компрессор;351039;RUNEV 3258 на поставку маслофильтров: LENZ CP-752-10 (10MICRON) К МАСЛОСИСТЕМЕ КОМПРЕССОРА RIX2M4BG-346 LENZ и ЭЛЕМЕНТ ФИЛЬТРУЮЩИЙ К ФИЛЬТРУ П. 103-JT BFD 180.580 3 08 ЗАВ. №VOG /1934804/1L ЧЕРТ.Z45587 ID1980211 BOLL&KIRCH FILTERBAU (id351039);11.12.2018;20.12.2018 12:00;2983;Невинномысский Азот
компрессор;350395;Компрессор винтовой 6ВВ-25/9, год выпуска 2002, инв.№ 1600093 (id350395);07.12.2018;04.02.2019 10:10;2953;КАМАЗ
компрессор;349761;"Закупка масла Techtrol Gold (компрессор Ingersoll Rand) для АО ""Уральская Сталь"" в декабре 2018 года. (id349761)";03.12.2018;06.12.2018 12:00;154463;УК МЕТАЛЛОИНВЕСТ
компрессор;349494;"Запрос предложений на поставку винтового компрессора ДЭН-7,5Ш-Р (500л) в декабре 2018 для ООО ""СМЦ-Огнеупоры"" (Новокузнецк, Кемеровская область) (id349494)";30.11.2018;06.12.2018 23:00;200983;СМЦ-Огнеупоры (ГКК)
компрессор;349357;"Закупка запчастей к компрессору К-250-61-1 (для ООО ""ПГЛЗ"") (id349357)";29.11.2018;07.12.2018 23:00;102842;Пикалевский глиноземный завод
компрессор;348859;Поставка материалов для замены кабельных линий на участке компрессоров (согласно пункту 2 настоящего технического задания) по адресу г. Челябинск, ул. Валдайская, 5 (2-й этап) (id348859);26.11.2018;30.11.2018 10:00;105380;Филиал Завод ТЕХНО Челябинск
компрессор;348173;Поставка материалов для замены кабельных линий на участке компрессоров (согласно пункту 2 настоящего технического задания) по адресу г. Челябинск, ул. Валдайская, 5.;21.11.2018;25.11.2018 23:00;105380;Филиал Завод ТЕХНО Челябинск
компрессор;347824;Компрессор винтовой 6ВВ20/9 инв.275418903 (id347824);19.11.2018;28.11.2018 08:00;2953;КАМАЗ
компрессор;346874;Закупка Винтовой компрессор BK5T-8-270Д;14.11.2018;28.11.2018 23:00;200456;ТПК Вилон
компрессор;346818;Закупка компрессора воздушного винтового компрессор FIAC CRSD 20/500 в 2018г. - 2019г.;13.11.2018;16.11.2018 11:00;51053;Химпром (Новочебоксарск)
компрессор;345222;Запрос котировок на 1кв 2019 для АО НШР по компрессорам и запасным частям к ним;02.11.2018;14.11.2018 23:00;29568;Руссдрагмет
компрессор;345185;"Закуп компрессоров для АО ""Михеевский ГОК""";01.11.2018;09.11.2018 23:00;61098;Русская медная компания
компрессор;345105;Поставка компрессоров К-3;01.11.2018;09.11.2018 09:00;69892;ФКП Алексинский химический комбинат
компрессор;344932;Конкурс на проведение капитального ремонта и ТО-8000 винтового компрессора Атлас Копко GA 22 VSD серийный номер АР 1428354 с поставкой ЗИП (id344932);31.10.2018;19.11.2018 23:00;49957;ИРЗ
компрессор;344690;Закупка подогревателей Danfoss и компрессоров Hiblow;29.10.2018;06.11.2018 16:00;220714;Тирвас
компрессор;344022;ТО-8000 компрессора Atlas Copco GA-160 (id344022);25.10.2018;30.10.2018 23:00;213400;Филиал Сибирь-Кровля Завод Технофлекс
компрессор;343854;закупка поршневого компрессора.;24.10.2018;29.10.2018 10:00;140812;Исмиль
компрессор;342723;Поставка компрессора сжатого воздуха Atlas Copco (2-й этап);17.10.2018;22.10.2018 23:00;105380;Филиал Завод ТЕХНО Челябинск
компрессор;342680;Запрос цен на цилиндр 1ступени на компрессор ДАО-550 в 2018 году;17.10.2018;22.10.2018 17:00;51053;Химпром (Новочебоксарск)
компрессор;342006;"Запасные части к компрессору П-110 для АО ""Курская птицефабрика"" (id342006)";12.10.2018;18.10.2018 10:00;210033;ПАО Группа Черкизово
компрессор;341898;Открытый запрос предложений на право заключения договора поставки запасных частей к воздушным поршневым компрессорам компрессорной станции для нужд Воронежского ТРЗ АО «Желдорреммаш» (id341898);11.10.2018;18.10.2018 23:00;57059;ГК ЛокоТех
компрессор;341827;Поставка компрессора сжатого воздуха Atlas Copco;11.10.2018;16.10.2018 23:00;105380;Филиал Завод ТЕХНО Челябинск
компрессор;341725;"&#128077; Датчик температуры винтового компрессора ДЭН-37Ш Y08CM68.00 (95VM05.00). Поставка до 26.10.2018 в г. Новокузнецк, Кемеровской области. Аукцион с переторжкой ""Прозрачная закупка"" проводит ООО АЦ Гермес по системе TenderBot, без ЭЦП и пакета документов (id341725)";11.10.2018;16.10.2018 13:10;101518;СИБЭЛЕКТРО (ГКК)
компрессор;339031;"Поставка компрессоров для нужд ЗАО ""Базовые металлы"" (Владивосток, ОПУ-2_";25.09.2018;07.10.2018 23:00;29568;Руссдрагмет
компрессор;338267;Услуги по ТО компрессора KAUSER BSD 75 T с расходниками. г.Пенза МКЗ (id338267);20.09.2018;27.09.2018 23:00;210033;ПАО Группа Черкизово
компрессор;338193;Водокольцевой компрессор ВК-12М, инв.№45172, 1987 г.в. (id338193);19.09.2018;03.10.2018 13:00;2953;КАМАЗ
компрессор;337978;Ремонт компрессоров;18.09.2018;24.09.2018 23:00;76594;Агрегат (Сим)
компрессор;337929;Приобретение роторно-плстинчатого компрессора Mattei AC 45 L (id337929);18.09.2018;28.09.2018 11:00;210033;ПАО Группа Черкизово
компрессор;337420;Компрессор ВР8/2,2 и комплектующие к ним для СК «Родниковский» (id337420);14.09.2018;28.09.2018 11:00;159973;Тройка Ассет Менеджмент (Челябинск)
компрессор;337019;выполнение работ по ремонту винтового компрессора ДЭН-250 (инв.№46159) с заменой частотного преобразователя для нужд Ярославского ЭРЗ – филиала АО Желдорреммаш. (id337019);12.09.2018;12.10.2018 23:00;57059;ГК ЛокоТех
компрессор;336100;ЗИП для компрессора LW10-4 (Китай) (заявка № ЗИФ-03-09-1598) (id336100);07.09.2018;18.09.2018 23:00;166467;ТСГ АСАЧА
компрессор;335930;Закупка втулки демпферной черт № 3.288.039 к компрессору ЦК-135/8 в 2018 году;06.09.2018;12.09.2018 15:00;51053;Химпром (Новочебоксарск)
компрессор;335929;Закупка запчастей к компрессору 302 ГП 6/18 1977 г.в. в 2018 году;06.09.2018;13.09.2018 10:00;51053;Химпром (Новочебоксарск)
компрессор;335923;Закупка запчастей к компрессору 302 ВП 6/35 1981 г.в. в 2018 году;06.09.2018;13.09.2018 09:00;51053;Химпром (Новочебоксарск)
компрессор;335912;Закупка запчастей к компрессору ФУН-200 (1970, 1974 г.в.) согласно перечня в 2018 году;06.09.2018;11.09.2018 08:00;51053;Химпром (Новочебоксарск)
компрессор;335833;Компрессор ВП-50/8 год выпуска 1974 инв. №6631 (id335833);06.09.2018;19.09.2018 08:00;2953;КАМАЗ
компрессор;335774;Компрессор ВП-50/8М инв.№4548 г.в.1974 (id335774);05.09.2018;19.09.2018 08:00;2953;КАМАЗ
компрессор;335688;Водокольцевой компрессор ВК-12М, инв.№45172, 1987 г.в. (id335688);05.09.2018;19.09.2018 13:00;2953;КАМАЗ
компрессор;335679;сальник для компрессора ВХ-280 (410) (id335679);05.09.2018;11.09.2018 10:00;210033;ПАО Группа Черкизово
компрессор;335677;фильтра для компрессора ВК50Е10 (id335677);05.09.2018;11.09.2018 10:00;210033;ПАО Группа Черкизово
компрессор;335672;"Компрессор Bitzer для АО ""Курская птицефабрика"" (id335672)";05.09.2018;13.09.2018 10:00;210033;ПАО Группа Черкизово
компрессор;335339;"Ремонт компрессоров ЗАО ""Уралбройлер"" (id335339)";03.09.2018;28.09.2018 11:00;159973;Тройка Ассет Менеджмент (Челябинск)
компрессор;334933;Комплектующие воздушный компрессор ALUP SCK 26-8 № F0702990 (id334933);31.08.2018;06.09.2018 23:00;210033;ПАО Группа Черкизово
компрессор;334892;Закупка запчастей к компрессору ЦК-135/8 1978 г.в. в 2018 году;31.08.2018;10.09.2018 16:00;51053;Химпром (Новочебоксарск)
компрессор;334887;Закупка запчастей к компрессору 5С5ГП20/18 в 2018 году;31.08.2018;07.09.2018 11:00;51053;Химпром (Новочебоксарск)
компрессор;334865;Закупка запасных частей к компрессорам ДАО-550 и АО-1200;31.08.2018;07.09.2018 11:00;51053;Химпром (Новочебоксарск)
компрессор;334847;Закупка запчастей на компрессор 4М10-40/70 в 2018 году;31.08.2018;07.09.2018 13:00;51053;Химпром (Новочебоксарск)
компрессор;334845;Закупка запасных частей на компрессоры ДАО-550, АО-1200 в 2018 году;31.08.2018;06.09.2018 15:00;51053;Химпром (Новочебоксарск)
компрессор;334828;Закупка запчастей к компрессору АА-108 в 2018 году;31.08.2018;10.09.2018 16:00;51053;Химпром (Новочебоксарск)
компрессор;334766;Запасные части к компрессору 302ВП 6/35 1981г.в в 2018 году;30.08.2018;07.09.2018 16:00;51053;Химпром (Новочебоксарск)
компрессор;334765;Закупка запчастей к компрессору 302ГП 6/18 1977г.в. в 2018 году;30.08.2018;07.09.2018 16:00;51053;Химпром (Новочебоксарск)
компрессор;334763;Закупка запчастей к компрессору 2ГМ4-15/25 1984 г.в. в 2018 году;30.08.2018;07.09.2018 16:00;51053;Химпром (Новочебоксарск)
компрессор;334756;Закупка запчастей к компрессору КТК12,5 в 2018 году;30.08.2018;10.09.2018 16:00;51053;Химпром (Новочебоксарск)
компрессор;334754;Закупка запчастей на компрессор ФУН-200 1970 г.в. в 2018 году;30.08.2018;07.09.2018 09:00;51053;Химпром (Новочебоксарск)
компрессор;334749;Закупка запасных частей к компрессору К-905-61-1 1978 г.в. в 2018 году;30.08.2018;06.09.2018 16:00;51053;Химпром (Новочебоксарск)
компрессор;334743;Закупка запасных частей к компрессору ЗГП-12/35 г.в. 1970 в 2018 году;30.08.2018;06.09.2018 16:00;51053;Химпром (Новочебоксарск)
компрессор;333506;Компрессор винтовой 6ВВ20/9 инв.275418903 (id333506);22.08.2018;03.09.2018 08:00;2953;КАМАЗ
компрессор;333115;Закупка запчастей для компрессора GRASSO 8412E АО Моссельпром (id333115);20.08.2018;24.08.2018 13:00;210033;ПАО Группа Черкизово
компрессор;332427;фильтра для компрессора вх 280 (id332427);14.08.2018;21.08.2018 11:00;210033;ПАО Группа Черкизово
компрессор;332401;Комплектующие воздушный компрессор ALUP SCK 26-8 № F0702990 (id332401);14.08.2018;27.08.2018 23:00;210033;ПАО Группа Черкизово
компрессор;332396;Закупка запчастей для компрессора GRASSO 8412E АО Моссельпром (id332396);14.08.2018;18.08.2018 23:00;210033;ПАО Группа Черкизово
компрессор;331810;Компрессор ВП-50/8 год выпуска 1974 инв. №6631 (id331810);10.08.2018;24.08.2018 07:00;2953;КАМАЗ
компрессор;331807;Компрессор ВП-50/8М инв.№4548 г.в.1974 (id331807);10.08.2018;24.08.2018 07:00;2953;КАМАЗ
компрессор;331660;Закуп поршневого компрессора;09.08.2018;13.08.2018 23:00;126444;Уральская металлоломная компания
компрессор;331375;"АО ""Перкарбонат"" проводит аукцион за закупку запчастей к компрессору Denver Gardner в 2018 году";07.08.2018;08.08.2018 16:10;51053;Химпром (Новочебоксарск)
компрессор;330649;Водокольцевой компрессор ВК-12М, инв.№45172, 1987 г.в. (id330649);02.08.2018;03.09.2018 13:05;2953;КАМАЗ
компрессор;330555;Поставка дизельного компрессора;02.08.2018;09.08.2018 18:00;246719;ИТСТ
компрессор;330424;"АО ""Перкарбонат"" закупает запчасти к компрессору Denver Gardner в 2018 году";01.08.2018;06.08.2018 17:00;51053;Химпром (Новочебоксарск)
компрессор;330100;закупка для БЦП заявка (1289) компрессор;30.07.2018;03.08.2018 23:00;102842;Пикалевский глиноземный завод
компрессор;329796;"Поставка электродвигателя к компрессору Atlas Copco для АО ""Многовершинное"" (428) (2-й этап торгов)";27.07.2018;31.07.2018 23:00;29568;Руссдрагмет
компрессор;329664;Компрессор винтовой 6ВВ20/9 инв.275418903 (id329664);26.07.2018;08.08.2018 08:00;2953;КАМАЗ
компрессор;329561;Закупка комплектующих ROTORCOMP для ремонта компрессоров АКРВ для нужд Ярославского ЭРЗ (id329561);25.07.2018;07.08.2018 23:00;57059;ГК ЛокоТех
компрессор;328786;Компрессор ВП-50/8 год выпуска 1974 инв. №6631 (id328786);20.07.2018;03.08.2018 07:00;2953;КАМАЗ
компрессор;328779;Компрессор ВП-50/8М инв.№4548 г.в.1974 (маркетинг) (id328779);20.07.2018;03.08.2018 07:00;2953;КАМАЗ
компрессор;328679;Техническое обслуживание ТО8000 компрессора Atlas Copco GA-160 (id328679);19.07.2018;27.07.2018 06:00;213400;Филиал Сибирь-Кровля Завод Технофлекс
компрессор;328619;ЗИП для компрессора Atlas Copco GA90FF (id328619);19.07.2018;26.07.2018 23:00;166467;ТСГ АСАЧА
компрессор;328435;ПРИОБРЕТЕНИЕ ВИНТОВОГО КОМПРЕССОРА (id328435);17.07.2018;24.07.2018 13:00;126949;АО ТРАНСПНЕВМАТИКА
компрессор;328241;Закупка запчастей к компрессору АО-1200 в августе 2018 года;16.07.2018;19.07.2018 17:00;51053;Химпром (Новочебоксарск)
компрессор;328088;"Поставка трубных пучков для компрессора CAMERON ТА-9000 АО ""Многовершинное"" (2-й этап торгов)";16.07.2018;23.07.2018 23:00;29568;Руссдрагмет
компрессор;328086;"Поставка электродвигателя к компрессору Atlas Copco для АО ""Многовершинное"" (428)";16.07.2018;22.07.2018 23:00;29568;Руссдрагмет
компрессор;328081;ТХ000002016 от 16.07.2018 Компрессор центробежный воздушный Hanwha Techwin (id328081);16.07.2018;17.07.2018 23:00;197178;АМУРСТАЛЬ
компрессор;327800;Компрессор винтовой 6ВВ20/9 инв.275418903 (id327800);13.07.2018;22.07.2018 07:00;2953;КАМАЗ
компрессор;327405;Компрессор воздушный ВВ-25/9У2, год выпуска 2002, инв.№ 1600092 (id327405);11.07.2018;23.08.2018 10:10;2953;КАМАЗ
компрессор;327224;Конкурс на проведение капитального ремонта и ТО-8000 винтового компрессора Атлас Копко GA 22 VSD серийный номер АР 1428354 с поставкой ЗИП (id327224);10.07.2018;26.07.2018 23:00;49957;ИРЗ
компрессор;327175;"Компрессоры для ЗАО ""Базовые металлы"" (DDP Архангельск, ОПУ-2) (2-й этап торгов)";10.07.2018;14.07.2018 23:00;29568;Руссдрагмет
компрессор;326542;зап.части к компрессору вх280 (id326542);05.07.2018;10.07.2018 23:00;210033;ПАО Группа Черкизово
компрессор;326537;компрессор Copeland (id326537);05.07.2018;11.07.2018 23:00;210033;ПАО Группа Черкизово
компрессор;326493;Запчасти для компрессора (id326493);05.07.2018;10.07.2018 23:00;210033;ПАО Группа Черкизово
компрессор;326487;Водокольцевой компрессор ВК-12М, инв.№45172, 1987 г.в. (id326487);05.07.2018;19.07.2018 13:00;2953;КАМАЗ
компрессор;326286;"Поставка трубных пучков для компрессора CAMERON ТА-9000 АО ""Многовершинное""";04.07.2018;12.07.2018 23:00;29568;Руссдрагмет
компрессор;325987;Закупка компрессора ВВ-1,75/9-1100, КМ (id325987);03.07.2018;05.07.2018 23:00;16537;Комбинат Магнезит
компрессор;325879;"Компрессоры для ЗАО ""Базовые металлы"" (DDP Архангельск, ОПУ-2)";02.07.2018;06.07.2018 23:00;29568;Руссдрагмет
компрессор;325474;"RUNEV-2580, поставка кислородного компрессора КДК-10 для АО ""Невинномысский Азот""";28.06.2018;04.07.2018 23:00;2983;Невинномысский Азот
компрессор;325415;Закупка запчастей к компрессору 302ГП 6/18 в 2018 году;28.06.2018;02.07.2018 11:00;51053;Химпром (Новочебоксарск)
компрессор;325382;Закупка запчастей к компрессору 205 ГП 30/8 в 2018 году;28.06.2018;02.07.2018 15:00;51053;Химпром (Новочебоксарск)
компрессор;325368;Закупка запчастей к компрессору 3С2СГП6/18 1975 г. в.;28.06.2018;02.07.2018 16:00;51053;Химпром (Новочебоксарск)
компрессор;325155;закупка и установка компрессора ВУ-3,5 на тепловоз ТГМ4а;27.06.2018;30.06.2018 23:00;46730;Филиал Завод ТЕХНОФЛЕКС г. Учалы
компрессор;325143;Закупка Компрессор METABO MEGA 580-200 D 601588000 для ООО ЧЕРКИЗОВО - СВИНОВОДСТВО Воронежская область, Нижнедевицкий район, Нижнедевицк, ул. Советская, д.35 (id325143);26.06.2018;03.07.2018 17:00;210033;ПАО Группа Черкизово
компрессор;325026;Компрессор винтовой 6ВВ20/9 инв.275418903 (id325026);26.06.2018;06.07.2018 07:00;2953;КАМАЗ
компрессор;324856;"Компрессор инверторный для Kentatsu KTRX450HZDN3 для ООО ""Гринвуд"" Смоленской области";25.06.2018;07.07.2018 23:00;170424;Золотая нива (ИК Арлан)
компрессор;324811;Компрессор кондиционера SG447220-4053 На экскаватор LIUGONG CLG933EZPHE053189. Поставка: до 5 июля 2018 г. в п. Рассвет, Новокузнецкого р-на, Кемеровской области. Аукцион с переторжкой проводит ООО АЦ Гермес по системе TenderBot (без ЭЦП и пакета документов) (id324693) (id324811);25.06.2018;28.06.2018 14:27;184738;Горные технологии (ГКК)
компрессор;324753;ПРИОБРЕТЕНИЕ ВИНТОВОГО КОМПРЕССОРА В КОЛИЧЕСТВЕ – 2 ШТ. (id324753);25.06.2018;02.07.2018 23:00;126949;АО ТРАНСПНЕВМАТИКА
компрессор;324534;Запчасти к Компрессорам для ООО Рудник Валунистый;23.06.2018;03.07.2018 18:00;215815;Рудник Валунистый (Москва)
компрессор;324142;Закупка запчастей к компрессору 205ГП в июне 2018 года;21.06.2018;25.06.2018 10:00;51053;Химпром (Новочебоксарск)
компрессор;324139;Закупка запчастей к компрессору ЦК-135/8 в июне 2018 года;21.06.2018;25.06.2018 10:00;51053;Химпром (Новочебоксарск)
компрессор;324047;"Закупка запчастей к компрессорам АО-1200;ДАО-550 в июле 2018 года";20.06.2018;22.06.2018 11:00;51053;Химпром (Новочебоксарск)
компрессор;323716;Закупка запчастей к компрессору ЦК-135/8 в июне 2018 года;18.06.2018;21.06.2018 09:00;51053;Химпром (Новочебоксарск)
компрессор;323713;Компрессор винтовой 6ВВ20/9 инв.275418903 (id323713);18.06.2018;22.06.2018 08:00;2953;КАМАЗ
компрессор;323524;Компрессор 5 м3/мин (id323524);18.06.2018;27.06.2018 23:00;50094;ИРЗ-Ринкос
компрессор;323014;Запчасти к компрессорам АО-1200 во 2 квартале 2018 года;14.06.2018;19.06.2018 10:00;51053;Химпром (Новочебоксарск)
компрессор;322995;Компрессор поршневой полугерметичный двухступенчатый COPELAND D6TA1-150X-AWM/D (id322995);14.06.2018;21.06.2018 23:00;202317;Сотекс
компрессор;322705;компрессор GA 55;13.06.2018;28.06.2018 23:00;52537;Завод ТЕХНОПЛЕКС (Рязань)
компрессор;322134;"Закуп компрессора для ЗАО ""ОРМЕТ""";08.06.2018;15.06.2018 23:00;61098;Русская медная компания
компрессор;322038;Закупка запчастей к компрессору НЭШХ – 10;07.06.2018;13.06.2018 09:00;51053;Химпром (Новочебоксарск)
компрессор;322031;Закупка запчастей к компрессору ДАО - 550 (одной поставкой) в 2018 году;07.06.2018;13.06.2018 09:00;51053;Химпром (Новочебоксарск)
компрессор;321730;"Компрессор для ЗАО ""ОРМЕТ""";06.06.2018;01.01.0001 23:00;61098;Русская медная компания
компрессор;321672;"Тендер №RUNEV-2490 КОМПРЕССОРЫ СЖАТОГО ВОЗДУХА FUBAG для АО ""Невинномысский Азот""";05.06.2018;14.06.2018 17:00;2983;Невинномысский Азот
компрессор;321607;Закупка запчастей (в ассортименте) к компрессору ЗС2С ГП 6/18 (1975 г. в.) в 2018 году;05.06.2018;09.06.2018 11:00;51053;Химпром (Новочебоксарск)
компрессор;321566;зап.части для компрессора вх 280/410 (id321566);05.06.2018;13.06.2018 10:00;210033;ПАО Группа Черкизово
компрессор;320570;Тендер № RUNEV-2082 на поставку Безмасляных компрессоров Atlas Copco LFx 0,7TE (Исполнение на тележке с ресивером 20 литров);30.05.2018;07.06.2018 23:00;2983;Невинномысский Азот
компрессор;320538;Закупка запчастей к компрессору ДАО - 550 (согласно перечня) в 2018 году;30.05.2018;04.06.2018 10:00;51053;Химпром (Новочебоксарск)
компрессор;320537;"Компрессор поршневой Б4/С-100.АВ515. Шахта ""Юбилейная"". Май-Июнь 2018г. (id320537)";30.05.2018;03.06.2018 23:00;80034;ТопПром
компрессор;320509;Закупка запчастей к компрессору ДАО - 550 в 2018г;30.05.2018;04.06.2018 09:00;51053;Химпром (Новочебоксарск)
компрессор;320242;"Запчасти к компрессорам АО-1200;ДАО-550;АО-600-П2 в ассортименте во 2 квартале 2018 года";28.05.2018;31.05.2018 10:00;51053;Химпром (Новочебоксарск)
компрессор;316152;Электродвигатель аммиачного компрессора АХУ 315 кВт (id316152);15.05.2018;21.05.2018 23:00;210033;ПАО Группа Черкизово
компрессор;317676;Проведение капитального ремонта и ТО-8000 винтового компрессора Атлас Копко GA 22 VSD серийный номер АР 1428354 с поставкой ЗИП;14.05.2018;14.06.2018 23:00;49957;ИРЗ
компрессор;317682;Ремонт компрессорно-конденсаторного блока Mitsubishi (замена компрессора);14.05.2018;27.05.2018 23:00;50036;ИРЗ-Связь
компрессор;317202;"Закуп компрессоров ООО ""Маяк"" (id317202)";11.05.2018;24.05.2018 23:00;157584;МАЯК (Иркутск) Торговая сеть СЛАТА
компрессор;316981;Материалы и комплектующие к компрессору 6ВМ16 и блоку разделения воздуха (Установка КЖ) (id316981);10.05.2018;11.06.2018 10:05;2953;КАМАЗ
компрессор;316617;Компрессор винтовой 6ВВ20/9 инв.275418903 (id316617);07.05.2018;21.05.2018 08:00;2953;КАМАЗ
компрессор;316472;заявка 832 Реле давления 000010-1624923500 управления вентилятором для компрессора GA 15-30VSD.«ALCO controls» PS3-W3S. PCN:0716410.;07.05.2018;11.05.2018 23:00;170415;ИК АРЛАН (АО ПАВЛИК)
компрессор;315374;"Закуп компрессора для АО ""Михеевский ГОК""";26.04.2018;04.05.2018 23:00;61098;Русская медная компания
компрессор;315034;Тендер на закупку компрессора для подачи воздуха в MINI-BSP при производстве доз семени (ЧЕРКИЗОВО-СВИНОВОДСТВО), Воронежская область (id315034);24.04.2018;28.04.2018 13:00;210033;ПАО Группа Черкизово
компрессор;314899;Закупка компрессора для пневмоперегружателя Walinga/ ГК ЧЕРКИЗОВО. Пенза. ПКХП (id314899);24.04.2018;28.04.2018 23:00;210033;ПАО Группа Черкизово
компрессор;314517;"Закупка компрессоров для ЗАО ""Базовые металлы"" (DDP Билибино)";21.04.2018;27.04.2018 17:00;29568;Руссдрагмет
компрессор;314319;Масло для аммиачных компрессоров (id314319);20.04.2018;27.04.2018 23:00;210033;ПАО Группа Черкизово
компрессор;313861;поставка и монтаж компрессора SiloKing 110/1500 коробка отбора мощности с установкой Черкизово-Свиноводство (id313861);17.04.2018;19.04.2018 23:00;210033;ПАО Группа Черкизово
компрессор;313854;поставка и монтаж компрессора Garner Denver Drum XK18 коробка отбора мощности с установкой Черкизово-Свиноводство (id313854);17.04.2018;25.04.2018 23:00;210033;ПАО Группа Черкизово
компрессор;313174;Запрос оферты на проведение капитального ремонта компрессора GA90VSD 7.5-13bar(A)FF (Сер.номер API653105) (id313174);12.04.2018;25.04.2018 23:00;105699;ТехноНИКОЛЬ Дальний Восток
компрессор;313143;Компрессор винтовой для Кислородной станции №3 ЗАО Карабашмедь;12.04.2018;18.04.2018 23:00;61098;Русская медная компания
компрессор;312535;Компрессор СБ4/С100, датчик газа OLCT. Апрель 2018. ш. Юбилейная (id312535);10.04.2018;12.04.2018 23:00;80034;ТопПром
компрессор;312395;Закупка запчастей к компрессору ДАО - 550 в 2018 году;09.04.2018;10.04.2018 11:00;51053;Химпром (Новочебоксарск)
компрессор;311856;"Капитальный ремонт компрессоров Atlas Copco для ООО ""Завод Лоджикруф""";04.04.2018;11.04.2018 23:00;122128;Филиал Завод Лоджикруф
компрессор;311592;Проведение работ по шлифовке шеек коленчатых валов компрессора 205ГП 30/8 для ПАО «Химпром» во 2 квартале 2018 года;03.04.2018;11.04.2018 09:00;51053;Химпром (Новочебоксарск)
компрессор;311484;"Запрос предложений на поставку запасных частей для ремонта КОМПРЕССОРА в феврале 2018 году для ООО ""СМЦ-Огнеупоры"" (Кемеровская обл., г.Новокузнецк) (id311484)";02.04.2018;06.04.2018 23:00;200983;СМЦ-Огнеупоры (ГКК)
