inn;predpriyatie;tip;marka_model;zavodskoy_nomer;sreda;data;nomer_zaklucheniya;vyvod;srok_do;sila;klass;istochnik;ssylka;citata
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;К-3;1054;;22.04.2024;41-ТУ-26978-2024;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-26978-2024;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.0733.2024: на техническое устройство - Воздушный поршневой компрессор К-3, зав. № 1054 - применяемое на опасном производственном объекте ««Пункт подготовки и сбора нефти (Пункт сбора нефти УПС «Мустафино»)» рег. № А41-05127-0123, II класс опасности, ТЦППН, УПС «Мустафино», ООО «Башнефть-Добыча»
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;К-5А;10733;;18.04.2024;41-ТУ-26064-2024;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-26064-2024;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.0729.2024: на техническое устройство - Воздушный поршневой компрессор К-5А, зав. № 10733 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти (Участок комплексной подготовки нефти «Самсык»)» рег. № А41-05127-0163, I класс опасности, ТЦППН, УПН «Самсык», ООО «Башнефть-Добыча»
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;К-5М;6884;;16.04.2024;41-ТУ-25114-2024;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-25114-2024;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.0731.2024: на техническое устройство - Воздушный поршневой компрессор К-5М, зав. № 6884 - применяемое на опасном производственном объекте «Пункт подготовки и сбора нефти «Копей-Кубово»» рег. № А41-05127-0162, I класс опасности, ТЦППН, УПН «Копей-Кубово», ООО «Башнефть-Добыча»
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;К-5А;3064;;16.04.2024;41-ТУ-25116-2024;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-25116-2024;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.0732.2024: на техническое устройство - Воздушный поршневой компрессор К-5А, зав. № 3064 - применяемое на опасном производствен-ном объекте «Пункт подготовки и сбора нефти «Копей-Кубово»» рег. № А41-05127-0162, I класс опасности, ТЦППН, УПН «Копей-Кубово»,
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;К-5М;93/7;;16.04.2024;41-ТУ-25117-2024;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-25117-2024;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.0730.2024: на техническое устройство - Воздушный поршневой компрессор К-5М, зав. № 93/7 - применяемое на опасном производствен-ном объекте «Участок предварительной подготовки нефти (Участок комплексной подготовки нефти «Самсык»)» рег. № А41-05127-0163, I класс опасности, ТЦППН, УПН «Самсык», ООО «Башнефть-Добыча»
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;ДЭН-18Ш;1672;;01.02.2024;41-ТУ-07086-2024;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-07086-2024;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2716.2023: на техническое устройство - Воздушный компрессор ДЭН-18Ш, зав. № 1672 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти (Установка подготовки нефти «Чегодаево» (ЦППН))» рег. № А41-05127-0386, I класс опасности, УППНГ, АкЦППН, КССУ-2 «Чегодаево», эксплуатирующая организация: ООО
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;ДЭН-18Ш;1673;;01.02.2024;41-ТУ-07087-2024;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-07087-2024;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2715.2023: на техническое устройство - Воздушный компрессор ДЭН-18Ш, зав. № 1673 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти (Установка подготовки нефти «Чегодаево» (ЦППН))» рег. № А41-05127-0386, I класс опасности, УППНГ, АкЦППН, КССУ-2 «Чегодаево», эксплуатирующая организация: ООО
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;7ВКГ-30/7;80010;;30.01.2024;41-ТУ-06009-2024;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-06009-2024;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2713.2023: на техническое устройство - Винтовой компрессор 7ВКГ-30/7, зав. № 80010 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти (Установка подготовки нефти «Четырманово»)» рег. № ОПО А41-05127-0243, I класс опасности, УППНГ, ЦПКГ-2, ГКС «Четырманово», эксплуатирующая организация: ООО
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;7ВКГ-30/7;80011;;30.01.2024;41-ТУ-06010-2024;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-06010-2024;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2712.2023: на техническое устройство - Винтовой компрессор 7ВКГ-30/7, зав. № 80011 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти (Установка подготовки нефти «Четырманово»)» рег. № ОПО А41-05127-0243, I класс опасности, УППНГ, ЦПКГ-2, ГКС «Четырманово», эксплуатирующая организация: ООО
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";ресивер;;1608;;23.01.2024;41-ТУ-03854-2024;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-03854-2024;"Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.1531.2023: на техническое устройство - Ресивер, рег.№ 610-2, зав.№ 1608, - применяемое на опасном производственном объекте «Пункт сбора нефти и газа НГСП ""Знаменка""» (рег. № А41-05127-0279, II класс опасности), ООО «Башнефть-Добыча», АкЦППН, НГСП Знаменка"
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";ресивер;;212-13;воздух;16.01.2024;41-ТУ-02057-2024;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-02057-2024;"Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.1275.2023: на техническое устройство - Воздухосборник, рег.№ 2467, зав.№ 212-13, - применяемое на опасном производственном объекте «Пункт подготовки и сбора нефти (Установка комплексной подготовки нефти ""Шушнур"")» (рег. № А41-05127-0200, I класс опасности), ООО «Башнефть-Добыча», АрЦППН, НСП ""Шушнур"""
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;C-415М;1253;;25.12.2023;23-ТУ-29446-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-29446-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2085.2023: на техническое устройство - Воздушный поршневой компрессор C-415М, зав. № 1253 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти «Наратово» (УПС «Наратово»)» рег. № ОПО А41-05127-0512, II класс опасности, УППНГ, АрЦППН, УПС «Наратово», эксплуатирующая организация: ООО «Башнефть
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;7ВКГ-30/7;80007;;18.12.2023;41-ТУ-98008-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-98008-2023;"Заключение экспертизы промышленной безопасности: на техническое устройство –Винтовой компрессор 7ВКГ-30/7, зав. № 80007 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти (Установка подготовки нефти ""Четырманово"")» рег. № А41-05127-0243, I класс опасности, УППНГ, ЦПКГ-2, ГКС «Четырманово», эксплуатирующая организация: ООО «Башнефть-Добыча»"
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;КТ-6;16;;12.12.2023;41-ТУ-95735-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-95735-2023;Заключение экспертизы промышленной безопасности: на техническое устройство - Воздушный поршневой компрессор КТ-6, зав. № 16 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти «Ташкиново» (УПН «Ташкиново»)» рег. № А41-05127-0202, I класс опасности, УППНГ, АрЦППН, УПН «Ташкиново», эксплуатирующая организация: ООО «Башнефть-Добыча»
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;КТ-6;25;;12.12.2023;41-ТУ-95737-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-95737-2023;Заключение экспертизы промышленной безопасности: на техническое устройство - Воздушный поршневой компрессор КТ-6, зав. № 25 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти «Ташкиново» (УПН «Ташкиново»)» рег. № А41-05127-0202, I класс опасности, УППНГ, АрЦППН, УПН «Ташкиново», эксплуатирующая организация: ООО «Башнефть-Добыча»
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;КТ-6;5146;;12.12.2023;41-ТУ-95739-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-95739-2023;Заключение экспертизы промышленной безопасности: на техническое устройство - Воздушный поршневой компрессор КТ-6, зав. № 5146 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти (УПС «Ангасяк»)» рег. № А41- 05127-0457, II класс опасности, УППНГ, АрЦППН, УПС «Ангасяк», эксплуатирующая организация: ООО «Башнефть-Добыча»
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;7ВКГ-50/7;82028;;07.12.2023;23-ТУ-26797-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26797-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2371.2023: на техническое устройство - Винтовой компрессор 7ВКГ-50/7, зав. № 82028 - применяемое на опасном производственном объекте «Пункт подготовки и сбора нефти (Пункт сбора нефти «Кереметово») Арланского нефтяного месторождения» рег. № ОПО А41-05127-0203, I класс опасности, УППНГ, ЦПКГ-2, ГКС «Кереметово», эксплуатирующая ор
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;7ВКГ-50/7;10002;;07.12.2023;23-ТУ-26805-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26805-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2356.2023: на техническое устройство - Винтовой компрессор 7ВКГ-50/7, зав. № 10002 - применяемое на опасном производственном объекте «Площадка промысловой компрессорной станции КС-1 (производственная площадка ЦППН-Шкаповский участок)» рег. № ОПО А41-05127-0390, III класс опасности, УППНГ, ЦПКГ-1, КС «Чегодаево», эксплуатирующая о
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;7ВКГ-50/7;81009;;07.12.2023;23-ТУ-26806-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26806-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2355.2023: на техническое устройство - Винтовой компрессор 7ВКГ-50/7, зав. № 81009 - применяемое на опасном производственном объекте «Площадка промысловой компрессорной станции КС-1 (производственная площадка ЦППН-Шкаповский участок)» рег. № ОПО А41-05127-0390, III класс опасности, УППНГ, ЦПКГ-1, КС «Чегодаево», эксплуатирующая о
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;7ВКГ-30/7;84014;;07.12.2023;23-ТУ-26823-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26823-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2366.2023: на техническое устройство - Винтовой компрессор 7ВКГ-30/7, зав. № 84014 - применяемое на опасном производственном объекте «Пункт подготовки и сбора нефти (Пункт сбора нефти «Кереметово») Арланского нефтяного месторождения» рег. № ОПО А41-05127-0203, I класс опасности, УППНГ, ЦПКГ-2, ГКС «Кереметово», эксплуатирующая ор
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;C-415М;1517;;06.12.2023;23-ТУ-26623-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26623-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2344.2023: на техническое устройство - Воздушный поршневой компрессор C-415М, зав. № 1517 - применяемое на опасном производ-ственном объекте «Участок предварительной подготовки нефти «Биаваш» (УПС «Биаваш»)» рег. № ОПО А41-05127-0528, II класс опасности, УППНГ, КЦППН, УПС «Биаваш», эксплуатирующая организация: ООО «Башнефть-Добыч
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;К-5А;19115;;06.12.2023;23-ТУ-26639-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26639-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2276.2023: на техническое устройство - Воздушный поршневой компрессор К-5А, зав. № 19115 - применяемое на опасном производственном объекте «Пункт подготовки и сбора нефти (Пункт сбора нефти «Кереметово») Арланского нефтяного месторождения» рег. № ОПО А41-05127-0203, I класс опасности, УППНГ, АрЦППН, НСП «Кереметово», эксплуатирую
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;7ВКГ-30/7;86010;;06.12.2023;23-ТУ-26640-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26640-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2254.2023: на техническое устройство - Винтовой компрессор 7ВКГ-30/7, зав. № 86010 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти (Установка подготовки нефти «Четырманово»)» рег. № ОПО А41-05127-0243, I класс опасности, УППНГ, ЦПКГ-2, ГКС «Четырманово», эксплуатирующая организация: ООО
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;7ВКГ-30/7;86011;;06.12.2023;23-ТУ-26641-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26641-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2253.2023: на техническое устройство - Винтовой компрессор 7ВКГ-30/7, зав. № 86011 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти (Установка подготовки нефти «Четырманово»)» рег. № ОПО А41-05127-0243, I класс опасности, УППНГ, ЦПКГ-2, ГКС «Четырманово», эксплуатирующая организация: ООО
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;C-415М;1770;;06.12.2023;23-ТУ-26656-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26656-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2345.2023: на техническое устройство - Воздушный поршневой компрессор C-415М, зав. № 1770 - применяемое на опасном производ-ственном объекте «Участок предварительной подготовки нефти «Биаваш» (УПС «Биаваш»)» рег. № ОПО А41-05127-0528, II класс опасности, УППНГ, КЦППН, УПС «Биаваш», эксплуатирующая организация: ООО «Башнефть-Добыч
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;7ВКГ-30/7;86009;;05.12.2023;23-ТУ-26395-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26395-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2252.2023: на техническое устройство - Винтовой компрессор 7ВКГ-30/7, зав. № 86009 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти (Установка подготовки нефти «Четырманово»)» рег. № ОПО А41-05127-0243, I класс опасности, УППНГ, ЦПКГ-2, ГКС «Четырманово», эксплуатирующая организация: ООО
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;2ВУ1,5-2,5-26М1;601407;;05.12.2023;23-ТУ-26417-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26417-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.1929.2023: на техническое устройство - Воздушный поршневой компрессор 2ВУ1,5-2,5-26М1, зав. № 601407 - применяемое на опасном производственном объекте «Площадка промысловой компрессорной станции КС «Казанковка» (Компрессорная станция для закачки газа в пласт для вторичных методов эксплуатации месторождения)» рег. № ОПО А41-05127-
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;К-5А;19124;;05.12.2023;23-ТУ-26418-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26418-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.1928.2023: на техническое устройство - Воздушный поршневой компрессор К-5А, зав. № 19124 - применяемое на опасном производственном объекте «Пункт подготовки и сбора нефти (Пункт сбора нефти «Кереметово») Арланского нефтяного месторождения» рег. № ОПО А41-05127-0203, I класс опасности, УППНГ, АрЦППН, НСП «Кереметово», эксплуатирую
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;4ВУ1-5/10;2920112;;05.12.2023;23-ТУ-26420-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26420-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.1927.2023: на техническое устройство - Воздушный поршневой компрессор 4ВУ1-5/10, зав. № 2920112 - применяемое на опасном производственном объекте «Пункт подготовки и сбора нефти (Пункт сбора нефти «Кереметово») Арланского нефтяного месторождения» рег. № ОПО А41-05127-0203, I класс опасности, УППНГ, Ар-ЦППН, НСП «Кереметово», эксп
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;ТАКАТ-50.07 М3;01002;;05.12.2023;23-ТУ-26431-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26431-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2142.2023: на техническое устройство - Винтовой компрессор ТАКАТ-50.07 М3, зав. № 01002 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти (Участок комплексной подготовки нефти «Самсык»)» рег. № ОПО А41-05127-0163, I класс опасности, УППНГ, ЦПКГ-1, КС «Самсык», эксплуатирующая организация:
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;ДЭН-18Ш;1672;;05.12.2023;23-ТУ-26433-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26433-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2138.2023: на техническое устройство - Воздушный компрессор ДЭН-18Ш, зав. № 1672 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти (Установка подготовки нефти «Чегодаево» (ЦППН))» рег. № ОПО А41-05127-0386, I класс опасности, УППНГ, АрЦППН, КССУ-2 «Чегодаево», эксплуатирующая организация:
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;10ГКМА 1/25-55;668;;05.12.2023;23-ТУ-26435-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26435-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2097.2023: на техническое устройство - Газомотокомпрессор 10ГКМА 1/25-55, зав. № 668 - применяемое на опасном производственном объекте «Площадка промысловой компрессорной станции КС «Казанковка» (Компрессорная станция для закачки газа в пласт для вторичных методов эксплуатации месторождения)» рег. № ОПО А41-05127-0447, II класс о
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;10ГКМА 1/25-55;667;;05.12.2023;23-ТУ-26437-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26437-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2096.2023: на техническое устройство - Газомотокомпрессор 10ГКМА 1/25-55, зав. № 667 - применяемое на опасном производственном объекте «Площадка промысловой компрессорной станции КС «Казанковка» (Компрессорная станция для закачки газа в пласт для вторичных методов эксплуатации месторождения)» рег. № ОПО А41-05127-0447, II класс о
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;ВУ 3,5/9;21149;;05.12.2023;23-ТУ-26439-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26439-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2095.2023: на техническое устройство - Воздушный поршневой компрессор ВУ 3,5/9, зав. № 21149 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти (УПС «Юсупово»)» рег. № ОПО А41-05127-0459, II класс опасности, УППНГ, АрЦППН, УПС «Юсупово», эксплуатирующая организация: ООО «Башнефть-Добыча»
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;ВУ 3,5/9;21050;;05.12.2023;23-ТУ-26441-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-26441-2023;Заключение экспертизы промышленной безопасности № БНД/У/8/298/22/ОГМ.2094.2023: на техническое устройство - Воздушный поршневой компрессор ВУ 3,5/9, зав. № 21050 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти (УПС «Юсупово»)» рег. № ОПО А41-05127-0459, II класс опасности, УППНГ, АрЦППН, УПС «Юсупово», эксплуатирующая организация: ООО «Башнефть-Добыча»
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;ДЭН-18Ш;1673;;05.12.2023;41-ТУ-92607-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-92607-2023;Заключение экспертизы промышленной безопасности: на техническое устройство - Воздушный компрессор ДЭН-18Ш, зав. № 1673 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти (Установка подготовки нефти «Чегодаево» (ЦППН))» рег. № А41-05127-0386, I класс опасности, УППНГ, АрЦППН, КССУ-2 «Чегодаево», эксплуатирующая организация: ООО «Башнефть-Добыча»
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;С-415М;1757;;05.12.2023;41-ТУ-92632-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-92632-2023;"Заключение экспертизы промышленной безопасности: на техническое устройство - Компрессор воздушный С-415М №2, зав. № 1757 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти ""Наратово"" (УПС ""Наратово"")» рег. № А41- 05127-0512, II класс опасности, АрЦППН, УПС «Наратово», эксплуатирующая организация: ООО «Башнефть-Добыча»"
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;4ВУ1-5/9;8918630;;05.12.2023;41-ТУ-92635-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-92635-2023;Заключение экспертизы промышленной безопасности: на техническое устройство - Воздушный поршневой компрессор 4ВУ1-5/9, зав. № 8918630 - применяемое на опасном производственном объекте «Пункт подготовки и сбора нефти (Пункт сбора нефти «Кереметово») Арланского нефтяного месторождения» рег. № А41-05127-0203, I класс опасности, УППНГ, Ар-ЦППН, НСП «Кереметово», эксплуатирующая организация: ООО «Башнеф
0277106840;"ООО ""БАШНЕФТЬ-ДОБЫЧА""";компрессор;КТ-6;858190;;04.12.2023;41-ТУ-92029-2023;соответствует;;1;надзорная запись: заключение ЭПБ;"ООО ""ЛИДЕР-ЭКСПЕРТ""";https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-92029-2023;Заключение экспертизы промышленной безопасности: на техническое устройство - Воздушный поршневой компрессор КТ-6, зав. № 858190 - применяемое на опасном производственном объекте «Участок предварительной подготовки нефти (УПС «Ангасяк»)» рег. № А41-05127-0457, II класс опасности, УППНГ, АрЦППН, УПС «Ангасяк», эксплуатирующая организация: ООО «Башнефть-Добыча»
