inn;kluch;rol;vsego;vzyato;pochemu
7709064286;7709064286_770901001;zakazchik;0;0;обойдено
7709064286;7709064286_770701001;organizator;205;205;обойдено
7709064286;7709064286_770701001;zakazchik;205;205;обойдено
3123003920;3123003920_312301001;organizator;0;0;обойдено
3123003920;3123003920_312301001;zakazchik;0;0;обойдено
7810715360;7810715360_781001001;organizator;179;179;обойдено
7810715360;7810715360_781001001;zakazchik;179;179;обойдено
7727298791;7727298791_770301001;organizator;0;0;обойдено
7727298791;7727298791_770301001;zakazchik;0;0;обойдено
0274018377;0274018377_997750001;organizator;0;0;обойдено
0274018377;0274018377_997750001;zakazchik;0;0;обойдено
0274018377;0274018377_027401001;organizator;0;0;обойдено
0274018377;0274018377_027401001;zakazchik;0;0;обойдено
7723564851;7723564851_772301001;organizator;0;0;обойдено
7723564851;7723564851_772301001;zakazchik;0;0;обойдено
7820016674;7820016674_781101001;organizator;191;191;обойдено
7820016674;7820016674_781101001;zakazchik;195;195;обойдено
5052021890;5052021890_505001001;organizator;0;0;обойдено
5052021890;5052021890_505001001;zakazchik;0;0;обойдено
7729071411;7729071411_770601001;organizator;0;0;обойдено
7729071411;7729071411_770601001;zakazchik;0;0;обойдено
7729071411;7729071411_770101001;organizator;0;0;обойдено
7729071411;7729071411_770101001;zakazchik;0;0;обойдено
7729071411;7729071411_772501001;organizator;0;0;обойдено
7729071411;7729071411_772501001;zakazchik;0;0;обойдено
7729071411;7729071411_770901001;organizator;0;0;обойдено
7729071411;7729071411_770901001;zakazchik;0;0;обойдено
2130225986;2130225986_213001001;organizator;8;8;обойдено
2130225986;2130225986_213001001;zakazchik;0;0;обойдено
6317023569;6317023569_631701001;organizator;0;0;обойдено
6317023569;6317023569_631701001;zakazchik;0;0;обойдено
6027132728;6027132728_602701001;organizator;948;948;обойдено
6027132728;6027132728_602701001;zakazchik;1272;1272;обойдено
6450007198;6450007198_645001001;organizator;419;419;обойдено
6450007198;6450007198_645001001;zakazchik;419;419;обойдено
7734374725;7734374725_330143001;organizator;0;0;обойдено
7734374725;7734374725_330143001;zakazchik;0;0;обойдено
7734374725;7734374725_773401001;organizator;2345;2000;ВЗЯТО НЕ ВСЁ: всего 2345 (eq) — поднять --stranic
7734374725;7734374725_773401001;zakazchik;2345;2000;ВЗЯТО НЕ ВСЁ: всего 2345 (eq) — поднять --stranic
7707311363;7707311363_254045001;organizator;0;0;обойдено
7707311363;7707311363_254045001;zakazchik;0;0;обойдено
7707311363;7707311363_616443001;organizator;0;0;обойдено
7707311363;7707311363_616443001;zakazchik;0;0;обойдено
7707311363;7707311363_230143001;organizator;0;0;обойдено
7707311363;7707311363_230143001;zakazchik;0;0;обойдено
7707311363;7707311363_253643001;organizator;0;0;обойдено
7707311363;7707311363_253643001;zakazchik;0;0;обойдено
7707311363;7707311363_519002001;organizator;0;0;обойдено
7707311363;7707311363_519002001;zakazchik;0;0;обойдено
7707311363;7707311363_772543001;organizator;0;0;обойдено
7707311363;7707311363_772543001;zakazchik;0;0;обойдено
7707311363;7707311363_540243001;organizator;0;0;обойдено
7707311363;7707311363_540243001;zakazchik;0;0;обойдено
7707311363;7707311363_780543001;organizator;0;0;обойдено
7707311363;7707311363_780543001;zakazchik;0;0;обойдено
7707311363;7707311363_631643001;organizator;0;0;обойдено
7707311363;7707311363_631643001;zakazchik;0;0;обойдено
7707311363;7707311363_665943001;organizator;0;0;обойдено
7707311363;7707311363_665943001;zakazchik;0;0;обойдено
7707311363;7707311363_772501001;organizator;914;914;обойдено
7707311363;7707311363_772501001;zakazchik;914;914;обойдено
7707311363;7707311363_230802001;organizator;0;0;обойдено
7707311363;7707311363_230802001;zakazchik;0;0;обойдено
5050037781;5050037781_505001001;organizator;0;0;обойдено
5050037781;5050037781_505001001;zakazchik;0;0;обойдено
5034051355;5034051355_503401001;organizator;0;0;обойдено
5034051355;5034051355_503401001;zakazchik;0;0;обойдено
7751335645;7751335645_775101001;organizator;0;0;обойдено
7751335645;7751335645_775101001;zakazchik;0;0;обойдено
6621003100;6621003100_668201001;organizator;0;0;обойдено
6621003100;6621003100_668201001;zakazchik;0;0;обойдено
5047001707;5047001707_504701001;organizator;0;0;обойдено
5047001707;5047001707_504701001;zakazchik;0;0;обойдено
5032004536;5032004536_503201001;organizator;0;0;обойдено
5032004536;5032004536_503201001;zakazchik;0;0;обойдено
7729466258;7729466258_772901001;organizator;0;0;обойдено
7729466258;7729466258_772901001;zakazchik;20;20;обойдено
7725027605;7725027605_501002001;organizator;0;0;обойдено
7725027605;7725027605_501002001;zakazchik;0;0;обойдено
7725027605;7725027605_772501001;organizator;2;2;обойдено
7725027605;7725027605_772501001;zakazchik;2;2;обойдено
7725027605;7725027605_997750001;organizator;0;0;обойдено
7725027605;7725027605_997750001;zakazchik;0;0;обойдено
5302001320;5302001320_530201001;organizator;2;2;обойдено
5302001320;5302001320_530201001;zakazchik;2;2;обойдено
7708671295;7708671295_770901001;organizator;0;0;обойдено
7708671295;7708671295_770901001;zakazchik;0;0;обойдено
6455010934;6455010934_645501001;organizator;0;0;обойдено
6455010934;6455010934_645501001;zakazchik;0;0;обойдено
5112000689;5112000689_775101001;organizator;0;0;обойдено
5112000689;5112000689_775101001;zakazchik;0;0;обойдено
5112000689;5112000689_519001001;organizator;0;0;обойдено
5112000689;5112000689_519001001;zakazchik;0;0;обойдено
5112000689;5112000689_771001001;organizator;0;0;обойдено
5112000689;5112000689_771001001;zakazchik;0;0;обойдено
7736259816;7736259816_770301001;organizator;0;0;обойдено
7736259816;7736259816_770301001;zakazchik;0;0;обойдено
7704009700;7704009700_770401001;organizator;64;64;обойдено
7704009700;7704009700_770401001;zakazchik;64;64;обойдено
4825002609;4825002609_482501001;organizator;0;0;обойдено
4825002609;4825002609_482501001;zakazchik;0;0;обойдено
7727260438;7727260438_772701001;organizator;3;3;обойдено
7727260438;7727260438_772701001;zakazchik;31;31;обойдено
2315990838;2315990838_231501001;organizator;0;0;обойдено
2315990838;2315990838_231501001;zakazchik;0;0;обойдено
5029009397;5029009397_502901001;organizator;0;0;обойдено
5029009397;5029009397_502901001;zakazchik;0;0;обойдено
3128000313;3128000313_312801001;organizator;0;0;обойдено
3128000313;3128000313_312801001;zakazchik;0;0;обойдено
6027014114;6027014114_602701001;organizator;20;20;обойдено
6027014114;6027014114_602701001;zakazchik;27;27;обойдено
7405000428;7405000428_742150001;organizator;0;0;обойдено
7405000428;7405000428_742150001;zakazchik;0;0;обойдено
7405000428;7405000428_745701001;organizator;0;0;обойдено
7405000428;7405000428_745701001;zakazchik;1;1;обойдено
5917004527;5917004527_591701001;organizator;1454;1454;обойдено
5917004527;5917004527_591701001;zakazchik;1503;1503;обойдено
7704747169;7704747169_770401001;organizator;0;0;обойдено
7704747169;7704747169_770401001;zakazchik;0;0;обойдено
5053017550;5053017550_505301001;organizator;441;441;обойдено
5053017550;5053017550_505301001;zakazchik;558;558;обойдено
5040088177;5040088177_504001001;organizator;0;0;обойдено
5040088177;5040088177_504001001;zakazchik;0;0;обойдено
5009046489;5009046489_500901001;organizator;2;2;обойдено
5009046489;5009046489_500901001;zakazchik;2;2;обойдено
7116129038;7116129038_711601001;organizator;0;0;обойдено
7116129038;7116129038_711601001;zakazchik;0;0;обойдено
7706627050;7706627050_773101001;organizator;0;0;обойдено
7706627050;7706627050_773101001;zakazchik;0;0;обойдено
6501146467;6501146467_650101001;organizator;0;0;обойдено
6501146467;6501146467_650101001;zakazchik;0;0;обойдено
6439081247;6439081247_643901001;organizator;197;197;обойдено
6439081247;6439081247_643901001;zakazchik;197;197;обойдено
7722692000;7722692000_773001001;organizator;0;0;обойдено
7722692000;7722692000_773001001;zakazchik;0;0;обойдено
7722692000;7722692000_772243001;organizator;11;11;обойдено
7722692000;7722692000_772243001;zakazchik;11;11;обойдено
7722692000;7722692000_772201001;organizator;0;0;обойдено
7722692000;7722692000_772201001;zakazchik;0;0;обойдено
6439098794;6439098794_643901001;organizator;0;0;обойдено
6439098794;6439098794_643901001;zakazchik;0;0;обойдено
1649021125;1649021125_164901001;organizator;0;0;обойдено
1649021125;1649021125_164901001;zakazchik;0;0;обойдено
7725262013;7725262013_772501001;organizator;1176;1176;обойдено
7725262013;7725262013_772501001;zakazchik;833;833;обойдено
6632004667;6632004667_667943001;organizator;0;0;обойдено
6632004667;6632004667_667943001;zakazchik;0;0;обойдено
1003018230;1003018230_100301001;organizator;0;0;обойдено
1003018230;1003018230_100301001;zakazchik;0;0;обойдено
6617002344;6617002344_661701001;organizator;0;0;обойдено
6617002344;6617002344_661701001;zakazchik;0;0;обойдено
3524015320;3524015320_352401001;organizator;0;0;обойдено
3524015320;3524015320_352401001;zakazchik;0;0;обойдено
7716789300;7716789300_771601001;organizator;0;0;обойдено
7716789300;7716789300_771601001;zakazchik;5;5;обойдено
7724322904;7724322904_772401001;organizator;3;3;обойдено
7724322904;7724322904_772401001;zakazchik;175;175;обойдено
7715488540;7715488540_771501001;organizator;0;0;обойдено
7715488540;7715488540_771501001;zakazchik;4;4;обойдено
7450045935;7450045935_746001001;organizator;0;0;обойдено
7450045935;7450045935_746001001;zakazchik;0;0;обойдено
2235003211;2235003211_223501001;organizator;1;1;обойдено
2235003211;2235003211_223501001;zakazchik;1;1;обойдено
3327112205;3327112205_332701001;organizator;0;0;обойдено
3327112205;3327112205_332701001;zakazchik;0;0;обойдено
3445097458;3445097458_344401001;organizator;0;0;обойдено
3445097458;3445097458_344401001;zakazchik;0;0;обойдено
3445097458;3445097458_080001001;organizator;0;0;обойдено
3445097458;3445097458_080001001;zakazchik;0;0;обойдено
7726738619;7726738619_772601001;organizator;121;121;обойдено
7726738619;7726738619_772601001;zakazchik;299;299;обойдено
1660173241;1660173241_165501001;organizator;0;0;обойдено
1660173241;1660173241_165501001;zakazchik;0;0;обойдено
7704655662;7704655662_770401001;organizator;0;0;обойдено
7704655662;7704655662_770401001;zakazchik;0;0;обойдено
9715005116;9715005116_771501001;organizator;0;0;обойдено
9715005116;9715005116_771501001;zakazchik;6;6;обойдено
7734703698;7734703698_773401001;organizator;6;6;обойдено
7734703698;7734703698_773401001;zakazchik;35;35;обойдено
5007091951;5007091951_500701001;organizator;0;0;обойдено
5007091951;5007091951_500701001;zakazchik;0;0;обойдено
3328007468;3328007468_332701001;organizator;0;0;обойдено
3328007468;3328007468_332701001;zakazchik;0;0;обойдено
7723451304;7723451304_772301001;organizator;0;0;обойдено
7723451304;7723451304_772301001;zakazchik;0;0;обойдено
5007102138;5007102138_500701001;organizator;0;0;обойдено
5007102138;5007102138_500701001;zakazchik;121;121;обойдено
7722345864;7722345864_772201001;organizator;0;0;обойдено
7722345864;7722345864_772201001;zakazchik;0;0;обойдено
7720800660;7720800660_772001001;organizator;0;0;обойдено
7720800660;7720800660_772001001;zakazchik;4;4;обойдено
7743946827;7743946827_774301001;organizator;0;0;обойдено
7743946827;7743946827_774301001;zakazchik;4;4;обойдено
5004028415;5004028415_500401001;organizator;0;0;обойдено
5004028415;5004028415_500401001;zakazchik;12;12;обойдено
7719895794;7719895794_771901001;organizator;1;1;обойдено
7719895794;7719895794_771901001;zakazchik;4;4;обойдено
2900000328;2900000328_290101001;organizator;3;3;обойдено
2900000328;2900000328_290101001;zakazchik;94;94;обойдено
7727178374;7727178374_772701001;organizator;1;1;обойдено
7727178374;7727178374_772701001;zakazchik;120;120;обойдено
2617010041;2617010041_261701001;organizator;512;512;обойдено
2617010041;2617010041_261701001;zakazchik;512;512;обойдено
5445016903;5445016903_540401001;organizator;0;0;обойдено
5445016903;5445016903_540401001;zakazchik;0;0;обойдено
6195000152;6195000152_619501001;organizator;0;0;обойдено
6195000152;6195000152_619501001;zakazchik;0;0;обойдено
3460016301;3460016301_346001001;organizator;0;0;обойдено
3460016301;3460016301_346001001;zakazchik;0;0;обойдено
5904297072;5904297072_590401001;organizator;0;0;обойдено
5904297072;5904297072_590401001;zakazchik;0;0;обойдено
5007088701;5007088701_500701001;organizator;2;2;обойдено
5007088701;5007088701_500701001;zakazchik;74;74;обойдено
5007104537;5007104537_500701001;organizator;0;0;обойдено
5007104537;5007104537_500701001;zakazchik;9;9;обойдено
7111504158;7111504158_711101001;organizator;0;0;обойдено
7111504158;7111504158_711101001;zakazchik;259;259;обойдено
7820013539;7820013539_782001001;organizator;154;154;обойдено
7820013539;7820013539_782001001;zakazchik;163;163;обойдено
5078018210;5078018210_507801001;organizator;1;1;обойдено
5078018210;5078018210_507801001;zakazchik;1;1;обойдено
5014009027;5014009027_501401001;organizator;0;0;обойдено
5014009027;5014009027_501401001;zakazchik;83;83;обойдено
5033002595;5033002595_503301001;organizator;0;0;обойдено
5033002595;5033002595_503301001;zakazchik;0;0;обойдено
5902056593;5902056593_590201001;organizator;36;36;обойдено
5902056593;5902056593_590201001;zakazchik;45;45;обойдено
7816723776;7816723776_781601001;organizator;0;0;обойдено
7816723776;7816723776_781601001;zakazchik;0;0;обойдено
7816723776;7816723776_784101001;organizator;0;0;обойдено
7816723776;7816723776_784101001;zakazchik;0;0;обойдено
3816006073;3816006073_246601001;organizator;0;0;обойдено
3816006073;3816006073_246601001;zakazchik;0;0;обойдено
0264014479;0264014479_026401001;organizator;0;0;обойдено
0264014479;0264014479_026401001;zakazchik;0;0;обойдено
0253019901;0253019901_025301001;organizator;0;0;обойдено
0253019901;0253019901_025301001;zakazchik;0;0;обойдено
7705966318;7705966318_772801001;organizator;0;0;обойдено
7705966318;7705966318_772801001;zakazchik;0;0;обойдено
6661024788;6661024788_667101001;organizator;0;0;обойдено
6661024788;6661024788_667101001;zakazchik;0;0;обойдено
5318000280;5318000280_531801001;organizator;0;0;обойдено
5318000280;5318000280_531801001;zakazchik;0;0;обойдено
7804061165;7804061165_784201001;organizator;0;0;обойдено
7804061165;7804061165_784201001;zakazchik;0;0;обойдено
4707020432;4707020432_470701001;organizator;0;0;обойдено
4707020432;4707020432_470701001;zakazchik;0;0;обойдено
7116019123;7116019123_711601001;organizator;0;0;обойдено
7116019123;7116019123_711601001;zakazchik;0;0;обойдено
5947009096;5947009096_594701001;organizator;28;28;обойдено
5947009096;5947009096_594701001;zakazchik;30;30;обойдено
5008046711;5008046711_504701001;organizator;3;3;обойдено
5008046711;5008046711_504701001;zakazchik;46;46;обойдено
5008046711;5008046711_500801001;organizator;0;0;обойдено
5008046711;5008046711_500801001;zakazchik;0;0;обойдено
5190076325;5190076325_519001001;organizator;0;0;обойдено
5190076325;5190076325_519001001;zakazchik;44;44;обойдено
5044058624;5044058624_504401001;organizator;0;0;обойдено
5044058624;5044058624_504401001;zakazchik;0;0;обойдено
5019028190;5019028190_501901001;organizator;5;5;обойдено
5019028190;5019028190_501901001;zakazchik;5;5;обойдено
5047163560;5047163560_504701001;organizator;0;0;обойдено
5047163560;5047163560_504701001;zakazchik;1;1;обойдено
5004028359;5004028359_500401001;organizator;0;0;обойдено
5004028359;5004028359_500401001;zakazchik;42;42;обойдено
2334018032;2334018032_233401001;organizator;2;2;обойдено
2334018032;2334018032_233401001;zakazchik;16;16;обойдено
7842019044;7842019044_784201001;organizator;0;0;обойдено
7842019044;7842019044_784201001;zakazchik;2;2;обойдено
5321047240;5321047240_532101001;organizator;0;0;обойдено
5321047240;5321047240_532101001;zakazchik;590;590;обойдено
7817030855;7817030855_781701001;organizator;960;960;обойдено
7817030855;7817030855_781701001;zakazchik;972;972;обойдено
5022037187;5022037187_502201001;organizator;0;0;обойдено
5022037187;5022037187_502201001;zakazchik;597;597;обойдено
7743946810;7743946810_774301001;organizator;6;6;обойдено
7743946810;7743946810_774301001;zakazchik;11;11;обойдено
5190001619;5190001619_519001001;organizator;0;0;обойдено
5190001619;5190001619_519001001;zakazchik;0;0;обойдено
5022088262;5022088262_502201001;organizator;0;0;обойдено
5022088262;5022088262_502201001;zakazchik;12;12;обойдено
8107008649;8107008649_810701001;organizator;1;1;обойдено
8107008649;8107008649_810701001;zakazchik;341;341;обойдено
7404003070;7404003070_740401001;organizator;406;406;обойдено
7404003070;7404003070_740401001;zakazchik;406;406;обойдено
4823052555;4823052555_482301001;organizator;22;22;обойдено
4823052555;4823052555_482301001;zakazchik;22;22;обойдено
1304004070;1304004070_130401001;organizator;1;1;обойдено
1304004070;1304004070_130401001;zakazchik;11;11;обойдено
7010005385;7010005385_344443001;organizator;1;1;обойдено
7010005385;7010005385_344443001;zakazchik;1;1;обойдено
7010005385;7010005385_673201001;organizator;5;5;обойдено
7010005385;7010005385_673201001;zakazchik;5;5;обойдено
7703782266;7703782266_440143001;organizator;105;105;обойдено
7703782266;7703782266_440143001;zakazchik;105;105;обойдено
7703782266;7703782266_710543001;organizator;138;138;обойдено
7703782266;7703782266_710543001;zakazchik;138;138;обойдено
7703782266;7703782266_673243001;organizator;167;167;обойдено
7703782266;7703782266_673243001;zakazchik;167;167;обойдено
7703782266;7703782266_695043001;organizator;136;136;обойдено
7703782266;7703782266_695043001;zakazchik;136;136;обойдено
7703782266;7703782266_402843001;organizator;31;31;обойдено
7703782266;7703782266_402843001;zakazchik;31;31;обойдено
7703782266;7703782266_760443001;organizator;81;81;обойдено
7703782266;7703782266_760443001;zakazchik;81;81;обойдено
7703782266;7703782266_770301001;organizator;0;0;обойдено
7703782266;7703782266_770301001;zakazchik;2;2;обойдено
7703782266;7703782266_332743001;organizator;18;18;обойдено
7703782266;7703782266_332743001;zakazchik;18;18;обойдено
7703782266;7703782266_370243001;organizator;28;28;обойдено
7703782266;7703782266_370243001;zakazchik;28;28;обойдено
7703782266;7703782266_623443001;organizator;91;91;обойдено
7703782266;7703782266_623443001;zakazchik;91;91;обойдено
2457058758;2457058758_245701001;organizator;0;0;обойдено
2457058758;2457058758_245701001;zakazchik;0;0;обойдено
5004021787;5004021787_500401001;organizator;0;0;обойдено
5004021787;5004021787_500401001;zakazchik;0;0;обойдено
7024034570;7024034570_702401001;organizator;0;0;обойдено
7024034570;7024034570_702401001;zakazchik;0;0;обойдено
2310010637;2310010637_231101001;organizator;496;496;обойдено
2310010637;2310010637_231101001;zakazchik;496;496;обойдено
7724490000;7724490000_772401001;organizator;0;0;обойдено
7724490000;7724490000_772401001;zakazchik;0;0;обойдено
7724490000;7724490000_230445013;organizator;0;0;обойдено
7724490000;7724490000_230445013;zakazchik;0;0;обойдено
7724490000;7724490000_631143001;organizator;0;0;обойдено
7724490000;7724490000_631143001;zakazchik;0;0;обойдено
7724490000;7724490000_165543001;organizator;0;0;обойдено
7724490000;7724490000_165543001;zakazchik;0;0;обойдено
7724490000;7724490000_771845021;organizator;0;0;обойдено
7724490000;7724490000_771845021;zakazchik;0;0;обойдено
7724490000;7724490000_770143001;organizator;0;0;обойдено
7724490000;7724490000_770143001;zakazchik;0;0;обойдено
7724490000;7724490000_450143001;organizator;0;0;обойдено
7724490000;7724490000_450143001;zakazchik;0;0;обойдено
7724490000;7724490000_490943001;organizator;0;0;обойдено
7724490000;7724490000_490943001;zakazchik;0;0;обойдено
7724490000;7724490000_695043001;organizator;0;0;обойдено
7724490000;7724490000_695043001;zakazchik;0;0;обойдено
7724490000;7724490000_631743001;organizator;0;0;обойдено
7724490000;7724490000_631743001;zakazchik;0;0;обойдено
7724490000;7724490000_673243001;organizator;0;0;обойдено
7724490000;7724490000_673243001;zakazchik;0;0;обойдено
7724490000;7724490000_890143001;organizator;0;0;обойдено
7724490000;7724490000_890143001;zakazchik;0;0;обойдено
7724490000;7724490000_151343001;organizator;0;0;обойдено
7724490000;7724490000_151343001;zakazchik;0;0;обойдено
7724490000;7724490000_040043001;organizator;0;0;обойдено
7724490000;7724490000_040043001;zakazchik;0;0;обойдено
7724490000;7724490000_860143001;organizator;0;0;обойдено
7724490000;7724490000_860143001;zakazchik;0;0;обойдено
7724490000;7724490000_091743001;organizator;0;0;обойдено
7724490000;7724490000_091743001;zakazchik;0;0;обойдено
7724490000;7724490000_532143001;organizator;0;0;обойдено
7724490000;7724490000_532143001;zakazchik;0;0;обойдено
7724490000;7724490000_165543002;organizator;0;0;обойдено
7724490000;7724490000_165543002;zakazchik;0;0;обойдено
7724490000;7724490000_540743001;organizator;0;0;обойдено
7724490000;7724490000_540743001;zakazchik;0;0;обойдено
7724490000;7724490000_057243001;organizator;0;0;обойдено
7724490000;7724490000_057243001;zakazchik;0;0;обойдено
7447010227;7447010227_997550001;organizator;0;0;обойдено
7447010227;7447010227_997550001;zakazchik;0;0;обойдено
7447010227;7447010227_744701001;organizator;3;3;обойдено
7447010227;7447010227_744701001;zakazchik;3;3;обойдено
6604017216;6604017216_660401001;organizator;0;0;обойдено
6604017216;6604017216_660401001;zakazchik;0;0;обойдено
6604017216;6604017216_667801001;organizator;26;26;обойдено
6604017216;6604017216_667801001;zakazchik;26;26;обойдено
5249006828;5249006828_524901001;organizator;0;0;обойдено
5249006828;5249006828_524901001;zakazchik;0;0;обойдено
6321280368;6321280368_632101001;organizator;0;0;обойдено
6321280368;6321280368_632101001;zakazchik;0;0;обойдено
