inn;predpriyatie;nomer;predmet;zakazchik;summa;data;stadiya;ssylka
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM18082500079 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM18082500079/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;услуги по ремонтно-слесарным и общехозяйственным работам;;;;;https://www.roseltorg.ru/procedure/COM15082500098/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM15082500098 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM15082500098/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;Выполнение работ по ремонту зданий и сооружений ТПП ООО «ЛЛК-Интернешнл» в г. Волгоград.;;;;;https://www.roseltorg.ru/procedure/COM07082500044/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM07082500044 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM07082500044/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;Выполнение работ по техническому обслуживанию и ремонту оборудования Филиала ООО «ЛЛК-Интернешнл» «Тебойл-СМ» в Торжке;;;;;https://www.roseltorg.ru/procedure/COM16072500064/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM16072500064 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM16072500064/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;Разработка и аттестация методики измерений для узла учета природного газа Филиала ООО «ЛЛК-Интернешнл» «Тебойл-СМ» в Торжке.;;;;;https://www.roseltorg.ru/procedure/COM26062400023/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM26062400023 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM26062400023/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;"Переподключение магистрали сжатого воздуха от автоналива из подземной ёмкости к специальному резервуару в филиале ООО ""ЛЛК-Интернешнл"" в Торжке.";;;;;https://www.roseltorg.ru/procedure/COM14032400030/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM14032400030 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM14032400030/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;Модернизация автомобильных весов ВА-60т-18-3-Д2 Руслан-М с целью установки системы определения массы нефтепродукта в автомобильных цистернах с учетом поправки на выталкивающую силу воздуха в Филиале ООО «ЛЛК-Интернешнл» «Тебойл-СМ» в г. Торжке.;;;;;https://www.roseltorg.ru/procedure/COM19022400104/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM19022400104 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM19022400104/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;"Оказание услуг по поддержке производства филиала ООО ""ЛЛК-Интернешнл"" ""Тебойл-СМ"" в г. Торжок на 2024 - 2025 год";;;;;https://www.roseltorg.ru/procedure/COM29012400059/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM29012400059 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM29012400059/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;"Выполнение услуг по диагностике электропогрузчика Linde E10/344-00 Филиала ООО ""ЛЛК-Интернешнл"" ""Тебойл-СМ"" в г. Торжке.";;;;;https://www.roseltorg.ru/procedure/COM13102300075/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM13102300075 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM13102300075/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;Выполнение слесарных и общехозяйственных работ в Филиале ООО «ЛЛК-Интернешнл» «Тебойл-СМ» в г. Торжке» (ЛУКОЙЛ) в 2024 году.;;;;;https://www.roseltorg.ru/procedure/COM02102300055/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM02102300055 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM02102300055/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;Оказание услуг по ликвидации последствий аварий на объектах, осуществляющих переработку, транспортировку, хранение и использование нефтепродуктов на ОПО Филиала ООО «ЛЛК-Интернешнл» «Тебойл-СМ» в Торжке.;;;;;https://www.roseltorg.ru/procedure/COM27092300072/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM27092300072 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM27092300072/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;"Услуги по уборке производственных и административных помещений филиала ООО ""ЛЛК-Интернешнл"" в Торжке (Тверская обл.) в 2024 году";;;;;https://www.roseltorg.ru/procedure/COM14092300071/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM14092300071 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM14092300071/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;Токарные, фрезерные, слесарные, лазерная резка. Изготовление запасных частей оборудования из цветных металлов, силикона, композитных материалов, высокомолекулярных полиэтиленов. Монтаж запчастей на оборудование взамен изношенных.;;;;;https://www.roseltorg.ru/procedure/COM17022600150/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM17022600150 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM17022600150/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;Ремонт трубопроводов объектов ТПП ООО «ЛЛК-Интернешнл» в г. Пермь в 2026 году;;;;;https://www.roseltorg.ru/procedure/COM15122500067/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM15122500067 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM15122500067/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;"Выполнение работ по ремонту окон АБК управления, ТПП ООО ""ЛЛК-Интернешнл"" в г. Пермь в 2025 году";;;;;https://www.roseltorg.ru/procedure/COM09102500148/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM09102500148 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM09102500148/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;Продажа бочек металлических б/у 216,5 л;;;;;https://www.roseltorg.ru/procedure/COM24092500109/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM24092500109 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM24092500109/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;техническое освидетельствование технологических трубопроводов 3 категории;;;;;https://www.roseltorg.ru/procedure/COM24092500084/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM24092500084 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM24092500084/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;Оказание услуг по демонтажу/монтажу изоляции трубопроводов III категории (Подготовка к освидетельствованию) в Филиале ООО «ЛЛК-Интернешнл» «Тебойл – СМ» в Торжке;;;;;https://www.roseltorg.ru/procedure/COM24092500048/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM24092500048 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM24092500048/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;Оказание услуг по дератизации, дезинсекции объектов ООО «ЛЛК-Интернешнл» в г. Пермь в 2026 году;;;;;https://www.roseltorg.ru/procedure/COM19092500117/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM19092500117 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM19092500117/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;Проведение замеров план-графика контроля СЗЗ на контрольных постах (точках) и источниках выбросов вредных (загрязняющих) веществ в атмосферный воздух и уровня шума для филиала ООО «ЛЛК-Интернешнл» «Тебойл-СМ» в Торжке на 2025год;;;;;https://www.roseltorg.ru/procedure/COM12092500104/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM12092500104 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM12092500104/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;"Оказание клининговых услуг в производственных и административных помещениях в 2026 году: • ТПП ООО «ЛЛК-Интернешнл» в г. Волгоград; • Проектный офис «Строительство Комплекса по производству смазок и СОЖ» в г. Волгоград; • Проектный офис «Строительство комплекса по производству присадок» в г. Волгогр";;;;;https://www.roseltorg.ru/procedure/COM11092500021/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM11092500021 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM11092500021/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;Оказание услуг по техническому обслуживанию погрузчика МANITUO MT1030 ST Филиала ООО «ЛЛК-Интернешнл» «Тебойл-СМ» в Торжке в 2025 году;;;;;https://www.roseltorg.ru/procedure/COM11092500018/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM11092500018 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM11092500018/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;Разработка Плана действий по предупреждению и ликвидации чрезвычайных ситуации;;;;;https://www.roseltorg.ru/procedure/COM19082500072/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM19082500072 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM19082500072/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;Оказание услуг на составление Декларации пожарной безопасности опасного производственного объекта (далее-ОПО), филиала ООО «ЛЛК-Интернешнл» «Тебойл-СМ» в Торжке;;;;;https://www.roseltorg.ru/procedure/COM08082500062/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM08082500062 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM08082500062/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;Ремонт (замена деревянных шпал) ЖД путей не общего пользования филиала ООО «ЛЛК-Интернешнл» «Тебойл-СМ» (ЛУКОЙЛ) в г. Торжок;;;;;https://www.roseltorg.ru/procedure/COM19072400053/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM19072400053 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM19072400053/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;Оказание услуг по реализации тары из черных металлов, загрязненных нефтепродуктами (бочки б/у 200 л., бочонки 60 л.) с площадки Филиала ООО «ЛЛК-Интернешнл» «Тебойл -СМ» (ЛУКОЙЛ) в Торжке на 2024 г.;;;;;https://www.roseltorg.ru/procedure/COM22032400040/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM22032400040 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM22032400040/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;"Переподключение магистрали сжатого воздуха от железнодорожной эстакады из подземной ёмкости к специальному резервуару в филиале ООО ""ЛЛК-Интернешнл"" в Торжке.";;;;;https://www.roseltorg.ru/procedure/COM15032400022/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM15032400022 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM15032400022/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;Оказание услуг по ремонту КПП№1 и АБК Филиала ООО «ЛЛК-Интернешнл» «Тебойл-СМ» в Торжке;;;;;https://www.roseltorg.ru/procedure/COM14032400081/1
7702583250;"ООО ""ЛЛК-ИНТЕРНЕШНЛ""";;COM14032400081 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM14032400081/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;реализация электродвигателей и насосного оборудования;;;;;https://www.roseltorg.ru/procedure/COM26092400009/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;COM26092400009 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM26092400009/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;реализация МТР;;;;;https://www.roseltorg.ru/procedure/COM26092400008/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;COM26092400008 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM26092400008/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;Поставка продукции производственного и иного назначения;;;;;https://www.roseltorg.ru/procedure/COM10052300006/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;COM10052300006 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM10052300006/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;Поставка продукции производственного и иного назначения;;;;;https://www.roseltorg.ru/procedure/COM09052300004/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;COM09052300004 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM09052300004/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;Поставка продукции производственного и иного назначения;;;;;https://www.roseltorg.ru/procedure/COM09052300003/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;COM09052300003 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM09052300003/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;Поставка продукции производственного и иного назначения;;;;;https://www.roseltorg.ru/procedure/COM09052300002/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;COM09052300002 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM09052300002/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;Поставка продукции производственного и иного назначения;;;;;https://www.roseltorg.ru/procedure/COM09052300001/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;COM09052300001 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM09052300001/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;Арматура кабельная;;;;;https://www.roseltorg.ru/procedure/COM30032300095/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;COM30032300095 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM30032300095/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;Автошины (КГШ);;;;;https://www.roseltorg.ru/procedure/COM29032300043/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;COM29032300043 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM29032300043/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;Сварочная проволока D3 СВ-08Г2С ГОСТ 2246;;;;;https://www.roseltorg.ru/procedure/COM29032300026/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;COM29032300026 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM29032300026/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;Подшипники;;;;;https://www.roseltorg.ru/procedure/COM28032300064/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;COM28032300064 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM28032300064/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;Стройматериалы;;;;;https://www.roseltorg.ru/procedure/COM28032300054/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;COM28032300054 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM28032300054/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;Электротовары;;;;;https://www.roseltorg.ru/procedure/COM28032300044/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;COM28032300044 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM28032300044/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;Трубопроводная арматура (клапаны, фланцы, отводы...);;;;;https://www.roseltorg.ru/procedure/COM28032300014/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;COM28032300014 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM28032300014/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;Инструмент (буровой);;;;;https://www.roseltorg.ru/procedure/COM28032300008/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;COM28032300008 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM28032300008/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;Запасные части к отечественной и импортной технике;;;;;https://www.roseltorg.ru/procedure/COM24032300030/1
0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";;COM24032300030 (Лот 1);;;;;https://www.roseltorg.ru/procedure/COM24032300030/1
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Кунжут черный (семена), мешок от 10 до 30кг;;;;;https://www.roseltorg.ru/procedure/B0408250820434/1
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B0408250820434 (Лот 1);;;;;https://www.roseltorg.ru/procedure/B0408250820434/1
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Рефрижераторный контейнер 40футов;;;;;https://www.roseltorg.ru/procedure/B0904250748497/1
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B0904250748497 (Лот 1);;;;;https://www.roseltorg.ru/procedure/B0904250748497/1
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Закупка стирально-отжимной машины NF3JLBSP403NW22;;;;;https://www.roseltorg.ru/procedure/B0904250643141/1
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B0904250643141 (Лот 1);;;;;https://www.roseltorg.ru/procedure/B0904250643141/1
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Энкодер Lika;;;;;https://www.roseltorg.ru/procedure/B1003250815076/1
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1003250815076 (Лот 1);;;;;https://www.roseltorg.ru/procedure/B1003250815076/1
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Лабораторное оборудование;;;;;https://www.roseltorg.ru/procedure/B0303250520579/1
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B0303250520579 (Лот 1);;;;;https://www.roseltorg.ru/procedure/B0303250520579/1
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Преобразователь частоты Siemens/6SL3210-1KE13-2AF2 5шт;;;;;https://www.roseltorg.ru/procedure/B1702250754138/3
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1702250754138 (Лот 3);;;;;https://www.roseltorg.ru/procedure/B1702250754138/3
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Преобразователь частоты Siemens/6SL3210-1KE15-8AF2 1шт;;;;;https://www.roseltorg.ru/procedure/B1702250754138/1
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1702250754138 (Лот 1);;;;;https://www.roseltorg.ru/procedure/B1702250754138/1
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Преобразователь частоты Siemens/6SL3210-1KE11-8AF2 6шт;;;;;https://www.roseltorg.ru/procedure/B1702250754138/2
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1702250754138 (Лот 2);;;;;https://www.roseltorg.ru/procedure/B1702250754138/2
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Преобразователь частоты 6SL3210-1KE11-8AB2 Siemens;;;;;https://www.roseltorg.ru/procedure/B1407230500122/1
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 1);;;;;https://www.roseltorg.ru/procedure/B1407230500122/1
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Преобразователь частоты 6SL3210-1KE21-3AB1 Siemens;;;;;https://www.roseltorg.ru/procedure/B1407230500122/2
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 2);;;;;https://www.roseltorg.ru/procedure/B1407230500122/2
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Силовой модуль ПЧ 6SL3224-0BE22-2AA0 Siemens;;;;;https://www.roseltorg.ru/procedure/B1407230500122/3
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 3);;;;;https://www.roseltorg.ru/procedure/B1407230500122/3
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Модуль управления 6SL3246-0BA22-1BA0 Siemens;;;;;https://www.roseltorg.ru/procedure/B1407230500122/4
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 4);;;;;https://www.roseltorg.ru/procedure/B1407230500122/4
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Преобразователь частоты 6SL3210-5BB13-7BV1 Siemens;;;;;https://www.roseltorg.ru/procedure/B1407230500122/5
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 5);;;;;https://www.roseltorg.ru/procedure/B1407230500122/5
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Панель оператора EXOR EXR+EX707U5P1;;;;;https://www.roseltorg.ru/procedure/B1407230500122/6
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 6);;;;;https://www.roseltorg.ru/procedure/B1407230500122/6
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Лицензия облачная EXOR EXRCORVINACLOUDV1;;;;;https://www.roseltorg.ru/procedure/B1407230500122/7
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 7);;;;;https://www.roseltorg.ru/procedure/B1407230500122/7
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Рантайм лицензия для панели EXOR EXR+SWLC00R000000;;;;;https://www.roseltorg.ru/procedure/B1407230500122/8
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 8);;;;;https://www.roseltorg.ru/procedure/B1407230500122/8
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Преобразователь частоты DAN 134x0714 Danfoss;;;;;https://www.roseltorg.ru/procedure/B1407230500122/9
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 9);;;;;https://www.roseltorg.ru/procedure/B1407230500122/9
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Контроллер Delta DVP16ES200R;;;;;https://www.roseltorg.ru/procedure/B1407230500122/10
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 10);;;;;https://www.roseltorg.ru/procedure/B1407230500122/10
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Панель оператора Delta DOP-B07S515;;;;;https://www.roseltorg.ru/procedure/B1407230500122/11
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 11);;;;;https://www.roseltorg.ru/procedure/B1407230500122/11
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Драйвер бесщеточного двигателя постоянного тока BLE2D60-C Oriental Motor;;;;;https://www.roseltorg.ru/procedure/B1407230500122/12
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 12);;;;;https://www.roseltorg.ru/procedure/B1407230500122/12
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Преобразователь частоты 6SL3210-1KE17-5AF1 Siemens;;;;;https://www.roseltorg.ru/procedure/B1407230500122/13
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 13);;;;;https://www.roseltorg.ru/procedure/B1407230500122/13
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Преобразователь частоты 6SL3210-1KE18-8AF1 Siemens;;;;;https://www.roseltorg.ru/procedure/B1407230500122/14
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 14);;;;;https://www.roseltorg.ru/procedure/B1407230500122/14
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Преобразователь частоты 6SL3210-1KE21-3AF1 Siemens;;;;;https://www.roseltorg.ru/procedure/B1407230500122/15
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 15);;;;;https://www.roseltorg.ru/procedure/B1407230500122/15
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Преобразователь частоты 6SL3210-5BB17-5BV1 Siemens;;;;;https://www.roseltorg.ru/procedure/B1407230500122/16
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 16);;;;;https://www.roseltorg.ru/procedure/B1407230500122/16
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Преобразователь частоты 6SL3210-5BB23-0BV1 Siemens;;;;;https://www.roseltorg.ru/procedure/B1407230500122/17
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 17);;;;;https://www.roseltorg.ru/procedure/B1407230500122/17
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Преобразователь частоты 6SL3246-0AB22-1FA0 Siemens;;;;;https://www.roseltorg.ru/procedure/B1407230500122/18
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 18);;;;;https://www.roseltorg.ru/procedure/B1407230500122/18
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Преобразователь частоты 6SL3224-0BE22-2AA0 Siemens;;;;;https://www.roseltorg.ru/procedure/B1407230500122/19
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 19);;;;;https://www.roseltorg.ru/procedure/B1407230500122/19
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Преобразователь частоты 6SL3210-1KE21-3AB1 Siemens;;;;;https://www.roseltorg.ru/procedure/B1407230500122/20
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 20);;;;;https://www.roseltorg.ru/procedure/B1407230500122/20
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;Преобразователь частоты 6SL3210-1KE17-5AB0 Siemens;;;;;https://www.roseltorg.ru/procedure/B1407230500122/21
5402194877;"ООО ""СИБИРСКИЙ ГУРМАН - НОВОСИБИРСК""";;B1407230500122 (Позиция 21);;;;;https://www.roseltorg.ru/procedure/B1407230500122/21
