inn;predpriyatie
5259008341;"ПАО &quot;НАЗ &quot;Сокол&quot;"
5906059732;"ООО &quot;ЭНЕРГИЯ-С&quot; (ИНН 5906059732)"
3906347871;"ООО &quot;ССРЗ&quot;"
1102071010;"ООО &quot;ФХО И СБ&quot;"
6454054449;"ООО &quot;ЗАВОД &quot;НЕФТЕГАЗОБОРУДОВАНИЕ&quot;"
6606033929;"ООО &quot;Уральские локомотивы&quot;"
5443004042;"ООО &quot;ЛиневоГазСервис&quot;"
5047196566;"АО &quot;НПО Лавочкина&quot;"
3233009227;ФКУ ИК-1 УФСИН России по Брянской области
7727081943;"ЗАО Фирма &quot;ЧЕРЕМУШКИ&quot;"
7720579828;"АО &quot;Московский ЛРЗ&quot;"
7606004895;"АО &quot;ЭЛДИН&quot;"
7701011412;"АО &quot;ТРАНСИНЖСТРОЙ&quot;"
7714081921;"АО &quot;МПО им. И. Румянцева&quot;"
7709534220;"АО &quot;АМР&quot;"
2208022448;"ОАО &quot; НЗМК&quot;"
0307007172;"ООО &quot;ЛИТЕЙЩИК&quot;"
5031013320;"АО &quot;АКРИХИН&quot;"
5029006702;"АО &quot;МЕТРОВАГОНМАШ&quot;"
7721697969;"ООО &quot;Газпетролеум&quot;"
5035003185;"ОАО &quot;Павлово-Посадский камвольщик&quot;"
5044000039;"АО &quot;НПО Стеклопластик"
7726700943;"АО &quot;НПО &quot;Прибор&quot; имени С. С. Голембиовского"
5005000268;"ЗАО &quot;ВДСК&quot;"
6229060995;"АО &quot;РКБ &quot;Глобус&quot;"
6234187443;"ООО &quot;КОМФУР&quot;"
9111000130;"ООО &quot;ВТГ&quot; (ИНН 9111000130)"
6228034255;"ОАО &quot;Завод точного литья&quot;"
6225000603;"ЗАО &quot;ОПС-ШИЛОВО&quot;"
6230035513;"ООО &quot;Центртранстехмаш&quot;"
6234181970;"ООО &quot;Завод точного литья&quot;"
7703670379;"ООО &quot;СОФРИНО-ГАЗ&quot;"
6726018979;"ООО &quot;Дорогобужская ТЭЦ&quot;"
3123100360;"АО &quot;ПРИОСКОЛЬЕ&quot;"
3102022471;"ООО &quot;Дмитротарановский сахарный завод&quot;"
3611009179;"ООО &quot;КСП&quot; (ИНН 3611009179)"
7709046921;"АО &quot;ФИРМА ЭНЕРГОЗАЩИТА&quot;"
4610000023;"АО &quot;НВА&quot; (ИНН 4610000023)"
3232033234;"ЗАО &quot;БЗСК&quot;"
3235001907;"АО &quot;Стройсервис&quot;"
3232038930;"ОАО &quot;ПО &quot;Бежицкая сталь&quot;"
3202001147;"АО &quot;МАЛЬЦОВСКИЙ ПОРТЛАНДЦЕМЕНТ&quot;"
5049007736;"АО МК &quot;ШАТУРА&quot;"
4009004631;"АО &quot;СПЕЦЛИТ&quot;"
4003014954;"ООО &quot;НОВО ПАКАДЖИНГ ББ&quot;"
3528090760;"ОАО &quot;СЕВЕРСТАЛЬ-МЕТИЗ&quot;"
5702000191;"ОАО &quot;Промприбор&quot;"
7701002520;МГТУ им. Н.Э. Баумана
5047051923;"АО &quot;МКБ &quot;Факел&quot;"
7122000106;"АО &quot;Трансмаш&quot;"
7104002647;"АО &quot;Тулажелдормаш&quot;"
6914019140;"ООО &quot;ПМЗ ЭРНСТА КЛЕЙНА&quot;"
3665003007;"АО &quot;Завод ЖБИ № 2&quot;"
3665049121;"ООО &quot;Этанол Спирт&quot;"
3661048688;"ООО &quot;ЛЮБЯТОВО&quot;"
3627001190;"АО фирма &quot;Молоко&quot;"
3632004252;"ООО &quot;Эртильский сахар&quot;"
3617006819;"ОАО &quot;ЕКСЗ&quot;"
3664204783;"ООО &quot;ОКБМ&quot;"
3627018122;"ООО &quot;Придонхимстрой Известь&quot;"
3627019648;"ООО &quot;РМУ&quot; (ИНН 3627019648)"
2310165912;"ООО &quot;БЛАГО-ВЕРХНЯЯ ХАВА&quot;"
3650000821;"ОАО &quot;Электроприбор&quot;"
0274164138;"ООО &quot;ЛАБОРАТОРИЯ&quot;"
4715026195;"ООО &quot;ТФЗ&quot; (ИНН 4715026195)"
3604019200;"ОАО &quot;БКМЗлит&quot;"
7720303065;"АО &quot;ГНИИХТЭОС&quot;"
4821003432;"АО &quot;ГИДРОПРИВОД&quot;"
1324001535;"ООО &quot;НПО &quot;НГМ&quot;"
1303066789;"ООО МПК &quot;Атяшевский&quot;"
3324009922;"ООО &quot;КАПИТАЛ МАГНЕЗИТ&quot;"
3729007313;"ОАО &quot;ПСК&quot;"
3702648655;"ООО &quot;ТеплоЭнергоРесурс&quot;"
3728000058;"ОАО &quot;ДСК&quot; (ИНН 3728000058)"
3711044650;"ООО &quot;268 МЗ&quot;"
7825666563;"ОАО &quot;ПНК ИМ. КИРОВА&quot;"
7830001050;"АО &quot;ФАБРИКА ИМ. К.САМОЙЛОВОЙ&quot;"
7810246750;"АО&quot;ЗАВОД АТИ&quot;"
7810206490;"ОАО  &quot;АГП&quot;"
7813046340;"ФГУП &quot;РНЦ &quot;ПРИКЛАДНАЯ ХИМИЯ&quot;"
4703073810;"ООО &quot;АЙКОН ТАЙЕРС&quot;"
4703009607;"ФГУП &quot;ЗАВОД ИМЕНИ МОРОЗОВА&quot;"
5322010620;"АО &quot;123 АРЗ&quot;"
6027013093;"ЗАО &quot;ДСК&quot;"
7702806250;"ООО &quot;ЭН+ ГИДРО КАРЕЛИЯ&quot;"
1106007505;"ОАО &quot;Усинскгеонефть&quot;"
1102070087;"ООО &quot;УЗЖБИ&quot;"
1103006077;"ООО &quot;Воркутинские ТЭЦ&quot;"
4347001760;"ОАО &quot;КМЗ 1 Мая&quot;"
5609031910;"АО ЗАВОД ЖБИ &quot;СТЕПНОЙ&quot;"
5190170818;"ООО &quot;МБТ&quot;"
7802312751;"ПАО &quot;РОССЕТИ СЕВЕРО-ЗАПАД&quot;"
3527013297;"ООО &quot;ВБМ&quot;"
6167061072;"ООО&quot;РОСТШАМПАНКОМБИНАТ&quot;"
6155921622;"ОАО &quot;Ростовшахтострой&quot;"
6164288981;"ООО &quot;ЛУКОЙЛ-РОСТОВЭНЕРГО&quot;"
2306030214;"АО &quot;570 АРЗ&quot;"
2301018284;"АО &quot;АНАПСКИЙ ХЛЕБОКОМБИНАТ&quot;"
2370005470;ООО «СЗСМ»
2312031047;"ОАО &quot;Краснодарский Завод ЖБИиК&quot;"
2339014560;"АО &quot;СК &quot;КУРГАНИНСКИЙ&quot;"
2337042629;"ООО &quot;ВК &quot;Шато Саук-Дере&quot;"
2357005329;"АО &quot;УСПЕНСКИЙ САХАРНИК&quot;"
0542005908;"ОАО &quot;Дагюгстрой&quot;"
0541000946;"АО &quot;Завод им. М.Гаджиева&quot;"
0721003255;"ООО &quot;Инстар&quot;"
2634032158;"ООО фирма &quot;НАСС&quot;"
0909000671;"ЗАО &quot;Известняк&quot; Джегонасский карьер"
3015042714;"ООО &quot;ЭТК&quot; (ИНН 3015042714)"
3443003870;"АО &quot;Волгогазоаппарат&quot;"
7709891600;"ООО &quot;ВИС&quot; (ИНН 7709891600)"
4202020208;"АО &quot;Разрез &quot;Инской&quot;"
2455024746;"ООО &quot;КДВ Минусинск&quot;"
5406766317;"ООО &quot;ГОФ Красногорская&quot;"
6803629911;"ООО &quot;ТАМБОВСКИЙ БЕКОН&quot;"
5003028155;"ООО &quot;ГАЗПРОМ ВНИИГАЗ&quot;"
3414504304;"ООО &quot;ЛУКОЙЛ-КГПЗ&quot;"
4632001366;"ОАО &quot;Курскхлеб&quot;"
2315072242;"АО &quot;ЧЕРНОМОРТРАНСНЕФТЬ&quot;"
4203000074;"ООО СП &quot;БАРЗАССКОЕ ТОВАРИЩЕСТВО&quot;"
3652001387;"АО МЭЗ &quot;ЛИСКИНСКИЙ&quot;"
7802831436;"ООО &quot;ХОППИ ЮНИОН&quot;"
3111505362;"АО &quot;ЛИВЕНСКИЙ КОМБИКОРМОВЫЙ ЗАВОД&quot;"
7705033216;"ОАО &quot;РОТ ФРОНТ&quot;"
7734353570;"ООО &quot;МФ&quot;"
5260123469;"ООО &quot;Завод синтанолов&quot;"
7718117872;"ПАО &quot;РУССКИЙ ПРОДУКТ&quot;"
5214009264;"ООО &quot;МК &quot;Володарский&quot;"
6900008846;"ООО &quot;Мелькомбинат&quot;"
7705014478;"ООО &quot;ПРОВИМИ&quot;"
7438015885;"АО &quot;МАКФА&quot;"
5038121282;"ООО &quot;ИТОГ&quot;"
3811185573;"ООО &quot;ИРКУТСКИЙ МАСЛОЖИРКОМБИНАТ&quot;"
6827016382;"ООО &quot;СКХ&quot; (ИНН 6827016382)"
6162015019;"АО &quot;АСТОН&quot;"
5501085734;"ООО &quot;ПОЛИОМ&quot;"
5404037541;"ООО  &quot;ГОФ Анжерская&quot;"
2801147023;"ООО &quot;Маломырский рудник&quot;"
4218014305;"АО &quot;ОФ &quot;АНТОНОВСКАЯ&quot;"
3128033189;"ЗАО &quot;Комбинат хлебопродуктов Старооскольский&quot;"
4011033206;"ООО &quot;МИРФУДС&quot;"
5403100293;"МОАО &quot;Авангард&quot;"
8610012450;"ООО &quot;Няганьгазпереработка&quot;"
7813012206;"АО &quot;НПФ &quot;НЕВИНТЕРМАШ&quot;"
7811144648;"АО &quot;НПО &quot;ОБУХОВСКИЙ ЗАВОД&quot;"
7714024384;"АО &quot;ТЕХНОЛОГИИ ОФС&quot;"
7017103818;"ООО &quot;НОРД ИМПЕРИАЛ&quot;"
1420004874;"АО &quot;ТЗРК&quot;"
8602108609;"ООО &quot;СТРИН&quot;"
1325029808;"АО &quot;Орбита&quot;"
4702002704;"ГБУЗ ЛО &quot;ВОЛХОВСКАЯ МБ&quot;"
3436007585;"ООО &quot;Модус&quot;"
2801224951;"ООО &quot;ДВМ БЛАГОВЕЩЕНСК&quot;"
3232035432;"АО &quot;УК &quot;БМЗ&quot;"
2461124065;"ООО ТД &quot;ФАКЕЛ&quot;"
5607043477;"ООО &quot;РВТ-УРАЛ&quot;"
3255054897;"ООО &quot;Фаворит&quot; (ИНН 3255054897)"
3808145034;"ОАО &quot;ПО &quot;ИЗТМ&quot;"
4501150332;"ООО &quot;Криоген-Курган&quot;"
7218000770;"ГБУЗ ТО &quot;Областная больница № 14 имени В.Н. Шанаурина&quot; (с. Казанское)"
8902002522;"АО &quot;ЯМАЛТРАНССТРОЙ&quot;"
8602238132;"ООО &quot;Югра-ПГС&quot;"
8603012258;"БУ &quot;Нижневартовская окружная больница №2&quot;"
4909131791;"ООО &quot;ДВ ТРАНС-ГАЗ&quot;"
2801273170;"ООО &quot;Амурский Втормет&quot;"
8706004386;"ООО &quot;ЗК &quot;МАЙСКОЕ&quot;"
6724006618;"ООО &quot;Оксиген&quot; (ИНН 6724006618)"
490907874305;Индивидуальный предприниматель Егоров Евгений Анатольевич
4212002310;"ООО &quot;Сиб-Дамель&quot;"
3801110547;"ООО &quot;ТСП&quot; (ИНН 3801110547)"
7728816598;"ОАО &quot;НИИ &quot;Полюс&quot; им. М.Ф.Стельмаха&quot;"
7404072081;"ООО &quot;ЗМЗ&quot; (ИНН 7404072081)"
7203305314;"ООО &quot;ИП&quot;"
3623004866;"АО &quot;КМЗ&quot; (ИНН 3623004866)"
7709105630;"АО &quot;ГАЗЭНЕРГОСЕРВИС&quot;"
2315007476;"АО &quot;НСРЗ&quot;"
5257108703;"ООО &quot;ОксиГазСервис&quot;"
5452109852;"ООО &quot;Агро-Сервис&quot;"
7105519283;"ООО &quot;ПромСорт-Тула&quot;"
6164224554;"ЧУЗ &quot;КБ &quot;РЖД-МЕДИЦИНА&quot; Г. РОСТОВ-НА-ДОНУ&quot;"
2426005227;"ООО &quot;РСУ&quot; (ИНН 2426005227)"
1435033691;"ФБУ &quot;АДМИНИСТРАЦИЯ ЛЕНСКОГО БАССЕЙНА&quot;"
3016045958;ГБУЗ АО АМОКБ
6451118983;"АКЦИОНЕРНОЕ ОБЩЕСТВО НИИХИТ; НИИХИТ (АО); АО НИИХИТ."
6623105958;"ООО &quot;НСМЗ&quot;"
8617005645;"БУ &quot;Сургутская окружная клиническая больница&quot;"
8603037975;"КУ Ханты-Мансийского автономного округа-Югры &quot;Нижневартовский противотуберкулезный ди"
6667003713;"ГБУЗ СО &quot;ГБ № 1 г. Нижний Тагил&quot;"
7706055854;ГКБ № 1 им. Н.И.Пирогова
4900003918;"АО &quot;СЕРЕБРО МАГАДАНА&quot;"
6230024663;"ООО ФИРМА &quot;КРИОГЕН&quot;"
7457008989;"АО &quot;УКВЗ&quot;"
3127000014;"АО &quot;ЛЕБЕДИНСКИЙ ГОК&quot;"
343516374376;ИП Майер Алексей Владимирович
6125029648;"ООО ПО &quot;ЮЖТЕХГАЗ&quot;"
6723019614;"ООО &quot;Гагаринский машиностроительный завод&quot;"
6606021264;"ООО &quot;УМК-СТАЛЬ&quot;"
9302001448;"ООО &quot;ПФК &quot;ЕВРОРЕСУРС&quot;"
4230020425;"ООО &quot;Юргинский машиностроительный завод&quot;"
5031058899;"ООО &quot;РИНКОЛОР&quot;"
3453000283;"ООО &quot;СТРОЙРЕСУРС&quot; (ИНН 3453000283)"
6820024225;"ООО &quot;Криосервис&quot; (ИНН 6820024225)"
5517002973;"БУЗОО &quot;Кормиловская ЦРБ&quot;"
3123133687;"ООО &quot;Белкриосервис&quot;"
5009005891;"ГБУЗ МО &quot;ДЦГБ&quot;"
7814116254;"ООО НПФ &quot;ЭНТЕХМАШ&quot;"
1648032420;"АО &quot;ПОЗИС&quot;"
9909071164;"&quot;ЭНЛ &quot; - Филиал компании &quot;Эксон Нефтегаз Лимитед&quot; (Багамские Острова) "
344603855649;ИП Семигук Юлия Александровна
3524015320;"ООО &quot;ШКХП&quot;"
4217196807;"ООО &quot;МЕЛЬКОМБИНАТ В СОКОЛЬНИКАХ&quot;"
7802140774;"ООО &lt;&lt;ЭНЕРГЕТИК&gt;&gt;"
7105008070;"ОАО &quot;ПОЛЕМА&quot;"
2126001687;"ОАО &quot;ЧАЗ&quot;"
2209002490;"АО &quot;РМК&quot; (ИНН 2209002490)"
3906134785;"ООО &quot;БЕНТЕК&quot;"
2618003921;"ЗАО &quot;Винсадское&quot;"
6454011734;"ООО &quot;Пивзавод- Марксовский&quot;"
7715034360;"АО &quot;ОМПК&quot;"
7734598490;"АО &quot;ВНИИНМ&quot;"
3435900531;"ОАО &quot;Волтайр-Пром&quot;"
5904006044;"АО &quot;ПРОТОН-ПМ&quot;"
8904095434;"ООО &quot;АЧИМГАЗ&quot;"
4205243192;"АО &quot;КЕМЕРОВСКАЯ ГЕНЕРАЦИЯ&quot;"
4707019370;"ООО &quot;ПОЛИПЛАСТ СЕВЕРО-ЗАПАД&quot;"
1511027389;"ООО &quot;ИСТОК ЗШВ&quot;"
4212426895;"ОАО &quot;Полифлок&quot;"
4108003188;"АО &quot;РКЗ &quot;Командор&quot;"
6501096209;"ООО &quot;Кооптрейд&quot;"
6501037203;"АО &quot;ПЕТРОСАХ&quot;"
9201014419;"ООО &quot;Холод-Юг&quot;"
9111002828;"АО &quot;АЕГАЗ-Терминал&quot;"
9105013451;"ООО &quot;МЯСОКОМБИНАТ &quot;ДРУЖБА НАРОДОВ&quot;"
5258068806;"ООО &quot;СВИТ ЛАЙФ ФУДСЕРВИС&quot;"
7816043890;"АО &quot;БТК ГРУПП&quot;"
1650032058;"ПАО &quot;КАМАЗ&quot;"
6221000024;"АО &quot;Старожиловский молочный комбинат&quot;"
3661020890;"АО &quot;ВЗПП - Микрон&quot;"
3619006116;"ЗАО &quot;Острогожсксадпитомник&quot;"
1435148357;"АО ФАПК &quot;Якутия&quot;"
3665018405;"ВООИ &quot;Синтез&quot;"
3618003426;"ЗАО &quot;АВС ФАРБЕН&quot;"
4811005751;"ООО &quot;Лебедяньмолоко&quot;"
3703000592;"ЗАО &quot;Электроконтакт&quot;"
7801463902;"ООО &quot;АВТОЗАВОД АГР&quot;"
4708006455;"ООО &quot;Леда&quot;"
2901008591;"ОАО &quot;Мясомолторг&quot;"
2334013965;"ООО &quot;КАНЕВСКОЙ ЗГА&quot;"
3444196640;"ООО &quot;Метизный завод&quot;"
3436003566;"ОАО &quot;Камышинпищепром&quot;"
3418009283;"АО &quot;Николаевский маслодельный комбинат&quot;"
5261045319;"ООО &quot;Смайл Плюс&quot;"
5216000027;"ОАО &quot;Дивеевский мясокомбинат&quot;"
0219005747;"ООО &quot;Завод минеральных вод &quot;Красноусольский&quot;&quot;"
0264005146;"АО &quot;ИСКОЖ&quot; (ИНН 0264005146)"
0268041233;"ООО &quot;ПРОМХИМСЕРВИС&quot;"
0266002239;"ООО &quot;БИТУМ&quot;"
0273059814;"ОАО ТПФ  &quot;Башкирский хладокомбинат&quot;"
1324015626;"АО &quot;Рузхиммаш&quot;"
7718888882;"ООО &quot;МЕТАДИНЕА&quot;"
6440021299;"ООО &quot;Балтекс&quot;"
6381020501;"ООО &quot;МП &quot;РУСАГРО&quot;"
6454006251;"АО &quot;НЕФТЬ&quot;"
6671156423;"ПАО &quot;ЭЛ5-ЭНЕРГО&quot;"
6659006823;"ОАО &quot;Хладокомбинат &quot;НОРД&quot;"
6659059688;"ООО &quot;Хладокомбинат №3&quot;"
6621014303;"ООО &quot;Агрофирма&quot;Северная&quot;"
7451101283;"ЗАО &quot;ЧСДМ&quot;"
7404049484;"ООО &quot;КОНКУР&quot;"
8602060185;"АО &quot;РОССЕТИ ТЮМЕНЬ&quot;"
5410154243;"ООО &quot;СибМос&quot;"
3812011717;ИГХ СОРАН
2726000036;"АО &quot;ДАКГОМЗ&quot;"
2723188252;"ООО &quot;Амурсталь&quot;"
2510012328;"ОАО &quot;32 РЗ СОП&quot;"
4100006691;"ООО &quot;Камчаттралфлот&quot;"
6515003317;"ООО &quot;Алаид&quot;"
4108006887;"ООО &quot;РА &quot;Народы Севера&quot;&quot;"
4109002317;"ООО &quot;Соболь&quot;"
9105002604;"ООО &quot;НОВАТОР&quot;"
9105000910;"АО &quot;КФК&quot; (ИНН 9105000910)"
1631004224;"ООО &quot;Слобода&quot;"
2457030142;"КГБУЗ &quot;Норильская МБ №1&quot;"
6732154666;"ООО &quot;СМОЛЕНСКИЙ КХП&quot;"
7729328949;"АО &quot;ЭКОС-1&quot;"
5032012696;"ОАО &quot;ГОЗСА&quot;"
7118506482;"ООО &quot;Щекинская ГРЭС&quot;"
3663060507;"ООО &quot;Холодильник №4&quot;"
4821023005;"ООО &quot;Дж.Т.И. Елец&quot;"
6825005970;"ООО &quot;Котовская ТЭЦ&quot;"
6829000074;"ПАО &quot;Пигмент&quot;"
4703015840;"АО &quot;АСТОР&quot;"
1001266608;"ООО ПК &quot;Заготпром&quot;"
5105093964;"ООО &quot;РК &quot;Полярное море+&quot;"
2900000543;"АО &quot;АРХАНГЕЛЬСКОБЛГАЗ&quot;"
2349013527;"АО &quot;МСЗ &quot;СЛАВЯНСКИЙ&quot;"
2627020602;"ООО &quot;ВИТА 1&quot;"
0548004033;"ООО &quot;Меридиан&quot; (ИНН 0548004033)"
1500013137;"ООО &quot;РСО ИРС&quot;"
3435051260;"ООО &quot;ВАЛКОМ-ПМ&quot;"
3448003994;"ЗАО &quot;СИЛД ЭЙР КАУСТИК&quot;"
7327062008;"ООО &quot;УАЗ-АВТОКОМПОНЕНТ&quot;"
5260429513;"ООО &quot;НОРКЕМ-ПЭ&quot;"
0277032860;"ЗАО &quot;Общепит&quot;"
0277011683;ИНК РАН
0274904600;"ООО &quot;БизнесТрейд&quot;"
1651057954;"ООО &quot;НИЖНЕКАМСКАЯ ТЭЦ&quot;"
1681000049;"АО &quot;Татспиртпром&quot;"
4305071483;"АО &quot;КИРСКАБЕЛЬ&quot;"
4345024458;"АО &quot;КЗПЦ&quot;"
4347004464;"ЗАО АП &quot;Красногорский&quot;"
4335003868;"ООО &quot;ГАЛАКТИКА ВЯТКА&quot;"
5903101591;"ООО &quot;ПБЗ&quot;"
5906064860;"ООО &quot;ПЭРК&quot;"
5908025665;"ООО &quot;ПХК&quot;"
5612042831;"ОАО &quot;Оренбургская ТГК&quot;"
6318100431;"ОАО &quot;СПЗ&quot; (ИНН 6318100431)"
6325027768;"ООО &quot;СЭД - СЫЗРАНЬ&quot;"
6603025045;"ОАО &quot;Птицефабрика &quot;Рефтинская&quot;"
8602017415;"ГП ХМАО&quot;Северавтодор&quot;"
8904047896;"АО &quot;Ачимгаз&quot;"
4205243185;"АО &quot;НОВО-КЕМЕРОВСКАЯ ТЭЦ&quot;"
4202000554;"ОАО &quot;Беловский энергоремзавод&quot;"
4205051780;"ООО &quot;Авексима Сибирь&quot;"
2508098600;"АО &quot;ЮЖМОРРЫБФЛОТ&quot; (ИНН 2508098600)"
4108004463;"ООО Рыбокомбинат &quot;Западный&quot;&quot;"
6515001310;"ЗАО &quot;Курильский рассвет&quot;"
4108002201;"ООО НИО &quot;Алык&quot;"
8201002147;"СПК &quot;РА&quot;ПЕНЖИНСКАЯ&quot;&quot;"
4107002495;"ООО &quot;Колпаковский рыбокомбинат&quot;"
4101016808;РК им. В.И.Ленина
4108003340;"ООО РК &quot;БРИГ&quot;"
7704871335;"ООО &quot;СЗ &quot;ЗАЛИВ&quot;"
9105005771;"АО &quot;ДРУЖБА НАРОДОВ НОВА&quot;"
9103002616;"ГУП РК &quot;ПАО &quot;МАССАНДРА&quot;"
9110089008;"ПАО &quot;ЕВПАТОРИЙСКИЙ РЫБЗАВОД&quot;"
9102015732;"ООО&quot;Фирма &quot;Квазар&quot;"
5321030165;"ОАО &quot;Дека&quot;"
7710346408;"ООО &quot;Баутекс&quot;"
7734111035;"НИЦ &quot;Курчатовский институт&quot;"
5036041095;"ЗАО &quot;Подольскхолод&quot;"
5036002480;"ОАО &quot;НП &quot;Подольсккабель&quot;"
6206000492;"ОАО &quot;Кораблинский молочный завод&quot;"
3122000035;"ЗАО &quot;АМКК&quot;"
3207011981;"ООО&quot;БМПК&quot;"
3662095433;"ЗАО &quot;Холод&quot; (ИНН 3662095433)"
3328425899;"ООО  &quot;ТЕХСЕРВИС&quot;"
3710006316;"ЗАО &quot;Синтема&quot;"
7804016691;"ОАО &quot; ПЕТРОХОЛОД&quot;"
7813346618;"АО &quot;ЗАВОД ИМ. А.А.КУЛАКОВА&quot;"
0268061504;"ООО НПО &quot;СТАНКОСТРОЕНИЕ&quot;"
5322007828;"ООО &quot;СМД&quot;"
1001098784;"ЗАО &quot;Холод Славмо&quot;"
1001146950;"ООО &quot;Мегахолод&quot;"
2521002240;"ФК &quot;Чайка&quot; Росрезерва"
2903000446;"АО &quot;АРХАНГЕЛЬСКИЙ ЦБК&quot;, АЦБК"
0105011063;"ЗАО &quot;Майкопский птицекомбинат&quot;"
2320019558;"АО &quot;СОЧИНСКИЙ МЯСОКОМБИНАТ&quot;"
2352038786;"ООО &quot;ЮГНЕФТЕХИМТРАНЗИТ&quot;"
0529000033;"ОАО &quot;Завод минеральных вод &quot;Рычал-Су&quot;&quot;"
0560036585;"ООО &quot;Касп Ойл&quot;"
2632099051;"ООО &quot;ПМК&quot; (ИНН 2632099051)"
7734408893;"ООО &quot;Архыз Оригинал&quot;"
1513030980;"АО &quot;Разряд&quot;"
3459060271;"ООО &quot;Держава&quot;"
5256049340;"ООО &quot;ЗАВОДСКИЕ СЕТИ&quot;"
5260114810;"ООО &quot;Битумное производство&quot;"
5257086827;"ОАО &quot;Нижегородский водоканал&quot;"
5248031980;"ЗАО &quot;ЗЗГТ&quot;"
0238002170;"АО &quot;Миякимолзавод&quot;"
0278939234;"ООО &quot;Уральский лес&quot;"
1604010028;"ООО &quot;Молочный завод Касымовский&quot;"
1642005075;"ЗАО &quot;ТГК Уруссинская ГРЭС&quot;"
1644040195;"ООО &quot;ТАТНЕФТЬ-АЗС ЦЕНТР&quot;"
7701791321;"ООО &quot;СК &quot;РУСВЬЕТПЕТРО&quot;"
5903003876;"ОАО &quot;Пермский мясокомбинат&quot;"
6312109614;"ООО &quot;АРГУС&quot; (ИНН 6312109614)"
6623024667;"ООО &quot;УХП-АМДОР&quot;"
7446047168;"ООО &quot;МагХолод&quot;"
8610011223;"ООО &quot;КНПЗ&quot;"
5523005612;"ООО &quot;Мясокомбинат Западный&quot;"
2282000955;"ОАО &quot;Тюменцевский маслосырзавод&quot;"
2208019396;"ООО &quot;Алтайкирпич&quot;"
2203002039;"АО санаторий &quot;Алтай&quot;"
3802005915;"ООО &quot;ЛенРЭМ&quot;"
4209023208;"ФК &quot;Малахит&quot; Росрезерва"
7536080716;"АО &quot;810 АРЗ&quot;"
7534018889;"ПАО &quot;ТГК-14&quot;"
2709009455;"ООО &quot;Рефсервис Ванино&quot;"
4101172645;"ООО &quot;Олимп&quot; (ИНН 4101172645)"
4101126695;"ОАО &quot;Молокозавод &quot;Петропавловский&quot;&quot;"
4109003920;"АО &quot;ЭНЕРГИЯ&quot; (ИНН 4109003920)"
4105030680;"ООО &quot;Юсас-Строй&quot;"
4108003491;"ООО  &quot;Октябрьский рыбокомбинат&quot;"
6503010775;"ООО &quot;Меридиан&quot; (ИНН 6503010775)"
9108114754;"ООО &quot;ИМА-ГРУПП&quot;"
1655106585;"ООО &quot;ИНЖЕНЕРНЫЙ ЦЕНТР ПО ЭКСПЕРТИЗЕ И ДИАГНОСТИКЕ&quot;"
1660275719;ООО  «ПО «Вамин Татарстан»
5020062220;"ООО &quot;каскад&quot;"
5050029646;"АО &quot;Щелково Агрохим&quot;"
5075002332;"ЗАО  ТМПСО &quot;Рузский дом&quot;"
5030004410;"ОАО &quot;Наро-Фоминский хладокомбинат&quot;"
6228013752;"ОАО &quot;РЯЗАНСКИЙ ХЛАДОКОМБИНАТ&quot;"
6204009500;"ООО &quot;ККПК&quot;"
6228002327;"АО &quot;РПК &quot;Хмелёфф&quot;"
3125008530;"АО &quot;Белгородский хладокомбинат&quot;"
3601009451;"ООО &quot;Люкс&quot; (ИНН 3601009451)"
7805005251;"ФГУП &quot;НИИСК&quot;"
3302017743;"Филиал ООО &quot;РАСКО&quot; &quot;Воронежский стеклотарный завод&quot;"
3604004317;"ОАО &quot;БКМЗ&quot;"
6825000757;ФКП ТПЗ
3329010777;"ЗАО &quot;Блокформ&quot;"
7816424590;"ООО &quot;ТИККИВАЛА&quot;"
7802001308;"ОАО &quot;Светлана&quot;"
4710001969;"АО &quot;ЛУЖСКИЙ МОЛОЧНЫЙ КОМБИНАТ&quot;"
4714014006;"СМУП &quot;ТСП&quot;"
6025009824;"ОАО &quot;ВЕЛИКОЛУКСКИЙ МЯСОКОМБИНАТ&quot;"
5190146332;"АО &quot;ММРП&quot;"
3525130125;"ООО &quot;ВОЛОГОДСКОЕ МОРОЖЕНОЕ&quot;"
6147019153;"АО &quot;КАМЕНСКВОЛОКНО&quot;"
7830001405;"ОАО &quot;ПК &quot;Балтика&quot;"
2323018810;"АО &quot;КСП &quot;СВЕТЛОГОРСКОЕ&quot;"
2335013799;"ЗАО &quot;КМКК&quot;"
5256087440;"ЗАО &quot;ПК Автокомпонент&quot;"
5254001230;"ФГУП &quot;РФЯЦ - ВНИИЭФ&quot;"
1661028712;"АО &quot;КАПО-Композит&quot;"
1326028885;"ОАО &quot;МК &quot;Саранский&quot;&quot;"
4312128148;"ООО &quot;РМЗ КЧХК&quot;"
5948008585;"АО &quot;АГРОСИЛА ПТИЦЕФАБРИКА ПЕРМСКАЯ&quot;"
5610070992;"ЗАО &quot;ЮНИЧЕЛ-ОРЕНБУРГ&quot;"
6439087062;"АО &quot;Волгодизельмаш&quot;"
7308005501;"ООО &quot;МК ВИТА&quot;"
7327020270;"ООО &quot;Акцент-Плюс&quot;"
7302023991;"ООО &quot;Завод Трехсосенский&quot;"
6832035768;"ООО ФИРМА &quot;КВАТ&quot;"
6330021480;"ООО &quot;Газсервис&quot; (ИНН 6330021480)"
