inn;predpriyatie;sayt;chto_naydeno;znachenie;chelovek;dolzhnost;ssylka;citata;prinadlezhnost_sayta
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Хелимский Александр Александрович;Хелимский Александр Александрович;Отделение реанимации и интенсивной терапии регионального сосудистого центра (ОРИТ РСЦ);https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;"Хелимский Александр Александрович Отделение реанимации и интенсивной терапии регионального сосудистого центра (ОРИТ РСЦ) 240-24-30 Заведующий ОРИТ регионального сосудистого центра врач &#8212; анестезиолог-реаниматолог Домжалов Игорь Геннадьевич Нейрохирургическое отделение (НХО) 245-57-53 Завед";
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Домжалов Игорь Геннадьевич;Домжалов Игорь Геннадьевич;Нейрохирургическое отделение (НХО);https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Домжалов Игорь Геннадьевич Нейрохирургическое отделение (НХО) 245-57-53 Заведующий нейрохирургическим отделением – врач-нейрохирург Горбаренко Родион Сергеевич Хирургическое отделение № 1(ХО № 1) 245-75-72 Заведующий хирургическим отделением № 1 – врач-хирург Шульга Иван Васильевич Отделение;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Рогаткина Елена Сергеевна;Рогаткина Елена Сергеевна;Урологическое отделение;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;"Рогаткина Елена Сергеевна Урологическое отделение 245-64-17 Заведующий урологическим отделением-врач-уролог Царев Николай Владимирович Неврологическое отделение для лечения больных с ОНМК 242-00-28 Заведующий неврологическим отделением для лечения больных с ОНМК &#8212; врач-невролог Хан Дмитрий";
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Царев Николай Владимирович;Царев Николай Владимирович;Неврологическое отделение для лечения больных с ОНМК;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;"Царев Николай Владимирович Неврологическое отделение для лечения больных с ОНМК 242-00-28 Заведующий неврологическим отделением для лечения больных с ОНМК &#8212; врач-невролог Хан Дмитрий Сукгитович Ортопедическое отделение (ОТО) 240-05-14 Заведующий ортопедическим отделением – врач-травматолог-";
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Кузьмин Игорь Иванович;Кузьмин Игорь Иванович;Региональный сосудистый центр;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;"Кузьмин Игорь Иванович Региональный сосудистый центр Заведующий РСЦ &#8212; врач-кардиолог Хлудеева Елена Альфредовна Кардиологическое отделение Приемное отделение 240-06-50 240-06-02 Заведующий кардиологическим отделением – врач-кардиолог Фомин Илья Михайлович Пульмонологическое отделение";
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Хлудеева Елена Альфредовна;Хлудеева Елена Альфредовна;Кардиологическое отделение;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Хлудеева Елена Альфредовна Кардиологическое отделение Приемное отделение 240-06-50 240-06-02 Заведующий кардиологическим отделением – врач-кардиолог Фомин Илья Михайлович Пульмонологическое отделение 240-06-79 Заведующая пульмонологическим отделением – врач-пульмонолог Абдуллина Алина Альбертов;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Фомин Илья Михайлович;Фомин Илья Михайлович;Пульмонологическое отделение;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Фомин Илья Михайлович Пульмонологическое отделение 240-06-79 Заведующая пульмонологическим отделением – врач-пульмонолог Абдуллина Алина Альбертовна Пульмонологический центр 240-08-46 Заведующий пульмонологическим центром врач-пульмонолог Киняйкин Михаил Федорович Ревматологическое отделение;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Абдуллина Алина Альбертовна;Абдуллина Алина Альбертовна;Пульмонологический центр;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Абдуллина Алина Альбертовна Пульмонологический центр 240-08-46 Заведующий пульмонологическим центром врач-пульмонолог Киняйкин Михаил Федорович Ревматологическое отделение 240-05-69 Заведующая ревматологическим отделением – врач-ревматолог Лупач Наталья Михайловна Гастроэнтерологическое отдел;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Киняйкин Михаил Федорович;Киняйкин Михаил Федорович;Ревматологическое отделение;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;"Киняйкин Михаил Федорович Ревматологическое отделение 240-05-69 Заведующая ревматологическим отделением – врач-ревматолог Лупач Наталья Михайловна Гастроэнтерологическое отделение 240-05-95 Заведующая гастроэнтерологическим отделением &#8212; врач-гастроэнтеролог Чеснокова Ольга Владимировна";
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Лупач Наталья Михайловна;Лупач Наталья Михайловна;Гастроэнтерологическое отделение;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;"Лупач Наталья Михайловна Гастроэнтерологическое отделение 240-05-95 Заведующая гастроэнтерологическим отделением &#8212; врач-гастроэнтеролог Чеснокова Ольга Владимировна Центр клещевого энцефалита 240-05-16 Заведующая центром клещевого энцефалита врач-невролог Ченцова Ирина Валерьевна Невролог";
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Чеснокова Ольга Владимировна;Чеснокова Ольга Владимировна;Центр клещевого энцефалита;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Чеснокова Ольга Владимировна Центр клещевого энцефалита 240-05-16 Заведующая центром клещевого энцефалита врач-невролог Ченцова Ирина Валерьевна Неврологическое отделение (НО) Пост м/с 240-05-16 243-40-59 Заведующий неврологическим отделением – врач-невролог Новиков Дмитрий Вениаминович Гинекол;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Ченцова Ирина Валерьевна;Ченцова Ирина Валерьевна;Неврологическое отделение (НО) Пост м/с;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Ченцова Ирина Валерьевна Неврологическое отделение (НО) Пост м/с 240-05-16 243-40-59 Заведующий неврологическим отделением – врач-невролог Новиков Дмитрий Вениаминович Гинекологическое отделение 240-04-61 Заведующая гинекологическим отделением – врач-акушер-гинеколог Ермолина Ларина Николаевна;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Новиков Дмитрий Вениаминович;Новиков Дмитрий Вениаминович;Гинекологическое отделение;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Новиков Дмитрий Вениаминович Гинекологическое отделение 240-04-61 Заведующая гинекологическим отделением – врач-акушер-гинеколог Ермолина Ларина Николаевна Отделение эндоскопической хирургии 264-89-00 Заведующая отделением эндоскопической хирургии- врач-эндоскопист Мартыненко Ирина Витальевна О;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Ермолина Ларина Николаевна;Ермолина Ларина Николаевна;Отделение эндоскопической хирургии;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;"Ермолина Ларина Николаевна Отделение эндоскопической хирургии 264-89-00 Заведующая отделением эндоскопической хирургии- врач-эндоскопист Мартыненко Ирина Витальевна Отделение Рентгенхирургических методов диагностики и лечения (ангиография) 242-35-00 Заведующий отделением &#8212; врач по рентгенэн";
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Мартыненко Ирина Витальевна;Мартыненко Ирина Витальевна;Отделение Рентгенхирургических методов диагностики и лечения (ангиография);https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;"Мартыненко Ирина Витальевна Отделение Рентгенхирургических методов диагностики и лечения (ангиография) 242-35-00 Заведующий отделением &#8212; врач по рентгенэндоваскулярным диагностике и лечению Грачев Никита Игоревич Отделение физиотерапии, лечебной физкультуры и массажа ФТО, ИРТ, лазер 240-06-";
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Грачев Никита Игоревич;Грачев Никита Игоревич;Отделение физиотерапии, лечебной физкультуры и массажа ФТО, ИРТ, лазер;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;"Грачев Никита Игоревич Отделение физиотерапии, лечебной физкультуры и массажа ФТО, ИРТ, лазер 240-06-89 243-41-08 Заведующий отделением физиотерапии, ЛФК и массажа &#8212; врач – физиотерапевт Колодочка Татьяна Ивановна Рентген &#8212; диагностическое отделение, КТ, МРТ Рентгенологический кабинет";
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Колодочка Татьяна Ивановна;Колодочка Татьяна Ивановна;Рентгенологический кабинет (хирург. корпуса);https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;"Колодочка Татьяна Ивановна Рентген &#8212; диагностическое отделение, КТ, МРТ Рентгенологический кабинет (хирург. корпуса) 240-09-65 260-63-70 264-85-50 245-76-30 Заведующий рентгенологическим отделением врач-рентгенолог Служеникин Вячеслав Сергеевич Рентгенологическое радиологическое отделение";
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Служеникин Вячеслав Сергеевич;Служеникин Вячеслав Сергеевич;Рентгенологическое радиологическое отделение;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Служеникин Вячеслав Сергеевич Рентгенологическое радиологическое отделение 240-05-68 Заведующий рентгенологическим радиологическим отделением – врач-рентгенолог Файзенгер Аркадий Геннадьевич Отделение ультразвуковой диагностики (хирургический корпус) 245-76-19 Заведующая отделением УЗД – врач уль;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Файзенгер Аркадий Геннадьевич;Файзенгер Аркадий Геннадьевич;Отделение ультразвуковой диагностики (хирургический корпус);https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Файзенгер Аркадий Геннадьевич Отделение ультразвуковой диагностики (хирургический корпус) 245-76-19 Заведующая отделением УЗД – врач ультразвуковой диагностики Лаптева Екатерина Михайловна Отделение функциональной диагностики (ОФД) 240-06-39 Заведующий отделением функциональной диагностики – врач;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Сарванова Эльза Ансисовна;Сарванова Эльза Ансисовна;Отделение эндоскопической хирургии;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;"Сарванова Эльза Ансисовна Отделение эндоскопической хирургии 264-89-00 Заведующая отделением эндоскопической хирургии &#8212; врач-эндоскопист Мартыненко Ирина Витальевна Клинико – диагностическая лаборатория 240-05-59 240-07-11 Заведующий КДЛ &#8212; врач клинической лабораторной диагностики А";
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Апельсинова Анна Александровна;Апельсинова Анна Александровна;Баклаборатория;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;"Апельсинова Анна Александровна Баклаборатория 240-06-57 Заведующая баклабораторией Вайсеро Наталья Сергеевна Патолого-анатомическое отделение (ПАО) 240-05-02 Заведующий ПАО &#8212; врач-патологоанатом Васнецов Константин Сергеевич Родильное отделение №1 (ул. Пологая, 21) Приемное отделение Акуш";
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Вайсеро Наталья Сергеевна;Вайсеро Наталья Сергеевна;Патолого-анатомическое отделение (ПАО);https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;"Вайсеро Наталья Сергеевна Патолого-анатомическое отделение (ПАО) 240-05-02 Заведующий ПАО &#8212; врач-патологоанатом Васнецов Константин Сергеевич Родильное отделение №1 (ул. Пологая, 21) Приемное отделение Акушерское обсервационное отделение 240-04-15 240-06-16 240-18-82 Заведующая акушерским о";
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Васнецов Константин Сергеевич;Васнецов Константин Сергеевич;Приемное отделение;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Васнецов Константин Сергеевич Родильное отделение №1 (ул. Пологая, 21) Приемное отделение Акушерское обсервационное отделение 240-04-15 240-06-16 240-18-82 Заведующая акушерским обсервационным отделением, врач акушер-гинеколог: Кальнева Оксана Валерьевна Дежурный администратор 8-984-150-56-68 А;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Шепталова Галина Алексеевна;Шепталова Галина Алексеевна;Отделение новорожденных;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Шепталова Галина Алексеевна Отделение новорожденных 240-06-16 Заведующая отделением новорожденных при акушерском обсервационном отделении Иваница Анна Алексеевна Отделение консультативного амбулаторного приема для беременных и родильниц 240-26-34 Заведующая консультативного амбулаторного приема;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Иваница Анна Алексеевна;Иваница Анна Алексеевна;Отделение консультативного амбулаторного приема для беременных и родильниц;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;"Иваница Анна Алексеевна Отделение консультативного амбулаторного приема для беременных и родильниц 240-26-34 Заведующая консультативного амбулаторного приема для беременных и родильниц &#8212; врач-акушер-гинеколог Погорелова Татьяна Леонидовна Родильное отделение №2 (ул. Алеутская, 38) Акушерск";
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Погорелова Татьяна Леонидовна;Погорелова Татьяна Леонидовна;Акушерское физиологическое отделение;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Погорелова Татьяна Леонидовна Родильное отделение №2 (ул. Алеутская, 38) Акушерское физиологическое отделение 222-47-17 Заведующая Родильным отделением № 2 Кизей Екатерина Николаевна Заведующая акушерским физиологическим отделением, врач акушер-гинеколог Василевская Елена Станиславовна Акушерск;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Кизей Екатерина Николаевна;Кизей Екатерина Николаевна;Заведующая акушерским физиологическим отделением, врач акушер-гинеколог;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Кизей Екатерина Николаевна Заведующая акушерским физиологическим отделением, врач акушер-гинеколог Василевская Елена Станиславовна Акушерское отделение патологии беременности 226-09-52 Заведующая отделением, врач акушер-гинеколог Матюшева Наталья Александровна Отделение новорожденных физиологич;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Василевская Елена Станиславовна;Василевская Елена Станиславовна;Акушерское отделение патологии беременности;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Василевская Елена Станиславовна Акушерское отделение патологии беременности 226-09-52 Заведующая отделением, врач акушер-гинеколог Матюшева Наталья Александровна Отделение новорожденных физиологическое 222-47-17 Заведующая отделением, врач-неонатолог Розанова Валерия Ярославовна Женская консуль;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Матюшева Наталья Александровна;Матюшева Наталья Александровна;Отделение новорожденных физиологическое;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Матюшева Наталья Александровна Отделение новорожденных физиологическое 222-47-17 Заведующая отделением, врач-неонатолог Розанова Валерия Ярославовна Женская консультация РО № 2 (пр-кт Острякова, 4) 244-95-27 Заведующая женской консультацией, врач акушер-гинеколог Пугачева Инна Владимировна Крае;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Розанова Валерия Ярославовна;Розанова Валерия Ярославовна;Заведующая женской консультацией, врач акушер-гинеколог;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Розанова Валерия Ярославовна Женская консультация РО № 2 (пр-кт Острякова, 4) 244-95-27 Заведующая женской консультацией, врач акушер-гинеколог Пугачева Инна Владимировна Краевая консультативная поликлиника (ККП) Зам. главного врача по поликлинической работе 240-05-81 Топчий Ольга Сергеевна Зав;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Пугачева Инна Владимировна;Пугачева Инна Владимировна;Краевая консультативная поликлиника (ККП);https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Пугачева Инна Владимировна Краевая консультативная поликлиника (ККП) Зам. главного врача по поликлинической работе 240-05-81 Топчий Ольга Сергеевна Зав. терапевтическим отделением 240-28-85 Мусурок Татьяна Петровна Колл-центр с 7.30 до 19.00 240-06-24 240-28-37 Амбулаторно-поликлиническое отде;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Мусурок Татьяна Петровна;Мусурок Татьяна Петровна;Амбулаторно-поликлиническое отделение (АПО) (ул. Посьетская, 24 );https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Мусурок Татьяна Петровна Колл-центр с 7.30 до 19.00 240-06-24 240-28-37 Амбулаторно-поликлиническое отделение (АПО) (ул. Посьетская, 24 ) Заведующий амбулаторно-поликлиническим отделением 222-35-43 Березкин Николай Львович Секретарь 222-22-59 Синкевич Светлана Николаевна Дневной стационар 22;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Березкин Николай Львович;Березкин Николай Львович;Секретарь;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Березкин Николай Львович Секретарь 222-22-59 Синкевич Светлана Николаевна Дневной стационар 226-14-48 Заведующая дневным стационаром Турова Елена Викторовна Регистратура 222-46-88 Администрация больницы Главный врач: Попов Андрей Владимирович Телефон/факс: (423) 240-05-19 E-mail: prim_kkb;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Синкевич Светлана Николаевна;Синкевич Светлана Николаевна;Дневной стационар;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Синкевич Светлана Николаевна Дневной стационар 226-14-48 Заведующая дневным стационаром Турова Елена Викторовна Регистратура 222-46-88 Администрация больницы Главный врач: Попов Андрей Владимирович Телефон/факс: (423) 240-05-19 E-mail: prim_kkb1@mail.ru Адрес: ул. Алеутская, 57 администрати;
2540021263;"ГБУЗ ""ПККБ № 1""";https://pkkb1.ru;человек не нашей роли;Турова Елена Викторовна;Турова Елена Викторовна;Регистратура;https://pkkb1.ru/kontakty/spisok-vseh-kontaktov/;Турова Елена Викторовна Регистратура 222-46-88 Администрация больницы Главный врач: Попов Андрей Владимирович Телефон/факс: (423) 240-05-19 E-mail: prim_kkb1@mail.ru Адрес: ул. Алеутская, 57 административный корпус, каб. 305 Заместитель главного врача по медицинской работе: Грибовская Анна К;
2724152185;"ООО ""ТЗК-АЭРО""";https://www.tzk-aero.ru;телефон;+74212263149;;;https://www.tzk-aero.ru/index.php/kontakty;ссе 49В Генеральный директор Федотенко Игорь Иванович Технический директор Федотенко Игорь Иванович тел.: +7 (4212) 26-31-49 факс: +7 (4212) 33-45-42 Заместитель генерального директора по экономической безопасности Рожков Игорь Алекс;
2724152185;"ООО ""ТЗК-АЭРО""";https://www.tzk-aero.ru;телефон;+74212334542;;;https://www.tzk-aero.ru/index.php/kontakty;ктор Федотенко Игорь Иванович Технический директор Федотенко Игорь Иванович тел.: +7 (4212) 26-31-49 факс: +7 (4212) 33-45-42 Заместитель генерального директора по экономической безопасности Рожков Игорь Алексеевич тел.: +7 (4212) 26;
2724152185;"ООО ""ТЗК-АЭРО""";https://www.tzk-aero.ru;телефон;+74212263357;;;https://www.tzk-aero.ru/index.php/kontakty;12) 33-45-42 Заместитель генерального директора по экономической безопасности Рожков Игорь Алексеевич тел.: +7 (4212) 26-33-57 тел.: +7 (4212) 69-98-56 Заместитель генерального директора по экономике и финансам Карнаух Галина Витальевн;
2724152185;"ООО ""ТЗК-АЭРО""";https://www.tzk-aero.ru;телефон;+74212699856;;;https://www.tzk-aero.ru/index.php/kontakty;генерального директора по экономической безопасности Рожков Игорь Алексеевич тел.: +7 (4212) 26-33-57 тел.: +7 (4212) 69-98-56 Заместитель генерального директора по экономике и финансам Карнаух Галина Витальевна тел.: +7 (4212) 26-38-;
2724152185;"ООО ""ТЗК-АЭРО""";https://www.tzk-aero.ru;телефон;+74212263870;;;https://www.tzk-aero.ru/index.php/kontakty;(4212) 69-98-56 Заместитель генерального директора по экономике и финансам Карнаух Галина Витальевна тел.: +7 (4212) 26-38-70 факс: +7 (4212) 26-38-70 Ведущий инженер-руководитель лаборатории ГСМ Бойкова Татьяна Витальевна тел.: +7 (;
2724152185;"ООО ""ТЗК-АЭРО""";https://www.tzk-aero.ru;телефон;+74212263144;;;https://www.tzk-aero.ru/index.php/kontakty;8-70 факс: +7 (4212) 26-38-70 Ведущий инженер-руководитель лаборатории ГСМ Бойкова Татьяна Витальевна тел.: +7 (4212) 26-31-44 факс: +7 (4212) 26-31-44 Инженер-инспектор тел.: Делопроизводитель тел.: +7 (4212) 26-39-86 адреса электр;
2724152185;"ООО ""ТЗК-АЭРО""";https://www.tzk-aero.ru;телефон;+74212263986;;;https://www.tzk-aero.ru/index.php/kontakty;льевна тел.: +7 (4212) 26-31-44 факс: +7 (4212) 26-31-44 Инженер-инспектор тел.: Делопроизводитель тел.: +7 (4212) 26-39-86 адреса электронной почты: Адрес электронной почты защищен от спам-ботов. Для просмотра адреса в браузере дол;
2724152185;"ООО ""ТЗК-АЭРО""";https://www.tzk-aero.ru;человек;Федотенко Игорь Иванович;Федотенко Игорь Иванович;Технический директор Федотенко Игорь Иванович;https://www.tzk-aero.ru/index.php/kontakty;Федотенко Игорь Иванович Технический директор Федотенко Игорь Иванович тел.: +7 (4212) 26-31-49 факс: +7 (4212) 33-45-42 Заместитель генерального директора по экономической безопасности Рожков Игорь Алексеевич тел.: +7 (4212) 26-33-57 тел.: +7 (4212) 69-98-56 Заместитель генерального директора п;
2724152185;"ООО ""ТЗК-АЭРО""";https://www.tzk-aero.ru;телефон человека;+74212263149;Федотенко Игорь Иванович;Технический директор Федотенко Игорь Иванович;https://www.tzk-aero.ru/index.php/kontakty;ссе 49В Генеральный директор Федотенко Игорь Иванович Технический директор Федотенко Игорь Иванович тел.: +7 (4212) 26-31-49 факс: +7 (4212) 33-45-42 Заместитель генерального директора по экономической безопасности Рожков Игорь Алекс;
2724152185;"ООО ""ТЗК-АЭРО""";https://www.tzk-aero.ru;человек не нашей роли;Карнаух Галина Витальевна;Карнаух Галина Витальевна;Заместитель генерального директора по экономике и финансам;https://www.tzk-aero.ru/index.php/kontakty;Заместитель генерального директора по экономике и финансам Карнаух Галина Витальевна тел.: +7 (4212) 26-38-70 факс: +7 (4212) 26-38-70 Ведущий инженер-руководитель лаборатории ГСМ Бойкова Татьяна Витальевна тел.: +7 (4212) 26-31-44 факс: +7 (4212) 26-31-44 Инженер-инспектор тел.: Делопроизвод;
2724152185;"ООО ""ТЗК-АЭРО""";https://www.tzk-aero.ru;телефон человека (не нашей роли);+74212263870;Карнаух Галина Витальевна;Заместитель генерального директора по экономике и финансам;https://www.tzk-aero.ru/index.php/kontakty;(4212) 69-98-56 Заместитель генерального директора по экономике и финансам Карнаух Галина Витальевна тел.: +7 (4212) 26-38-70 факс: +7 (4212) 26-38-70 Ведущий инженер-руководитель лаборатории ГСМ Бойкова Татьяна Витальевна тел.: +7 (;
2801018275;"ОАО "" Амургаз""";https://www.gaz28.ru;почта;amurgaz@gaz28.ru;;;https://www.gaz28.ru/;"ский и почтовый адрес: 675011 г. Благовещенск, Амурская область, ул. Мухина, 80 Факс (4162) 77-26-31; e-mail: amurgaz@gaz28.ru Наши реквизиты: Расчетный счет: 40702810103010100093 Дальневосточный банк ПАО «Сбербанк России» г. Хабаровск";
2801018275;"ОАО "" Амургаз""";https://www.gaz28.ru;телефон;+79145813484;;;https://www.gaz28.ru/contacts;ещенска, Благовещенского района 675000 Благовещенск, ул. Красноармейская , 259 8 (4162) 524-054 Доставка газа 8 (914) 581-34-84 Доставка газа Компания О компании Лицензии Участки Закупки Годовые отчеты Результаты СОУТ Абонент;
2801018275;"ОАО "" Амургаз""";https://www.gaz28.ru;телефон;+79246764008;;;https://www.gaz28.ru/company/areas/;енского района» г. Благовещенск, ул. Зейская, 245/1 Тел. 77-26-32 с. Белогорье, ул. Заозерная, квартал 9 Тел. 8-924-676-40-08 2 СЭГХ Ивановского района» с. Ивановка, ул. Набережная 6А, 3 Тел. 8-(41649)-51-2-48 3 УЭГХ Константиновского;
2801163890;"ООО ""Соя АНК""";https://targetagrosoya.ru;почта;soyank@targetagro.ru;;;https://targetagrosoya.ru/;АНК | Маслоэкстракционное производство в Амурской области Продукты переработки сои МЭЗ soyank@targetagro.ru 8 (4162) 52-42-42 8 (4162) 52-42-42 Бесплатный звонок по РФ Оформить заявку 8 (4162) 52-42-42 Бесплатный;
2801163890;"ООО ""Соя АНК""";https://targetagrosoya.ru;телефон;+74162524242;;;https://targetagrosoya.ru/;| Маслоэкстракционное производство в Амурской области Продукты переработки сои МЭЗ soyank@targetagro.ru 8 (4162) 52-42-42 8 (4162) 52-42-42 Бесплатный звонок по РФ Оформить заявку 8 (4162) 52-42-42 Бесплатный звонок по РФ soyank;
2801163890;"ООО ""Соя АНК""";https://targetagrosoya.ru;почта;n.glukhova@ankhold.ru;;;https://targetagrosoya.ru/contacts/;ышленная, д. 7, здание АНК, 3 этаж, отдел продаж +7 (4162) 52-12-25, доб. 335 +7 (4162) 52-12-25, доб. 335 n.glukhova@ankhold.ru Отдел продаж растительного масла Загладкина Светлана Ивановна Начальник отдела продаж г. Благовещенск, у;
2801163890;"ООО ""Соя АНК""";https://targetagrosoya.ru;почта;s.zagladkina@ankhold.ru;;;https://targetagrosoya.ru/contacts/;Промышленная, д. 7, здание АНК , 3 этаж, отдел продаж 8 (4162) 52-42-42 доб.348 8 (4162) 52-42-42 доб.348 s.zagladkina@ankhold.ru Наши партнеры Показать всех партнеров Оставить заявку * Ф.И.О * E-mail Компания * Телефон Регион Сообщени;
2801163890;"ООО ""Соя АНК""";https://targetagrosoya.ru;телефон;+74162521225;;;https://targetagrosoya.ru/contacts/;менеджер по закупке соевых бобов г. Благовещенск, ул. Промышленная, д. 7, здание АНК, 3 этаж, отдел продаж +7 (4162) 52-12-25, доб. 335 +7 (4162) 52-12-25, доб. 335 n.glukhova@ankhold.ru Отдел продаж растительного масла Загладкина;
2801163890;"ООО ""Соя АНК""";https://targetagrosoya.ru;человек;Глухова Наталья Владимировна;Глухова Наталья Владимировна;Ведущий менеджер по закупке соевых бобов;https://targetagrosoya.ru/contacts/;Глухова Наталья Владимировна Ведущий менеджер по закупке соевых бобов г. Благовещенск, ул. Промышленная, д. 7, здание АНК, 3 этаж, отдел продаж +7 (4162) 52-12-25, доб. 335 +7 (4162) 52-12-25, доб. 335 n.glukhova@ankhold.ru Отдел продаж растительного масла Загладкина Светлана Ивановна Началь;
2801163890;"ООО ""Соя АНК""";https://targetagrosoya.ru;телефон человека;+74162521225;Глухова Наталья Владимировна;Ведущий менеджер по закупке соевых бобов;https://targetagrosoya.ru/contacts/;менеджер по закупке соевых бобов г. Благовещенск, ул. Промышленная, д. 7, здание АНК, 3 этаж, отдел продаж +7 (4162) 52-12-25, доб. 335 +7 (4162) 52-12-25, доб. 335 n.glukhova@ankhold.ru Отдел продаж растительного масла Загладкина;
2801163890;"ООО ""Соя АНК""";https://targetagrosoya.ru;почта человека;n.glukhova@ankhold.ru;Глухова Наталья Владимировна;Ведущий менеджер по закупке соевых бобов;https://targetagrosoya.ru/contacts/;ышленная, д. 7, здание АНК, 3 этаж, отдел продаж +7 (4162) 52-12-25, доб. 335 +7 (4162) 52-12-25, доб. 335 n.glukhova@ankhold.ru Отдел продаж растительного масла Загладкина Светлана Ивановна Начальник отдела продаж г. Благовещенск, у;
